,data_size,data_id,mini_batch,damping_factor,n_conditions,cosine_shift,n_steps,median_global,median_local,rmse_global,c_error_global,contractions_global,rmse_local,c_error_local,contractions_local
0,16,0,1,1,1,0,6112.714285714285,[-0.8273159  -0.11768234  0.14650813],"[-0.1546343  -0.7504599   0.15862095 -0.38238758 -0.0045529  -0.7378108
 -0.2650224  -0.24440598 -0.21132874 -0.04437894 -0.32661617 -0.20704377
 -0.1500265  -0.32696503 -0.50216556 -0.70807886]",0.2514392,0.22578947368421054,0.67596906,0.39431864,0.04294407894736842,0.0058407057
1,16,1,1,1,1,0,6112.714285714285,[2.479933  3.8841898 0.9530916],"[ 0.71135557  0.58279276  0.49597263  0.5030236   0.08435309  0.7748989
 -0.31875604  0.5323318   0.7643279   0.8697648   0.25925624  0.7029232
  0.81404996  0.502265    0.23610687  0.9221736 ]",0.2514392,0.22578947368421054,0.67596906,0.39431864,0.04294407894736842,0.0058407057
2,16,2,1,1,1,0,6112.714285714285,[-3.5999184  2.8284178  4.146182 ],"[-0.05350417  0.9931359  -0.70301974 -0.63564044  0.99990034 -0.6396271
 -0.6350796   0.9681549   0.9997194   0.9969926  -0.79257715  0.9913553
  0.50065744 -0.6142341  -0.8392049   0.9949962 ]",0.2514392,0.22578947368421054,0.67596906,0.39431864,0.04294407894736842,0.0058407057
3,16,3,1,1,1,0,6112.714285714285,[1.5365876 3.494702  1.3950878],"[0.09716105 0.3098234  0.8740901  0.8241718  0.5035869  0.6866226
 0.32719755 0.93616295 0.3922583  0.8177285  0.76562905 0.7397604
 0.79594445 0.72094965 0.73862314 0.5965972 ]",0.2514392,0.22578947368421054,0.67596906,0.39431864,0.04294407894736842,0.0058407057
4,16,4,1,1,1,0,6112.714285714285,[-1.8369496  -0.04719737  0.23346962],"[ 0.00786173  0.43682742  0.18156302 -0.6436813  -0.16993135  0.22372222
 -0.6061084   0.06128204  0.30061924 -0.50226176 -0.3454976  -0.3520012
 -0.4775799   0.25835228 -0.19433802 -0.22869289]",0.2514392,0.22578947368421054,0.67596906,0.39431864,0.04294407894736842,0.0058407057
5,16,5,1,1,1,0,6112.714285714285,[2.469608  3.7359483 2.4265282],"[0.65524876 0.87210774 0.5960531  0.8155749  0.22014976 0.8733804
 0.02691352 0.9272498  0.8759079  0.9420749  0.70847464 0.97566533
 0.97334325 0.7961018  0.8593055  0.8479681 ]",0.2514392,0.22578947368421054,0.67596906,0.39431864,0.04294407894736842,0.0058407057
6,16,6,1,1,1,0,6112.714285714285,[-0.08339341  0.32262808  0.05095296],"[-0.4156977   0.40743804 -0.6044867  -0.5683     -0.47848183  0.26585877
  0.08580744 -0.3383978  -0.52090466 -0.01214361  0.2681346   0.10965133
 -0.40504885 -0.06371874  0.12861872 -0.22932571]",0.2514392,0.22578947368421054,0.67596906,0.39431864,0.04294407894736842,0.0058407057
7,16,7,1,1,1,0,6112.714285714285,[-1.0769646   0.15268263  0.4804643 ],"[-0.23923463  0.10882032 -0.42634028 -0.05382901 -0.73405635 -0.30065328
  0.189695   -0.6994846   0.31154466 -0.04264617  0.75236166  0.5853014
 -0.6491706  -0.07737279 -0.6474239   0.52979255]",0.2514392,0.22578947368421054,0.67596906,0.39431864,0.04294407894736842,0.0058407057
8,16,8,1,1,1,0,6112.714285714285,[-2.2750611  1.371753   2.3203633],"[ 0.06439066 -0.14423895  0.30349243  0.705438    0.8069577   0.8586607
 -0.16993129  0.02977812  0.52767515 -0.20093429  0.95689905  0.92182505
  0.8491366   0.606161    0.62771463  0.8074635 ]",0.2514392,0.22578947368421054,0.67596906,0.39431864,0.04294407894736842,0.0058407057
9,16,9,1,1,1,0,6112.714285714285,[-0.75168866 -0.29820964 -0.07056262],"[-0.5599896  -0.22357732 -0.58534104 -0.37119728 -0.2558204  -0.27340025
 -0.22836971 -0.88565505 -0.37873882 -0.60514706 -0.5681257   0.555676
 -0.22188568  0.28674865  0.39419758  0.02317095]",0.2514392,0.22578947368421054,0.67596906,0.39431864,0.04294407894736842,0.0058407057
