,data_size,data_id,mini_batch,damping_factor,n_conditions,cosine_shift,n_steps,kl,median,median_rmse,c_error,contractions,rel_contraction
0,1,0,1,1,1,0,153.21,0.615441674728854,"[-0.0262696  -0.01832061 -0.05437941  0.01272371 -0.07327043 -0.04383288
 -0.23694596  0.05696426 -0.03074872  0.04604825]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
1,1,1,1,1,1,0,153.21,0.7214245760165283,"[ 0.02113588  0.07648993  0.06965631  0.17571889  0.1175874  -0.05479416
  0.13548657  0.01144113  0.03617104  0.15783963]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
2,1,2,1,1,1,0,153.21,0.7883916610898106,"[ 0.1023717  -0.07868771  0.05588508  0.02910604  0.0933284  -0.09810123
  0.08619153  0.02690209  0.05096002 -0.2004278 ]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
3,1,3,1,1,1,0,153.21,0.6565905175515762,"[-0.09625961  0.10494611 -0.19397785 -0.06059887  0.11344233  0.11258893
  0.09573463  0.08351292  0.04048809  0.03767461]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
4,1,4,1,1,1,0,153.21,0.534265719119623,"[ 0.0009016  -0.0268789  -0.02833103 -0.02947633  0.00893686 -0.01088121
  0.1254439   0.02005621 -0.06950215  0.01652752]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
5,1,5,1,1,1,0,153.21,0.7977212934090494,"[-0.02293982 -0.09745774 -0.02707781 -0.14088027 -0.24289843 -0.02353229
 -0.05126374 -0.13006759  0.03210589 -0.0591293 ]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
6,1,6,1,1,1,0,153.21,0.7240561486203716,"[ 0.15782464 -0.14950207 -0.15803452 -0.07775177 -0.00460077  0.11416192
  0.00671251  0.06235764 -0.04286796  0.1457594 ]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
7,1,7,1,1,1,0,153.21,0.5194609666341911,"[-0.15165843 -0.02907662 -0.00428744  0.03419682 -0.01896521 -0.02790944
  0.00258217  0.06158874  0.0002594   0.01707429]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
8,1,8,1,1,1,0,153.21,0.5051299524121209,"[-0.10959955 -0.05995633 -0.05142668  0.07328482 -0.10119274  0.02836965
  0.02476038 -0.08044846  0.07572006 -0.03629329]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
9,1,9,1,1,1,0,153.21,0.5170378108492248,"[-0.03969017 -0.00348071  0.08607012  0.00490134 -0.01857992 -0.0461029
  0.14644375 -0.00452365 -0.02182415  0.08680536]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
10,1,10,1,1,1,0,153.21,0.4259490778608169,"[ 0.03784702 -0.02383769  0.04127072  0.0099938  -0.06604585 -0.05525205
  0.01510263  0.02343502  0.00973628 -0.0563736 ]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
11,1,11,1,1,1,0,153.21,0.7136263590243543,"[ 0.0841237   0.02996147  0.05623364  0.12713161  0.11247949  0.10524189
  0.02038074 -0.0745801  -0.03196384  0.11272997]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
12,1,12,1,1,1,0,153.21,0.549034740548061,"[ 0.0070035  -0.01049426 -0.13296881  0.06718834  0.00994012  0.14107417
 -0.05162121  0.11924367 -0.01080662  0.02033282]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
13,1,13,1,1,1,0,153.21,0.6480935719631721,"[ 0.04336942 -0.02969069 -0.0467742  -0.05589176 -0.11969358 -0.03592369
  0.1134281   0.15353376 -0.03861165  0.04922081]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
14,1,14,1,1,1,0,153.21,0.6882245711105475,"[ 0.07804812 -0.00861498  0.06701325  0.10744767 -0.16404167  0.07879896
 -0.05740047  0.08205122 -0.05073501  0.0891641 ]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
15,1,15,1,1,1,0,153.21,0.6320355411487626,"[-0.01323448  0.02879121 -0.11621892  0.08065075  0.1735228   0.00354962
  0.09884147  0.01196646  0.02188734  0.03948869]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
16,1,16,1,1,1,0,153.21,0.7841669299307821,"[-0.00759235  0.03546328  0.11018427  0.02217148  0.05498775 -0.01091601
 -0.03467716 -0.19683324 -0.07067097 -0.08246014]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
17,1,17,1,1,1,0,153.21,0.6114292176720096,"[-0.00564243 -0.00473266  0.20531327  0.07299697  0.01914909 -0.17851248
 -0.04500376 -0.07843708 -0.08936565 -0.07123826]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
18,1,18,1,1,1,0,153.21,0.6007427576208976,"[-0.02363197  0.04820679 -0.11312359 -0.12410647 -0.00511611  0.04943139
 -0.02303002  0.05430911 -0.12109467  0.01175906]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
19,1,19,1,1,1,0,153.21,0.5604574969599521,"[-0.02572303  0.06681374 -0.1542474   0.04973949 -0.12180054  0.0443848
 -0.12020395 -0.09794191 -0.04590619 -0.07246655]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
20,1,20,1,1,1,0,153.21,0.7883080624372678,"[ 0.0160768  -0.05091776  0.13858862 -0.05187894 -0.08854219  0.09673616
  0.17304328  0.00258051  0.13197757  0.03469325]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
21,1,21,1,1,1,0,153.21,0.8393227058093111,"[-0.07570238 -0.15708572 -0.13454065  0.08040743  0.14724524  0.05842475
  0.0775004   0.14201668 -0.00956916 -0.00163379]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
22,1,22,1,1,1,0,153.21,0.7601451348439809,"[-0.00582308 -0.02782113  0.00268606 -0.00564917  0.04531777 -0.0815668
  0.12828149  0.16143307  0.0548411   0.02384361]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
23,1,23,1,1,1,0,153.21,0.4633808841207451,"[-0.03634185  0.01260276  0.08939871 -0.04063359  0.10510918  0.03945924
  0.08394794  0.03367215  0.06474556  0.16428848]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
24,1,24,1,1,1,0,153.21,0.4199247028502575,"[ 0.06905441 -0.00401859  0.07056227  0.06592047 -0.10578392 -0.0492761
 -0.0230214  -0.0226046   0.04017742  0.03765589]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
25,1,25,1,1,1,0,153.21,0.43080645022813296,"[-0.00970213 -0.00417319  0.00760241  0.11386091  0.01395755 -0.03829738
  0.02994818 -0.02510206 -0.01256076 -0.06034859]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
26,1,26,1,1,1,0,153.21,0.5896351230442713,"[-0.06299375  0.07477548  0.08825092  0.1574733  -0.01538978  0.04774485
 -0.13107066 -0.02225731 -0.02392811 -0.0308643 ]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
27,1,27,1,1,1,0,153.21,0.3739458583808885,"[ 0.01613848 -0.04274578  0.03077103 -0.00493055  0.18012007  0.05148066
  0.0395112   0.00296072 -0.05093953 -0.03480804]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
28,1,28,1,1,1,0,153.21,0.5638906719457248,"[-0.07098731 -0.03696962 -0.02991396 -0.00838701  0.18798618 -0.00836999
 -0.01069914  0.00087856 -0.02378822  0.04732515]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
29,1,29,1,1,1,0,153.21,0.7933473605600232,"[-0.01183584  0.03218235  0.13729757  0.09841564  0.020625    0.06360061
 -0.08508171  0.0415239   0.12467524 -0.21369283]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
30,1,30,1,1,1,0,153.21,0.5107236219729786,"[-0.09857522 -0.00457969  0.03054032 -0.04266429 -0.01154039  0.05648853
  0.09560076  0.02891755  0.07357915  0.12124608]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
31,1,31,1,1,1,0,153.21,0.5683362888975353,"[ 0.12298609  0.06158466 -0.06806424  0.04075632 -0.07064249  0.07442458
  0.00517785  0.07681616  0.03687368 -0.07587628]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
32,1,32,1,1,1,0,153.21,0.6119939412789772,"[-0.05465198  0.03036947  0.04113362 -0.11248103  0.08370942  0.10901204
 -0.04126756 -0.08056536 -0.06771572 -0.02560398]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
33,1,33,1,1,1,0,153.21,0.9117623183925259,"[-0.09662883 -0.02857243  0.09746672 -0.10484097  0.31935054 -0.03826363
  0.00032957  0.02497752 -0.17642945 -0.00051855]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
34,1,34,1,1,1,0,153.21,0.6645216098633101,"[ 0.02033862 -0.17736354 -0.05113295  0.05931044  0.05729234 -0.10069241
  0.06117345  0.00462697  0.08962132 -0.05339756]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
35,1,35,1,1,1,0,153.21,0.6257012341907675,"[-0.04029334  0.01279733  0.10753569 -0.18035145  0.02547585  0.08088754
  0.04742987 -0.1547184   0.12055769 -0.09476589]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
36,1,36,1,1,1,0,153.21,0.5372429952890547,"[-0.0308846   0.02033496 -0.05460864  0.05363383 -0.04625537  0.04993533
 -0.10907865  0.05122905  0.04084862  0.00255641]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
37,1,37,1,1,1,0,153.21,0.8308777268981099,"[-0.06036138 -0.04826693  0.06946731 -0.17601964  0.10126249 -0.13166648
  0.02084919  0.0760083   0.06274961  0.04638561]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
38,1,38,1,1,1,0,153.21,0.5956902003690816,"[ 0.10354388 -0.0075724   0.10563365  0.11439596  0.09197227  0.00121112
 -0.02892153 -0.12350444  0.03971139 -0.03093354]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
39,1,39,1,1,1,0,153.21,0.6707718387136163,"[ 0.11150467  0.06533282 -0.0193944   0.15386167  0.00052494 -0.12779686
  0.04712095 -0.05697532  0.10078366 -0.01172756]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
40,1,40,1,1,1,0,153.21,0.4846050486940411,"[-0.06169992  0.04781269 -0.01520865  0.07030691 -0.03625402  0.09535002
  0.01905053 -0.06929731  0.08313302 -0.13985045]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
41,1,41,1,1,1,0,153.21,0.38075613618087045,"[-0.02910108  0.00155772 -0.00873305  0.01099697 -0.01345837 -0.08665934
  0.07106287 -0.09695713  0.04920476 -0.12874247]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
42,1,42,1,1,1,0,153.21,0.7752770086638335,"[-0.02455272 -0.05657718  0.04137643 -0.01564336 -0.03921154 -0.00582699
  0.15590382 -0.1951887  -0.02694209 -0.08955552]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
43,1,43,1,1,1,0,153.21,0.7213484207995915,"[-0.08669633 -0.08229199  0.06663985 -0.15287217 -0.08756616 -0.00126799
  0.02813703  0.08183333 -0.0423159   0.03059352]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
44,1,44,1,1,1,0,153.21,0.7286598585438161,"[ 0.03806484 -0.10769852  0.0031958   0.15349081 -0.00638207  0.02118397
 -0.04781146 -0.12464102 -0.25346845 -0.143856  ]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
45,1,45,1,1,1,0,153.21,0.6525853647963888,"[-0.10531856  0.00197448 -0.05964454 -0.00788221 -0.11296202 -0.00086689
  0.0991567   0.07139597  0.02505011  0.07367799]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
46,1,46,1,1,1,0,153.21,0.6682995674239072,"[ 0.03517348  0.20454445  0.12302062 -0.01107295  0.03097945  0.12783271
 -0.01250275  0.03894211  0.08474706 -0.06382096]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
47,1,47,1,1,1,0,153.21,0.668432456971579,"[ 0.0247809   0.07611725 -0.020416   -0.09322222 -0.00880305  0.02328766
  0.15205845 -0.14580657  0.14185011 -0.14457448]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
48,1,48,1,1,1,0,153.21,0.7096101420819876,"[ 0.01262267  0.13831052  0.03803666  0.10963693 -0.0082243   0.01278903
 -0.09061671  0.17321885 -0.07609401 -0.03531727]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
49,1,49,1,1,1,0,153.21,0.5902343459273779,"[-0.02090303 -0.08972628 -0.00435746 -0.05006805  0.07389934 -0.0413406
  0.09562802 -0.02643901 -0.0594295  -0.11949765]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
50,1,50,1,1,1,0,153.21,0.5311419929141762,"[ 0.00161179 -0.00631703  0.00480943 -0.05486996 -0.07111296 -0.05055905
  0.16567412 -0.12992886 -0.09590638  0.04236311]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
51,1,51,1,1,1,0,153.21,0.5418395066535988,"[ 8.6591527e-02 -1.5171206e-01  7.1653679e-02 -6.9750771e-03
 -7.0754322e-05 -1.5519319e-02  5.3834701e-03 -3.3651419e-02
  4.7495231e-02 -1.5762225e-02]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
52,1,52,1,1,1,0,153.21,0.6026764504584687,"[ 0.0675565   0.12862271 -0.00351223 -0.14786658 -0.1558814  -0.02821609
 -0.03802288  0.13025346 -0.01467767 -0.09759599]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
53,1,53,1,1,1,0,153.21,0.6769479863920823,"[ 0.01393232  0.11968709  0.01750132  0.01637487 -0.05266317  0.01704679
 -0.05148714 -0.17058223  0.00287238 -0.03125569]",0.22222853,0.035052631578947335,0.30572316,0.6114463210105896
