,data_size,data_id,mini_batch,damping_factor,n_conditions,cosine_shift,n_steps,median_global,median_local,rmse_global,c_error_global,contractions_global,rmse_local,c_error_local,contractions_local,median
0,16,0,1,1e-05,1,0,32.94,[ 0.16558415 -0.06531185  0.40664238],"[ 0.551474   -0.937021   -0.43711    -0.62754524 -0.9888345  -0.9499639
 -0.00797176  0.32273626 -0.8016218  -0.96762955 -0.97179675 -0.39237994
 -0.9322957  -0.07409635 -0.41832688 -0.19482708]",0.509929,0.3956140350877193,0.0,0.25947464,0.16648026315789474,0.53043485,
1,16,1,1,1e-05,1,0,32.94,[-0.18524057  0.7064038   0.8446289 ],"[0.9465818  0.8866144  0.85463697 0.819261   0.9344768  0.9054608
 0.25875187 0.8456632  0.3351385  0.5576334  0.7479938  0.6673395
 0.9096891  0.9166642  0.96736705 0.21917939]",0.509929,0.3956140350877193,0.0,0.25947464,0.16648026315789474,0.53043485,
2,16,2,1,1e-05,1,0,32.94,[0.84850967 1.4659703  0.00282482],"[ 0.9542122   0.00285637  0.696457    0.2181018   0.98815876  0.99011093
 -0.44420928  0.95179677  0.99481094  0.99484456 -0.01744154  0.32294095
  0.97564083  0.7370537   0.98466855  0.82437587]",0.509929,0.3956140350877193,0.0,0.25947464,0.16648026315789474,0.53043485,
3,16,3,1,1e-05,1,0,32.94,[0.61232346 0.360368   0.9217491 ],"[ 3.8151354e-01  8.4236449e-01  8.5310656e-01  2.1150398e-01
  2.5845766e-02  9.3262726e-01  7.1682316e-01 -4.3087861e-01
  9.6730930e-01  6.3023692e-01  3.9458430e-01  9.9769604e-01
  2.8807026e-01  9.9198282e-01  1.8432736e-04  9.7951162e-01]",0.509929,0.3956140350877193,0.0,0.25947464,0.16648026315789474,0.53043485,
4,16,4,1,1e-05,1,0,32.94,[ 0.59723806 -0.7736387  -0.4640386 ],"[-0.36124328  0.6748666   0.52020174 -0.4815266  -0.60754037 -0.4657498
  0.88348186  0.6916778   0.67265487  0.6593664   0.742416    0.41973126
 -0.7555231   0.50895023  0.9878797   0.4716215 ]",0.509929,0.3956140350877193,0.0,0.25947464,0.16648026315789474,0.53043485,
5,16,5,1,1e-05,1,0,32.94,[ 0.97411716 -0.37310964 -0.06523328],"[-0.46988755 -0.6430742  -0.08128005 -0.21097654 -0.9251515  -0.45654804
 -0.69679296  0.06886828 -0.1436837   0.31000054 -0.6009195  -0.9764068
 -0.82965994 -0.93092537 -0.2785093  -0.71797836]",0.509929,0.3956140350877193,0.0,0.25947464,0.16648026315789474,0.53043485,
6,16,6,1,1e-05,1,0,32.94,[-1.4325721   0.7554653   0.67561233],"[0.27357358 0.18133473 0.38550735 0.34505087 0.33930266 0.25032556
 0.06331539 0.21409976 0.15226477 0.12395418 0.24443024 0.23304969
 0.09935665 0.25729668 0.26997757 0.16207147]",0.509929,0.3956140350877193,0.0,0.25947464,0.16648026315789474,0.53043485,
7,16,7,1,1e-05,1,0,32.94,[-1.0041904   0.21687964  0.76739454],"[-0.9999945   0.70274013  0.9876089  -0.91569054 -0.8721403   0.40847665
 -0.9993454   0.9415777  -0.8150715  -0.9865071   0.9744      0.445979
  0.87289035  0.9070529  -0.9997877   0.9994547 ]",0.509929,0.3956140350877193,0.0,0.25947464,0.16648026315789474,0.53043485,
8,16,8,1,1e-05,1,0,32.94,[1.6153212  0.19712177 0.26409224],"[-0.36150044  0.89742136 -0.3390773  -0.6082809  -0.87199163  0.5739207
 -0.5853961   0.2656601  -0.04566756 -0.7274426   0.4705156  -0.7241026
 -0.27750528 -0.64957696  0.71277905 -0.6392611 ]",0.509929,0.3956140350877193,0.0,0.25947464,0.16648026315789474,0.53043485,
9,16,9,1,1e-05,1,0,32.94,[ 0.78417563 -0.16438784  0.1299308 ],"[ 0.14778882  0.68810326 -0.04544079 -0.23778275  0.7051987  -0.935761
 -0.0330523  -0.7046541   0.77745277  0.15592426  0.6017671   0.4721769
  0.8583758  -0.7837188   0.76431185 -0.06431296]",0.509929,0.3956140350877193,0.0,0.25947464,0.16648026315789474,0.53043485,
10,16,10,1,1e-05,1,0,32.94,[-0.7129637  -0.38617134  0.26232263],"[ 0.14472365  0.96903014  0.30820346 -0.29620132 -0.2116158  -0.93962383
  0.7679408   0.99487287  0.9913599   0.54660594  0.8839286   0.3624279
  0.04438293  0.8812903   0.88443685  0.8388644 ]",0.509929,0.3956140350877193,0.0,0.25947464,0.16648026315789474,0.53043485,
11,16,11,1,1e-05,1,0,32.94,[-1.3599834  0.5861573  0.6077224],"[ 0.7933187   0.99312985  0.8014818  -0.9999865  -0.01640368 -0.57182014
  0.95496583 -0.999979    0.99811506 -0.99847126  0.99999547  0.7857836
 -0.9999058   0.1499542  -0.9998485  -0.99520206]",0.509929,0.3956140350877193,0.0,0.25947464,0.16648026315789474,0.53043485,
12,16,12,1,1e-05,1,0,32.94,[ 0.94673145 -1.197741    0.34594166],"[ 0.24021506  0.39887923  0.8808973  -0.9574731   0.95453364 -0.35333863
  0.62118596  0.998044    0.9910515  -0.8217981   0.9912622   0.9467075
  0.99904734  0.997071   -0.919379    0.61566377]",0.509929,0.3956140350877193,0.0,0.25947464,0.16648026315789474,0.53043485,
13,16,13,1,1e-05,1,0,32.94,[ 0.21586537  0.9774667  -0.5056845 ],"[ 0.13423812  0.39747167 -0.62103426  0.45598727  0.06866896  0.21698189
  0.7127718  -0.7654191   0.15007508  0.3726254  -0.9425534   0.32784045
  0.60759497 -0.523151   -0.9186256   0.42888546]",0.509929,0.3956140350877193,0.0,0.25947464,0.16648026315789474,0.53043485,
14,16,14,1,1e-05,1,0,32.94,[-1.5780358  1.1814775  1.3203095],"[ 0.9999261   0.13061434  0.9991912   0.9906048   0.71538484  0.35842395
 -0.31309605 -0.88401383  0.9999325   0.2507236   0.84589916  0.5424344
 -0.7849161   0.36593026  0.9987411  -0.6840953 ]",0.509929,0.3956140350877193,0.0,0.25947464,0.16648026315789474,0.53043485,
15,16,15,1,1e-05,1,0,32.94,[ 2.2030213  -0.6424432   0.48386928],"[-0.9909313   0.67911285 -0.67482924  0.6377482   0.7844259   0.98538864
 -0.29508778 -0.2733653   0.9981671  -0.09095183  0.19493729  0.21107775
 -0.8315048  -0.25076303 -0.7094989   0.71932477]",0.509929,0.3956140350877193,0.0,0.25947464,0.16648026315789474,0.53043485,
