,data_size,data_id,mini_batch,damping_factor,n_conditions,cosine_shift,n_steps,median_global,median_local,rmse_global,c_error_global,contractions_global,rmse_local,c_error_local,contractions_local
0,16,0,1,1,1,0,5785.0,[-0.18935451 -0.10500957  0.11008817],"[-0.17383492  0.23288074 -0.38490862  0.18510163 -0.23041052  0.40642482
 -0.23817474 -0.31253186 -0.14089471 -0.05024719 -0.14438367 -0.42555812
 -0.06429052 -0.47030646  0.37298852 -0.31482995]",0.16964394,0.4333333333333334,0.90991384,0.397492,0.35125000000000006,0.57989824
1,16,1,1,1,1,0,5785.0,[-0.0740261   0.0797169  -0.05706285],"[-0.24485135  0.0685288   0.36676043 -0.08057934  0.35976756 -0.23834032
  0.16561571  0.28311858 -0.61722124 -0.07228351  0.39514017  0.21074834
  0.393322   -0.06551769 -0.35893765  0.08334151]",0.16964394,0.4333333333333334,0.90991384,0.397492,0.35125000000000006,0.57989824
2,16,2,1,1,1,0,5785.0,[ 0.6905229   0.02959403 -0.07446842],"[ 0.18056235  0.41611552  0.7744739   0.285163   -0.31343368  0.05439904
 -0.19358456 -0.11420366 -0.6232506  -0.27493218  0.6793826  -0.25448596
  0.11189359 -0.13812816 -0.20392439 -0.11340889]",0.16964394,0.4333333333333334,0.90991384,0.397492,0.35125000000000006,0.57989824
3,16,3,1,1,1,0,5785.0,[-0.17720148  0.25705636  0.64198095],"[ 0.37668365 -0.0610702   0.2687815  -0.18505532 -0.3990398  -0.42014995
 -0.37843823 -0.21987021 -0.4217325  -0.18290997  0.60568696 -0.4585805
  0.21850938  0.46217346 -0.3011351   0.0084857 ]",0.16964394,0.4333333333333334,0.90991384,0.397492,0.35125000000000006,0.57989824
4,16,4,1,1,1,0,5785.0,[ 1.001399   -0.30687043 -0.09536412],"[ 0.02235138 -0.8121717  -0.12736392 -0.68251646 -0.23646066  0.00266263
 -0.6425784  -0.05574515 -0.05531767  0.01943704 -0.23097754 -0.4837182
 -0.11695516  0.07997164  0.00218338 -0.00291747]",0.16964394,0.4333333333333334,0.90991384,0.397492,0.35125000000000006,0.57989824
5,16,5,1,1,1,0,5785.0,[-0.5291897   0.42335284 -0.1297094 ],"[-0.13721228 -0.05225822  0.22842926  0.21092105 -0.02332616 -0.86063343
  0.21071446  0.54711604 -0.15831274  0.6720035   0.4131714  -0.11330777
  0.04925168 -0.12722754 -0.3131843   0.44886994]",0.16964394,0.4333333333333334,0.90991384,0.397492,0.35125000000000006,0.57989824
6,16,6,1,1,1,0,5785.0,[ 1.4966533  -0.01571153  0.0740633 ],"[ 0.38947475  0.41583022 -0.16623202  0.46955562 -0.84422714  0.36766315
  0.05081809  0.5532226   0.41489196  0.29018867  0.13809082 -0.7483965
  0.073019    0.31332648 -0.4534343  -0.04871863]",0.16964394,0.4333333333333334,0.90991384,0.397492,0.35125000000000006,0.57989824
7,16,7,1,1,1,0,5785.0,[ 0.04346552 -0.19813053  0.24389939],"[ 0.27117276 -0.0743899  -0.57574534 -0.3635125  -0.6355529  -0.30323163
  0.38341594  0.24873751 -0.54564023 -0.12816715 -0.09457257 -0.3156291
  0.13125199 -0.18543264 -0.03441012 -0.7260449 ]",0.16964394,0.4333333333333334,0.90991384,0.397492,0.35125000000000006,0.57989824
8,16,8,1,1,1,0,5785.0,[ 0.6333022  -0.43459707  0.0932342 ],"[-0.16058922  0.22150958 -0.2083602  -0.60856795 -0.5196285  -0.41321838
 -0.9121583  -0.858294    0.04540789 -0.7563744  -0.68924606  0.1516771
 -0.32269126 -0.73865974 -0.3276239   0.16414434]",0.16964394,0.4333333333333334,0.90991384,0.397492,0.35125000000000006,0.57989824
9,16,9,1,1,1,0,5785.0,[ 0.01240818 -0.64779556  0.29207325],"[-0.17769238 -0.17676747 -0.33171064 -0.10603851  0.07211727 -0.74152756
  0.02436551 -0.20111898  0.288328   -0.38435727 -0.61145216 -0.46604094
 -0.6550143  -0.06874901 -0.52647746 -0.67966866]",0.16964394,0.4333333333333334,0.90991384,0.397492,0.35125000000000006,0.57989824
10,16,10,1,1,1,0,5785.0,[ 1.5034223   0.00926012 -0.48961464],"[ 7.9024059e-01 -4.7262225e-01  1.5005213e-01  3.5988361e-02
  7.1309078e-01 -3.8811564e-04 -6.3412929e-01  5.6208664e-01
  2.6129133e-01 -3.1102085e-01 -7.6371372e-01 -1.8699259e-01
  2.1920788e-01 -7.6702178e-02  1.8585604e-01  2.8387654e-01]",0.16964394,0.4333333333333334,0.90991384,0.397492,0.35125000000000006,0.57989824
11,16,11,1,1,1,0,5785.0,[-0.05809254  0.0564974   0.48977727],"[ 0.4917102  -0.261621    0.03747857 -0.13381457  0.5490437   0.10772893
  0.71833086  0.15939063 -0.0065057   0.04546663  0.21882182  0.2472676
 -0.11807859  0.04424959  0.09323284 -0.11784959]",0.16964394,0.4333333333333334,0.90991384,0.397492,0.35125000000000006,0.57989824
12,16,12,1,1,1,0,5785.0,[-0.35195494  0.5361993   0.02932227],"[ 0.6381623   0.20727587  0.02680552  0.12988949  0.29877084  0.56682193
 -0.0543943   0.4606185   0.0386149   0.5811766  -0.18327078  0.3654452
 -0.07008344 -0.21680629  0.23483714  0.5586514 ]",0.16964394,0.4333333333333334,0.90991384,0.397492,0.35125000000000006,0.57989824
13,16,13,1,1,1,0,5785.0,[ 0.4704512  -0.07727453 -0.38494927],"[ 0.34888434 -0.5238611  -0.6915385  -0.02912     0.4141701  -0.20330215
 -0.23512891  0.12251249 -0.50565624 -0.17032957  0.07469028 -0.5017563
 -0.55745095  0.03567255 -0.7786987   0.03505453]",0.16964394,0.4333333333333334,0.90991384,0.397492,0.35125000000000006,0.57989824
14,16,14,1,1,1,0,5785.0,[ 0.8337545   0.23333544 -0.6422425 ],"[-0.3808798   0.18924367  0.62800515  0.6076431  -0.20036435 -0.41811594
 -0.4056684  -0.34528816  0.01261604  0.16851842 -0.11455196  0.874164
 -0.07310498 -0.19012755  0.3492067   0.26221874]",0.16964394,0.4333333333333334,0.90991384,0.397492,0.35125000000000006,0.57989824
15,16,15,1,1,1,0,5785.0,[ 0.7001467   0.35520115 -0.17889553],"[-0.06592968  0.6436496  -0.10679424 -0.19327071  0.00168988  0.44059157
 -0.08831906 -0.08205289 -0.4494435   0.7228365   0.4853006   0.49108672
 -0.46985108 -0.31052086 -0.17645523 -0.16444027]",0.16964394,0.4333333333333334,0.90991384,0.397492,0.35125000000000006,0.57989824
