,data_size,data_id,mini_batch,damping_factor,n_conditions,cosine_shift,n_steps,median_global,median_local,rmse_global,c_error_global,contractions_global,rmse_local,c_error_local,contractions_local,median
0,16,0,1,0.0001,1,0,67.29,[-0.6978761  -0.2547261   0.23462237],"[0.7514773  0.5743514  0.65911514 0.61332506 0.6149509  0.65742326
 0.5030704  0.67562526 0.6757289  0.57060075 0.71341574 0.60900897
 0.72097325 0.619406   0.79223275 0.73151255]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
1,16,1,1,0.0001,1,0,67.29,[ 2.2647128   0.35945472 -0.24398732],"[0.8698593  0.70721304 0.78502405 0.94903564 0.57997537 0.67967445
 0.46457285 0.90983075 0.6606774  0.94596314 0.8847883  0.9526721
 0.86058116 0.745985   0.8463209  0.97675055]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
2,16,2,1,0.0001,1,0,67.29,[-3.9197342 -0.9225799  1.4141498],"[ 0.47031254  0.99184024  0.01623905  0.25457156  0.9995178  -0.27628896
  0.08051085  0.9650104   0.9976132   0.9988517   0.41870517  0.9809161
  0.16871035 -0.02237538  0.53492033  0.9896206 ]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
3,16,3,1,0.0001,1,0,67.29,[ 1.5558865  -0.26683477  0.28931463],"[0.8091546  0.6219363  0.49417692 0.784146   0.69160587 0.967881
 0.19265103 0.9876797  0.8810565  0.84511584 0.95100427 0.5136655
 0.66527385 0.9934718  0.5826171  0.7790114 ]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
4,16,4,1,0.0001,1,0,67.29,[-1.7147484 -1.6190649  1.1013223],"[0.16064155 0.18513441 0.29296166 0.40922207 0.26423448 0.4747818
 0.39379698 0.5791584  0.30498636 0.3133341  0.5524563  0.5480304
 0.37605304 0.3367818  0.3567     0.41965884]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
5,16,5,1,0.0001,1,0,67.29,[ 2.4003935  -0.02013088  0.22033982],"[ 0.9242192   0.9988504   0.9801498   0.7240326   0.71024895  0.986455
 -0.00542146  0.9988768   0.9795351   0.99375904  0.5768303   0.9998877
  0.99945694  0.9632569   0.9916511   0.6204361 ]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
6,16,6,1,0.0001,1,0,67.29,[0.04380593 0.9237635  0.07653989],"[0.72087646 0.73786634 0.72787195 0.73518074 0.8233584  0.72154224
 0.60141504 0.6597828  0.714619   0.59729487 0.4978941  0.82176316
 0.6997366  0.5961462  0.6664847  0.554567  ]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
7,16,7,1,0.0001,1,0,67.29,[-1.0334514 -0.7582795  0.9168916],"[0.5109306  0.31382126 0.4313264  0.6410192  0.37209344 0.50287807
 0.69666296 0.44355893 0.5139023  0.5276451  0.706208   0.60188967
 0.47464114 0.54531914 0.37593067 0.33088923]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
8,16,8,1,0.0001,1,0,67.29,[-2.2248156   0.07078296  0.6220125 ],"[0.36560446 0.50401545 0.04572159 0.76062757 0.3647846  0.51019067
 0.47819167 0.42563057 0.27829123 0.3836267  0.77154535 0.8864622
 0.8121296  0.5678061  0.5744527  0.61229336]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
9,16,9,1,0.0001,1,0,67.29,[-0.5432851   0.11558989  1.8094488 ],"[0.55121696 0.57007134 0.5411406  0.73997337 0.4396745  0.68460476
 0.61158735 0.743546   0.55378735 0.6017878  0.5604658  0.5952297
 0.6642186  0.3529216  0.644497   0.41325414]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
10,16,10,1,0.0001,1,0,67.29,[ 0.57937485 -0.41451156  0.6005611 ],"[0.7121783  0.72027135 0.43719268 0.6863426  0.25179964 0.29966116
 0.52519554 0.60704744 0.6389578  0.46663415 0.39768624 0.47006607
 0.6285306  0.5319711  0.67919284 0.72052026]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
11,16,11,1,0.0001,1,0,67.29,[-0.98531365  0.5466253   0.23005646],"[0.7176974  0.61015356 0.612534   0.6841824  0.60914725 0.42518646
 0.7368149  0.6717474  0.36487603 0.6677758  0.33742356 0.5952626
 0.70242476 0.6490182  0.6122285  0.6827091 ]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
12,16,12,1,0.0001,1,0,67.29,[0.8710047  0.3364756  0.01758114],"[0.37208402 0.8296226  0.7741993  0.40269792 0.43228    0.6884714
 0.7309064  0.93084663 0.6969747  0.5764507  0.69020206 0.51653624
 0.73580855 0.6182712  0.7022913  0.6464561 ]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
13,16,13,1,0.0001,1,0,67.29,[ 1.1669211  -0.80573535  0.7526499 ],"[0.979925   0.97888285 0.98223215 0.595544   0.96305066 0.42951405
 0.7403923  0.5140143  0.9632134  0.97666204 0.6345977  0.88315505
 0.54264426 0.7163813  0.939918   0.7167228 ]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
14,16,14,1,0.0001,1,0,67.29,[-1.4267403   1.2126558   0.86795425],"[0.6378747  0.5813454  0.597713   0.6369438  0.5753747  0.6353024
 0.74723226 0.5488218  0.66669095 0.64330494 0.65032494 0.56447834
 0.60464394 0.71759987 0.65515673 0.71022415]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
15,16,15,1,0.0001,1,0,67.29,[-0.6506525  -0.09029067 -0.18698305],"[0.297796   0.44613093 0.38324142 0.41351002 0.33348197 0.16520339
 0.6115449  0.56650263 0.66234124 0.26544273 0.61196893 0.33465046
 0.48106432 0.4750418  0.65823054 0.26898795]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
16,16,16,1,0.0001,1,0,67.29,[ 0.61684966 -0.22961041  1.2650104 ],"[0.8010386  0.7060752  0.50389445 0.69722307 0.68569684 0.48940676
 0.7127145  0.820534   0.6654945  0.7536476  0.631919   0.8250122
 0.5863666  0.54229224 0.6109265  0.589644  ]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
17,16,17,1,0.0001,1,0,67.29,[-1.8074039   0.46382624  0.45778674],"[0.37976074 0.12829542 0.32266814 0.29432607 0.46893162 0.24555618
 0.96479374 0.52371925 0.9532937  0.45597023 0.9565064  0.90734446
 0.45193034 0.95393306 0.9597997  0.92295974]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
18,16,18,1,0.0001,1,0,67.29,[0.03105513 0.01960173 1.3197799 ],"[0.57487994 0.75323653 0.36980695 0.6845712  0.66362536 0.7549562
 0.6600371  0.21938962 0.6874766  0.6971359  0.727959   0.73223275
 0.65287596 0.77517223 0.7304998  0.6495733 ]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
19,16,19,1,0.0001,1,0,67.29,[0.6673218  0.35815787 0.9947451 ],"[0.6620821  0.75249356 0.7658661  0.5098625  0.7777292  0.80271316
 0.8136168  0.69912636 0.6326905  0.7519266  0.8578596  0.87215245
 0.88306904 0.91855884 0.9292966  0.89298207]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
20,16,20,1,0.0001,1,0,67.29,[ 1.0869986  -0.30014586  0.61916614],"[0.8116749  0.6831406  0.36453754 0.6367508  0.52180356 0.6574744
 0.4167385  0.77007395 0.70165145 0.70504916 0.47026438 0.68002504
 0.73555917 0.5397632  0.48463684 0.6747819 ]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
21,16,21,1,0.0001,1,0,67.29,[ 1.4429281   1.455836   -0.12635812],"[0.8908921  0.8575775  0.7767208  0.8773301  0.9108355  0.872553
 0.8223926  0.8184913  0.8118769  0.81649864 0.82179844 0.86387014
 0.80877197 0.88474935 0.79977816 0.8419405 ]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
22,16,22,1,0.0001,1,0,67.29,[-1.1628563   0.57795984  0.44920087],"[0.32903183 0.4015047  0.49564356 0.65205055 0.31523144 0.6195854
 0.5369584  0.79872686 0.41350335 0.5952286  0.6533422  0.5978846
 0.7949205  0.56072587 0.79313135 0.706693  ]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
23,16,23,1,0.0001,1,0,67.29,[ 0.66716063 -0.22608936 -0.56220996],"[0.8012877  0.49491793 0.7064045  0.6928622  0.7236822  0.5744609
 0.8311211  0.69048166 0.68044955 0.84514093 0.673624   0.58827525
 0.5481629  0.68058527 0.8009313  0.48805666]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
24,16,24,1,0.0001,1,0,67.29,[ 1.3000187   0.7806699  -0.04296312],"[0.699738   0.58098954 0.7932645  0.9578178  0.9434953  0.68631834
 0.8460133  0.87193245 0.65367883 0.549586   0.7574951  0.03210872
 0.8073832  0.7326815  0.71028024 0.52034426]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
25,16,25,1,0.0001,1,0,67.29,[-0.04738042 -0.4499166   0.14052425],"[0.4099875  0.6961542  0.68335205 0.36027962 0.5894962  0.45851946
 0.6674336  0.7452667  0.42045254 0.74220884 0.70068663 0.5837716
 0.7639125  0.5833166  0.5368228  0.48029232]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
26,16,26,1,0.0001,1,0,67.29,[-1.9285083  1.2445029  1.4460709],"[0.96759254 0.8329929  0.34441775 0.47677785 0.79440194 0.8729581
 0.52677107 0.5920267  0.9598076  0.6829502  0.5968234  0.47138798
 0.9747446  0.9581     0.9674524  0.7875327 ]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
27,16,27,1,0.0001,1,0,67.29,[ 1.1398792   0.44388682 -0.37104827],"[0.8229175  0.68101716 0.9122218  0.6060887  0.69446665 0.8285404
 0.6673278  0.52307683 0.7523125  0.816334   0.7549148  0.61922044
 0.6886306  0.7534774  0.66476774 0.6967426 ]",0.50193596,0.3662280701754386,0.30814412,0.48309743,0.07960526315789473,0.0,
