,data_size,data_id,mini_batch,n_steps,list_steps,mmd,median,median_rmse,contractions,rel_contraction
36,100,6,1,11,"[       nan 0.02507431 0.02504114 0.10324802 0.09932311 0.14377017
 0.16664575 0.17331566 0.14391524 0.09676034 0.0229063 ]",0.012270005667986084,"[-0.04319826 -0.03005998 -0.01971906 -0.13541722  0.00071654 -0.01674172
 -0.10507298  0.03055146 -0.09562947  0.00463708]",0.0336639338029439,"[0.30903502 0.05747185 0.10802506 0.22163258 0.03487042 0.32173956
 0.20826014 0.00080916 0.27000622 0.17350216]",0.17224056826904435
37,100,7,1,11,"[       nan 0.02507431 0.02504114 0.10324802 0.09932311 0.14377017
 0.16664575 0.17331566 0.14391524 0.09676034 0.0229063 ]",0.00764329310634837,"[ 0.04919795  0.01723853  0.0907187  -0.10241769  0.0042143  -0.0367479
 -0.06933971 -0.0175688  -0.02430034 -0.00285675]",0.024720039572371177,"[ 0.34804179  0.18006267 -0.0616676   0.08218738  0.23030711  0.35296192
  0.29029518 -0.16306003  0.21534173  0.31440628]",0.1806765193492176
38,100,8,1,11,"[       nan 0.02507431 0.02504114 0.10324802 0.09932311 0.14377017
 0.16664575 0.17331566 0.14391524 0.09676034 0.0229063 ]",0.02865540746618156,"[-0.10841234  0.02715252  0.0525691  -0.08561471  0.05876423  0.12006113
  0.08295444 -0.04042487 -0.0830153   0.06395048]",0.05345620374638007,"[ 0.24575686 -0.05958739  0.36597836  0.3602653   0.05621149  0.00069395
  0.40552437 -0.18080219  0.15612191  0.04446462]",0.14085735533386487
39,100,9,1,11,"[       nan 0.02507431 0.02504114 0.10324802 0.09932311 0.14377017
 0.16664575 0.17331566 0.14391524 0.09676034 0.0229063 ]",0.027620362486865613,"[-0.06256777  0.01515632  0.0555133   0.10006358 -0.01804643  0.06311912
  0.01302941  0.08093745  0.01722682  0.01792521]",0.052908083199888156,"[ 0.19139771  0.04596191 -0.05635952  0.25794872  0.2026153   0.3773337
  0.43839754 -0.00585781  0.23442681  0.20384549]",0.19086069379933193
40,100,0,10,56,"[       nan 0.02123644 0.02593358 0.139937   0.11644322 0.10388564
 0.08280251 0.04978679 0.03104372 0.0210361  0.01532973 0.01314133
 0.01135625 0.01017343 0.00904993 0.00828455 0.00744336 0.00775748
 0.0071662  0.00688115 0.00668379 0.0068304  0.00589169 0.00664807
 0.006114   0.00670157 0.00771148 0.00729466 0.00696486 0.00796547
 0.00777547 0.00748284 0.00740143 0.0074977  0.00808171 0.00840717
 0.00799386 0.0077775  0.00829727 0.00801969 0.00726123 0.00763816
 0.00782367 0.0074915  0.00828805 0.00890932 0.0087361  0.00879898
 0.01001879 0.01139289 0.01161858 0.01116891 0.01184693 0.01506187
 0.01712414 0.01059194]",0.017660657413423042,"[ 0.09045206  0.01924607  0.09332695  0.15857905  0.1217642  -0.04615093
  0.05365266 -0.03850367 -0.00291351  0.02491377]",0.03874818430877128,"[ 0.34805725  0.00519261  0.35620641  0.36508383  0.27120768  0.31707382
  0.3863448  -0.05544236  0.3365237   0.36155421]",0.2718719973601402
41,100,1,10,56,"[       nan 0.02123644 0.02593358 0.139937   0.11644322 0.10388564
 0.08280251 0.04978679 0.03104372 0.0210361  0.01532973 0.01314133
 0.01135625 0.01017343 0.00904993 0.00828455 0.00744336 0.00775748
 0.0071662  0.00688115 0.00668379 0.0068304  0.00589169 0.00664807
 0.006114   0.00670157 0.00771148 0.00729466 0.00696486 0.00796547
 0.00777547 0.00748284 0.00740143 0.0074977  0.00808171 0.00840717
 0.00799386 0.0077775  0.00829727 0.00801969 0.00726123 0.00763816
 0.00782367 0.0074915  0.00828805 0.00890932 0.0087361  0.00879898
 0.01001879 0.01139289 0.01161858 0.01116891 0.01184693 0.01506187
 0.01712414 0.01059194]",0.009803215629199835,"[ 0.00472204  0.08618706  0.03585238  0.00263311  0.01203408  0.03231955
  0.09776072 -0.03726772  0.03202324 -0.04877979]",0.030504227606781325,"[0.23820384 0.14667923 0.48753524 0.34337754 0.26220044 0.53867188
 0.54643487 0.15370829 0.45796053 0.52391204]",0.37356707322411253
42,100,2,10,56,"[       nan 0.02123644 0.02593358 0.139937   0.11644322 0.10388564
 0.08280251 0.04978679 0.03104372 0.0210361  0.01532973 0.01314133
 0.01135625 0.01017343 0.00904993 0.00828455 0.00744336 0.00775748
 0.0071662  0.00688115 0.00668379 0.0068304  0.00589169 0.00664807
 0.006114   0.00670157 0.00771148 0.00729466 0.00696486 0.00796547
 0.00777547 0.00748284 0.00740143 0.0074977  0.00808171 0.00840717
 0.00799386 0.0077775  0.00829727 0.00801969 0.00726123 0.00763816
 0.00782367 0.0074915  0.00828805 0.00890932 0.0087361  0.00879898
 0.01001879 0.01139289 0.01161858 0.01116891 0.01184693 0.01506187
 0.01712414 0.01059194]",0.023420791916860972,"[-0.15177767  0.02164968  0.07506877 -0.03867046  0.12979183 -0.08905353
  0.01992852 -0.01299081  0.12960315  0.09602147]",0.04979987158912062,"[ 0.48680508 -0.08218528  0.23274987  0.38589907  0.34014459  0.42417131
  0.34688974  0.04209245  0.29888723  0.44150578]",0.2946129448618741
43,100,3,10,56,"[       nan 0.02123644 0.02593358 0.139937   0.11644322 0.10388564
 0.08280251 0.04978679 0.03104372 0.0210361  0.01532973 0.01314133
 0.01135625 0.01017343 0.00904993 0.00828455 0.00744336 0.00775748
 0.0071662  0.00688115 0.00668379 0.0068304  0.00589169 0.00664807
 0.006114   0.00670157 0.00771148 0.00729466 0.00696486 0.00796547
 0.00777547 0.00748284 0.00740143 0.0074977  0.00808171 0.00840717
 0.00799386 0.0077775  0.00829727 0.00801969 0.00726123 0.00763816
 0.00782367 0.0074915  0.00828805 0.00890932 0.0087361  0.00879898
 0.01001879 0.01139289 0.01161858 0.01116891 0.01184693 0.01506187
 0.01712414 0.01059194]",0.024239797115315875,"[-0.02095981 -0.04930254 -0.04544829 -0.11149511 -0.06102099  0.01848435
  0.07962792  0.03159143 -0.02175365 -0.04760628]",0.04909538281206469,"[ 0.38838296 -0.12497555  0.2306483   0.38257481  0.31334169  0.2636146
  0.50700952  0.03040417  0.3341851   0.29685164]",0.26482576042413725
44,100,4,10,56,"[       nan 0.02123644 0.02593358 0.139937   0.11644322 0.10388564
 0.08280251 0.04978679 0.03104372 0.0210361  0.01532973 0.01314133
 0.01135625 0.01017343 0.00904993 0.00828455 0.00744336 0.00775748
 0.0071662  0.00688115 0.00668379 0.0068304  0.00589169 0.00664807
 0.006114   0.00670157 0.00771148 0.00729466 0.00696486 0.00796547
 0.00777547 0.00748284 0.00740143 0.0074977  0.00808171 0.00840717
 0.00799386 0.0077775  0.00829727 0.00801969 0.00726123 0.00763816
 0.00782367 0.0074915  0.00828805 0.00890932 0.0087361  0.00879898
 0.01001879 0.01139289 0.01161858 0.01116891 0.01184693 0.01506187
 0.01712414 0.01059194]",0.019800050148067738,"[-0.05294368 -0.0712655  -0.11279087  0.12178883 -0.02914505 -0.00921714
 -0.08977909  0.09020324 -0.08346591 -0.01350963]",0.04602062324968545,"[0.45532028 0.07377921 0.3300545  0.34966983 0.22142988 0.27634108
 0.36541491 0.09469485 0.3562886  0.29716941]",0.28483641845174146
45,100,5,10,56,"[       nan 0.02123644 0.02593358 0.139937   0.11644322 0.10388564
 0.08280251 0.04978679 0.03104372 0.0210361  0.01532973 0.01314133
 0.01135625 0.01017343 0.00904993 0.00828455 0.00744336 0.00775748
 0.0071662  0.00688115 0.00668379 0.0068304  0.00589169 0.00664807
 0.006114   0.00670157 0.00771148 0.00729466 0.00696486 0.00796547
 0.00777547 0.00748284 0.00740143 0.0074977  0.00808171 0.00840717
 0.00799386 0.0077775  0.00829727 0.00801969 0.00726123 0.00763816
 0.00782367 0.0074915  0.00828805 0.00890932 0.0087361  0.00879898
 0.01001879 0.01139289 0.01161858 0.01116891 0.01184693 0.01506187
 0.01712414 0.01059194]",0.006097416099652975,"[-0.08530822  0.02909008 -0.00288544 -0.05320571 -0.00760834  0.04139729
  0.00584818 -0.02032759 -0.04394077 -0.02362773]",0.025467007177621497,"[0.37711568 0.17297391 0.31312082 0.52435163 0.47204976 0.44856907
 0.3174281  0.06545598 0.45134073 0.41800795]",0.3596017780154945
46,100,6,10,56,"[       nan 0.02123644 0.02593358 0.139937   0.11644322 0.10388564
 0.08280251 0.04978679 0.03104372 0.0210361  0.01532973 0.01314133
 0.01135625 0.01017343 0.00904993 0.00828455 0.00744336 0.00775748
 0.0071662  0.00688115 0.00668379 0.0068304  0.00589169 0.00664807
 0.006114   0.00670157 0.00771148 0.00729466 0.00696486 0.00796547
 0.00777547 0.00748284 0.00740143 0.0074977  0.00808171 0.00840717
 0.00799386 0.0077775  0.00829727 0.00801969 0.00726123 0.00763816
 0.00782367 0.0074915  0.00828805 0.00890932 0.0087361  0.00879898
 0.01001879 0.01139289 0.01161858 0.01116891 0.01184693 0.01506187
 0.01712414 0.01059194]",0.013916833252234806,"[-0.04934578 -0.03534175 -0.0235787  -0.13172054  0.0080114  -0.02137161
 -0.11687878  0.00751211 -0.05659542  0.0096645 ]",0.03553466049605867,"[0.49618606 0.10418363 0.19917211 0.23701691 0.22970897 0.46127683
 0.28462119 0.05010937 0.53195713 0.44600421]",0.30706387757323694
47,100,7,10,56,"[       nan 0.02123644 0.02593358 0.139937   0.11644322 0.10388564
 0.08280251 0.04978679 0.03104372 0.0210361  0.01532973 0.01314133
 0.01135625 0.01017343 0.00904993 0.00828455 0.00744336 0.00775748
 0.0071662  0.00688115 0.00668379 0.0068304  0.00589169 0.00664807
 0.006114   0.00670157 0.00771148 0.00729466 0.00696486 0.00796547
 0.00777547 0.00748284 0.00740143 0.0074977  0.00808171 0.00840717
 0.00799386 0.0077775  0.00829727 0.00801969 0.00726123 0.00763816
 0.00782367 0.0074915  0.00828805 0.00890932 0.0087361  0.00879898
 0.01001879 0.01139289 0.01161858 0.01116891 0.01184693 0.01506187
 0.01712414 0.01059194]",0.007877217987111163,"[ 0.05500109  0.00271141  0.04677342 -0.1088367   0.01244278 -0.01910289
 -0.07112248 -0.01374288 -0.01096465 -0.00215267]",0.030945709941062945,"[0.42612592 0.25873904 0.3474965  0.41743421 0.0696759  0.50606655
 0.45644503 0.05897574 0.23330527 0.46319885]",0.3269837642461063
48,100,8,10,56,"[       nan 0.02123644 0.02593358 0.139937   0.11644322 0.10388564
 0.08280251 0.04978679 0.03104372 0.0210361  0.01532973 0.01314133
 0.01135625 0.01017343 0.00904993 0.00828455 0.00744336 0.00775748
 0.0071662  0.00688115 0.00668379 0.0068304  0.00589169 0.00664807
 0.006114   0.00670157 0.00771148 0.00729466 0.00696486 0.00796547
 0.00777547 0.00748284 0.00740143 0.0074977  0.00808171 0.00840717
 0.00799386 0.0077775  0.00829727 0.00801969 0.00726123 0.00763816
 0.00782367 0.0074915  0.00828805 0.00890932 0.0087361  0.00879898
 0.01001879 0.01139289 0.01161858 0.01116891 0.01184693 0.01506187
 0.01712414 0.01059194]",0.026988974350893535,"[-0.11508728  0.02681275  0.06001487 -0.08544044  0.08142386  0.12894797
  0.08412078 -0.06604762 -0.07791094  0.06659915]",0.052054376080165506,"[ 0.33616961 -0.09267533  0.44303436  0.48017402  0.27390008  0.36621846
  0.41866458  0.14602116  0.42634292  0.4259329 ]",0.3256020596157761
49,100,9,10,56,"[       nan 0.02123644 0.02593358 0.139937   0.11644322 0.10388564
 0.08280251 0.04978679 0.03104372 0.0210361  0.01532973 0.01314133
 0.01135625 0.01017343 0.00904993 0.00828455 0.00744336 0.00775748
 0.0071662  0.00688115 0.00668379 0.0068304  0.00589169 0.00664807
 0.006114   0.00670157 0.00771148 0.00729466 0.00696486 0.00796547
 0.00777547 0.00748284 0.00740143 0.0074977  0.00808171 0.00840717
 0.00799386 0.0077775  0.00829727 0.00801969 0.00726123 0.00763816
 0.00782367 0.0074915  0.00828805 0.00890932 0.0087361  0.00879898
 0.01001879 0.01139289 0.01161858 0.01116891 0.01184693 0.01506187
 0.01712414 0.01059194]",0.026459699637632283,"[-0.06192529 -0.00274657  0.04288455  0.09508656 -0.0060101   0.06090829
  0.01059757  0.07524167  0.01488701  0.01573175]",0.056290622909996375,"[ 0.39850201 -0.0392989   0.20505257  0.4616006   0.20731159  0.42648942
  0.46000343 -0.06616234  0.48726422  0.43342577]",0.30039302486926334
50,100,0,100,416,"[           nan 5.73575555e-04 6.73748145e-05 4.41544544e-05
 5.64656439e-05 6.83863036e-05 4.81409807e-05 5.81258355e-05
 5.72246827e-05 6.39701684e-05 6.63505343e-05 6.54504329e-05
 6.32851516e-05 7.34464993e-05 7.08905864e-05 7.08738735e-05
 7.40057876e-05 7.32956687e-05 7.55658548e-05 7.98187320e-05
 7.72736894e-05 7.51563421e-05 7.43880955e-05 8.58893327e-05
 7.76336674e-05 8.06108219e-05 8.44776732e-05 8.46351686e-05
 8.14798550e-05 8.27812692e-05 9.10480812e-05 8.05077798e-05
 8.32958467e-05 1.00341997e-04 8.93863180e-05 8.18056069e-05
 1.08822380e-04 9.57638404e-05 8.72383753e-05 9.62982449e-05
 9.86903033e-05 1.02597012e-04 9.25587665e-05 1.18332900e-04
 9.69194443e-05 1.01553720e-04 1.14153743e-04 9.76622687e-05
 1.13041679e-04 1.11613001e-04 1.11151756e-04 1.16721101e-04
 1.22550118e-04 1.15457995e-04 1.20958204e-04 1.27269624e-04
 1.25011007e-04 1.29839726e-04 1.31628258e-04 1.26152605e-04
 1.29332242e-04 1.36478280e-04 1.28848551e-04 1.22021520e-04
 1.38933596e-04 1.39545824e-04 1.20839308e-04 1.50615029e-04
 1.43893601e-04 1.27877909e-04 1.65342135e-04 1.46227772e-04
 1.36953488e-04 1.46378297e-04 1.52265347e-04 1.48208142e-04
 1.63636782e-04 1.63888253e-04 1.54602705e-04 1.63902921e-04
 1.79798575e-04 1.46686172e-04 1.82896605e-04 1.74115732e-04
 1.60568263e-04 1.75140973e-04 1.86551188e-04 1.77832801e-04
 1.72054730e-04 2.01695439e-04 1.80090079e-04 1.84066099e-04
 2.14262618e-04 1.85678000e-04 1.69346720e-04 2.23541720e-04
 1.85684563e-04 1.79870403e-04 2.26274016e-04 1.96915134e-04
 1.90418912e-04 2.00855982e-04 2.18557689e-04 2.16996574e-04
 2.03396077e-04 2.36106658e-04 2.09281585e-04 2.20314090e-04
 2.44926632e-04 2.32199949e-04 2.29748286e-04 2.52703612e-04
 2.30356134e-04 2.46480922e-04 2.62187532e-04 2.37506771e-04
 2.65768176e-04 2.17564841e-04 2.83981353e-04 2.59071705e-04
 2.35796528e-04 2.68230739e-04 2.69078562e-04 2.80792505e-04
 2.63453636e-04 2.94404017e-04 2.99571024e-04 2.94169382e-04
 3.08679359e-04 3.01147695e-04 3.21827480e-04 3.26173991e-04
 2.97449937e-04 3.30327399e-04 3.42722138e-04 2.97202059e-04
 3.55300930e-04 3.46356770e-04 3.04793823e-04 3.75656557e-04
 3.21575615e-04 3.56464181e-04 3.71507922e-04 3.41357983e-04
 3.72943934e-04 3.78719822e-04 3.13194760e-04 4.18287120e-04
 3.62114894e-04 3.71518865e-04 3.71050584e-04 3.97859578e-04
 4.06325358e-04 3.78026714e-04 4.27069550e-04 4.02976060e-04
 4.03929473e-04 4.00560297e-04 4.60309646e-04 4.16146242e-04
 4.11068148e-04 4.82169300e-04 4.29692038e-04 4.42354445e-04
 5.14424057e-04 4.14185168e-04 4.21818637e-04 5.49890101e-04
 4.49040090e-04 4.46582475e-04 5.49520773e-04 4.45329730e-04
 5.06103679e-04 5.00322902e-04 4.51209839e-04 5.50802506e-04
 5.06124576e-04 5.11631661e-04 5.59812121e-04 5.12546278e-04
 5.88661293e-04 5.41010231e-04 5.95527992e-04 5.54850907e-04
 6.18285849e-04 5.76291350e-04 5.57529565e-04 6.28428941e-04
 6.13061013e-04 5.65894414e-04 6.72341266e-04 6.40358659e-04
 5.66167815e-04 7.31537701e-04 6.51746988e-04 5.68045245e-04
 6.85054634e-04 6.90152578e-04 6.56117394e-04 7.23610981e-04
 6.94738119e-04 6.38199446e-04 7.35636742e-04 7.00846256e-04
 6.50921895e-04 8.11919279e-04 7.32028042e-04 6.54620177e-04
 8.45000613e-04 7.32532004e-04 6.98071963e-04 8.47536838e-04
 7.71161576e-04 6.73332659e-04 9.39237769e-04 7.43080513e-04
 6.78754819e-04 9.74274066e-04 7.60770752e-04 7.13119807e-04
 1.01875560e-03 8.15726293e-04 8.08264827e-04 9.37513716e-04
 9.08456044e-04 8.23054113e-04 1.01790018e-03 8.98959697e-04
 9.49961948e-04 1.01557025e-03 9.39026242e-04 9.06663772e-04
 1.07744243e-03 9.67949163e-04 8.56191327e-04 1.17809942e-03
 9.30739392e-04 9.49103560e-04 1.19767233e-03 9.52130125e-04
 1.00530428e-03 1.19045074e-03 9.86093306e-04 1.12824386e-03
 1.19576755e-03 9.78084048e-04 1.20972760e-03 1.10774266e-03
 1.07044517e-03 1.16085249e-03 1.18020922e-03 1.12752069e-03
 1.32410310e-03 1.27266068e-03 1.00434117e-03 1.64188759e-03
 1.13568688e-03 1.16516196e-03 1.39220932e-03 1.22585415e-03
 1.32539775e-03 1.35941897e-03 1.38913048e-03 1.48170325e-03
 1.30186358e-03 1.35426328e-03 1.55689789e-03 1.37278507e-03
 1.48303993e-03 1.42862822e-03 1.53631228e-03 1.57918350e-03
 1.27703522e-03 1.73381343e-03 1.61021412e-03 1.29484828e-03
 1.96767971e-03 1.47354731e-03 1.34573423e-03 2.00498453e-03
 1.50451961e-03 1.47192879e-03 2.12317263e-03 1.54102687e-03
 1.60910841e-03 2.03202246e-03 1.62388710e-03 1.92763947e-03
 1.90246350e-03 1.52078748e-03 2.21233466e-03 1.80991529e-03
 1.43638905e-03 3.10593098e-03 1.64870685e-03 1.36110291e-03
 3.15489923e-03 1.81137596e-03 1.43359904e-03 3.07099707e-03
 2.03373586e-03 1.37042382e-03 4.37695999e-03 1.73750240e-03
 1.02724181e-03 6.96001435e-03 1.73823524e-03 9.04069282e-04
 3.25743691e-03 2.23198463e-03 1.69177237e-03 4.22417466e-03
 2.14223913e-03 1.30135205e-03 1.26850354e-02 1.46993587e-03
 1.27510971e-03 8.57254397e-03 2.10814830e-03 9.03968583e-04
 2.67181126e-03 3.59886629e-03 2.51082168e-03 2.93760630e-03
 3.90225113e-03 2.52987980e-03 3.47288884e-03 3.58784315e-03
 2.68108887e-03 3.72867403e-03 3.58150457e-03 2.78339488e-03
 3.92605830e-03 3.63083673e-03 2.72088638e-03 4.98661352e-03
 3.32095567e-03 2.58638593e-03 7.27841351e-03 2.96572526e-03
 2.16865819e-03 1.17538488e-02 2.75400677e-03 1.40716694e-03
 3.19437380e-03 6.64994633e-03 3.80590581e-03 2.61003734e-03
 1.16473744e-02 3.00072110e-03 2.20034947e-03 9.75064375e-03
 3.56578361e-03 2.67052418e-03 1.28933713e-02 3.19066877e-03
 4.32051672e-03 7.17174076e-03 4.72542224e-03 4.23109997e-03
 8.60873330e-03 4.52219974e-03 4.23831493e-03 1.09255482e-02
 4.94232913e-03 3.05266259e-03 1.15931192e-02 4.00901167e-03
 1.17608327e-02 4.69012978e-03 8.67473148e-03 6.51778653e-03
 5.70360292e-03 1.04518840e-02 7.34413136e-03 5.01722330e-03
 1.27873393e-02 5.59052918e-03 1.25597073e-02 6.85069012e-03
 7.70249125e-03 8.24100710e-03 9.43913963e-03 7.98148476e-03
 1.15682073e-02 8.11653305e-03 9.60011501e-03 1.03484616e-02
 7.38472957e-03 1.42003857e-02 8.29965249e-03 1.31595507e-02
 9.77365207e-03 1.31315077e-02 1.01042027e-02 1.19480146e-02
 1.11289546e-02 1.29873743e-02 1.17966328e-02 1.29803447e-02
 1.12812323e-02 1.45918289e-02 1.05043622e-02 1.41554829e-02
 1.26595423e-02 1.42657021e-02 1.49687631e-02 1.18805710e-02
 1.48323728e-02 1.58754941e-02 1.58368051e-02 1.62672438e-02
 1.24851437e-02 2.19528899e-02 1.31254513e-02 1.17831361e-02]",0.006810884167945064,"[ 0.19266623  0.01592995  0.14201644  0.26952323  0.20321979 -0.08745924
  0.09903896 -0.05077856  0.00194515  0.03705529]",0.02626153281964786,"[0.99596745 0.97919194 0.99668681 0.99885301 0.98694869 0.99973494
 0.99938773 0.97577218 0.99944405 0.99821153]",1.0029500321386513
