,data_size,data_id,mini_batch,damping_factor,n_conditions,cosine_shift,n_steps,median_global,median_local,rmse_global,c_error_global,contractions_global,rmse_local,c_error_local,contractions_local,median
0,16,0,1,1,1,0,10000.0,[ 0.14841697 -0.1241118   0.0758603 ],"[ 0.38498306 -0.9691755   0.609092   -0.86048865 -0.915859    0.20860791
 -0.15124649 -0.16294676  0.47817516  0.73709285 -0.8549318  -0.9792766
  0.36920667 -0.05280787  0.5726236   0.68029165]",0.2085643,0.5,nan,0.3698886,0.5,nan,
1,16,1,1,1,1,0,10000.0,[0.47044587 0.34643105 0.3204343 ],"[ 0.90879345 -0.14883733 -0.48334587  0.05102444  0.65708244  0.30246305
  0.83618593 -0.5087123   0.08075309  0.97077715  0.63988674 -0.1717521
 -0.30592042  0.7928419  -0.77589244 -0.33113903]",0.2085643,0.5,nan,0.3698886,0.5,nan,
2,16,2,1,1,1,0,10000.0,[-0.33949494 -0.20496808 -0.22475289],"[-0.824896    0.04841745 -0.58208    -0.36262113 -0.10297406  0.47433245
  0.38042045 -0.6663709   0.22119272  0.37264836  0.58863807  0.6534213
 -0.8382122   0.5125512  -0.35896826  0.11082816]",0.2085643,0.5,nan,0.3698886,0.5,nan,
3,16,3,1,1,1,0,10000.0,[0.57427615 0.00067126 0.2025731 ],"[-0.3559609  -0.8154223   0.4509127  -0.95353585 -0.39177662  0.12205231
 -0.14404404  0.66940093  0.06929147  0.7092742   0.09286869 -0.03239
 -0.26541334  0.34402835  0.34521914  0.13262475]",0.2085643,0.5,nan,0.3698886,0.5,nan,
4,16,4,1,1,1,0,10000.0,[-0.16861893 -0.28399926 -0.18057905],"[ 0.03743458  0.6892953   0.6221795   0.6786922  -0.11708289 -0.4266293
  0.96156836 -0.92226785 -0.36251563  0.5391996  -0.48216754 -0.39335108
  0.16505408 -0.71194077  0.02650881 -0.11458009]",0.2085643,0.5,nan,0.3698886,0.5,nan,
5,16,5,1,1,1,0,10000.0,[ 0.05961774 -0.31140378 -0.25396994],"[-0.13228703 -0.3052354   0.7201747  -0.12045699  0.74809337  0.18606281
 -0.62741446  0.37238312  0.8087845   0.05534899  0.9590994   0.919618
  0.7301041   0.9419569   0.8280215   0.43379164]",0.2085643,0.5,nan,0.3698886,0.5,nan,
6,16,6,1,1,1,0,10000.0,[ 0.2021914   0.07337818 -0.14390057],"[ 0.8448359  -0.7920348  -0.5505611  -0.30703074 -0.33383554 -0.5967108
 -0.81729543 -0.9521596   0.20474446  0.38882256 -0.6136713   0.5513438
 -0.2623604  -0.3070351   0.06124365 -0.3095131 ]",0.2085643,0.5,nan,0.3698886,0.5,nan,
7,16,7,1,1,1,0,10000.0,[-0.1964249   0.23795682 -0.2899992 ],"[ 0.06753647  0.34965062 -0.01104653 -0.23826957  0.03469598  0.10559559
  0.8374181   0.26426637  0.89173484 -0.6269337  -0.91573495 -0.6361801
  0.22000504  0.68946743  0.2589016  -0.76990926]",0.2085643,0.5,nan,0.3698886,0.5,nan,
8,16,8,1,1,1,0,10000.0,[-0.06174624 -0.2584815   0.6496649 ],"[-0.84912807  0.8962629  -0.43957472 -0.8320576  -0.60287774 -0.94821376
 -0.73708177  0.6073687   0.7292068  -0.78577584 -0.7103705  -0.56603724
 -0.8793332  -0.7659167  -0.9948321  -0.44617516]",0.2085643,0.5,nan,0.3698886,0.5,nan,
9,16,9,1,1,1,0,10000.0,[-0.03221872  0.1233758   0.13179566],"[-0.97815377  0.74651384  0.9460577   0.06067348  0.942188    0.28121066
 -0.91558075  0.7393336  -0.8589939   0.25808847 -0.92430073 -0.47989422
 -0.6969092   0.95090306  0.48029423  0.92444265]",0.2085643,0.5,nan,0.3698886,0.5,nan,
