,data_size,data_id,mini_batch,damping_factor,n_conditions,cosine_shift,n_steps,median_global,median_local,rmse_global,c_error_global,contractions_global,rmse_local,c_error_local,contractions_local,median
0,16,0,1,1,1,0,10000.0,[ 0.01943184 -0.1223367   0.09827712],"[ 0.17253435 -0.9703488   0.42078805 -0.8734557  -0.9506753  -0.07073039
 -0.31351227  0.10661852  0.4010539   0.636688   -0.8876241  -0.94245005
  0.21759868 -0.09899575  0.39062023  0.5378616 ]",0.19151282,0.5,nan,0.37274402,0.5,nan,
1,16,1,1,1,1,0,10000.0,[0.8696721  0.36712596 0.33845294],"[ 0.99185836 -0.7379771  -0.24032277  0.9205959  -0.00852948  0.5484333
  0.8949369   0.51786625  0.38879657  0.9996991   0.94330585  0.8708838
  0.19052672  0.9218192  -0.05384058  0.425179  ]",0.19151282,0.5,nan,0.37274402,0.5,nan,
2,16,2,1,1,1,0,10000.0,[-0.7802299  -0.19397283 -0.30196184],"[-0.44535524  0.9164808  -0.95682937 -0.9508544   0.9878962   0.2406056
 -0.13775456  0.60686386  0.97271276  0.98231566 -0.6548215   0.97746754
 -0.44602787 -0.33798116 -0.9634886   0.928133  ]",0.19151282,0.5,nan,0.37274402,0.5,nan,
3,16,3,1,1,1,0,10000.0,[0.6919927  0.003549   0.22184439],"[ 0.11967957 -0.79971015  0.5465872  -0.9394244  -0.28185272  0.87935936
 -0.10141802  0.9837214   0.661234    0.80364394  0.8230393  -0.00244921
 -0.08383441  0.9911901   0.41425753  0.45745647]",0.19151282,0.5,nan,0.37274402,0.5,nan,
4,16,4,1,1,1,0,10000.0,[-0.41218215 -0.30472916 -0.20539382],"[ 0.03384435  0.5024899   0.5899528   0.4490795  -0.05110621 -0.5261193
  0.91121924 -0.4709018  -0.4470721   0.42317295 -0.539814   -0.30809748
  0.20844877 -0.6568165   0.04651201 -0.1710344 ]",0.19151282,0.5,nan,0.37274402,0.5,nan,
5,16,5,1,1,1,0,10000.0,[ 0.6025737  -0.25643998 -0.23608859],"[ 0.38957143  0.9972582   0.9670067   0.4770689   0.9504887   0.9237262
 -0.8028635   0.98972094  0.94158363  0.9863843   0.9849298   0.9987515
  0.9996506   0.99822843  0.9994806  -0.5709511 ]",0.19151282,0.5,nan,0.37274402,0.5,nan,
6,16,6,1,1,1,0,10000.0,[ 0.18109126  0.07113677 -0.07950205],"[ 0.85933554 -0.82316375 -0.54786885 -0.35401893 -0.34181064 -0.5886862
 -0.8392845  -0.95294046  0.21853316  0.42195272 -0.6159397   0.59409356
 -0.25929916 -0.34215277  0.05881035 -0.30867076]",0.19151282,0.5,nan,0.37274402,0.5,nan,
7,16,7,1,1,1,0,10000.0,[-0.29319924  0.23291788 -0.27885342],"[-7.4981511e-02  1.2922454e-01 -1.2586814e-01  2.2727466e-01
 -1.3012081e-01  3.0883551e-02  8.6266422e-01  2.5451612e-01
  8.1413507e-01 -6.6237199e-01 -4.5224315e-01  1.2412405e-01
  7.0071220e-04  6.8256247e-01  1.8112564e-01 -8.0110121e-01]",0.19151282,0.5,nan,0.37274402,0.5,nan,
8,16,8,1,1,1,0,10000.0,[-0.35521019 -0.26734564  0.64147097],"[-0.79315895  0.7885622  -0.24473906  0.2516755   0.24676073 -0.9256096
 -0.77113944  0.52519     0.89597726 -0.76504946  0.53603494  0.82727885
  0.52783525 -0.18187428 -0.87499     0.619135  ]",0.19151282,0.5,nan,0.37274402,0.5,nan,
9,16,9,1,1,1,0,10000.0,[-0.2262988   0.10520762  0.12722182],"[-0.9929058   0.31815124  0.7408999  -0.2658347   0.7615689   0.03011942
 -0.98083144  0.39332438 -0.9092981  -0.501683   -0.9806405  -0.7152904
 -0.90654486  0.8286065  -0.09330755  0.7163329 ]",0.19151282,0.5,nan,0.37274402,0.5,nan,
