,data_size,data_id,mini_batch,damping_factor,n_conditions,cosine_shift,n_steps,median_global,median_local,rmse_global,c_error_global,contractions_global,rmse_local,c_error_local,contractions_local,median
0,16,0,1,1,1,0,4713.0,[ 0.4106261   0.01976118 -0.24558923],"[-0.41380978  0.6919031  -0.19415593  0.23398376 -0.31725645  0.48801565
  0.11813223 -0.58914685  0.00625324  0.08018279 -0.74573696 -0.22372395
  0.3419696  -0.11126536  0.2292831  -0.07241166]",0.15258981,0.29482456140350877,0.87440014,0.38762385,0.26593750000000005,0.27812338,
1,16,1,1,1,1,0,4713.0,[ 1.5785905  -0.6126066  -0.03960731],"[-0.1845501   0.31660068  0.10201228 -0.20838034  0.06731701  0.3415836
 -0.03038931 -0.07043833  0.08396828  0.13606632 -0.7254272   0.59969485
 -0.35956144 -0.5614377  -0.2517181  -0.48972124]",0.15258981,0.29482456140350877,0.87440014,0.38762385,0.26593750000000005,0.27812338,
2,16,2,1,1,1,0,4713.0,[-0.4548093  -0.02857869  0.28667513],"[ 0.06949592 -0.10940623  0.24976134  0.318673    0.05613148 -0.5222392
  0.15185857 -0.13510913  0.19769299  0.35828638 -0.37711257  0.32352996
  0.45340753  0.6317389   0.19704807 -0.09011728]",0.15258981,0.29482456140350877,0.87440014,0.38762385,0.26593750000000005,0.27812338,
3,16,3,1,1,1,0,4713.0,[0.44263387 0.24131787 0.04253718],"[-0.23355085  0.3434652   0.30232894  0.19602633  0.02513039 -0.35054457
  0.19345164 -0.21303558 -0.4024737   0.4514444   0.18028474  0.3396076
  0.00371635  0.3335626   0.8549607   0.40595913]",0.15258981,0.29482456140350877,0.87440014,0.38762385,0.26593750000000005,0.27812338,
4,16,4,1,1,1,0,4713.0,[ 0.66755974  0.15319331 -0.06145473],"[-0.28259683  0.11149216  0.33251393  0.02570021 -0.4277649   0.09785891
 -0.03766584  0.12987089  0.75309837  0.6473329   0.5631945  -0.35167944
  0.28533518  0.33172143  0.3097      0.07856941]",0.15258981,0.29482456140350877,0.87440014,0.38762385,0.26593750000000005,0.27812338,
5,16,5,1,1,1,0,4713.0,[ 1.2471019 -0.3304649 -0.3435391],"[-0.23209268 -0.4107827   0.3644725  -0.21037918 -0.6103091  -0.57754564
 -0.55806696  0.1537255   0.17469513  0.3330419   0.12855732 -0.07032669
 -0.37530828 -0.64681125  0.34268343 -0.6540215 ]",0.15258981,0.29482456140350877,0.87440014,0.38762385,0.26593750000000005,0.27812338,
6,16,6,1,1,1,0,4713.0,[-0.20404938  0.29803947 -0.1692353 ],"[ 0.4237144   0.3331535   0.51239526  0.8572433  -0.6293471   0.3847704
  0.22460985  0.05872118  0.59125996 -0.04026014  0.01686156  0.6483103
 -0.16091943 -0.5238912  -0.19596761  0.6104094 ]",0.15258981,0.29482456140350877,0.87440014,0.38762385,0.26593750000000005,0.27812338,
7,16,7,1,1,1,0,4713.0,[-0.35667372  0.29802412  0.1421525 ],"[-0.6256732   0.5789504  -0.03775293 -0.5168027  -0.28674    -0.44728887
  0.21482241  0.7015871   0.17299485 -0.6296134  -0.7428288  -0.27151382
  0.15033698  0.26231265 -0.29691446  0.06025505]",0.15258981,0.29482456140350877,0.87440014,0.38762385,0.26593750000000005,0.27812338,
8,16,8,1,1,1,0,4713.0,[-0.18521826 -0.11427559  0.00857162],"[ 0.07563889  0.46719778 -0.38605887  0.24870503  0.2752074   0.38396597
 -0.3455984   0.61972904  0.54727125 -0.02725857  0.661466    0.37567663
  0.22869837 -0.19440132  0.06649601  0.06956244]",0.15258981,0.29482456140350877,0.87440014,0.38762385,0.26593750000000005,0.27812338,
9,16,9,1,1,1,0,4713.0,[-0.6630868   0.03755391 -0.21934122],"[-0.7304581   0.73002815  0.701519    0.5308063   0.21835172  0.42732298
 -0.30445325 -0.17998368  0.40101635  0.2455666  -0.6058781   0.15651739
  0.5414077   0.12445641  0.25392735  0.5294169 ]",0.15258981,0.29482456140350877,0.87440014,0.38762385,0.26593750000000005,0.27812338,
10,16,10,1,1,1,0,4713.0,[1.9267783  0.44918922 0.16016334],"[-0.5308534  -0.15186775  0.32598257 -0.5010992  -0.00238371  0.00807345
 -0.8252809   0.42474127  0.16961145 -0.40542096  0.36052108 -0.03300136
  0.54587746  0.32948244 -0.42742074 -0.5844794 ]",0.15258981,0.29482456140350877,0.87440014,0.38762385,0.26593750000000005,0.27812338,
11,16,11,1,1,1,0,4713.0,[ 1.3160175  -0.11967403  0.18042341],"[-0.32297868  0.34951448  0.48022246 -0.2118721  -0.4314019  -0.1703713
  0.19565177 -0.45648926 -0.29305446  0.01762378  0.39088607  0.00231266
 -0.7238921  -0.05832165 -0.23497611  0.20914137]",0.15258981,0.29482456140350877,0.87440014,0.38762385,0.26593750000000005,0.27812338,
12,16,12,1,1,1,0,4713.0,[0.81643075 0.23444223 0.07614365],"[ 0.6933632   0.47406507  0.08335674 -0.78949845  0.34742415 -0.4992482
 -0.50869966 -0.10862952  0.1161716   0.18551242  0.42901945  0.27695405
  0.39876556 -0.63484526  0.2710085  -0.2589183 ]",0.15258981,0.29482456140350877,0.87440014,0.38762385,0.26593750000000005,0.27812338,
13,16,13,1,1,1,0,4713.0,[ 0.5537124  0.2227115 -0.6793181],"[ 0.2446096   0.14044523 -0.02284181  0.43949187 -0.22295427 -0.5440961
 -0.27561957  0.44386137 -0.46120614 -0.4755413   0.56598735  0.8053781
 -0.36720014 -0.1444394  -0.11170155  0.3255446 ]",0.15258981,0.29482456140350877,0.87440014,0.38762385,0.26593750000000005,0.27812338,
14,16,14,1,1,1,0,4713.0,[ 0.0088337  -0.08323643  0.06580576],"[ 0.2508198  -0.07619798  0.10524249 -0.74190485  0.4779328  -0.34473258
 -0.583258   -0.71366286  0.85474634 -0.84134793 -0.039464   -0.46348864
  0.00098979 -0.0220663   0.13381875 -0.03214037]",0.15258981,0.29482456140350877,0.87440014,0.38762385,0.26593750000000005,0.27812338,
15,16,15,1,1,1,0,4713.0,[0.0030203  0.09960106 0.02952664],"[-0.21155119 -0.60849273  0.20514035 -0.20434874 -0.4496203   0.1872232
  0.12987864  0.2683133  -0.6556623  -0.22711688 -0.41963667 -0.07788485
 -0.47368753  0.14309204  0.19376802  0.23649836]",0.15258981,0.29482456140350877,0.87440014,0.38762385,0.26593750000000005,0.27812338,
16,16,16,1,1,1,0,4713.0,[-0.65323055  0.2951241  -0.06376664],"[ 0.32269812  0.3183701   0.3696146   0.50190794  0.18352008 -0.12624347
 -0.6290218   0.6685324  -0.30657566 -0.12410462  0.52490616  0.07062387
 -0.23835772 -0.02054936 -0.7457606  -0.24348259]",0.15258981,0.29482456140350877,0.87440014,0.38762385,0.26593750000000005,0.27812338,
