,data_size,data_id,mini_batch,damping_factor,n_conditions,cosine_shift,n_steps,median_global,median_local,rmse_global,c_error_global,contractions_global,rmse_local,c_error_local,contractions_local,median
0,16,0,1,1,1,0,7243.2,[-0.35983026  0.11989759  1.4816073 ],"[-0.8518117   0.79035366  0.87220204  0.32293987  0.75650656  0.74127567
  0.8172234  -0.93500507 -0.39973837  0.9243182   0.9168745  -0.78766465
  0.9969919   0.6615298   0.64717734 -0.90351707]",0.09197495,0.14403508771929827,0.8814483,0.15742438,0.10860197368421057,0.91193247,
1,16,1,1,1,1,0,7243.2,[ 0.15327774 -0.8186859  -0.09163263],"[-0.37927735 -0.06855547 -0.41021818 -0.6411244  -0.41182673 -0.09836966
 -0.21880978 -0.05478489 -0.54485404 -0.23335308 -0.13333881 -0.5801352
 -0.11168623 -0.29652095 -0.42279541 -0.1304298 ]",0.09197495,0.14403508771929827,0.8814483,0.15742438,0.10860197368421057,0.91193247,
2,16,2,1,1,1,0,7243.2,[-0.0331882  -0.44563004 -0.26302862],"[-0.42763484 -0.01460135 -0.25433016 -0.00882542 -0.11237431 -0.34842694
 -0.30278045  0.00914633  0.11383843 -0.36070466 -0.287427   -0.13700879
 -0.07467276 -0.4655335   0.05307126 -0.16937762]",0.09197495,0.14403508771929827,0.8814483,0.15742438,0.10860197368421057,0.91193247,
3,16,3,1,1,1,0,7243.2,[-1.2675374  -0.13737652 -0.76266277],"[-0.04453826 -0.23013383 -0.16628939 -0.1024704   0.06208766 -0.12472475
  0.07922721 -0.11377323  0.04769051 -0.14955908  0.30826187 -0.227516
 -0.11790627 -0.29964495 -0.39291632 -0.18102348]",0.09197495,0.14403508771929827,0.8814483,0.15742438,0.10860197368421057,0.91193247,
4,16,4,1,1,1,0,7243.2,[0.68156976 0.1093457  0.21077603],"[-0.03221804  0.22211277 -0.08609527  0.4718548  -0.5339469   0.6200701
 -0.2586676   0.02069807  0.5128815  -0.16328919 -0.7317133   0.93166566
  0.66195583  0.25505483  0.90472376 -0.13765419]",0.09197495,0.14403508771929827,0.8814483,0.15742438,0.10860197368421057,0.91193247,
5,16,5,1,1,1,0,7243.2,[ 0.02986456 -0.5538906  -0.40691245],"[-0.46138585 -0.3077612  -0.2701794  -0.45698857 -0.5446983   0.01315224
 -0.05967134 -0.6277909  -0.3023594  -0.4663515  -0.25209814 -0.3784982
 -0.337332   -0.1071282  -0.21281779 -0.48461246]",0.09197495,0.14403508771929827,0.8814483,0.15742438,0.10860197368421057,0.91193247,
6,16,6,1,1,1,0,7243.2,[ 1.6028856  -0.25765872 -0.29184395],"[-0.17291987  0.25336874 -0.17096883 -0.24551821  0.1512748  -0.19362915
 -0.50688875 -0.3765301  -0.553017    0.34416485 -0.46217936  0.01731455
 -0.3514452   0.05969119  0.1679132  -0.04754084]",0.09197495,0.14403508771929827,0.8814483,0.15742438,0.10860197368421057,0.91193247,
7,16,7,1,1,1,0,7243.2,[-0.42536086 -0.38749456  0.06470917],"[-0.47337657  0.5141262  -0.28018337  0.11765027 -0.1862799   0.34792304
 -0.10007322 -0.5737051  -0.7107287   0.06172454  0.5379809  -0.5272679
  0.62713623 -0.567796   -0.148036   -0.5499275 ]",0.09197495,0.14403508771929827,0.8814483,0.15742438,0.10860197368421057,0.91193247,
8,16,8,1,1,1,0,7243.2,[-0.83686507  0.30324057 -1.1692361 ],"[0.2836703  0.2528435  0.19464517 0.20061469 0.18523443 0.26629984
 0.23410451 0.12717378 0.14513886 0.273224   0.15350854 0.19694495
 0.17652011 0.26670766 0.17209947 0.2862568 ]",0.09197495,0.14403508771929827,0.8814483,0.15742438,0.10860197368421057,0.91193247,
9,16,9,1,1,1,0,7243.2,[ 0.03458612 -1.3969245  -0.30847237],"[-0.7114834  -0.729059   -0.48044485 -0.66624117 -0.8353455  -0.77158266
 -0.6146051  -0.7311319  -0.5431093  -0.7059326  -0.6968818  -0.70483565
 -0.4978482  -0.7195419  -0.6615577  -0.61272955]",0.09197495,0.14403508771929827,0.8814483,0.15742438,0.10860197368421057,0.91193247,
10,16,10,1,1,1,0,7243.2,[ 1.3589867 -0.5332975  1.0880283],"[-0.8756386   0.75360405  0.95311904  0.97985196  0.9908576  -0.9577482
 -0.08060348 -0.9929629  -0.08937937  0.32390094 -0.9988278  -0.8842596
  0.5734441   0.766623   -0.4464935   0.78543913]",0.09197495,0.14403508771929827,0.8814483,0.15742438,0.10860197368421057,0.91193247,
11,16,11,1,1,1,0,7243.2,[ 0.17890316  0.3855389  -0.7452073 ],"[0.27522826 0.33288252 0.43859792 0.40789962 0.19860065 0.40209663
 0.52968526 0.09855723 0.32315743 0.14854372 0.2271651  0.39201033
 0.28905022 0.3176924  0.31938326 0.17262459]",0.09197495,0.14403508771929827,0.8814483,0.15742438,0.10860197368421057,0.91193247,
12,16,12,1,1,1,0,7243.2,[0.5790676 0.5463564 1.2050083],"[-0.74810344  0.9527401   0.9703374   0.92774427  0.9146875  -0.15698099
 -0.93233997 -0.8728365   0.89961374  0.20727992 -0.2774006   0.8112055
  0.756119    0.66392136  0.7519052  -0.89481753]",0.09197495,0.14403508771929827,0.8814483,0.15742438,0.10860197368421057,0.91193247,
13,16,13,1,1,1,0,7243.2,[-0.9145984  -0.46783772 -0.61453277],"[ 0.06276143 -0.3356303   0.23311865  0.03909862 -0.5924821  -0.3969221
 -0.3233418   0.20512998 -0.39346886 -0.09441906  0.08720779 -0.12851137
 -0.29353786  0.03384304 -0.07215047 -0.28800148]",0.09197495,0.14403508771929827,0.8814483,0.15742438,0.10860197368421057,0.91193247,
14,16,14,1,1,1,0,7243.2,[-0.02857528 -0.70191646  0.29184368],"[-0.16073734 -0.6114305  -0.04930925 -0.24680096 -0.9940923  -0.29326302
 -0.32491618  0.15454447 -0.70678407 -0.5495162  -0.47347128 -0.22241217
 -0.6678203  -0.6458554  -0.927815   -0.51167464]",0.09197495,0.14403508771929827,0.8814483,0.15742438,0.10860197368421057,0.91193247,
