,data_size,data_id,mini_batch,damping_factor,n_conditions,cosine_shift,n_steps,median_global,median_local,rmse_global,c_error_global,contractions_global,rmse_local,c_error_local,contractions_local,median
0,16,0,1,1,1,0,10000.0,[ 0.09333654  0.22996888 -0.04915991],"[-0.65985334  0.41418946  0.76857173 -0.19703543 -0.5853283  -0.0556711
 -0.22975862 -0.2033804   0.01672888 -0.35409546 -0.86078197 -0.44040227
  0.5948173  -0.6421839   0.5522785  -0.5484312 ]",0.19608425,0.5,nan,0.18086916,0.5,nan,
1,16,1,1,1,1,0,10000.0,[0.3899361  0.10215963 0.22289418],"[ 0.6937355   0.3531046  -0.02099013  0.32118356  0.7795954  -0.14214605
  0.3924898   0.76447785  0.5778321  -0.12136757  0.24259913  0.39731872
  0.4188974   0.14834714  0.18823647  0.42047477]",0.19608425,0.5,nan,0.18086916,0.5,nan,
2,16,2,1,1,1,0,10000.0,[0.32565004 0.14196983 0.13976319],"[ 0.14256823  0.13454306 -0.34682316  0.10650504  0.194543    0.15633154
 -0.0053674  -0.09222394 -0.01038361  0.52797735 -0.26145893  0.34415948
  0.31145108  0.46593833 -0.07041836  0.30179536]",0.19608425,0.5,nan,0.18086916,0.5,nan,
3,16,3,1,1,1,0,10000.0,[-0.04175637  0.06436535  0.05427075],"[-0.5694339   0.10214496  0.4067762  -0.4117642  -0.5429578   0.6321027
  0.7707523   0.10465825  0.18987143  0.19158804 -0.32142192  0.5352379
 -0.35815674 -0.47812492  0.19758666  0.47715652]",0.19608425,0.5,nan,0.18086916,0.5,nan,
4,16,4,1,1,1,0,10000.0,[ 0.13543352 -0.02460489 -0.22552331],"[ 0.4652654  -0.52753484  0.13280296  0.30111527  0.01884079  0.40691137
  0.43965304 -0.2528752   0.38938868  0.3841678  -0.08586055 -0.06053507
 -0.7046021   0.00086844  0.58862865 -0.17132854]",0.19608425,0.5,nan,0.18086916,0.5,nan,
5,16,5,1,1,1,0,10000.0,[ 0.14407824 -0.1301692  -0.1566232 ],"[ 0.7237313   0.49956572  0.5869818  -0.2586373   0.24593139  0.701674
  0.18435693  0.49048853  0.55410695  0.6417124   0.52623844  0.07686388
  0.17531323  0.40314507  0.15390885  0.66656244]",0.19608425,0.5,nan,0.18086916,0.5,nan,
6,16,6,1,1,1,0,10000.0,[-0.09111917  0.12206388  0.01368085],"[-0.10108042  0.02642524 -0.2403462  -0.5056007   0.520779   -0.8428354
  0.39097035 -0.281964   -0.51344     0.22372246  0.29048944  0.7936332
 -0.07611853  0.5663061   0.16749978  0.1991589 ]",0.19608425,0.5,nan,0.18086916,0.5,nan,
7,16,7,1,1,1,0,10000.0,[ 0.01833011 -0.3131279  -0.137215  ],"[-0.34238452 -0.2641998   0.03653109  0.22991276 -0.36807007 -0.24322754
 -0.13716269 -0.14146966 -0.94842845 -0.62301445 -0.7322453  -0.43650258
 -0.15133351  0.08416831  0.15889895 -0.81195205]",0.19608425,0.5,nan,0.18086916,0.5,nan,
8,16,8,1,1,1,0,10000.0,[-0.38375586 -0.1586394   0.21517742],"[ 0.15176368 -0.6228256  -0.80621666  0.24257183 -0.5319462  -0.96934116
 -0.21218795  0.05053091 -0.29503644 -0.3145246  -0.9999963  -0.56511194
  0.94078135 -0.765079   -0.96939105 -0.5295756 ]",0.19608425,0.5,nan,0.18086916,0.5,nan,
9,16,9,1,1,1,0,10000.0,[ 0.11377569  0.01337815 -0.18975575],"[ 0.6291522   0.49769318  0.7491696   0.3886391   0.30563533 -0.512035
  0.44254625 -0.4716012  -0.17682576  0.8198842   0.51204133  0.53099954
  0.06796277  0.611045    0.9509729   0.6403129 ]",0.19608425,0.5,nan,0.18086916,0.5,nan,
10,16,10,1,1,1,0,10000.0,[0.50925446 0.01096491 0.09423362],"[-0.6479373   0.59749496  0.0605725  -0.5885772   0.7805755  -0.86379355
 -0.9901135  -0.6400608   0.6774794  -0.4107607   0.3286295   0.03656054
 -0.6316564  -0.7970629  -0.6311761   0.7713902 ]",0.19608425,0.5,nan,0.18086916,0.5,nan,
11,16,11,1,1,1,0,10000.0,[-0.31784207  0.602911    0.03753076],"[0.9943962  0.88419676 0.61320746 0.8663722  0.7343285  0.8972827
 0.958532   0.97813106 0.5878525  0.95587456 0.9703797  0.9466865
 0.5293944  0.9084326  0.9845152  0.94731236]",0.19608425,0.5,nan,0.18086916,0.5,nan,
12,16,12,1,1,1,0,10000.0,[-0.52124864 -0.27121124  0.3400012 ],"[-0.62926704 -0.32829338  0.82777584 -0.7616716   0.05673885  0.03823411
 -0.28312713 -0.6088623  -0.48901772  0.3245046   0.7193968  -0.26960087
 -0.06923157  0.33918524  0.9425732  -0.2690363 ]",0.19608425,0.5,nan,0.18086916,0.5,nan,
13,16,13,1,1,1,0,10000.0,[ 0.1826657 -0.2088775  0.1349037],"[ 0.7827815  -0.83115953  0.99975634  0.6238855  -0.7967732   0.21144736
 -0.5703324  -0.9974467   0.35900378  0.52211344  0.8103297   0.97981715
  0.866799    0.32332563 -0.8812145   0.632123  ]",0.19608425,0.5,nan,0.18086916,0.5,nan,
14,16,14,1,1,1,0,10000.0,[ 0.3737157   0.13581756 -0.5768184 ],"[-0.5130216   0.3676685  -0.34261274 -0.0099386  -0.8412783  -0.696591
 -0.36070132  0.6401986   0.18500006 -0.37502545 -0.54980016 -0.806731
 -0.8933457  -0.6677067  -0.26704264  0.24571717]",0.19608425,0.5,nan,0.18086916,0.5,nan,
