,data_size,data_id,mini_batch,damping_factor,n_conditions,cosine_shift,n_steps,median_global,median_local,rmse_global,c_error_global,contractions_global,rmse_local,c_error_local,contractions_local
0,16,0,1,1e-05,1,0,31.78,[ 0.03452222  1.9951355  -0.82362735],"[ 0.49932075 -0.17841518  0.50875956  0.4260605  -0.6119861  -0.37567604
  0.60008633  0.60519403  0.4258446  -0.25631878 -0.49433017  0.15839916
 -0.27131724  0.64175963  0.71229446  0.6206051 ]",0.5133139,0.37140350877192985,0.0,0.36893243,0.31024671052631575,2.8628856e-05
1,16,1,1,1e-05,1,0,31.78,[-0.38847315 -0.01975637  1.99609   ],"[ 0.6324787   0.588572    0.72049123  0.65633297  0.7863069   0.51394635
 -0.41241843  0.38673627 -0.05253306  0.25851023  0.16899657  0.12975144
  0.7373743   0.6169233   0.82910913 -0.3648103 ]",0.5133139,0.37140350877192985,0.0,0.36893243,0.31024671052631575,2.8628856e-05
2,16,2,1,1e-05,1,0,31.78,[ 0.71689355  0.14809681 -0.5117005 ],"[ 0.8447898   0.0093689   0.5082978   0.17700893  0.9118786   0.9301979
 -0.2432558   0.8443522   0.935537    0.96413916 -0.18681848  0.02736533
  0.88826853  0.5733642   0.92746437  0.64839673]",0.5133139,0.37140350877192985,0.0,0.36893243,0.31024671052631575,2.8628856e-05
3,16,3,1,1e-05,1,0,31.78,[0.43760598 0.5973402  1.1879625 ],"[ 0.1636563   0.68944114  0.73160905  0.36318815 -0.15785208  0.8382902
  0.6609942  -0.15008733  0.8965782   0.5379888   0.32788473  0.9789275
  0.16378266  0.96299887 -0.01314336  0.930646  ]",0.5133139,0.37140350877192985,0.0,0.36893243,0.31024671052631575,2.8628856e-05
4,16,4,1,1e-05,1,0,31.78,[-0.04737173 -0.23427379 -0.5044548 ],"[-0.1600965   0.09182745  0.2947014  -0.33185336 -0.09480032 -0.1784791
  0.69211805  0.3072499   0.20015907  0.28057086  0.3891796   0.3074265
 -0.18073425  0.06461662  0.8332405   0.34369832]",0.5133139,0.37140350877192985,0.0,0.36893243,0.31024671052631575,2.8628856e-05
5,16,5,1,1e-05,1,0,31.78,[ 0.39843306 -2.2284975  -0.08944592],"[-0.54683596 -0.56151    -0.29833725 -0.21633193 -0.844986   -0.48913717
 -0.6928444  -0.25321534 -0.32598022 -0.04496473 -0.58638    -0.90591407
 -0.7039691  -0.796711   -0.3381571  -0.6932633 ]",0.5133139,0.37140350877192985,0.0,0.36893243,0.31024671052631575,2.8628856e-05
6,16,6,1,1e-05,1,0,31.78,[-1.9900026   0.72476006 -0.5476258 ],"[0.2835726  0.16768008 0.3575887  0.2586205  0.2571054  0.19331956
 0.09084469 0.2126193  0.10280085 0.13000971 0.24059868 0.22192758
 0.1806398  0.22495699 0.25322747 0.17581499]",0.5133139,0.37140350877192985,0.0,0.36893243,0.31024671052631575,2.8628856e-05
7,16,7,1,1e-05,1,0,31.78,[-1.2865353   0.53397053  1.811102  ],"[-0.98852956  0.6393573   0.94516325 -0.7845807  -0.7403694   0.39332074
 -0.95888424  0.9021657  -0.76057136 -0.92077637  0.93149376  0.41654372
  0.83507276  0.83665663 -0.96425855  0.9818469 ]",0.5133139,0.37140350877192985,0.0,0.36893243,0.31024671052631575,2.8628856e-05
8,16,8,1,1e-05,1,0,31.78,[ 1.1410689  -0.7427192  -0.66211116],"[-0.21020237  0.6975355  -0.17137262 -0.37826848 -0.75790966  0.38310015
 -0.3501215   0.03981376 -0.1297692  -0.61921614  0.33759767 -0.5451008
 -0.18278527 -0.4924065   0.5679884  -0.48351339]",0.5133139,0.37140350877192985,0.0,0.36893243,0.31024671052631575,2.8628856e-05
9,16,9,1,1e-05,1,0,31.78,[ 0.21812187  0.18171465 -0.9232992 ],"[ 0.2797674   0.5110149   0.20867127 -0.03858525  0.55532974 -0.7692965
  0.1439578  -0.4087158   0.6350581   0.31240386  0.42888993  0.30091852
  0.654509   -0.4387982   0.5591282   0.1069597 ]",0.5133139,0.37140350877192985,0.0,0.36893243,0.31024671052631575,2.8628856e-05
