,data_size,data_id,mini_batch,damping_factor,n_conditions,cosine_shift,n_steps,median_global,median_local,rmse_global,c_error_global,contractions_global,rmse_local,c_error_local,contractions_local
0,16,0,1,1,1,0,5965.5,[-0.1165764  -0.45171717 -0.062848  ],"[ 0.12616748  0.04773301 -0.3609996  -0.78293    -0.63103044 -0.05736399
 -0.15257761 -0.11371803 -0.50572234  0.30319995 -0.03163624 -0.5722226
 -0.7767521  -0.49688974 -0.02517337 -0.81489545]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
1,16,1,1,1,1,0,5965.5,[ 0.53325266  0.0519731  -0.23563766],"[ 0.07611501  0.9159942  -0.44574162 -0.08836815 -0.05347636 -0.6390081
  0.2085576  -0.21170598  0.07182834 -0.9577902   0.49214298 -0.1338292
 -0.117735   -0.45089245  0.6508912   0.04779017]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
2,16,2,1,1,1,0,5965.5,[-0.5747467  -0.16234276  0.54274   ],"[-0.3191447   0.7553202  -0.08484167 -0.6530471   0.05299443 -0.01115203
  0.45820594 -0.58110696 -0.8558434  -0.05869442 -0.00839421 -0.6969596
 -0.04563957  0.257417   -0.02886945 -0.20659065]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
3,16,3,1,1,1,0,5965.5,[-0.5885315   0.02408858  0.00930704],"[-0.58158755 -0.76813936 -0.01242089 -0.12260482 -0.13366881  0.72742444
  0.22804019  0.49073422  0.9333802   0.23571634 -0.03610286  0.4176897
  0.12163618 -0.8997674  -0.44042346  0.49661696]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
4,16,4,1,1,1,0,5965.5,[-0.2897754   0.62327623  0.34958336],"[ 0.5327994  -0.10434699  0.47794944 -0.1378015  -0.22161087 -0.43657634
 -0.01796949 -0.1266208   0.9670407   0.40060937 -0.70518786  0.8914475
 -0.14348757 -0.0307247   0.09582406 -0.3128704 ]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
5,16,5,1,1,1,0,5965.5,[-0.11227798  0.01293595 -0.00565889],"[ 0.36214995  0.11105061  0.6741574  -0.8834963  -0.40190613 -0.68108356
  0.29341474 -0.52794945 -0.01210949  0.08103287  0.7417841  -0.0507147
 -0.23712468  0.4855736   0.49168426 -0.9072432 ]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
6,16,6,1,1,1,0,5965.5,[-0.42614815 -0.09529017 -0.07241894],"[-0.06421465  0.10731208  0.7986881  -0.26495454  0.00432736  0.55302596
  0.00124493 -0.41776586  0.12146381  0.9569451   0.88449925 -0.62279326
  0.4826408  -0.8853632   0.51475096  0.02045232]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
7,16,7,1,1,1,0,5965.5,[-1.2305301   0.21234658  0.6279502 ],"[ 0.48337728  0.70351946 -0.16431496  0.7964508  -0.8094915   0.9240636
  0.08482024  0.4260804  -0.03173855  0.973533    0.84680206 -0.5056174
  0.23456687  0.27481702 -0.3809232  -0.45723188]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
8,16,8,1,1,1,0,5965.5,[-0.6718577   0.01950098  0.46230817],"[-0.02942145  0.03747317  0.5129366   0.0306161   0.26631826 -0.9155216
 -0.00379956 -0.83128715 -0.07388347 -0.70297325  0.71337426 -0.6670965
  0.18510222 -0.9309801   0.12180322 -0.20713711]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
9,16,9,1,1,1,0,5965.5,[-0.39868835 -0.14432019  0.17522173],"[ 0.12322938  0.79260105  0.23927176  0.0469206  -0.52632076 -0.21111771
 -0.53307784 -0.16069669 -0.00598615  0.6363463  -0.7738142  -0.10085768
 -0.49348655  0.7479834  -0.09774384 -0.40292567]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
10,16,10,1,1,1,0,5965.5,[-1.2079962  -0.38922417  0.04801332],"[-0.92145824  0.05539161  0.58107865  0.89418566  0.6826484  -0.89682615
  0.16090712  0.30617845  0.92718875 -0.49530464  0.37615967  0.61583924
 -0.53904724 -0.12234151  0.15446311 -0.915624  ]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
11,16,11,1,1,1,0,5965.5,[-0.9717373   0.3306121   0.13750589],"[-0.3027865  -0.05851191 -0.07008347 -0.7046436   0.9786305  -0.24057025
 -0.05288801 -0.05148903 -0.8475752  -0.05283037  0.0653497   0.70695853
  0.64976966 -0.43145424 -0.5840111  -0.8658419 ]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
12,16,12,1,1,1,0,5965.5,[-2.1968048 -1.2822993  1.3879001],"[-0.7496455   0.7539143  -0.57682633 -0.5925447   0.4253924   0.5611046
  0.78036135  0.9931635  -0.06082878  0.32469618  0.24110782  0.22688285
 -0.01398647  0.10955444  0.06577855  0.91715187]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
13,16,13,1,1,1,0,5965.5,[ 0.12860617  0.46927536 -0.01111548],"[ 0.13072053  0.5895402  -0.94059867  0.05152714 -0.38267812 -0.03337312
  0.05001456  0.33183265  0.14710325 -0.7455879  -0.08236915  0.01183149
  0.00830102 -0.88829494  0.5889097   0.04709354]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
14,16,14,1,1,1,0,5965.5,[ 0.14103842  0.9696487  -0.0107538 ],"[-0.00676933 -0.74966246 -0.93257403 -0.492881    0.00844347  0.04012775
  0.25536242 -0.17730999  0.3734586   0.31926033 -0.4396545  -0.05238339
 -0.1204786   0.04346195  0.24722266 -0.0250313 ]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
15,16,15,1,1,1,0,5965.5,[-2.4184768  -1.4299002   0.47133765],"[ 0.5030428  -0.02015769  0.2530856  -0.3263532  -0.07189637 -0.97094643
  0.38313034 -0.27350533  0.7096998   0.84205776  0.08475897  0.52062345
 -0.509802    0.465549    0.46981496  0.2873416 ]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
16,16,16,1,1,1,0,5965.5,[ 0.29927072  1.4336795  -0.50080246],"[ 0.9028733   0.97346425 -0.32502046 -0.6501326   0.09247738 -0.19949973
  0.4824186   0.04036388 -0.7235497  -0.03060275 -0.3684792  -0.30779898
  0.07466051  0.79631513  0.46371776  0.5055787 ]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
17,16,17,1,1,1,0,5965.5,[ 1.5951985  2.4122577 -1.8646199],"[-0.18182966 -0.4029896  -0.62583345  0.51342535  0.8632358  -0.48221222
  0.15066469  0.5644933  -0.60028255 -0.48793527  0.0951032  -0.8399268
  0.53981936 -0.50106776  0.06087118  0.17691287]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
18,16,18,1,1,1,0,5965.5,[-0.18395063  0.22637385  0.12922119],"[-0.41730967  0.35343167 -0.32468244  0.5900734  -0.42780867 -0.7319029
  0.24818304 -0.3248516   0.03284776  0.5165341  -0.6822327  -0.7156062
  0.0999915  -0.5433583   0.14081076  0.20067385]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
19,16,19,1,1,1,0,5965.5,[-0.36949998 -0.18724376  0.28004903],"[ 0.812236   -0.3569664   0.8447994   0.13858709  0.16548556  0.04616082
 -0.5140459   0.03064317 -0.5631065   0.76824534  0.7463428   0.0805279
 -0.04717061 -0.25136366  0.6705583   0.39924687]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
20,16,20,1,1,1,0,5965.5,[-1.8987293 -1.8537246  1.8646245],"[ 0.38468266 -0.07852066  0.938771    0.35264224 -0.02530351  0.6699348
  0.38122907  0.00307783  0.9088147  -0.8113313  -0.04154152  0.91658616
  0.9206699   0.7322618   0.90022635  0.80408823]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
21,16,21,1,1,1,0,5965.5,[ 1.2919008  2.2702184 -1.8100407],"[-0.87348974 -0.3281201  -0.26434398  0.00547951  0.6585818  -0.15999284
 -0.08952543  0.06668991  0.39482662  0.08244663  0.28366646  0.18473062
 -0.33484948 -0.727828    0.91512305  0.01388368]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
22,16,22,1,1,1,0,5965.5,[ 0.4602866   1.3175294  -0.52329516],"[-0.40429848  0.9026191  -0.25829452 -0.03861538  0.18187317  0.2722283
 -0.0910584   0.16795719 -0.6898018   0.49288166  0.11229604  0.28633618
 -0.26515156  0.81341505  0.3504387  -0.10757694]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
23,16,23,1,1,1,0,5965.5,[0.14914256 0.19542319 0.11076577],"[ 0.04433793 -0.7120265   0.2657408   0.13863939 -0.9015019   0.51892334
 -0.5882305   0.05083734  0.0567607   0.858324   -0.62060875 -0.5440048
 -0.25649798 -0.2075881  -0.94401    -0.2458111 ]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
24,16,24,1,1,1,0,5965.5,[ 0.04468306 -0.47352278 -0.24856827],"[-0.6508304   0.7445835  -0.26688206 -0.13673091 -0.41241673 -0.07297233
 -0.90907055  0.34307083 -0.4319412  -0.6053524  -0.4818567   0.13336086
  0.9359557  -0.82166636 -0.06264919 -0.70998144]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
25,16,25,1,1,1,0,5965.5,[-2.2711275  -0.72217125  1.0991234 ],"[-0.01890272 -0.24663115  0.42307803  0.22002494 -0.66314054  0.9079537
  0.6985602  -0.7624991  -0.15124178  0.8889295   0.6596752   0.57906497
 -0.00811845  0.17510661  0.00119564 -0.78979635]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
26,16,26,1,1,1,0,5965.5,[ 0.05275227  0.33450994 -0.33378708],"[ 0.6590739  -0.7206696   0.35467592 -0.3066413   0.46947438  0.28384116
 -0.2802708  -0.18804106  0.7073777  -0.8082306  -0.7133147  -0.32375294
 -0.65254986  0.685231   -0.5419837  -0.5442562 ]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
27,16,27,1,1,1,0,5965.5,[-0.5983788  -0.2023896   0.35278985],"[ 0.745216    0.09924662 -0.7583805  -0.65703416 -0.8998791  -0.1389707
 -0.37384528 -0.70286334  0.3999976  -0.12699813  0.14922819  0.11045304
 -0.6014714   0.18044612 -0.878964   -0.608966  ]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
28,16,28,1,1,1,0,5965.5,[-0.34187835 -0.09169904 -0.01127102],"[ 0.6024418   0.15098625  0.38416195 -0.06059089  0.8924194   0.07853839
 -0.8756685  -0.9638293   0.20473999 -0.59653854 -0.9094815   0.58774424
  0.6494889   0.56333554  0.6986441   0.29199094]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
29,16,29,1,1,1,0,5965.5,[-1.910538 -1.222842  1.419767],"[ 9.2862350e-01  9.8630834e-01  5.7918823e-01 -3.9571375e-02
 -2.8561237e-01  8.1295949e-01 -9.4771385e-06  6.2327206e-01
  9.5118439e-01 -2.6852223e-01  6.2740010e-01 -1.6947454e-01
  2.8846705e-01  2.3444736e-01  8.7537187e-01 -3.3262461e-02]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
30,16,30,1,1,1,0,5965.5,[-0.22167766  0.15716441 -0.12741762],"[-0.08280259 -0.2353895   0.6848422  -0.4167106   0.3527357  -0.30494022
 -0.5903636  -0.22562298  0.10048363 -0.4021991   0.89250946 -0.50171167
  0.86906177  0.18983829 -0.08884448 -0.05022827]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
31,16,31,1,1,1,0,5965.5,[ 2.282124   2.2410347 -1.9713943],"[-0.6030073  -0.75719666  0.00673702 -0.46223915 -0.46821684  0.72858864
 -0.6433345  -0.02130723  0.3358369  -0.1398572  -0.54210365 -0.1217916
  0.39877534 -0.23647583 -0.19196105 -0.6102644 ]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
32,16,32,1,1,1,0,5965.5,[ 2.154768   2.4342663 -1.5543463],"[ 6.6918373e-01 -9.4604677e-01 -7.9491085e-01 -6.1627638e-01
 -2.8504246e-01  4.8643336e-01 -8.0531502e-01  1.7177284e-02
 -4.0673962e-01 -4.2367303e-01 -2.8249621e-04 -2.1869835e-01
  2.6263118e-02 -7.6696169e-01 -5.0944799e-01  2.0890921e-02]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
33,16,33,1,1,1,0,5965.5,[-0.31993335  0.19889823  0.00097623],"[ 0.6622098  -0.18667099 -0.38348064 -0.19939274  0.6601015   0.95448655
 -0.7180396   0.04332697  0.43726373 -0.76325035 -0.37704003 -0.30130783
 -0.05379105  0.11001843 -0.39517698 -0.26694506]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
34,16,34,1,1,1,0,5965.5,[-1.0096883  -0.84823763  0.02576992],"[ 0.0078575   0.8664397  -0.7304977   0.39456385  0.31787258  0.43320608
  0.608062    0.44292134  0.13527772  0.6122342   0.432943   -0.8435763
 -0.6377087  -0.06974119 -0.88562185  0.5342132 ]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
35,16,35,1,1,1,0,5965.5,[0.13744494 0.7416948  0.02882082],"[ 0.70617247 -0.45411026  0.14964497  0.47150362  0.08260709  0.64557546
  0.3422483  -0.01695126 -0.88817716  0.4826253   0.7157334  -0.77233344
  0.7679659   0.28202865  0.70752484 -0.0188162 ]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
36,16,36,1,1,1,0,5965.5,[ 0.1358463  -0.04093313 -0.31488883],"[ 0.08521315 -0.11295274  0.45032802  0.31557068 -0.57805204 -0.6474868
 -0.85507274  0.05012652  0.92512435 -0.9583603   0.37893367 -0.61379
 -0.29452264  0.9440979   0.13597572  0.44898677]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
37,16,37,1,1,1,0,5965.5,[-0.95613873  0.36213177  0.30783582],"[ 2.29146034e-01 -2.34113634e-01 -2.75097042e-01  2.79292643e-01
 -2.74580896e-01  2.17258275e-01  3.01610172e-01  8.72944593e-02
 -1.15573406e-04  2.07335591e-01 -1.01427466e-01  6.09831691e-01
  2.02552199e-01  5.37788868e-03  2.92929947e-01  2.68612802e-02]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
38,16,38,1,1,1,0,5965.5,[-0.07673839 -0.03155961 -0.18094428],"[ 0.3784317  -0.22435176  0.49083483  0.0883832   0.063061    0.44936872
 -0.6257297   0.4053538   0.45531332 -0.4886671  -0.7028574  -0.9739435
 -0.7608608   0.05197975  0.4483393   0.05314571]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
39,16,39,1,1,1,0,5965.5,[ 0.16737299 -0.04890939  0.08890454],"[-0.43179628  0.15973705  0.30420196  0.30734608 -0.48465765  0.0721986
  0.5325276   0.3324945  -0.03539345  0.4195361   0.73977846 -0.27039498
 -0.02635139 -0.08080795  0.9061551   0.01525858]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
40,16,40,1,1,1,0,5965.5,[-1.191167   -0.38763332  0.49700823],"[ 0.13862279  0.69071144 -0.79727525  0.3928297   0.6014085   0.6610729
  0.45264095 -0.4385445   0.6629389   0.02931789  0.7868865   0.49502146
 -0.16248852  0.12750745 -0.9234339   0.9496232 ]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
41,16,41,1,1,1,0,5965.5,[-0.56746125  0.26612985 -0.26796734],"[ 0.59198433  0.74875975 -0.070052   -0.88008684  0.8600462   0.12308031
 -0.14100155  0.07780138  0.2697042  -0.07647333  0.3038904  -0.47975808
 -0.41269812  0.7160371   0.67045283  0.83223444]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
42,16,42,1,1,1,0,5965.5,[-1.7417048  -0.29337168  0.83256537],"[ 0.12574118 -0.15199882 -0.33925033  0.10019708  0.00722423  0.69319165
 -0.13861123  0.10523456  0.4961915   0.6571146  -0.9838799   0.92450887
  0.69277465 -0.10854498  0.01644045 -0.4324467 ]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
43,16,43,1,1,1,0,5965.5,[-0.43033856 -0.08409147  0.18189043],"[ 2.4458975e-01  7.1765262e-01  7.6933694e-01 -1.6574872e-01
 -3.9659441e-03  4.1729668e-01 -4.2137504e-04 -7.6302326e-01
  3.3289164e-01 -4.6689382e-01  7.7941918e-01 -8.1713235e-01
 -9.3868959e-01  1.4655176e-01 -5.4662645e-01 -3.2257169e-02]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
44,16,44,1,1,1,0,5965.5,[-1.1469223  -0.21721101  0.55684006],"[ 0.7625271  -0.8793508  -0.11419851  0.63280416  0.77903193  0.29324317
 -0.26588523 -0.29538217  0.05327648 -0.02029663 -0.94263965  0.96688694
  0.08014104  0.2203885   0.68388975  0.00234985]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
45,16,45,1,1,1,0,5965.5,[0.48236173 0.2398631  0.10926282],"[-0.8114244   0.45666474 -0.8635939   0.15852433 -0.41460535  0.7851078
 -0.1861347   0.13222617 -0.9104548  -0.06928366 -0.20891857  0.15600094
 -0.17438972  0.05251548 -0.35522777 -0.6381774 ]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
46,16,46,1,1,1,0,5965.5,[-2.0274613 -2.1052365  2.0621662],"[-0.18080962  0.7336934   0.664007    0.16469884 -0.24725264  0.851759
 -0.03771222  0.9840137   0.9633465   0.791099    0.419218   -0.5470252
  0.7773835  -0.5895065  -0.05069557  0.33663595]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
47,16,47,1,1,1,0,5965.5,[-0.56497806 -0.18520632  0.9221101 ],"[ 1.09861016e-01 -6.72143638e-01 -5.21371722e-01 -9.24023986e-01
  3.70635182e-01 -4.18581069e-02  1.76015615e-01 -4.70459461e-04
  2.11411089e-01  1.28197193e-01 -5.52846313e-01  2.64238834e-01
  2.27211893e-01  1.34790480e-01 -3.52335572e-01  2.26971418e-01]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
48,16,48,1,1,1,0,5965.5,[-0.40986854  0.26956284  0.00643305],"[ 0.38817388 -0.8906659   0.7863048  -0.20117408 -0.2356706  -0.03747052
 -0.00278193 -0.10708895  0.9106414   0.8056031   0.71062315 -0.9309524
  0.06027228 -0.12742734  0.02121383 -0.49940336]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
49,16,49,1,1,1,0,5965.5,[ 0.04688963  0.17714693 -0.10946016],"[-0.07339558 -0.00719777  0.01772648  0.18647379 -0.64912784  0.6269755
  0.18509108  0.1461468  -0.42088243  0.09496072 -0.83290297  0.5070809
 -0.59658736 -0.7215762  -0.5389468   0.29907048]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
50,16,50,1,1,1,0,5965.5,[-1.2486949 -0.5470207  0.1511156],"[ 0.11984992 -0.38892502  0.00955182  0.08357865 -0.08594823  0.19737965
  0.7616543   0.08899438  0.6423484   0.01623029  0.92222786  0.5878182
  0.2696949   0.09631002 -0.48290178  0.46502805]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
51,16,51,1,1,1,0,5965.5,[-0.3767318  -0.38421395  0.05742506],"[ 0.12775874  0.5384738   0.5794813  -0.27440083 -0.6967918   0.66909033
 -0.3048818  -0.65273213 -0.1317142   0.03863737 -0.59933794 -0.126439
  0.81154335  0.9903394   0.50560606  0.2742565 ]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
52,16,52,1,1,1,0,5965.5,[ 0.33579195  0.3665038  -0.0483031 ],"[ 0.7962488  -0.86428916  0.03571028 -0.76185995 -0.3759042  -0.50980663
  0.53575426  0.848437   -0.44279897  0.7349766  -0.43985528 -0.10575911
 -0.11793092  0.00363556 -0.7808449  -0.17334646]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
53,16,53,1,1,1,0,5965.5,[-0.35593554 -0.02206582  0.1631216 ],"[ 0.19778705 -0.47637352 -0.22083062 -0.807876   -0.02667341 -0.35934582
 -0.875036   -0.8184706   0.8005985  -0.34833086  0.6674396   0.51616246
  0.08153209  0.3431108  -0.2364912   0.21124625]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
54,16,54,1,1,1,0,5965.5,[ 0.6751108  -0.02350183 -0.05246416],"[-0.15066892  0.705784   -0.0186834  -0.651531    0.7802887  -0.11672679
  0.16866708  0.9060051   0.42649037  0.4612801  -0.4200618  -0.44298565
 -0.34819084 -0.74099576 -0.1509279   0.05975547]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
55,16,55,1,1,1,0,5965.5,[-0.5647627   0.20609626 -0.14056379],"[ 0.15058151 -0.01646596  0.19126415  0.2949654  -0.11215648 -0.18943554
 -0.3953159  -0.12126455 -0.44794846 -0.69985795  0.44036597  0.41688985
  0.738006    0.4685834   0.83993316 -0.54390895]",0.2801297,0.3033333333333334,0.7154029,0.4515288,0.3031250000000001,0.3244157
