,data_size,data_id,mini_batch,damping_factor,n_conditions,cosine_shift,n_steps,median_global,median_local,rmse_global,c_error_global,contractions_global,rmse_local,c_error_local,contractions_local
0,16,0,1,1,1,0,4382.8,[ 0.8613646  -0.38334706  0.38716263],"[-0.8062169  -0.85944927 -0.6177386  -0.35729933  0.46091962 -0.9508204
  0.11358476  0.33383846 -0.29957348 -0.6332606  -0.5683931  -0.43197495
 -0.52919567 -0.7264285   0.4681883  -0.88159424]",0.19245762,0.24614035087719302,0.79936856,0.39447618,0.0690296052631579,0.0
1,16,1,1,1,1,0,4382.8,[-1.1435729  0.3807869 -0.5188877],"[-0.6177979  -0.26828498  0.30510557 -0.09160829  0.11847246 -0.1261639
  0.00396097 -0.7830503   0.47604406  0.11084735  0.72087955 -0.11512142
 -0.23673576 -0.4577083  -0.6786963   0.02990532]",0.19245762,0.24614035087719302,0.79936856,0.39447618,0.0690296052631579,0.0
2,16,2,1,1,1,0,4382.8,[-1.175998   -0.4902088   0.07975803],"[-0.33171338 -0.28066993 -0.501569   -0.79119    -0.78701466  0.42943084
 -0.10206091 -0.24415177  0.1711793   0.41292048 -0.27917945  0.7337625
 -0.46147645 -0.07483906 -0.6726694  -0.37210757]",0.19245762,0.24614035087719302,0.79936856,0.39447618,0.0690296052631579,0.0
3,16,3,1,1,1,0,4382.8,[ 0.3718285  -0.02242885  0.17774487],"[ 0.1684221  -0.14551008  0.530313    0.02261353 -0.279724   -0.31034726
 -0.54621166  0.35992503 -0.46566987  0.6633924   0.5726315  -0.509825
  0.40928507 -0.3190546  -0.7298905   0.6295934 ]",0.19245762,0.24614035087719302,0.79936856,0.39447618,0.0690296052631579,0.0
4,16,4,1,1,1,0,4382.8,[ 0.77310944  0.06869612 -0.39724627],"[-0.6880356  -0.02094781 -0.7596684  -0.5662608  -0.03935826 -0.55830866
  0.611246   -0.24592865  0.20683503 -0.14090616 -0.315701   -0.2821719
 -0.01589727  0.74529195 -0.13658541  0.69891095]",0.19245762,0.24614035087719302,0.79936856,0.39447618,0.0690296052631579,0.0
5,16,5,1,1,1,0,4382.8,[-2.1034021  1.408897  -1.3932586],"[ 0.10559392 -0.55535775 -0.09879726  0.32612038 -0.33401948  0.74074566
  0.13880932  0.52101314  0.64079547  0.14357495  0.69970906  0.7581328
  0.7461027   0.6202618  -0.28025103  0.18267155]",0.19245762,0.24614035087719302,0.79936856,0.39447618,0.0690296052631579,0.0
6,16,6,1,1,1,0,4382.8,[-0.1560276  -0.01914132  0.05013793],"[-0.84411603  0.6712309   0.07321763 -0.20299006  0.33922303  0.3403293
  0.2233299   0.2198782  -0.18266314 -0.6740142  -0.49840033 -0.19121313
  0.56233203 -0.9063333  -0.31025797  0.6971451 ]",0.19245762,0.24614035087719302,0.79936856,0.39447618,0.0690296052631579,0.0
7,16,7,1,1,1,0,4382.8,[0.02256835 0.00396566 0.3176487 ],"[ 0.32206523 -0.21960574 -0.08235228 -0.31877625 -0.8852579   0.1432029
  0.67864513 -0.72543776  0.7959206  -0.15730357 -0.9486772  -0.40320438
  0.39286017 -0.49275064  0.11833823 -0.7200772 ]",0.19245762,0.24614035087719302,0.79936856,0.39447618,0.0690296052631579,0.0
8,16,8,1,1,1,0,4382.8,[0.44599587 0.02572762 0.232865  ],"[-0.4085012   0.6711713  -0.6329123   0.5373206   0.26650727  0.272166
  0.52096856 -0.18593097 -0.44091725 -0.1731469   0.8077607  -0.44544345
 -0.79510784  0.58061206  0.02210879  0.7102115 ]",0.19245762,0.24614035087719302,0.79936856,0.39447618,0.0690296052631579,0.0
9,16,9,1,1,1,0,4382.8,[ 1.4365274   1.6177188  -0.01248082],"[ 0.8073615   0.14516807  0.6032684   0.61524475  0.3368051  -0.27784324
  0.8532299   0.17294025  0.56554866  0.07891095  0.72817564  0.3980726
  0.6093538  -0.11103785  0.8285463   0.15357018]",0.19245762,0.24614035087719302,0.79936856,0.39447618,0.0690296052631579,0.0
