,data_size,data_id,mini_batch,damping_factor,n_conditions,cosine_shift,n_steps,median_global,median_local,rmse_global,c_error_global,contractions_global,rmse_local,c_error_local,contractions_local,median
0,16,0,1,1,1,0,10000.0,[-0.5091522   0.35082322  0.02605758],"[-0.9285708  -0.9279861  -0.58515996 -0.6784854  -0.73318607  0.77294505
 -0.870366    0.10840511 -0.43463618 -0.45358592  0.82206106  0.4177804
 -0.8786645  -0.74501216  0.88734233 -0.9680222 ]",0.16852291,0.5,nan,0.40596962,0.5,nan,
1,16,1,1,1,1,0,10000.0,[ 0.1579715   0.21849893 -0.563301  ],"[-0.5111454   0.35307682 -0.50045913 -0.81791794 -0.9677424  -0.88352007
  0.36308086 -0.9999707   0.96578753 -0.6274258  -0.65559924  0.23390186
 -0.80032116 -0.13020295 -0.85341394 -0.986188  ]",0.16852291,0.5,nan,0.40596962,0.5,nan,
2,16,2,1,1,1,0,10000.0,[ 0.52438056  0.10564919 -0.04254615],"[ 0.80797446 -0.18899065 -0.1309874  -0.71771586 -0.9918848  -0.01419604
 -0.99491405 -0.78364223 -0.2873525  -0.43971878 -0.76367384 -0.43105626
 -0.9858353  -0.43497914 -0.35105294 -0.23521465]",0.16852291,0.5,nan,0.40596962,0.5,nan,
3,16,3,1,1,1,0,10000.0,[0.48366255 0.18699265 0.2267906 ],"[-0.43079865 -0.81636375 -0.08275753  0.1380198   0.19115853  0.17704451
  0.75181794  0.09673643  0.2778648   0.83519244 -0.8909263  -0.49843144
 -0.9718884   0.14342368  0.10653615  0.4075142 ]",0.16852291,0.5,nan,0.40596962,0.5,nan,
4,16,4,1,1,1,0,10000.0,[ 0.1843643  -0.10955443 -0.09478047],"[-0.8471339   0.4779184   0.27590573  0.9693903   0.64659953 -0.37877655
 -0.02528137  0.94987345 -0.75763243 -0.96304125 -0.856872   -0.56472236
 -0.807191    0.44726288  0.02072251  0.04247999]",0.16852291,0.5,nan,0.40596962,0.5,nan,
5,16,5,1,1,1,0,10000.0,[ 0.20756537 -0.13568158 -0.27637985],"[-0.8570325  -0.17623258  0.28321314  0.8471333  -0.28813058 -0.81598616
  0.71261454  0.97295356 -0.3597896   0.16501856 -0.58308184  0.70324886
  0.52615297 -0.9901538   0.8774657  -0.79704106]",0.16852291,0.5,nan,0.40596962,0.5,nan,
6,16,6,1,1,1,0,10000.0,[ 0.03672975  0.20514753 -0.42353043],"[ 0.975713   -0.28987467  0.2992916   0.41277778 -0.26331455  0.09129846
  0.09670663 -0.06277812  0.7255007  -0.7840455  -0.87191135 -0.45418245
  0.08699048 -0.14941007 -0.1157425   0.5998744 ]",0.16852291,0.5,nan,0.40596962,0.5,nan,
7,16,7,1,1,1,0,10000.0,[-0.10165324 -0.12229796  0.1488014 ],"[-0.5147532  -0.9202109   0.92516124 -0.9936255  -0.9418777  -0.67642903
 -0.48060995  0.99428105  0.04543436  0.8439162  -0.2869326   0.94509375
 -0.63373893  0.24630034 -0.8050217  -0.9558234 ]",0.16852291,0.5,nan,0.40596962,0.5,nan,
8,16,8,1,1,1,0,10000.0,[-0.2548078   0.59431183 -0.14113629],"[-0.70610803  0.03282559 -0.99466485 -0.89531136  0.93189085 -0.80985034
  0.28737175  0.9634825   0.44294596 -0.9992576  -0.9766846   0.3676617
  0.6121695   0.42424464 -0.5954267   0.58025956]",0.16852291,0.5,nan,0.40596962,0.5,nan,
9,16,9,1,1,1,0,10000.0,[ 0.02112671 -0.05448066  0.48835582],"[-0.27533007 -0.7675473   0.81122935 -0.3874395   0.99629664 -0.0828141
  0.12156916  0.70159566  0.19311321  0.7043824   0.6238166   0.98463345
 -0.6922811  -0.7652963  -0.94236714  0.9006498 ]",0.16852291,0.5,nan,0.40596962,0.5,nan,
10,16,10,1,1,1,0,10000.0,[ 0.59754574  0.07111388 -0.38506544],"[ 0.69710875  0.14825869 -0.9926148   0.8490735   0.43667686 -0.96159345
 -0.99970496 -0.73438823  0.68777776 -0.7912674  -0.13566697 -0.66778356
 -0.9949355  -0.1721344  -0.95763695 -0.98942983]",0.16852291,0.5,nan,0.40596962,0.5,nan,
11,16,11,1,1,1,0,10000.0,[-0.7065104  -0.13787757  0.18951383],"[ 0.7928214   0.038975   -0.95415944  0.968433    0.66529703  0.1859808
  0.8286798  -0.9972003   0.5175568  -0.32652777 -0.2576791  -0.72646874
  0.20864594 -0.8878051   0.9208827   0.68733144]",0.16852291,0.5,nan,0.40596962,0.5,nan,
12,16,12,1,1,1,0,10000.0,[-0.37171435 -0.15948567 -0.41688943],"[-0.8963522  -0.07534999 -0.50081277  0.11401105 -0.44828612 -0.88857794
 -0.8939222  -0.30668873  0.46453667  0.71962917 -0.20426351  0.57794213
  0.6511729   0.99009645  0.04237819 -0.12522405]",0.16852291,0.5,nan,0.40596962,0.5,nan,
13,16,13,1,1,1,0,10000.0,[-0.08983196  0.12179086 -0.0377655 ],"[-0.96539825 -0.27427596 -0.21338272  0.27177715  0.47163284 -0.4604951
 -0.24361861 -0.245781    0.03195214 -0.18787074  0.12245405 -0.42043793
 -0.84759223  0.24478245  0.652714   -0.8121977 ]",0.16852291,0.5,nan,0.40596962,0.5,nan,
14,16,14,1,1,1,0,10000.0,[-0.21675643  0.17596558 -0.06552278],"[-0.12466174 -0.53952235  0.14360833 -0.6323893  -0.62892103 -0.7727646
  0.53269863  0.8140451  -0.82139254  0.4554404   0.0465157   0.6560731
 -0.25286496  0.5216222  -0.67910385  0.15273345]",0.16852291,0.5,nan,0.40596962,0.5,nan,
15,16,15,1,1,1,0,10000.0,[-0.08962491  0.13446453  0.0426368 ],"[-0.753135    0.43113458  0.00888205  0.4173336   0.6433741  -0.12952423
 -0.76243234  0.65271986  0.41264236 -0.17214411  0.42039037 -0.5630716
  0.11349237 -0.575796   -0.3205641   0.12297523]",0.16852291,0.5,nan,0.40596962,0.5,nan,
16,16,16,1,1,1,0,10000.0,[-0.07981779  0.20285389 -0.03970988],"[ 0.95803165  0.82020354 -0.52554095 -0.99415827 -0.19839323 -0.10658312
 -0.42546958  0.28455675  0.9976543  -0.949256    0.8342439  -0.39893043
 -0.392295    0.8090396   0.10092103 -0.80757326]",0.16852291,0.5,nan,0.40596962,0.5,nan,
17,16,17,1,1,1,0,10000.0,[-0.1579825  -0.19403626  0.08008298],"[ 0.26264894  0.72577834  0.46590233  0.66665983 -0.91919273  0.04492152
  0.06446695  0.47840846 -0.8080638  -0.20425862 -0.59076905  0.91742706
  0.6836045  -0.38234824  0.21035755  0.19458127]",0.16852291,0.5,nan,0.40596962,0.5,nan,
18,16,18,1,1,1,0,10000.0,[ 0.5764426  -0.10235219  0.39710408],"[-0.39906585  0.16531277 -0.78076434 -0.93992907 -0.18836153  0.6715474
  0.6080384   0.82197714  0.90829957  0.83342564 -0.8218127  -0.9689022
  0.8589915   0.8900106  -0.8504256  -0.05654842]",0.16852291,0.5,nan,0.40596962,0.5,nan,
19,16,19,1,1,1,0,10000.0,[ 0.21528229 -0.17139493 -0.3670937 ],"[-0.8701386  -0.5244267  -0.349809    0.65336716 -0.25417525 -0.17451996
  0.20437038 -0.47554606 -0.3330633   0.09859753  0.21510673 -0.55828154
  0.63409567 -0.39916354 -0.07430106 -0.20312321]",0.16852291,0.5,nan,0.40596962,0.5,nan,
20,16,20,1,1,1,0,10000.0,[-0.6974362   0.1095239   0.21474278],"[-0.88858485 -0.9356356   0.89137304 -0.14955682  0.46214068  0.97365546
 -0.92413324 -0.7309208  -0.06109041 -0.5207629  -0.91924757  0.4119798
 -0.99989164 -0.9775246   0.16361296 -0.486413  ]",0.16852291,0.5,nan,0.40596962,0.5,nan,
