
The following have been reloaded with a version change:
  1) linux-rocky8-x86_64/gcc/12.2.0/libxml2/2.10.3-h6soa57 => linux-rocky8-x86_64/gcc/12.2.0/libxml2/2.10.3-w7ngxar
  2) linux-rocky8-x86_64/gcc/12.2.0/xz/5.4.1-cqof5qs => linux-rocky8-x86_64/gcc/12.2.0/xz/5.4.1-c5gajon

WARNING:bayesflow:When using torch backend, we need to disable autograd by default to avoid excessive memory usage. Use
with torch.enable_grad():
in contexts where you need gradients (e.g. custom training loops).
/home/jonas/hierarchical-abi/.venv/lib/python3.11/site-packages/bayesflow/diagnostics/metrics/posterior_contraction.py:59: RuntimeWarning: Degrees of freedom <= 0 for slice
  post_vars = samples["estimates"].var(axis=1, ddof=1)
/home/jonas/hierarchical-abi/.venv/lib/python3.11/site-packages/numpy/core/_methods.py:195: RuntimeWarning: invalid value encountered in divide
  ret = um.true_divide(
Exp: 4 Model: 4 mini_batch
Kernel type: variance_preserving, noise schedule: cosine
t_min: 0.00035210439818911254, t_max: 0.999647855758667
alpha, sigma: (tensor(1.0000), tensor(0.0006)) (tensor(0.0006), tensor(1.0000))
Moving prior to device: cpu
+--------------------------------------+------------+
|               Modules                | Parameters |
+--------------------------------------+------------+
|        time_embedding.0.scale        |     1      |
|       time_embedding.1.weight        |     64     |
|        time_embedding.1.bias         |     8      |
|   blocks.res_blocks.0.dense.weight   |    7168    |
|    blocks.res_blocks.0.dense.bias    |    256     |
| blocks.res_blocks.0.projector.weight |    7168    |
|   blocks.res_blocks.1.dense.weight   |   65536    |
|    blocks.res_blocks.1.dense.bias    |    256     |
|   blocks.res_blocks.2.dense.weight   |   65536    |
|    blocks.res_blocks.2.dense.bias    |    256     |
|   blocks.res_blocks.3.dense.weight   |   65536    |
|    blocks.res_blocks.3.dense.bias    |    256     |
|   blocks.res_blocks.4.dense.weight   |   65536    |
|    blocks.res_blocks.4.dense.bias    |    256     |
|    final_projection_linear.weight    |    2560    |
|     final_projection_linear.bias     |     10     |
+--------------------------------------+------------+
Total Trainable Params: 280403
gaussian_flat4_1score_model_v_variance_preserving_cosine_likelihood_weighting
Training v-model for 1000 epochs with learning rate 0.0005 and likelihood_weighting weighting.
Epoch 1/1000, Loss: 15.6312, Valid Loss: 12.9986
Epoch 2/1000, Loss: 15.0462, Valid Loss: 17.4088
Epoch 3/1000, Loss: 14.3716, Valid Loss: 13.6882
Epoch 4/1000, Loss: 14.3039, Valid Loss: 15.1821
Epoch 5/1000, Loss: 14.6823, Valid Loss: 17.5490
Epoch 6/1000, Loss: 14.1863, Valid Loss: 14.8162
Epoch 7/1000, Loss: 15.8197, Valid Loss: 12.3960
Epoch 8/1000, Loss: 15.2738, Valid Loss: 15.1107
Epoch 9/1000, Loss: 15.8787, Valid Loss: 15.3118
Epoch 10/1000, Loss: 14.5694, Valid Loss: 19.1563
Epoch 11/1000, Loss: 15.3824, Valid Loss: 14.5168
Epoch 12/1000, Loss: 14.5870, Valid Loss: 12.3744
Epoch 13/1000, Loss: 14.3849, Valid Loss: 17.1520
Epoch 14/1000, Loss: 15.0742, Valid Loss: 13.7702
Epoch 15/1000, Loss: 15.6325, Valid Loss: 14.7076
Epoch 16/1000, Loss: 14.8118, Valid Loss: 15.2885
Epoch 17/1000, Loss: 14.5539, Valid Loss: 12.8092
Epoch 18/1000, Loss: 14.7413, Valid Loss: 17.6113
Epoch 19/1000, Loss: 14.6037, Valid Loss: 15.8200
Epoch 20/1000, Loss: 14.7100, Valid Loss: 13.8919
Epoch 21/1000, Loss: 14.6582, Valid Loss: 11.7266
Epoch 22/1000, Loss: 14.5729, Valid Loss: 18.2233
Epoch 23/1000, Loss: 14.8114, Valid Loss: 13.5550
Epoch 24/1000, Loss: 14.3711, Valid Loss: 14.8602
Epoch 25/1000, Loss: 15.3386, Valid Loss: 14.1300
Epoch 26/1000, Loss: 14.6599, Valid Loss: 15.1688
Epoch 27/1000, Loss: 14.3955, Valid Loss: 15.5507
Epoch 28/1000, Loss: 15.5042, Valid Loss: 15.3859
Epoch 29/1000, Loss: 15.3060, Valid Loss: 16.1295
Epoch 30/1000, Loss: 16.6462, Valid Loss: 13.1006
Epoch 31/1000, Loss: 14.9859, Valid Loss: 13.6608
Epoch 32/1000, Loss: 15.0833, Valid Loss: 15.7656
Epoch 33/1000, Loss: 14.7105, Valid Loss: 17.1335
Epoch 34/1000, Loss: 14.2331, Valid Loss: 13.2868
Epoch 35/1000, Loss: 15.2620, Valid Loss: 16.2765
Epoch 36/1000, Loss: 14.4966, Valid Loss: 15.4056
Epoch 37/1000, Loss: 15.3884, Valid Loss: 14.2776
Epoch 38/1000, Loss: 14.3142, Valid Loss: 13.5693
Epoch 39/1000, Loss: 15.1286, Valid Loss: 15.8910
Epoch 40/1000, Loss: 16.1428, Valid Loss: 13.4961
Epoch 41/1000, Loss: 15.0870, Valid Loss: 12.9171
Epoch 117/1000, Loss: 15.1381, Valid Loss: 14.1232
Epoch 118/1000, Loss: 14.9544, Valid Loss: 12.8024
Epoch 119/1000, Loss: 14.9123, Valid Loss: 14.8001
Epoch 120/1000, Loss: 14.7208, Valid Loss: 20.0840
Epoch 121/1000, Loss: 15.3691, Valid Loss: 14.4930
Epoch 122/1000, Loss: 14.4797, Valid Loss: 11.3934
Epoch 123/1000, Loss: 15.6774, Valid Loss: 12.6159
Epoch 124/1000, Loss: 14.8677, Valid Loss: 14.5253
Epoch 125/1000, Loss: 14.4286, Valid Loss: 12.0598
Epoch 126/1000, Loss: 15.5166, Valid Loss: 15.8829
Epoch 127/1000, Loss: 16.0682, Valid Loss: 14.1228
Epoch 128/1000, Loss: 14.9044, Valid Loss: 17.5679
Epoch 129/1000, Loss: 14.4632, Valid Loss: 16.1562
Epoch 130/1000, Loss: 14.3013, Valid Loss: 19.3176
Epoch 131/1000, Loss: 15.0328, Valid Loss: 14.3135
Epoch 132/1000, Loss: 15.9224, Valid Loss: 16.3123
Epoch 133/1000, Loss: 14.8277, Valid Loss: 17.6015
Epoch 134/1000, Loss: 14.6819, Valid Loss: 14.3692
Epoch 135/1000, Loss: 14.2179, Valid Loss: 13.3810
Epoch 136/1000, Loss: 15.0680, Valid Loss: 12.9136
Epoch 137/1000, Loss: 14.6002, Valid Loss: 13.0129
Epoch 138/1000, Loss: 14.7747, Valid Loss: 13.6793
Epoch 139/1000, Loss: 14.9831, Valid Loss: 14.0674
Epoch 140/1000, Loss: 14.0628, Valid Loss: 12.3718
Epoch 141/1000, Loss: 15.3838, Valid Loss: 19.1171
Epoch 142/1000, Loss: 14.9963, Valid Loss: 16.5667
Epoch 143/1000, Loss: 15.2164, Valid Loss: 22.6424
Epoch 144/1000, Loss: 14.3593, Valid Loss: 15.0698
Epoch 145/1000, Loss: 14.8517, Valid Loss: 13.9720
Epoch 146/1000, Loss: 16.0249, Valid Loss: 17.3693
Epoch 147/1000, Loss: 14.1957, Valid Loss: 12.6269
Epoch 148/1000, Loss: 13.8482, Valid Loss: 16.3882
Epoch 149/1000, Loss: 14.8869, Valid Loss: 20.3044
Epoch 150/1000, Loss: 13.9290, Valid Loss: 15.6629
Epoch 151/1000, Loss: 14.8088, Valid Loss: 15.1995
Epoch 152/1000, Loss: 14.7307, Valid Loss: 12.1647
Epoch 153/1000, Loss: 15.3242, Valid Loss: 13.5805
Epoch 154/1000, Loss: 14.8798, Valid Loss: 14.2092
Epoch 155/1000, Loss: 15.3971, Valid Loss: 21.3395
Epoch 156/1000, Loss: 15.1557, Valid Loss: 14.9023
Epoch 157/1000, Loss: 15.0507, Valid Loss: 16.4716
Epoch 158/1000, Loss: 14.0905, Valid Loss: 12.9581
Epoch 159/1000, Loss: 15.2647, Valid Loss: 14.8277
Epoch 160/1000, Loss: 14.4794, Valid Loss: 14.1318
Epoch 161/1000, Loss: 15.6839, Valid Loss: 16.8674
Epoch 162/1000, Loss: 14.0419, Valid Loss: 12.7193
Epoch 163/1000, Loss: 15.0214, Valid Loss: 14.6249
Epoch 164/1000, Loss: 14.6327, Valid Loss: 14.8979
Epoch 165/1000, Loss: 13.8091, Valid Loss: 13.4954
Epoch 166/1000, Loss: 14.6644, Valid Loss: 13.2940
Epoch 167/1000, Loss: 15.3548, Valid Loss: 12.3209
Epoch 168/1000, Loss: 14.1360, Valid Loss: 17.1932
Epoch 169/1000, Loss: 14.9552, Valid Loss: 19.8228
Epoch 170/1000, Loss: 14.1393, Valid Loss: 12.8157
Epoch 171/1000, Loss: 14.7850, Valid Loss: 13.9448
Epoch 172/1000, Loss: 15.0899, Valid Loss: 15.2585
Epoch 173/1000, Loss: 15.1408, Valid Loss: 14.1035
Epoch 174/1000, Loss: 14.4791, Valid Loss: 12.5905
Epoch 175/1000, Loss: 14.6945, Valid Loss: 14.7922
Epoch 176/1000, Loss: 15.0887, Valid Loss: 19.3941
Epoch 177/1000, Loss: 14.5709, Valid Loss: 14.5012
Epoch 178/1000, Loss: 14.5869, Valid Loss: 13.5849
Epoch 179/1000, Loss: 15.1680, Valid Loss: 14.9769
Epoch 180/1000, Loss: 14.7218, Valid Loss: 12.5144
Epoch 181/1000, Loss: 15.2157, Valid Loss: 17.6284
Epoch 182/1000, Loss: 14.3003, Valid Loss: 15.2299
Epoch 183/1000, Loss: 14.9060, Valid Loss: 15.1855
Epoch 184/1000, Loss: 15.1690, Valid Loss: 14.0616
Epoch 185/1000, Loss: 15.4353, Valid Loss: 20.9976
Epoch 186/1000, Loss: 14.5286, Valid Loss: 13.2865
Epoch 187/1000, Loss: 14.6016, Valid Loss: 11.8072
Epoch 188/1000, Loss: 13.9640, Valid Loss: 12.2802
Epoch 189/1000, Loss: 14.4492, Valid Loss: 12.2329
Epoch 190/1000, Loss: 14.5476, Valid Loss: 12.6013
Epoch 191/1000, Loss: 14.0144, Valid Loss: 16.2560
Epoch 192/1000, Loss: 15.3716, Valid Loss: 14.2956
Epoch 193/1000, Loss: 13.9314, Valid Loss: 12.7671
Epoch 194/1000, Loss: 13.8871, Valid Loss: 18.3792
Epoch 195/1000, Loss: 14.6935, Valid Loss: 11.5581
Epoch 196/1000, Loss: 16.1387, Valid Loss: 12.6754
Epoch 197/1000, Loss: 14.7908, Valid Loss: 13.0459
Epoch 198/1000, Loss: 15.0622, Valid Loss: 13.6540
Epoch 199/1000, Loss: 14.0959, Valid Loss: 11.7556
Epoch 200/1000, Loss: 14.1895, Valid Loss: 15.1153
Epoch 201/1000, Loss: 14.1932, Valid Loss: 16.0178
Epoch 202/1000, Loss: 15.7575, Valid Loss: 12.4910
Epoch 203/1000, Loss: 14.9879, Valid Loss: 16.4828
Epoch 204/1000, Loss: 14.5666, Valid Loss: 17.6126
Epoch 205/1000, Loss: 13.7936, Valid Loss: 14.9884
Epoch 206/1000, Loss: 15.5239, Valid Loss: 13.8852
Epoch 207/1000, Loss: 14.9599, Valid Loss: 14.3760
Epoch 208/1000, Loss: 14.4437, Valid Loss: 12.8891
Epoch 209/1000, Loss: 14.1812, Valid Loss: 14.3048
Epoch 210/1000, Loss: 13.9488, Valid Loss: 14.6678
Epoch 211/1000, Loss: 15.0222, Valid Loss: 21.5010
Epoch 212/1000, Loss: 14.0173, Valid Loss: 11.7290
Epoch 213/1000, Loss: 14.3712, Valid Loss: 14.0622
Epoch 214/1000, Loss: 14.3909, Valid Loss: 18.0385
Epoch 215/1000, Loss: 14.5754, Valid Loss: 13.9440
Epoch 216/1000, Loss: 14.1315, Valid Loss: 14.9338
Epoch 217/1000, Loss: 14.3659, Valid Loss: 12.4956
Epoch 218/1000, Loss: 15.3419, Valid Loss: 13.7425
Epoch 219/1000, Loss: 13.6434, Valid Loss: 12.5038
Epoch 220/1000, Loss: 15.1528, Valid Loss: 12.6188
Epoch 221/1000, Loss: 14.7639, Valid Loss: 14.1947
Epoch 222/1000, Loss: 13.9150, Valid Loss: 11.2280
Epoch 223/1000, Loss: 15.3759, Valid Loss: 14.1614
Epoch 224/1000, Loss: 14.8145, Valid Loss: 14.4714
Epoch 225/1000, Loss: 14.4326, Valid Loss: 14.1330
Epoch 226/1000, Loss: 15.2770, Valid Loss: 11.5782
Epoch 227/1000, Loss: 13.9233, Valid Loss: 15.0496
Epoch 228/1000, Loss: 15.5649, Valid Loss: 21.4591
Epoch 229/1000, Loss: 14.3666, Valid Loss: 13.0330
Epoch 230/1000, Loss: 14.6827, Valid Loss: 14.1499
Epoch 231/1000, Loss: 14.6039, Valid Loss: 13.3064
Epoch 232/1000, Loss: 14.7794, Valid Loss: 13.4339
Epoch 233/1000, Loss: 14.3625, Valid Loss: 12.9344
Epoch 234/1000, Loss: 15.1012, Valid Loss: 13.7258
Epoch 235/1000, Loss: 15.8917, Valid Loss: 13.7723
Epoch 236/1000, Loss: 14.6623, Valid Loss: 14.1135
Epoch 237/1000, Loss: 15.2097, Valid Loss: 15.7454
Epoch 238/1000, Loss: 15.0590, Valid Loss: 16.4172
Epoch 239/1000, Loss: 14.1132, Valid Loss: 13.4865
Epoch 240/1000, Loss: 14.2263, Valid Loss: 19.0999
Epoch 241/1000, Loss: 15.1219, Valid Loss: 14.3918
Epoch 242/1000, Loss: 13.8427, Valid Loss: 17.1168
Epoch 243/1000, Loss: 14.6309, Valid Loss: 14.7363
Epoch 244/1000, Loss: 14.3434, Valid Loss: 14.8256
Epoch 245/1000, Loss: 13.6644, Valid Loss: 15.7433
Epoch 246/1000, Loss: 14.3771, Valid Loss: 21.4881
Epoch 247/1000, Loss: 14.2263, Valid Loss: 16.8983
Epoch 248/1000, Loss: 14.8358, Valid Loss: 16.0840
Epoch 249/1000, Loss: 14.7633, Valid Loss: 14.2915
Epoch 250/1000, Loss: 14.6838, Valid Loss: 14.5514
Epoch 251/1000, Loss: 14.8151, Valid Loss: 12.0780
Epoch 252/1000, Loss: 14.2585, Valid Loss: 13.9535
Epoch 253/1000, Loss: 15.3259, Valid Loss: 13.3972
Epoch 254/1000, Loss: 14.0106, Valid Loss: 13.4853
Epoch 255/1000, Loss: 15.2495, Valid Loss: 13.0809
Epoch 256/1000, Loss: 15.2878, Valid Loss: 13.1181
Epoch 257/1000, Loss: 14.5829, Valid Loss: 11.7374
Epoch 258/1000, Loss: 14.9004, Valid Loss: 12.5573
Epoch 259/1000, Loss: 16.6576, Valid Loss: 14.6960
Epoch 260/1000, Loss: 13.7837, Valid Loss: 11.1283
Epoch 261/1000, Loss: 14.7541, Valid Loss: 16.8221
Epoch 262/1000, Loss: 14.2382, Valid Loss: 17.3709
Epoch 263/1000, Loss: 14.6411, Valid Loss: 14.4270
Epoch 264/1000, Loss: 15.0326, Valid Loss: 14.7376
Epoch 265/1000, Loss: 15.0608, Valid Loss: 12.8637
Epoch 266/1000, Loss: 14.5875, Valid Loss: 13.7798
Epoch 267/1000, Loss: 14.5883, Valid Loss: 11.6699
Epoch 268/1000, Loss: 14.4629, Valid Loss: 12.9133
Epoch 269/1000, Loss: 15.2405, Valid Loss: 12.3294
Epoch 270/1000, Loss: 14.1671, Valid Loss: 11.2829
Epoch 271/1000, Loss: 13.9962, Valid Loss: 13.8422
Epoch 272/1000, Loss: 14.7964, Valid Loss: 18.6030
Epoch 273/1000, Loss: 15.1215, Valid Loss: 14.4678
Epoch 274/1000, Loss: 14.5589, Valid Loss: 19.0701
Epoch 275/1000, Loss: 14.8220, Valid Loss: 16.8080
Epoch 276/1000, Loss: 14.1829, Valid Loss: 15.9505
Epoch 277/1000, Loss: 14.9368, Valid Loss: 16.1043
Epoch 278/1000, Loss: 14.9734, Valid Loss: 16.1775
Epoch 279/1000, Loss: 15.3226, Valid Loss: 11.3444
Epoch 280/1000, Loss: 14.5207, Valid Loss: 14.5506
Epoch 281/1000, Loss: 14.5275, Valid Loss: 11.7536
Epoch 282/1000, Loss: 14.4496, Valid Loss: 14.1688
Epoch 283/1000, Loss: 14.7557, Valid Loss: 14.0655
Epoch 284/1000, Loss: 14.5676, Valid Loss: 13.6732
Epoch 285/1000, Loss: 14.3808, Valid Loss: 11.6422
Epoch 286/1000, Loss: 14.7066, Valid Loss: 15.5627
Epoch 287/1000, Loss: 14.2708, Valid Loss: 15.3126
Epoch 288/1000, Loss: 15.0446, Valid Loss: 12.4704
Epoch 289/1000, Loss: 13.8109, Valid Loss: 12.6043
Epoch 290/1000, Loss: 14.5554, Valid Loss: 10.9221
Epoch 291/1000, Loss: 14.6490, Valid Loss: 15.4757
Epoch 292/1000, Loss: 13.6251, Valid Loss: 12.7363
Epoch 293/1000, Loss: 14.0420, Valid Loss: 14.1194
Epoch 294/1000, Loss: 14.7191, Valid Loss: 12.4341
Epoch 295/1000, Loss: 14.7992, Valid Loss: 14.2822
Epoch 296/1000, Loss: 15.1919, Valid Loss: 13.6247
Epoch 297/1000, Loss: 15.0563, Valid Loss: 13.2139
Epoch 298/1000, Loss: 15.1908, Valid Loss: 14.2126
Epoch 299/1000, Loss: 14.2591, Valid Loss: 15.0607
Epoch 300/1000, Loss: 14.7378, Valid Loss: 15.1999
Epoch 301/1000, Loss: 14.4805, Valid Loss: 11.7844
Epoch 302/1000, Loss: 14.3308, Valid Loss: 16.3483
Epoch 303/1000, Loss: 14.2228, Valid Loss: 17.6045
Epoch 304/1000, Loss: 14.8965, Valid Loss: 13.6686
Epoch 305/1000, Loss: 14.1845, Valid Loss: 15.8854
Epoch 306/1000, Loss: 15.1070, Valid Loss: 12.1560
Epoch 307/1000, Loss: 14.9575, Valid Loss: 13.2753
Epoch 308/1000, Loss: 15.3260, Valid Loss: 14.5806
Epoch 309/1000, Loss: 14.8212, Valid Loss: 16.9442
Epoch 310/1000, Loss: 14.7472, Valid Loss: 16.2241
Epoch 311/1000, Loss: 14.3584, Valid Loss: 11.2232
Epoch 312/1000, Loss: 14.6974, Valid Loss: 18.1252
Epoch 313/1000, Loss: 14.9282, Valid Loss: 14.5485
Epoch 314/1000, Loss: 15.0953, Valid Loss: 15.4942
Epoch 315/1000, Loss: 15.6243, Valid Loss: 13.3917
Epoch 316/1000, Loss: 15.0455, Valid Loss: 12.2154
Epoch 317/1000, Loss: 14.8870, Valid Loss: 15.8500
Epoch 318/1000, Loss: 14.9427, Valid Loss: 16.7963
Epoch 319/1000, Loss: 14.9700, Valid Loss: 14.8015
