WARNING:bayesflow:
When using torch backend, we need to disable autograd by default to avoid excessive memory usage. Use

with torch.enable_grad():
    ...

in contexts where you need gradients (e.g. custom training loops).
/home/jarruda_hpc/.conda/envs/habi/lib/python3.11/site-packages/bayesflow/diagnostics/metrics/posterior_contraction.py:59: RuntimeWarning: Degrees of freedom <= 0 for slice
  post_vars = samples["estimates"].var(axis=1, ddof=1)
/home/jarruda_hpc/.conda/envs/habi/lib/python3.11/site-packages/numpy/core/_methods.py:195: RuntimeWarning: invalid value encountered in divide
  ret = um.true_divide(
Exp: 8 Model: 8 mini_batch
Kernel type: variance_preserving, noise schedule: cosine
t_min: 0.00035210439818911254, t_max: 0.999647855758667
alpha, sigma: (tensor(1.0000), tensor(0.0006)) (tensor(0.0006), tensor(1.0000))
+--------------------------------------+------------+
|               Modules                | Parameters |
+--------------------------------------+------------+
|   blocks.res_blocks.0.dense.weight   |    5376    |
|    blocks.res_blocks.0.dense.bias    |    256     |
| blocks.res_blocks.0.projector.weight |    5376    |
|   blocks.res_blocks.1.dense.weight   |   65536    |
|    blocks.res_blocks.1.dense.bias    |    256     |
|   blocks.res_blocks.2.dense.weight   |   65536    |
|    blocks.res_blocks.2.dense.bias    |    256     |
|   blocks.res_blocks.3.dense.weight   |   65536    |
|    blocks.res_blocks.3.dense.bias    |    256     |
|   blocks.res_blocks.4.dense.weight   |   65536    |
|    blocks.res_blocks.4.dense.bias    |    256     |
|    final_projection_linear.weight    |    2560    |
|     final_projection_linear.bias     |     10     |
+--------------------------------------+------------+
Total Trainable Params: 276746
gaussian_flat8_1score_model_v_variance_preserving_cosine_likelihood_weighting
Training v-model for 1000 epochs with learning rate 0.0005 and likelihood_weighting weighting.
Epoch 1/1000, Loss: 16.2258, Valid Loss: 13.3315
Epoch 2/1000, Loss: 15.5246, Valid Loss: 14.3941
Epoch 3/1000, Loss: 14.8586, Valid Loss: 19.3535
Epoch 4/1000, Loss: 16.4646, Valid Loss: 13.2562
Epoch 5/1000, Loss: 14.5595, Valid Loss: 12.8840
Epoch 6/1000, Loss: 14.5832, Valid Loss: 15.6126
Epoch 7/1000, Loss: 15.0176, Valid Loss: 13.2343
Epoch 8/1000, Loss: 14.7749, Valid Loss: 14.4613
Epoch 9/1000, Loss: 15.6040, Valid Loss: 12.4881
Epoch 10/1000, Loss: 15.7431, Valid Loss: 17.4944
Epoch 11/1000, Loss: 14.7941, Valid Loss: 13.5148
Epoch 12/1000, Loss: 14.5616, Valid Loss: 13.6588
Epoch 13/1000, Loss: 15.2023, Valid Loss: 15.2962
Epoch 14/1000, Loss: 15.5106, Valid Loss: 14.4904
Epoch 15/1000, Loss: 14.7567, Valid Loss: 14.6885
Epoch 16/1000, Loss: 15.5704, Valid Loss: 15.0097
Epoch 17/1000, Loss: 15.2516, Valid Loss: 15.3030
Epoch 18/1000, Loss: 15.3064, Valid Loss: 14.5733
Epoch 19/1000, Loss: 15.1220, Valid Loss: 15.3815
Epoch 20/1000, Loss: 15.0635, Valid Loss: 18.7044
Epoch 21/1000, Loss: 15.5776, Valid Loss: 15.4208
Epoch 22/1000, Loss: 17.2776, Valid Loss: 12.1578
Epoch 23/1000, Loss: 15.6300, Valid Loss: 12.4941
Epoch 24/1000, Loss: 15.0845, Valid Loss: 17.7621
Epoch 25/1000, Loss: 14.6096, Valid Loss: 14.4123
Epoch 26/1000, Loss: 14.9465, Valid Loss: 14.6694
Epoch 27/1000, Loss: 15.3991, Valid Loss: 17.4100
Epoch 28/1000, Loss: 14.3262, Valid Loss: 18.3046
Epoch 29/1000, Loss: 14.6749, Valid Loss: 11.6820
Epoch 30/1000, Loss: 14.2060, Valid Loss: 12.9204
Epoch 31/1000, Loss: 14.7946, Valid Loss: 15.1674
Epoch 32/1000, Loss: 14.8514, Valid Loss: 13.3508
Epoch 33/1000, Loss: 14.5632, Valid Loss: 15.7169
Epoch 34/1000, Loss: 15.6410, Valid Loss: 13.4957
Epoch 35/1000, Loss: 14.8819, Valid Loss: 20.3856
Epoch 36/1000, Loss: 15.2679, Valid Loss: 17.4099
Epoch 339/1000, Loss: 13.7349, Valid Loss: 17.0220
Epoch 340/1000, Loss: 14.8752, Valid Loss: 17.4326
Epoch 341/1000, Loss: 14.7187, Valid Loss: 12.8618
Epoch 342/1000, Loss: 14.3961, Valid Loss: 13.5652
Epoch 343/1000, Loss: 14.1188, Valid Loss: 13.1077
Epoch 344/1000, Loss: 14.7185, Valid Loss: 12.4863
Epoch 345/1000, Loss: 14.9472, Valid Loss: 12.9949
Epoch 346/1000, Loss: 14.3081, Valid Loss: 11.9833
Epoch 347/1000, Loss: 13.2194, Valid Loss: 12.0050
Epoch 348/1000, Loss: 14.2209, Valid Loss: 11.0990
Epoch 349/1000, Loss: 13.5913, Valid Loss: 14.6399
Epoch 350/1000, Loss: 13.4831, Valid Loss: 14.0157
Epoch 351/1000, Loss: 14.3967, Valid Loss: 14.2761
Epoch 352/1000, Loss: 14.8934, Valid Loss: 14.1804
Epoch 353/1000, Loss: 14.3025, Valid Loss: 13.6745
Epoch 354/1000, Loss: 14.2058, Valid Loss: 14.6702
Epoch 355/1000, Loss: 15.2556, Valid Loss: 12.4599
Epoch 356/1000, Loss: 14.0205, Valid Loss: 15.2539
Epoch 357/1000, Loss: 14.2725, Valid Loss: 14.7494
Epoch 358/1000, Loss: 15.5492, Valid Loss: 15.5319
Epoch 359/1000, Loss: 14.2348, Valid Loss: 13.3559
Epoch 360/1000, Loss: 14.2754, Valid Loss: 15.6105
Epoch 361/1000, Loss: 15.0713, Valid Loss: 14.5882
Epoch 362/1000, Loss: 13.8131, Valid Loss: 13.0145
Epoch 363/1000, Loss: 13.8599, Valid Loss: 23.8024
Epoch 364/1000, Loss: 14.4971, Valid Loss: 12.1507
Epoch 365/1000, Loss: 14.2698, Valid Loss: 18.1008
Epoch 366/1000, Loss: 14.5675, Valid Loss: 13.9471
Epoch 367/1000, Loss: 14.7253, Valid Loss: 13.6757
Epoch 368/1000, Loss: 14.7973, Valid Loss: 14.9024
Epoch 369/1000, Loss: 14.2173, Valid Loss: 12.4084
Epoch 370/1000, Loss: 14.6859, Valid Loss: 12.7033
Epoch 371/1000, Loss: 14.8120, Valid Loss: 20.7394
Epoch 372/1000, Loss: 14.9872, Valid Loss: 19.2529
Epoch 373/1000, Loss: 13.8361, Valid Loss: 18.9843
Epoch 374/1000, Loss: 14.1713, Valid Loss: 15.3380
Epoch 375/1000, Loss: 14.3114, Valid Loss: 14.6563
Epoch 376/1000, Loss: 15.2459, Valid Loss: 17.2503
Epoch 377/1000, Loss: 14.3978, Valid Loss: 13.0039
Epoch 378/1000, Loss: 13.8684, Valid Loss: 13.5295
Epoch 379/1000, Loss: 14.3972, Valid Loss: 13.2910
Epoch 380/1000, Loss: 13.8995, Valid Loss: 11.7405
Epoch 381/1000, Loss: 14.5440, Valid Loss: 12.4440
Epoch 382/1000, Loss: 14.9330, Valid Loss: 12.7783
Epoch 383/1000, Loss: 16.1060, Valid Loss: 15.1206
Epoch 384/1000, Loss: 14.7072, Valid Loss: 12.3628
Epoch 385/1000, Loss: 13.8695, Valid Loss: 13.9109
Epoch 386/1000, Loss: 14.3811, Valid Loss: 14.3856
Epoch 387/1000, Loss: 14.4027, Valid Loss: 15.4776
Epoch 388/1000, Loss: 14.6424, Valid Loss: 13.2635
Epoch 389/1000, Loss: 14.3728, Valid Loss: 15.2825
Epoch 390/1000, Loss: 13.9325, Valid Loss: 12.3788
Epoch 391/1000, Loss: 15.2857, Valid Loss: 12.1141
Epoch 392/1000, Loss: 14.1298, Valid Loss: 13.0512
Epoch 393/1000, Loss: 14.1449, Valid Loss: 11.6095
Epoch 394/1000, Loss: 14.7149, Valid Loss: 13.6420
Epoch 395/1000, Loss: 14.5017, Valid Loss: 15.5171
Epoch 396/1000, Loss: 14.1305, Valid Loss: 12.2467
Epoch 397/1000, Loss: 13.9401, Valid Loss: 17.0289
Epoch 398/1000, Loss: 14.5468, Valid Loss: 12.1816
Epoch 399/1000, Loss: 14.6921, Valid Loss: 12.5354
Epoch 400/1000, Loss: 14.1356, Valid Loss: 13.6910
Epoch 401/1000, Loss: 13.5456, Valid Loss: 15.4606
Epoch 402/1000, Loss: 15.8054, Valid Loss: 14.7351
Epoch 403/1000, Loss: 16.1737, Valid Loss: 16.4067
Epoch 404/1000, Loss: 15.1790, Valid Loss: 13.1037
Epoch 405/1000, Loss: 14.2368, Valid Loss: 18.0243
Epoch 406/1000, Loss: 15.4735, Valid Loss: 14.3584
Epoch 407/1000, Loss: 14.6686, Valid Loss: 14.7991
Epoch 408/1000, Loss: 14.5298, Valid Loss: 15.9808
Epoch 409/1000, Loss: 13.9678, Valid Loss: 13.0763
Epoch 410/1000, Loss: 13.7173, Valid Loss: 18.1449
Epoch 411/1000, Loss: 13.8418, Valid Loss: 16.1681
Epoch 412/1000, Loss: 13.8827, Valid Loss: 11.8855
Epoch 413/1000, Loss: 14.3224, Valid Loss: 13.9195
Epoch 414/1000, Loss: 14.0975, Valid Loss: 13.8112
Epoch 415/1000, Loss: 14.4324, Valid Loss: 13.7712
Epoch 416/1000, Loss: 14.5797, Valid Loss: 14.3430
Epoch 417/1000, Loss: 14.9731, Valid Loss: 12.7144
Epoch 418/1000, Loss: 14.4395, Valid Loss: 16.1596
Epoch 419/1000, Loss: 14.4479, Valid Loss: 11.9664
Epoch 420/1000, Loss: 15.7814, Valid Loss: 15.5241
Epoch 421/1000, Loss: 14.4298, Valid Loss: 17.6010
Epoch 422/1000, Loss: 14.2300, Valid Loss: 15.1371
Epoch 423/1000, Loss: 13.7798, Valid Loss: 20.1418
Epoch 424/1000, Loss: 13.8766, Valid Loss: 17.6214
Epoch 425/1000, Loss: 14.6366, Valid Loss: 12.2898
Epoch 426/1000, Loss: 14.5635, Valid Loss: 13.5966
Epoch 427/1000, Loss: 13.8499, Valid Loss: 15.9846
Epoch 428/1000, Loss: 14.6474, Valid Loss: 18.4774
Epoch 429/1000, Loss: 14.2982, Valid Loss: 11.8678
Epoch 430/1000, Loss: 15.0332, Valid Loss: 12.8576
Epoch 431/1000, Loss: 15.9734, Valid Loss: 13.6921
Epoch 432/1000, Loss: 14.5484, Valid Loss: 20.3369
Epoch 433/1000, Loss: 14.5772, Valid Loss: 19.9269
Epoch 434/1000, Loss: 13.9032, Valid Loss: 14.2373
Epoch 435/1000, Loss: 14.2876, Valid Loss: 12.6838
Epoch 436/1000, Loss: 15.3939, Valid Loss: 15.1814
Epoch 437/1000, Loss: 14.3341, Valid Loss: 13.3042
Epoch 438/1000, Loss: 13.5097, Valid Loss: 11.1085
Epoch 439/1000, Loss: 14.8855, Valid Loss: 15.4983
Epoch 440/1000, Loss: 13.8073, Valid Loss: 12.3218
Epoch 441/1000, Loss: 14.2331, Valid Loss: 11.5943
Epoch 442/1000, Loss: 14.1775, Valid Loss: 17.7036
Epoch 443/1000, Loss: 13.6806, Valid Loss: 12.6084
Epoch 444/1000, Loss: 14.5742, Valid Loss: 11.4228
Epoch 445/1000, Loss: 16.1445, Valid Loss: 12.8541
Epoch 446/1000, Loss: 14.9078, Valid Loss: 15.2225
Epoch 447/1000, Loss: 14.4949, Valid Loss: 12.6776
Epoch 448/1000, Loss: 14.5225, Valid Loss: 20.1813
Epoch 449/1000, Loss: 13.7984, Valid Loss: 14.3339
Epoch 450/1000, Loss: 14.9649, Valid Loss: 13.6331
Epoch 451/1000, Loss: 14.7199, Valid Loss: 13.4778
Epoch 452/1000, Loss: 15.4607, Valid Loss: 12.2924
Epoch 453/1000, Loss: 14.7494, Valid Loss: 12.1663
Epoch 454/1000, Loss: 13.4599, Valid Loss: 15.7105
Epoch 455/1000, Loss: 14.7531, Valid Loss: 13.2106
Epoch 456/1000, Loss: 14.1673, Valid Loss: 14.6598
Epoch 457/1000, Loss: 13.7897, Valid Loss: 14.4327
Epoch 458/1000, Loss: 14.1818, Valid Loss: 13.3537
Epoch 459/1000, Loss: 14.8115, Valid Loss: 11.9369
Epoch 460/1000, Loss: 14.4319, Valid Loss: 13.3556
Epoch 461/1000, Loss: 14.2056, Valid Loss: 14.3971
Epoch 462/1000, Loss: 15.7078, Valid Loss: 12.7315
Epoch 463/1000, Loss: 13.8929, Valid Loss: 14.3990
Epoch 464/1000, Loss: 14.5329, Valid Loss: 24.1648
Epoch 465/1000, Loss: 13.7526, Valid Loss: 14.6287
Epoch 466/1000, Loss: 15.3533, Valid Loss: 13.7108
Epoch 467/1000, Loss: 14.6865, Valid Loss: 15.8723
Epoch 468/1000, Loss: 13.9218, Valid Loss: 13.8699
Epoch 469/1000, Loss: 13.6139, Valid Loss: 13.1973
Epoch 470/1000, Loss: 14.2055, Valid Loss: 13.5495
Epoch 471/1000, Loss: 15.1100, Valid Loss: 16.2361
Epoch 472/1000, Loss: 14.9860, Valid Loss: 15.6663
Epoch 473/1000, Loss: 14.7588, Valid Loss: 12.5331
Epoch 474/1000, Loss: 15.3470, Valid Loss: 12.6737
Epoch 475/1000, Loss: 14.2314, Valid Loss: 12.6425
Epoch 476/1000, Loss: 14.8503, Valid Loss: 23.3025
Epoch 477/1000, Loss: 13.6255, Valid Loss: 14.0533
Epoch 478/1000, Loss: 14.8141, Valid Loss: 17.5524
Epoch 479/1000, Loss: 14.0718, Valid Loss: 10.6420
Epoch 480/1000, Loss: 14.2146, Valid Loss: 10.2610
Epoch 481/1000, Loss: 14.3214, Valid Loss: 13.8047
Epoch 482/1000, Loss: 14.9860, Valid Loss: 15.3170
Epoch 483/1000, Loss: 14.4624, Valid Loss: 14.8572
Epoch 484/1000, Loss: 14.7077, Valid Loss: 12.9891
Epoch 485/1000, Loss: 14.7729, Valid Loss: 12.8259
Epoch 486/1000, Loss: 15.2585, Valid Loss: 12.0152
Epoch 487/1000, Loss: 13.8512, Valid Loss: 13.7439
Epoch 488/1000, Loss: 14.6278, Valid Loss: 15.6105
Epoch 489/1000, Loss: 14.4318, Valid Loss: 13.5744
Epoch 490/1000, Loss: 14.9160, Valid Loss: 12.6267
Epoch 491/1000, Loss: 15.1803, Valid Loss: 15.0380
Epoch 492/1000, Loss: 15.1039, Valid Loss: 15.5264
Epoch 493/1000, Loss: 14.1313, Valid Loss: 10.5680
Epoch 494/1000, Loss: 13.7490, Valid Loss: 12.9928
Epoch 495/1000, Loss: 14.3888, Valid Loss: 14.7749
Epoch 496/1000, Loss: 14.4926, Valid Loss: 13.6993
Epoch 497/1000, Loss: 15.9848, Valid Loss: 12.3471
Epoch 498/1000, Loss: 13.8990, Valid Loss: 16.4523
Epoch 499/1000, Loss: 14.0447, Valid Loss: 17.7091
Epoch 500/1000, Loss: 13.9055, Valid Loss: 15.4236
Epoch 501/1000, Loss: 14.2303, Valid Loss: 13.4768
Epoch 502/1000, Loss: 15.3783, Valid Loss: 13.2678
Epoch 503/1000, Loss: 14.7436, Valid Loss: 13.3926
Epoch 504/1000, Loss: 14.7187, Valid Loss: 17.1663
Epoch 505/1000, Loss: 14.6629, Valid Loss: 13.0966
Epoch 506/1000, Loss: 15.3730, Valid Loss: 13.6109
Epoch 507/1000, Loss: 14.2836, Valid Loss: 13.9321
Epoch 508/1000, Loss: 14.5763, Valid Loss: 13.0308
Epoch 509/1000, Loss: 14.2539, Valid Loss: 16.4502
Epoch 510/1000, Loss: 14.2736, Valid Loss: 11.9229
Epoch 511/1000, Loss: 14.5912, Valid Loss: 15.8693
Epoch 512/1000, Loss: 14.0880, Valid Loss: 12.5569
Epoch 513/1000, Loss: 14.6553, Valid Loss: 12.1751
Epoch 514/1000, Loss: 14.5670, Valid Loss: 17.3687
Epoch 515/1000, Loss: 14.9549, Valid Loss: 16.1820
Epoch 516/1000, Loss: 15.2920, Valid Loss: 19.2731
Epoch 517/1000, Loss: 15.8199, Valid Loss: 13.3953
Epoch 518/1000, Loss: 14.0088, Valid Loss: 13.1930
Epoch 519/1000, Loss: 14.6048, Valid Loss: 12.3671
Epoch 520/1000, Loss: 13.7684, Valid Loss: 13.2362
Epoch 521/1000, Loss: 14.9895, Valid Loss: 15.5414
Epoch 522/1000, Loss: 14.5921, Valid Loss: 13.6142
Epoch 523/1000, Loss: 14.9891, Valid Loss: 11.6435
Epoch 524/1000, Loss: 14.2560, Valid Loss: 10.1681
Epoch 525/1000, Loss: 13.5675, Valid Loss: 12.5893
Epoch 526/1000, Loss: 15.5085, Valid Loss: 14.9415
Epoch 527/1000, Loss: 14.9614, Valid Loss: 11.0131
Epoch 528/1000, Loss: 15.0213, Valid Loss: 13.8737
Epoch 529/1000, Loss: 14.2692, Valid Loss: 16.6040
Epoch 530/1000, Loss: 14.1958, Valid Loss: 13.3096
Epoch 531/1000, Loss: 15.0153, Valid Loss: 12.0830
Epoch 532/1000, Loss: 13.9581, Valid Loss: 13.2548
Epoch 533/1000, Loss: 14.7796, Valid Loss: 14.6849
Epoch 534/1000, Loss: 14.2037, Valid Loss: 16.2364
Epoch 535/1000, Loss: 14.7451, Valid Loss: 13.2521
Epoch 536/1000, Loss: 13.4298, Valid Loss: 13.1091
Epoch 537/1000, Loss: 14.5867, Valid Loss: 13.6484
Epoch 538/1000, Loss: 15.0986, Valid Loss: 12.9638
Epoch 539/1000, Loss: 14.6247, Valid Loss: 12.6468
Epoch 540/1000, Loss: 14.1760, Valid Loss: 13.6687
Epoch 541/1000, Loss: 14.4429, Valid Loss: 12.4290
Epoch 542/1000, Loss: 14.1020, Valid Loss: 15.7551
Epoch 543/1000, Loss: 14.4751, Valid Loss: 13.5673
Epoch 544/1000, Loss: 14.6575, Valid Loss: 16.7621
Epoch 545/1000, Loss: 14.0165, Valid Loss: 12.1357
Epoch 546/1000, Loss: 13.5633, Valid Loss: 15.2090
Epoch 547/1000, Loss: 14.7200, Valid Loss: 13.6836
Epoch 548/1000, Loss: 14.5567, Valid Loss: 14.5894
Epoch 549/1000, Loss: 14.0157, Valid Loss: 19.9136
Epoch 550/1000, Loss: 15.7150, Valid Loss: 13.7512
Epoch 551/1000, Loss: 14.0785, Valid Loss: 13.5311
Epoch 552/1000, Loss: 14.0008, Valid Loss: 18.2685
Epoch 553/1000, Loss: 13.8846, Valid Loss: 15.6342
Epoch 554/1000, Loss: 14.4857, Valid Loss: 15.3493
Epoch 555/1000, Loss: 14.1125, Valid Loss: 14.6675
Epoch 556/1000, Loss: 15.0096, Valid Loss: 11.7927
Epoch 557/1000, Loss: 14.4739, Valid Loss: 15.4080
Epoch 558/1000, Loss: 14.7951, Valid Loss: 15.9049
Epoch 559/1000, Loss: 13.7276, Valid Loss: 13.8541
Epoch 560/1000, Loss: 14.7759, Valid Loss: 16.9015
Epoch 561/1000, Loss: 14.6065, Valid Loss: 12.1979
Epoch 562/1000, Loss: 15.2152, Valid Loss: 13.8215
Epoch 563/1000, Loss: 14.5404, Valid Loss: 11.1943
Epoch 564/1000, Loss: 14.6170, Valid Loss: 12.9996
Epoch 565/1000, Loss: 14.9129, Valid Loss: 14.6615
Epoch 566/1000, Loss: 13.7483, Valid Loss: 15.3064
Epoch 567/1000, Loss: 14.3088, Valid Loss: 14.2591
Epoch 568/1000, Loss: 13.7718, Valid Loss: 13.2571
Epoch 569/1000, Loss: 14.2194, Valid Loss: 12.8644
Epoch 570/1000, Loss: 14.2314, Valid Loss: 13.5398
Epoch 571/1000, Loss: 13.2897, Valid Loss: 12.6844
Epoch 572/1000, Loss: 14.1620, Valid Loss: 12.6538
Epoch 573/1000, Loss: 14.7423, Valid Loss: 15.8615
Epoch 574/1000, Loss: 13.9743, Valid Loss: 12.9042
Epoch 575/1000, Loss: 14.3090, Valid Loss: 13.9809
Epoch 576/1000, Loss: 14.6777, Valid Loss: 10.7745
Epoch 577/1000, Loss: 14.2920, Valid Loss: 15.6117
Epoch 578/1000, Loss: 14.0370, Valid Loss: 13.3108
Epoch 579/1000, Loss: 13.8705, Valid Loss: 12.5182
Epoch 580/1000, Loss: 13.5014, Valid Loss: 13.7950
Epoch 581/1000, Loss: 14.2160, Valid Loss: 13.9315
Epoch 582/1000, Loss: 15.7086, Valid Loss: 12.6311
Epoch 583/1000, Loss: 14.4024, Valid Loss: 13.1756
Epoch 584/1000, Loss: 14.4086, Valid Loss: 13.1238
Epoch 585/1000, Loss: 14.2322, Valid Loss: 14.9257
Epoch 586/1000, Loss: 13.0135, Valid Loss: 14.9423
Epoch 587/1000, Loss: 14.3382, Valid Loss: 15.1710
Epoch 588/1000, Loss: 14.6013, Valid Loss: 15.9123
Epoch 589/1000, Loss: 14.5491, Valid Loss: 14.0093
Epoch 590/1000, Loss: 13.9390, Valid Loss: 20.0258
Epoch 591/1000, Loss: 13.7439, Valid Loss: 16.6664
Epoch 592/1000, Loss: 14.8149, Valid Loss: 13.0820
Epoch 593/1000, Loss: 14.4377, Valid Loss: 13.2912
Epoch 594/1000, Loss: 14.4691, Valid Loss: 15.2846
Epoch 595/1000, Loss: 14.5050, Valid Loss: 14.7296
Epoch 596/1000, Loss: 15.0053, Valid Loss: 12.9959
Epoch 597/1000, Loss: 13.8193, Valid Loss: 12.2295
Epoch 598/1000, Loss: 14.3742, Valid Loss: 15.4104
Epoch 599/1000, Loss: 14.5771, Valid Loss: 13.2126
Epoch 600/1000, Loss: 14.7639, Valid Loss: 12.4246
Epoch 601/1000, Loss: 13.6608, Valid Loss: 14.2525
Epoch 602/1000, Loss: 14.4810, Valid Loss: 16.0761
Epoch 603/1000, Loss: 14.5057, Valid Loss: 14.9197
Epoch 604/1000, Loss: 13.8763, Valid Loss: 12.2147
Epoch 605/1000, Loss: 13.8273, Valid Loss: 12.8322
Epoch 606/1000, Loss: 14.0736, Valid Loss: 14.7811
Epoch 607/1000, Loss: 13.9801, Valid Loss: 12.7396
Epoch 608/1000, Loss: 14.1079, Valid Loss: 13.6787
Epoch 609/1000, Loss: 15.5891, Valid Loss: 13.0646
Epoch 610/1000, Loss: 14.4676, Valid Loss: 14.7988
Epoch 611/1000, Loss: 14.6907, Valid Loss: 18.2164
Epoch 612/1000, Loss: 14.1576, Valid Loss: 12.7655
Epoch 613/1000, Loss: 14.8401, Valid Loss: 18.4995
Epoch 614/1000, Loss: 14.8809, Valid Loss: 14.0076
Epoch 615/1000, Loss: 14.2868, Valid Loss: 11.5336
Epoch 616/1000, Loss: 13.6026, Valid Loss: 14.6252
Epoch 617/1000, Loss: 14.6517, Valid Loss: 15.2203
Epoch 618/1000, Loss: 13.6539, Valid Loss: 14.0933
Epoch 619/1000, Loss: 14.6854, Valid Loss: 15.1672
Epoch 620/1000, Loss: 14.6791, Valid Loss: 13.7039
Epoch 621/1000, Loss: 15.9690, Valid Loss: 13.1597
Epoch 622/1000, Loss: 14.1241, Valid Loss: 19.3296
Epoch 623/1000, Loss: 14.4666, Valid Loss: 11.1734
Epoch 624/1000, Loss: 14.4015, Valid Loss: 14.1344
Epoch 625/1000, Loss: 14.7996, Valid Loss: 12.7544
Epoch 626/1000, Loss: 14.3852, Valid Loss: 15.0147
Epoch 627/1000, Loss: 14.5478, Valid Loss: 15.3480
Epoch 628/1000, Loss: 13.7652, Valid Loss: 13.3625
Epoch 629/1000, Loss: 13.9741, Valid Loss: 14.7866
Epoch 630/1000, Loss: 15.0199, Valid Loss: 13.1968
Epoch 631/1000, Loss: 15.0602, Valid Loss: 12.6039
Epoch 632/1000, Loss: 14.7986, Valid Loss: 18.4911
Epoch 633/1000, Loss: 14.5140, Valid Loss: 13.8752
Epoch 634/1000, Loss: 14.1768, Valid Loss: 17.5861
Epoch 635/1000, Loss: 14.0007, Valid Loss: 14.9851
Epoch 636/1000, Loss: 15.7114, Valid Loss: 17.1312
Epoch 637/1000, Loss: 13.5752, Valid Loss: 13.3552
Epoch 638/1000, Loss: 14.9354, Valid Loss: 13.7314
Epoch 639/1000, Loss: 14.8289, Valid Loss: 12.6527
Epoch 640/1000, Loss: 13.9842, Valid Loss: 13.5768
Epoch 641/1000, Loss: 14.6826, Valid Loss: 16.1964
Epoch 642/1000, Loss: 13.3800, Valid Loss: 17.5884
Epoch 643/1000, Loss: 14.2340, Valid Loss: 12.4408
Epoch 644/1000, Loss: 14.7352, Valid Loss: 14.7052
Epoch 645/1000, Loss: 14.0844, Valid Loss: 13.3061
Epoch 646/1000, Loss: 13.4393, Valid Loss: 15.2529
Epoch 647/1000, Loss: 13.9838, Valid Loss: 13.2524
Epoch 648/1000, Loss: 13.8348, Valid Loss: 15.6255
Epoch 649/1000, Loss: 14.6071, Valid Loss: 15.5534
Epoch 650/1000, Loss: 14.1258, Valid Loss: 13.2694
Epoch 651/1000, Loss: 14.2623, Valid Loss: 15.3440
Epoch 652/1000, Loss: 14.1418, Valid Loss: 13.2840
Epoch 653/1000, Loss: 13.8850, Valid Loss: 15.8295
Epoch 654/1000, Loss: 14.6835, Valid Loss: 15.6619
Epoch 655/1000, Loss: 14.9578, Valid Loss: 13.2689
Epoch 656/1000, Loss: 14.6459, Valid Loss: 12.6679
Epoch 657/1000, Loss: 14.2956, Valid Loss: 12.5691
Epoch 658/1000, Loss: 14.0688, Valid Loss: 13.3843
Epoch 659/1000, Loss: 13.8733, Valid Loss: 18.1742
Epoch 660/1000, Loss: 13.4089, Valid Loss: 14.0374
Epoch 661/1000, Loss: 14.0997, Valid Loss: 13.4568
Epoch 662/1000, Loss: 14.3770, Valid Loss: 13.8233
Epoch 663/1000, Loss: 14.2517, Valid Loss: 10.8535
Epoch 664/1000, Loss: 14.6055, Valid Loss: 14.5318
Epoch 665/1000, Loss: 14.0254, Valid Loss: 15.1897
Epoch 666/1000, Loss: 14.0545, Valid Loss: 13.1084
Epoch 667/1000, Loss: 14.2787, Valid Loss: 12.0350
Epoch 668/1000, Loss: 13.9403, Valid Loss: 15.9469
Epoch 669/1000, Loss: 14.7765, Valid Loss: 15.5878
Epoch 670/1000, Loss: 14.0969, Valid Loss: 21.7282
Epoch 671/1000, Loss: 13.9252, Valid Loss: 13.0003
Epoch 672/1000, Loss: 13.9801, Valid Loss: 11.3366
Epoch 673/1000, Loss: 15.0237, Valid Loss: 14.4442
Epoch 674/1000, Loss: 14.1140, Valid Loss: 14.3812
Epoch 675/1000, Loss: 15.0259, Valid Loss: 14.5207
Epoch 676/1000, Loss: 13.9274, Valid Loss: 14.1764
Epoch 677/1000, Loss: 14.5744, Valid Loss: 12.1728
Epoch 678/1000, Loss: 14.8797, Valid Loss: 16.9920
Epoch 679/1000, Loss: 14.9118, Valid Loss: 13.8667
Epoch 680/1000, Loss: 14.0482, Valid Loss: 14.3736
Epoch 681/1000, Loss: 13.7568, Valid Loss: 14.8434
Epoch 682/1000, Loss: 14.5187, Valid Loss: 16.8180
Epoch 683/1000, Loss: 14.7090, Valid Loss: 12.9258
Epoch 684/1000, Loss: 14.9142, Valid Loss: 17.6549
Epoch 685/1000, Loss: 14.8436, Valid Loss: 16.9735
Epoch 686/1000, Loss: 14.3084, Valid Loss: 16.8261
Epoch 687/1000, Loss: 15.7573, Valid Loss: 15.8093
Epoch 688/1000, Loss: 14.1362, Valid Loss: 13.8156
Epoch 689/1000, Loss: 14.3155, Valid Loss: 15.8710
Epoch 690/1000, Loss: 13.8530, Valid Loss: 18.0619
Epoch 691/1000, Loss: 14.8734, Valid Loss: 12.7447
Epoch 692/1000, Loss: 14.5846, Valid Loss: 13.4657
Epoch 693/1000, Loss: 14.6431, Valid Loss: 13.0344
Epoch 694/1000, Loss: 14.3497, Valid Loss: 12.9986
Epoch 695/1000, Loss: 15.0523, Valid Loss: 13.1718
Epoch 696/1000, Loss: 13.9483, Valid Loss: 14.1060
Epoch 697/1000, Loss: 14.9888, Valid Loss: 16.4056
Epoch 698/1000, Loss: 13.9075, Valid Loss: 18.1243
Epoch 699/1000, Loss: 14.6997, Valid Loss: 16.5678
Epoch 700/1000, Loss: 15.0768, Valid Loss: 11.9508
