WARNING:bayesflow:
When using torch backend, we need to disable autograd by default to avoid excessive memory usage. Use

with torch.enable_grad():
    ...

in contexts where you need gradients (e.g. custom training loops).
/home/jarruda_hpc/.conda/envs/habi/lib/python3.11/site-packages/bayesflow/diagnostics/metrics/posterior_contraction.py:59: RuntimeWarning: Degrees of freedom <= 0 for slice
  post_vars = samples["estimates"].var(axis=1, ddof=1)
/home/jarruda_hpc/.conda/envs/habi/lib/python3.11/site-packages/numpy/core/_methods.py:195: RuntimeWarning: invalid value encountered in divide
  ret = um.true_divide(
Exp: 2 Model: 2 mini_batch
Kernel type: variance_preserving, noise schedule: cosine
t_min: 0.00035210439818911254, t_max: 0.999647855758667
alpha, sigma: (tensor(1.0000), tensor(0.0006)) (tensor(0.0006), tensor(1.0000))
+--------------------------------------+------------+
|               Modules                | Parameters |
+--------------------------------------+------------+
|   blocks.res_blocks.0.dense.weight   |    5376    |
|    blocks.res_blocks.0.dense.bias    |    256     |
| blocks.res_blocks.0.projector.weight |    5376    |
|   blocks.res_blocks.1.dense.weight   |   65536    |
|    blocks.res_blocks.1.dense.bias    |    256     |
|   blocks.res_blocks.2.dense.weight   |   65536    |
|    blocks.res_blocks.2.dense.bias    |    256     |
|   blocks.res_blocks.3.dense.weight   |   65536    |
|    blocks.res_blocks.3.dense.bias    |    256     |
|   blocks.res_blocks.4.dense.weight   |   65536    |
|    blocks.res_blocks.4.dense.bias    |    256     |
|    final_projection_linear.weight    |    2560    |
|     final_projection_linear.bias     |     10     |
+--------------------------------------+------------+
Total Trainable Params: 276746
gaussian_flat2_1score_model_v_variance_preserving_cosine_likelihood_weighting
Training v-model for 1000 epochs with learning rate 0.0005 and likelihood_weighting weighting.
Epoch 1/1000, Loss: 15.9006, Valid Loss: 14.5384
Epoch 2/1000, Loss: 15.9432, Valid Loss: 16.5919
Epoch 3/1000, Loss: 15.6018, Valid Loss: 14.3248
Epoch 4/1000, Loss: 14.9211, Valid Loss: 12.7540
Epoch 5/1000, Loss: 15.6458, Valid Loss: 19.6056
Epoch 6/1000, Loss: 17.4276, Valid Loss: 24.3503
Epoch 7/1000, Loss: 14.4222, Valid Loss: 13.1697
Epoch 8/1000, Loss: 14.9208, Valid Loss: 14.0076
Epoch 9/1000, Loss: 14.5580, Valid Loss: 16.3894
Epoch 10/1000, Loss: 15.7938, Valid Loss: 12.6560
Epoch 11/1000, Loss: 14.6514, Valid Loss: 13.9816
Epoch 12/1000, Loss: 15.5905, Valid Loss: 19.5583
Epoch 13/1000, Loss: 15.4830, Valid Loss: 14.1232
Epoch 14/1000, Loss: 14.5334, Valid Loss: 15.4668
Epoch 15/1000, Loss: 14.2894, Valid Loss: 13.3182
Epoch 16/1000, Loss: 15.7642, Valid Loss: 14.4620
Epoch 17/1000, Loss: 14.0602, Valid Loss: 12.6292
Epoch 18/1000, Loss: 14.2582, Valid Loss: 15.9105
Epoch 19/1000, Loss: 14.8503, Valid Loss: 13.9486
Epoch 20/1000, Loss: 15.1839, Valid Loss: 15.7723
Epoch 21/1000, Loss: 15.3206, Valid Loss: 19.7548
Epoch 22/1000, Loss: 15.0940, Valid Loss: 14.1814
Epoch 23/1000, Loss: 14.8970, Valid Loss: 13.0122
Epoch 24/1000, Loss: 15.2505, Valid Loss: 17.0450
Epoch 25/1000, Loss: 15.2060, Valid Loss: 16.2412
Epoch 26/1000, Loss: 15.1167, Valid Loss: 13.9945
Epoch 27/1000, Loss: 15.0678, Valid Loss: 14.3607
Epoch 28/1000, Loss: 13.9524, Valid Loss: 16.7240
Epoch 29/1000, Loss: 14.4940, Valid Loss: 13.1296
Epoch 30/1000, Loss: 15.1111, Valid Loss: 14.7159
Epoch 31/1000, Loss: 14.3266, Valid Loss: 16.1568
Epoch 32/1000, Loss: 14.5135, Valid Loss: 13.5757
Epoch 33/1000, Loss: 14.7586, Valid Loss: 15.7047
Epoch 34/1000, Loss: 15.4066, Valid Loss: 12.2838
Epoch 35/1000, Loss: 15.8833, Valid Loss: 17.3912
Epoch 36/1000, Loss: 14.7724, Valid Loss: 15.9550
Epoch 341/1000, Loss: 14.2162, Valid Loss: 15.0007
Epoch 342/1000, Loss: 15.4770, Valid Loss: 13.4845
Epoch 343/1000, Loss: 14.8033, Valid Loss: 13.4289
Epoch 344/1000, Loss: 14.0809, Valid Loss: 17.4519
Epoch 345/1000, Loss: 14.6873, Valid Loss: 14.6230
Epoch 346/1000, Loss: 13.6935, Valid Loss: 12.9041
Epoch 347/1000, Loss: 14.5548, Valid Loss: 17.4005
Epoch 348/1000, Loss: 14.0479, Valid Loss: 16.9966
Epoch 349/1000, Loss: 14.7933, Valid Loss: 15.3057
Epoch 350/1000, Loss: 13.6044, Valid Loss: 14.4150
Epoch 351/1000, Loss: 14.6608, Valid Loss: 15.5425
Epoch 352/1000, Loss: 15.3944, Valid Loss: 14.1902
Epoch 353/1000, Loss: 14.7610, Valid Loss: 11.5571
Epoch 354/1000, Loss: 14.8962, Valid Loss: 19.2674
Epoch 355/1000, Loss: 14.7948, Valid Loss: 12.9589
Epoch 356/1000, Loss: 14.2129, Valid Loss: 12.9086
Epoch 357/1000, Loss: 14.9534, Valid Loss: 14.0924
Epoch 358/1000, Loss: 14.9247, Valid Loss: 12.3654
Epoch 359/1000, Loss: 13.9062, Valid Loss: 12.7466
Epoch 360/1000, Loss: 14.7415, Valid Loss: 15.5374
Epoch 361/1000, Loss: 14.4078, Valid Loss: 13.0532
Epoch 362/1000, Loss: 14.9824, Valid Loss: 16.3206
Epoch 363/1000, Loss: 14.4937, Valid Loss: 16.4440
Epoch 364/1000, Loss: 14.7376, Valid Loss: 12.5352
Epoch 365/1000, Loss: 15.5681, Valid Loss: 13.8686
Epoch 366/1000, Loss: 13.5235, Valid Loss: 15.8814
Epoch 367/1000, Loss: 15.1641, Valid Loss: 17.8448
Epoch 368/1000, Loss: 13.9456, Valid Loss: 12.1143
Epoch 369/1000, Loss: 14.5844, Valid Loss: 12.2631
Epoch 370/1000, Loss: 14.0046, Valid Loss: 15.0511
Epoch 371/1000, Loss: 14.1527, Valid Loss: 19.1457
Epoch 372/1000, Loss: 14.2325, Valid Loss: 17.9247
Epoch 373/1000, Loss: 13.9013, Valid Loss: 13.9830
Epoch 374/1000, Loss: 14.9588, Valid Loss: 13.0598
Epoch 375/1000, Loss: 14.2832, Valid Loss: 13.9519
Epoch 376/1000, Loss: 15.2461, Valid Loss: 13.1469
Epoch 377/1000, Loss: 14.5748, Valid Loss: 12.1540
Epoch 378/1000, Loss: 14.5473, Valid Loss: 12.2193
Epoch 379/1000, Loss: 15.1849, Valid Loss: 12.4697
Epoch 380/1000, Loss: 13.9526, Valid Loss: 16.8156
Epoch 381/1000, Loss: 14.4589, Valid Loss: 15.5858
Epoch 382/1000, Loss: 13.4318, Valid Loss: 15.3076
Epoch 383/1000, Loss: 14.8434, Valid Loss: 10.7845
Epoch 384/1000, Loss: 14.9387, Valid Loss: 12.9820
Epoch 385/1000, Loss: 16.3220, Valid Loss: 14.6607
Epoch 386/1000, Loss: 14.0125, Valid Loss: 16.3308
Epoch 387/1000, Loss: 15.0670, Valid Loss: 18.2780
Epoch 388/1000, Loss: 13.3686, Valid Loss: 12.6739
Epoch 389/1000, Loss: 14.2972, Valid Loss: 14.2124
Epoch 390/1000, Loss: 15.7098, Valid Loss: 10.8011
Epoch 391/1000, Loss: 15.0229, Valid Loss: 13.4636
Epoch 392/1000, Loss: 14.2629, Valid Loss: 12.9864
Epoch 393/1000, Loss: 13.2377, Valid Loss: 15.0791
Epoch 394/1000, Loss: 14.0305, Valid Loss: 14.1054
Epoch 395/1000, Loss: 14.5357, Valid Loss: 12.2347
Epoch 396/1000, Loss: 13.9504, Valid Loss: 16.1745
Epoch 397/1000, Loss: 13.9665, Valid Loss: 13.0699
Epoch 398/1000, Loss: 13.6697, Valid Loss: 17.9752
Epoch 399/1000, Loss: 14.0110, Valid Loss: 15.3883
Epoch 400/1000, Loss: 15.0707, Valid Loss: 16.8190
Epoch 401/1000, Loss: 14.8079, Valid Loss: 14.9735
Epoch 402/1000, Loss: 14.6647, Valid Loss: 13.6840
Epoch 403/1000, Loss: 13.8797, Valid Loss: 13.7778
Epoch 404/1000, Loss: 14.9742, Valid Loss: 13.8289
Epoch 405/1000, Loss: 13.9476, Valid Loss: 13.6302
Epoch 406/1000, Loss: 14.1601, Valid Loss: 15.9620
Epoch 407/1000, Loss: 13.9863, Valid Loss: 14.7153
Epoch 408/1000, Loss: 13.9183, Valid Loss: 14.7355
Epoch 409/1000, Loss: 14.5254, Valid Loss: 15.3194
Epoch 410/1000, Loss: 13.6895, Valid Loss: 15.4286
Epoch 411/1000, Loss: 15.2968, Valid Loss: 15.7767
Epoch 412/1000, Loss: 14.1527, Valid Loss: 12.8275
Epoch 413/1000, Loss: 14.4566, Valid Loss: 15.3404
Epoch 414/1000, Loss: 14.9391, Valid Loss: 14.3145
Epoch 415/1000, Loss: 14.6649, Valid Loss: 13.1629
Epoch 416/1000, Loss: 14.6758, Valid Loss: 12.8983
Epoch 417/1000, Loss: 14.2252, Valid Loss: 11.9598
Epoch 418/1000, Loss: 14.0647, Valid Loss: 15.4997
Epoch 419/1000, Loss: 14.0529, Valid Loss: 19.9209
Epoch 420/1000, Loss: 14.0241, Valid Loss: 13.1271
Epoch 421/1000, Loss: 14.2131, Valid Loss: 11.4670
Epoch 422/1000, Loss: 15.2116, Valid Loss: 16.1780
Epoch 423/1000, Loss: 14.7292, Valid Loss: 15.1319
Epoch 424/1000, Loss: 13.9475, Valid Loss: 14.6284
Epoch 425/1000, Loss: 13.7224, Valid Loss: 15.6315
Epoch 426/1000, Loss: 15.1242, Valid Loss: 16.1621
Epoch 427/1000, Loss: 13.6281, Valid Loss: 14.4182
Epoch 428/1000, Loss: 14.6846, Valid Loss: 14.8374
Epoch 429/1000, Loss: 13.8619, Valid Loss: 13.2391
Epoch 430/1000, Loss: 14.7962, Valid Loss: 14.5141
Epoch 431/1000, Loss: 13.9796, Valid Loss: 17.8491
Epoch 432/1000, Loss: 16.9407, Valid Loss: 12.4372
Epoch 433/1000, Loss: 14.0694, Valid Loss: 14.1037
Epoch 434/1000, Loss: 15.1745, Valid Loss: 14.7250
Epoch 435/1000, Loss: 14.4196, Valid Loss: 11.7072
Epoch 436/1000, Loss: 14.0118, Valid Loss: 12.5533
Epoch 437/1000, Loss: 14.1806, Valid Loss: 11.1843
Epoch 438/1000, Loss: 14.1008, Valid Loss: 14.2464
Epoch 439/1000, Loss: 14.5843, Valid Loss: 12.3613
Epoch 440/1000, Loss: 13.4405, Valid Loss: 14.4256
Epoch 441/1000, Loss: 14.3188, Valid Loss: 17.0572
Epoch 442/1000, Loss: 14.9574, Valid Loss: 15.3494
Epoch 443/1000, Loss: 13.4379, Valid Loss: 13.5582
Epoch 444/1000, Loss: 14.3100, Valid Loss: 17.9790
Epoch 445/1000, Loss: 15.0955, Valid Loss: 12.3502
Epoch 446/1000, Loss: 13.9209, Valid Loss: 19.9199
Epoch 447/1000, Loss: 14.2094, Valid Loss: 14.9585
Epoch 448/1000, Loss: 13.5061, Valid Loss: 14.5508
Epoch 449/1000, Loss: 15.0924, Valid Loss: 17.8241
Epoch 450/1000, Loss: 14.9909, Valid Loss: 13.4641
Epoch 451/1000, Loss: 14.0003, Valid Loss: 11.6243
Epoch 452/1000, Loss: 13.7883, Valid Loss: 11.0042
Epoch 453/1000, Loss: 14.6165, Valid Loss: 13.5372
Epoch 454/1000, Loss: 14.1868, Valid Loss: 19.7022
Epoch 455/1000, Loss: 14.7820, Valid Loss: 16.8873
Epoch 456/1000, Loss: 13.9964, Valid Loss: 15.8375
Epoch 457/1000, Loss: 14.6637, Valid Loss: 13.5981
Epoch 458/1000, Loss: 15.3428, Valid Loss: 14.5877
Epoch 459/1000, Loss: 14.3774, Valid Loss: 15.7846
Epoch 460/1000, Loss: 14.7977, Valid Loss: 12.1151
Epoch 461/1000, Loss: 13.6456, Valid Loss: 13.9230
Epoch 462/1000, Loss: 14.1182, Valid Loss: 12.5618
Epoch 463/1000, Loss: 14.5831, Valid Loss: 13.8489
Epoch 464/1000, Loss: 14.6781, Valid Loss: 15.0795
Epoch 465/1000, Loss: 14.0739, Valid Loss: 17.2295
Epoch 466/1000, Loss: 13.9278, Valid Loss: 12.3648
Epoch 467/1000, Loss: 15.2085, Valid Loss: 13.6317
Epoch 468/1000, Loss: 14.5806, Valid Loss: 16.9664
Epoch 469/1000, Loss: 15.1577, Valid Loss: 16.4844
Epoch 470/1000, Loss: 15.1999, Valid Loss: 11.9734
Epoch 471/1000, Loss: 14.5941, Valid Loss: 11.1178
Epoch 472/1000, Loss: 13.6997, Valid Loss: 14.3565
Epoch 473/1000, Loss: 14.5139, Valid Loss: 15.0017
Epoch 474/1000, Loss: 16.0184, Valid Loss: 18.0358
Epoch 475/1000, Loss: 13.7741, Valid Loss: 15.4133
Epoch 476/1000, Loss: 14.0513, Valid Loss: 19.0207
Epoch 477/1000, Loss: 15.3944, Valid Loss: 14.3316
Epoch 478/1000, Loss: 14.4448, Valid Loss: 13.0298
Epoch 479/1000, Loss: 14.1153, Valid Loss: 13.9408
Epoch 480/1000, Loss: 13.5517, Valid Loss: 12.9812
Epoch 481/1000, Loss: 13.9377, Valid Loss: 14.1831
Epoch 482/1000, Loss: 14.5581, Valid Loss: 13.2904
Epoch 483/1000, Loss: 14.9516, Valid Loss: 15.8933
Epoch 484/1000, Loss: 14.1683, Valid Loss: 15.1166
Epoch 485/1000, Loss: 15.1551, Valid Loss: 12.1762
Epoch 486/1000, Loss: 13.9561, Valid Loss: 13.1880
Epoch 487/1000, Loss: 14.4927, Valid Loss: 19.4243
Epoch 488/1000, Loss: 13.4694, Valid Loss: 14.6481
Epoch 489/1000, Loss: 14.0527, Valid Loss: 14.5779
Epoch 490/1000, Loss: 14.4168, Valid Loss: 13.9569
Epoch 491/1000, Loss: 14.4079, Valid Loss: 13.0775
Epoch 492/1000, Loss: 14.1210, Valid Loss: 12.1528
Epoch 493/1000, Loss: 13.3917, Valid Loss: 14.5180
Epoch 494/1000, Loss: 15.1449, Valid Loss: 17.5246
Epoch 495/1000, Loss: 14.7460, Valid Loss: 15.5452
Epoch 496/1000, Loss: 14.7957, Valid Loss: 16.8881
Epoch 497/1000, Loss: 14.9519, Valid Loss: 11.5659
Epoch 498/1000, Loss: 15.2300, Valid Loss: 17.9833
Epoch 499/1000, Loss: 13.6604, Valid Loss: 16.8592
Epoch 500/1000, Loss: 13.6932, Valid Loss: 14.0635
Epoch 501/1000, Loss: 14.1857, Valid Loss: 18.9461
Epoch 502/1000, Loss: 14.6470, Valid Loss: 12.2825
Epoch 503/1000, Loss: 14.1925, Valid Loss: 14.3103
Epoch 504/1000, Loss: 14.2057, Valid Loss: 15.5249
Epoch 505/1000, Loss: 14.1417, Valid Loss: 14.0774
Epoch 506/1000, Loss: 14.5914, Valid Loss: 12.3510
Epoch 507/1000, Loss: 14.3230, Valid Loss: 15.6384
Epoch 508/1000, Loss: 14.6815, Valid Loss: 13.2951
Epoch 509/1000, Loss: 14.3904, Valid Loss: 11.6226
Epoch 510/1000, Loss: 14.0901, Valid Loss: 15.3670
Epoch 511/1000, Loss: 13.9469, Valid Loss: 13.0370
Epoch 512/1000, Loss: 14.0986, Valid Loss: 15.4760
Epoch 513/1000, Loss: 13.9614, Valid Loss: 16.1598
Epoch 514/1000, Loss: 14.1631, Valid Loss: 12.8696
Epoch 515/1000, Loss: 14.0050, Valid Loss: 12.3348
Epoch 516/1000, Loss: 14.8494, Valid Loss: 14.0165
Epoch 517/1000, Loss: 14.1535, Valid Loss: 17.4722
Epoch 518/1000, Loss: 14.3378, Valid Loss: 13.4682
Epoch 519/1000, Loss: 14.2153, Valid Loss: 17.4737
Epoch 520/1000, Loss: 13.8032, Valid Loss: 13.2222
Epoch 521/1000, Loss: 14.9503, Valid Loss: 12.2046
Epoch 522/1000, Loss: 15.1383, Valid Loss: 15.1687
Epoch 523/1000, Loss: 14.3217, Valid Loss: 13.9028
Epoch 524/1000, Loss: 13.1795, Valid Loss: 20.0852
Epoch 525/1000, Loss: 14.7236, Valid Loss: 17.0820
Epoch 526/1000, Loss: 14.9773, Valid Loss: 11.7020
Epoch 527/1000, Loss: 15.8059, Valid Loss: 13.7104
Epoch 528/1000, Loss: 13.8327, Valid Loss: 13.9209
Epoch 529/1000, Loss: 14.8677, Valid Loss: 13.8675
Epoch 530/1000, Loss: 14.0459, Valid Loss: 12.5049
Epoch 531/1000, Loss: 14.6816, Valid Loss: 14.5652
Epoch 532/1000, Loss: 14.3905, Valid Loss: 14.2584
Epoch 533/1000, Loss: 14.0667, Valid Loss: 14.6385
Epoch 534/1000, Loss: 14.5346, Valid Loss: 11.9964
Epoch 535/1000, Loss: 13.9864, Valid Loss: 12.7445
Epoch 536/1000, Loss: 13.6351, Valid Loss: 14.7028
Epoch 537/1000, Loss: 14.8578, Valid Loss: 16.4231
Epoch 538/1000, Loss: 13.5765, Valid Loss: 13.0629
Epoch 539/1000, Loss: 13.8083, Valid Loss: 11.2850
Epoch 540/1000, Loss: 15.0561, Valid Loss: 13.0751
Epoch 541/1000, Loss: 14.5148, Valid Loss: 12.3405
Epoch 542/1000, Loss: 13.8988, Valid Loss: 15.4092
Epoch 543/1000, Loss: 14.9159, Valid Loss: 12.1033
Epoch 544/1000, Loss: 14.1208, Valid Loss: 12.1703
Epoch 545/1000, Loss: 14.5228, Valid Loss: 15.4538
Epoch 546/1000, Loss: 14.6925, Valid Loss: 13.2713
Epoch 547/1000, Loss: 14.0904, Valid Loss: 12.9365
Epoch 548/1000, Loss: 15.8210, Valid Loss: 13.8612
Epoch 549/1000, Loss: 15.2754, Valid Loss: 17.6710
Epoch 550/1000, Loss: 14.4337, Valid Loss: 16.2192
Epoch 551/1000, Loss: 14.4289, Valid Loss: 11.3746
Epoch 552/1000, Loss: 14.0011, Valid Loss: 15.4276
Epoch 553/1000, Loss: 14.9271, Valid Loss: 13.3546
Epoch 554/1000, Loss: 13.7666, Valid Loss: 12.1723
Epoch 555/1000, Loss: 14.8021, Valid Loss: 13.5832
Epoch 556/1000, Loss: 15.3788, Valid Loss: 16.8112
Epoch 557/1000, Loss: 15.2810, Valid Loss: 19.8867
Epoch 558/1000, Loss: 14.7003, Valid Loss: 14.2361
Epoch 559/1000, Loss: 13.8676, Valid Loss: 13.3294
Epoch 560/1000, Loss: 13.5346, Valid Loss: 13.2868
Epoch 561/1000, Loss: 14.5812, Valid Loss: 14.2351
Epoch 562/1000, Loss: 14.5085, Valid Loss: 13.7259
Epoch 563/1000, Loss: 14.6082, Valid Loss: 12.4602
Epoch 564/1000, Loss: 14.8925, Valid Loss: 12.7145
Epoch 565/1000, Loss: 13.5946, Valid Loss: 13.1607
Epoch 566/1000, Loss: 14.5660, Valid Loss: 13.2983
Epoch 567/1000, Loss: 14.6172, Valid Loss: 14.5343
Epoch 568/1000, Loss: 15.7520, Valid Loss: 13.5955
Epoch 569/1000, Loss: 14.5300, Valid Loss: 13.6507
Epoch 570/1000, Loss: 14.0187, Valid Loss: 17.2906
Epoch 571/1000, Loss: 14.1382, Valid Loss: 14.3614
Epoch 572/1000, Loss: 13.8270, Valid Loss: 15.5970
Epoch 573/1000, Loss: 14.2908, Valid Loss: 14.1493
Epoch 574/1000, Loss: 15.1079, Valid Loss: 11.8095
Epoch 575/1000, Loss: 14.3679, Valid Loss: 19.5794
Epoch 576/1000, Loss: 13.7546, Valid Loss: 17.0683
Epoch 577/1000, Loss: 14.6322, Valid Loss: 19.5126
Epoch 578/1000, Loss: 14.0914, Valid Loss: 12.9985
Epoch 579/1000, Loss: 14.9385, Valid Loss: 12.1227
Epoch 580/1000, Loss: 14.2948, Valid Loss: 12.4004
Epoch 581/1000, Loss: 13.2358, Valid Loss: 14.3062
Epoch 582/1000, Loss: 14.1096, Valid Loss: 12.3290
Epoch 583/1000, Loss: 13.7436, Valid Loss: 16.4834
Epoch 584/1000, Loss: 14.1996, Valid Loss: 14.9757
Epoch 585/1000, Loss: 13.4938, Valid Loss: 12.8182
Epoch 586/1000, Loss: 14.6931, Valid Loss: 12.0670
Epoch 587/1000, Loss: 15.0164, Valid Loss: 14.9390
Epoch 588/1000, Loss: 13.7152, Valid Loss: 13.1692
Epoch 589/1000, Loss: 14.6930, Valid Loss: 13.6929
Epoch 590/1000, Loss: 14.1169, Valid Loss: 13.8639
Epoch 591/1000, Loss: 15.3619, Valid Loss: 15.0573
Epoch 592/1000, Loss: 14.0998, Valid Loss: 11.0312
Epoch 593/1000, Loss: 14.2037, Valid Loss: 13.9939
Epoch 594/1000, Loss: 15.3496, Valid Loss: 16.7016
Epoch 595/1000, Loss: 14.8529, Valid Loss: 16.1393
Epoch 596/1000, Loss: 14.1842, Valid Loss: 16.4407
Epoch 597/1000, Loss: 14.3776, Valid Loss: 12.9755
Epoch 598/1000, Loss: 15.1476, Valid Loss: 15.1369
Epoch 599/1000, Loss: 14.9880, Valid Loss: 16.7968
Epoch 600/1000, Loss: 13.4886, Valid Loss: 13.4653
Epoch 601/1000, Loss: 14.6410, Valid Loss: 12.1455
Epoch 602/1000, Loss: 14.3812, Valid Loss: 14.6263
Epoch 603/1000, Loss: 14.9538, Valid Loss: 13.7827
Epoch 604/1000, Loss: 13.9802, Valid Loss: 13.6710
Epoch 605/1000, Loss: 14.1236, Valid Loss: 13.1881
Epoch 606/1000, Loss: 14.9644, Valid Loss: 12.9041
Epoch 607/1000, Loss: 14.3883, Valid Loss: 14.5791
Epoch 608/1000, Loss: 16.2739, Valid Loss: 14.9467
Epoch 609/1000, Loss: 14.4842, Valid Loss: 13.0524
Epoch 610/1000, Loss: 14.7480, Valid Loss: 12.3305
Epoch 611/1000, Loss: 14.6887, Valid Loss: 11.9728
Epoch 612/1000, Loss: 14.9911, Valid Loss: 12.7888
Epoch 613/1000, Loss: 15.7453, Valid Loss: 19.7029
Epoch 614/1000, Loss: 13.6052, Valid Loss: 12.2775
Epoch 615/1000, Loss: 14.4682, Valid Loss: 14.0248
Epoch 616/1000, Loss: 14.7757, Valid Loss: 15.3768
Epoch 617/1000, Loss: 14.3196, Valid Loss: 14.7058
Epoch 618/1000, Loss: 15.8586, Valid Loss: 15.7376
Epoch 619/1000, Loss: 14.5928, Valid Loss: 15.6221
Epoch 620/1000, Loss: 14.2555, Valid Loss: 16.8746
Epoch 621/1000, Loss: 13.6227, Valid Loss: 13.5781
Epoch 622/1000, Loss: 16.1067, Valid Loss: 13.9054
Epoch 623/1000, Loss: 13.7749, Valid Loss: 15.2417
Epoch 624/1000, Loss: 14.8464, Valid Loss: 16.7915
Epoch 625/1000, Loss: 14.2713, Valid Loss: 14.4240
Epoch 626/1000, Loss: 14.4505, Valid Loss: 15.6740
Epoch 627/1000, Loss: 14.8722, Valid Loss: 14.6878
Epoch 628/1000, Loss: 13.7804, Valid Loss: 13.1387
Epoch 629/1000, Loss: 14.1836, Valid Loss: 12.3150
Epoch 630/1000, Loss: 14.5918, Valid Loss: 14.1705
Epoch 631/1000, Loss: 14.9360, Valid Loss: 12.8484
Epoch 632/1000, Loss: 14.3279, Valid Loss: 16.0413
Epoch 633/1000, Loss: 14.1719, Valid Loss: 13.8937
Epoch 634/1000, Loss: 14.2484, Valid Loss: 16.0663
Epoch 635/1000, Loss: 14.7465, Valid Loss: 12.5378
Epoch 636/1000, Loss: 14.1018, Valid Loss: 11.7606
Epoch 637/1000, Loss: 14.7477, Valid Loss: 14.0377
Epoch 638/1000, Loss: 14.6694, Valid Loss: 16.2273
Epoch 639/1000, Loss: 13.8856, Valid Loss: 16.4328
Epoch 640/1000, Loss: 12.8047, Valid Loss: 13.0314
Epoch 641/1000, Loss: 16.5537, Valid Loss: 13.5712
Epoch 642/1000, Loss: 15.4831, Valid Loss: 15.0026
Epoch 643/1000, Loss: 14.9256, Valid Loss: 15.2914
Epoch 644/1000, Loss: 14.6134, Valid Loss: 12.1131
Epoch 645/1000, Loss: 13.8656, Valid Loss: 12.7482
Epoch 646/1000, Loss: 14.4225, Valid Loss: 14.2165
Epoch 647/1000, Loss: 14.9242, Valid Loss: 17.8606
Epoch 648/1000, Loss: 15.0500, Valid Loss: 12.9718
Epoch 649/1000, Loss: 14.7731, Valid Loss: 12.9006
Epoch 650/1000, Loss: 14.0291, Valid Loss: 13.7120
Epoch 651/1000, Loss: 14.3195, Valid Loss: 13.4491
Epoch 652/1000, Loss: 13.5830, Valid Loss: 13.4602
Epoch 653/1000, Loss: 14.5271, Valid Loss: 12.8622
Epoch 654/1000, Loss: 14.6551, Valid Loss: 12.2811
Epoch 655/1000, Loss: 15.4509, Valid Loss: 20.5828
Epoch 656/1000, Loss: 14.1250, Valid Loss: 17.1422
Epoch 657/1000, Loss: 14.2530, Valid Loss: 18.1044
Epoch 658/1000, Loss: 13.7897, Valid Loss: 16.9450
Epoch 659/1000, Loss: 14.9416, Valid Loss: 14.9861
Epoch 660/1000, Loss: 13.4322, Valid Loss: 12.0169
Epoch 661/1000, Loss: 13.9398, Valid Loss: 15.4954
Epoch 662/1000, Loss: 14.0957, Valid Loss: 11.8980
Epoch 663/1000, Loss: 15.1428, Valid Loss: 12.4416
Epoch 664/1000, Loss: 14.3049, Valid Loss: 13.0996
Epoch 665/1000, Loss: 14.1863, Valid Loss: 13.9550
Epoch 666/1000, Loss: 14.5456, Valid Loss: 13.4472
Epoch 667/1000, Loss: 14.0201, Valid Loss: 12.5739
Epoch 668/1000, Loss: 15.1426, Valid Loss: 12.2839
Epoch 669/1000, Loss: 14.8926, Valid Loss: 14.3977
Epoch 670/1000, Loss: 13.7053, Valid Loss: 16.1133
Epoch 671/1000, Loss: 14.3925, Valid Loss: 17.0245
Epoch 672/1000, Loss: 15.4390, Valid Loss: 12.5256
Epoch 673/1000, Loss: 14.5711, Valid Loss: 13.0254
Epoch 674/1000, Loss: 15.2055, Valid Loss: 12.5456
Epoch 675/1000, Loss: 13.5536, Valid Loss: 13.6612
Epoch 676/1000, Loss: 14.0745, Valid Loss: 12.3160
Epoch 677/1000, Loss: 14.0268, Valid Loss: 14.6401
Epoch 678/1000, Loss: 13.5853, Valid Loss: 20.7449
Epoch 679/1000, Loss: 14.1338, Valid Loss: 12.5525
Epoch 680/1000, Loss: 14.1614, Valid Loss: 13.0765
Epoch 681/1000, Loss: 15.3561, Valid Loss: 13.7576
Epoch 682/1000, Loss: 14.3730, Valid Loss: 18.2913
Epoch 683/1000, Loss: 14.6992, Valid Loss: 23.9327
Epoch 684/1000, Loss: 14.8599, Valid Loss: 11.1385
Epoch 685/1000, Loss: 14.2995, Valid Loss: 12.3667
Epoch 686/1000, Loss: 14.2553, Valid Loss: 12.3190
Epoch 687/1000, Loss: 14.0435, Valid Loss: 17.9979
Epoch 688/1000, Loss: 13.9325, Valid Loss: 14.9722
Epoch 689/1000, Loss: 13.8225, Valid Loss: 14.9978
Epoch 690/1000, Loss: 15.3685, Valid Loss: 14.9338
Epoch 691/1000, Loss: 14.2659, Valid Loss: 11.8452
Epoch 692/1000, Loss: 13.9366, Valid Loss: 10.9122
Epoch 693/1000, Loss: 13.8962, Valid Loss: 15.0454
Epoch 694/1000, Loss: 14.5997, Valid Loss: 12.2107
Epoch 695/1000, Loss: 13.8808, Valid Loss: 12.7705
Epoch 696/1000, Loss: 14.8918, Valid Loss: 13.0641
Epoch 697/1000, Loss: 14.0632, Valid Loss: 18.5609
Epoch 698/1000, Loss: 14.1587, Valid Loss: 13.1629
Epoch 699/1000, Loss: 14.8490, Valid Loss: 13.8780
Epoch 700/1000, Loss: 15.2865, Valid Loss: 12.9413
Epoch 701/1000, Loss: 14.0008, Valid Loss: 14.1765
Epoch 702/1000, Loss: 14.3187, Valid Loss: 15.6272
