
The following have been reloaded with a version change:
  1) linux-rocky8-x86_64/gcc/12.2.0/libxml2/2.10.3-h6soa57 => linux-rocky8-x86_64/gcc/12.2.0/libxml2/2.10.3-w7ngxar
  2) linux-rocky8-x86_64/gcc/12.2.0/xz/5.4.1-cqof5qs => linux-rocky8-x86_64/gcc/12.2.0/xz/5.4.1-c5gajon

WARNING:bayesflow:When using torch backend, we need to disable autograd by default to avoid excessive memory usage. Use
with torch.enable_grad():
in contexts where you need gradients (e.g. custom training loops).
/home/jonas/hierarchical-abi/.venv/lib/python3.11/site-packages/bayesflow/diagnostics/metrics/posterior_contraction.py:59: RuntimeWarning: Degrees of freedom <= 0 for slice
  post_vars = samples["estimates"].var(axis=1, ddof=1)
/home/jonas/hierarchical-abi/.venv/lib/python3.11/site-packages/numpy/core/_methods.py:195: RuntimeWarning: invalid value encountered in divide
  ret = um.true_divide(
Exp: 0 Model: 0 mini_batch
Kernel type: variance_preserving, noise schedule: cosine
t_min: 0.00035210439818911254, t_max: 0.999647855758667
alpha, sigma: (tensor(1.0000), tensor(0.0006)) (tensor(0.0006), tensor(1.0000))
Moving prior to device: cpu
+--------------------------------------+------------+
|               Modules                | Parameters |
+--------------------------------------+------------+
|        time_embedding.0.scale        |     1      |
|       time_embedding.1.weight        |     64     |
|        time_embedding.1.bias         |     8      |
|   blocks.res_blocks.0.dense.weight   |    7168    |
|    blocks.res_blocks.0.dense.bias    |    256     |
| blocks.res_blocks.0.projector.weight |    7168    |
|   blocks.res_blocks.1.dense.weight   |   65536    |
|    blocks.res_blocks.1.dense.bias    |    256     |
|   blocks.res_blocks.2.dense.weight   |   65536    |
|    blocks.res_blocks.2.dense.bias    |    256     |
|   blocks.res_blocks.3.dense.weight   |   65536    |
|    blocks.res_blocks.3.dense.bias    |    256     |
|   blocks.res_blocks.4.dense.weight   |   65536    |
|    blocks.res_blocks.4.dense.bias    |    256     |
|    final_projection_linear.weight    |    2560    |
|     final_projection_linear.bias     |     10     |
+--------------------------------------+------------+
Total Trainable Params: 280403
gaussian_flat0_1score_model_v_variance_preserving_cosine_likelihood_weighting
Training v-model for 1000 epochs with learning rate 0.0005 and likelihood_weighting weighting.
Epoch 1/1000, Loss: 15.9767, Valid Loss: 15.1354
Epoch 2/1000, Loss: 15.5501, Valid Loss: 16.5178
Epoch 3/1000, Loss: 14.7834, Valid Loss: 16.2276
Epoch 4/1000, Loss: 15.9084, Valid Loss: 16.8969
Epoch 5/1000, Loss: 15.4251, Valid Loss: 12.2249
Epoch 6/1000, Loss: 15.3619, Valid Loss: 12.6428
Epoch 7/1000, Loss: 15.4209, Valid Loss: 11.8525
Epoch 8/1000, Loss: 14.4623, Valid Loss: 13.2832
Epoch 9/1000, Loss: 15.6002, Valid Loss: 17.3966
Epoch 10/1000, Loss: 14.7320, Valid Loss: 15.8615
Epoch 11/1000, Loss: 15.3893, Valid Loss: 15.7632
Epoch 12/1000, Loss: 14.6459, Valid Loss: 13.9668
Epoch 13/1000, Loss: 14.8420, Valid Loss: 14.0168
Epoch 14/1000, Loss: 14.6059, Valid Loss: 16.0438
Epoch 15/1000, Loss: 14.6995, Valid Loss: 13.5670
Epoch 16/1000, Loss: 14.9496, Valid Loss: 19.5694
Epoch 17/1000, Loss: 14.3483, Valid Loss: 13.7791
Epoch 18/1000, Loss: 14.9871, Valid Loss: 23.9533
Epoch 19/1000, Loss: 14.6940, Valid Loss: 21.1714
Epoch 20/1000, Loss: 15.1773, Valid Loss: 14.5040
Epoch 21/1000, Loss: 15.0529, Valid Loss: 17.1502
Epoch 22/1000, Loss: 14.2360, Valid Loss: 15.6499
Epoch 23/1000, Loss: 14.0610, Valid Loss: 19.1545
Epoch 24/1000, Loss: 15.2043, Valid Loss: 12.8645
Epoch 25/1000, Loss: 14.3743, Valid Loss: 14.5402
Epoch 26/1000, Loss: 14.8157, Valid Loss: 14.9905
Epoch 27/1000, Loss: 14.0077, Valid Loss: 13.8003
Epoch 28/1000, Loss: 14.3507, Valid Loss: 15.6660
Epoch 29/1000, Loss: 14.9131, Valid Loss: 12.0918
Epoch 30/1000, Loss: 14.4630, Valid Loss: 14.9145
Epoch 31/1000, Loss: 15.9821, Valid Loss: 14.5821
Epoch 32/1000, Loss: 14.0857, Valid Loss: 13.1953
Epoch 33/1000, Loss: 14.0794, Valid Loss: 17.7159
Epoch 34/1000, Loss: 15.1864, Valid Loss: 14.2448
Epoch 35/1000, Loss: 14.8127, Valid Loss: 13.4923
Epoch 36/1000, Loss: 14.7644, Valid Loss: 18.4350
Epoch 37/1000, Loss: 15.2234, Valid Loss: 13.9109
Epoch 38/1000, Loss: 14.5071, Valid Loss: 14.1574
Epoch 39/1000, Loss: 14.2577, Valid Loss: 14.6882
Epoch 40/1000, Loss: 15.8598, Valid Loss: 17.0622
Epoch 41/1000, Loss: 15.1700, Valid Loss: 15.6435
Epoch 321/1000, Loss: 14.4433, Valid Loss: 18.5405
Epoch 322/1000, Loss: 14.9952, Valid Loss: 12.8778
Epoch 323/1000, Loss: 14.8806, Valid Loss: 13.3788
Epoch 324/1000, Loss: 14.7873, Valid Loss: 14.0306
Epoch 325/1000, Loss: 14.5923, Valid Loss: 14.5342
Epoch 326/1000, Loss: 15.2058, Valid Loss: 14.3973
Epoch 327/1000, Loss: 14.4512, Valid Loss: 15.4498
Epoch 328/1000, Loss: 15.0824, Valid Loss: 13.6749
Epoch 329/1000, Loss: 15.0578, Valid Loss: 19.6190
Epoch 330/1000, Loss: 15.1229, Valid Loss: 15.6300
Epoch 331/1000, Loss: 15.0929, Valid Loss: 13.2859
Epoch 332/1000, Loss: 15.5319, Valid Loss: 15.0722
Epoch 333/1000, Loss: 14.6924, Valid Loss: 12.7570
Epoch 334/1000, Loss: 14.4540, Valid Loss: 16.9729
Epoch 335/1000, Loss: 14.7210, Valid Loss: 14.1733
Epoch 336/1000, Loss: 14.4894, Valid Loss: 13.7969
Epoch 337/1000, Loss: 14.6043, Valid Loss: 17.6487
Epoch 338/1000, Loss: 14.5814, Valid Loss: 18.0799
Epoch 339/1000, Loss: 15.2644, Valid Loss: 13.4764
Epoch 340/1000, Loss: 14.9652, Valid Loss: 14.9150
Epoch 341/1000, Loss: 14.7655, Valid Loss: 13.7577
Epoch 342/1000, Loss: 15.9538, Valid Loss: 12.8923
Epoch 343/1000, Loss: 14.5936, Valid Loss: 12.2836
Epoch 344/1000, Loss: 14.3144, Valid Loss: 12.3236
Epoch 345/1000, Loss: 14.7897, Valid Loss: 14.5933
Epoch 346/1000, Loss: 14.3345, Valid Loss: 13.9043
Epoch 347/1000, Loss: 20.0155, Valid Loss: 13.6857
Epoch 348/1000, Loss: 14.2479, Valid Loss: 16.0739
Epoch 349/1000, Loss: 14.1505, Valid Loss: 12.1586
Epoch 350/1000, Loss: 14.2838, Valid Loss: 14.9956
Epoch 351/1000, Loss: 14.9466, Valid Loss: 15.2924
Epoch 352/1000, Loss: 15.4507, Valid Loss: 15.4437
Epoch 353/1000, Loss: 15.2165, Valid Loss: 12.6809
Epoch 354/1000, Loss: 14.2750, Valid Loss: 12.2732
Epoch 355/1000, Loss: 15.5956, Valid Loss: 17.3096
Epoch 356/1000, Loss: 15.1980, Valid Loss: 13.4648
Epoch 357/1000, Loss: 15.0876, Valid Loss: 12.6083
Epoch 358/1000, Loss: 14.7278, Valid Loss: 14.4126
Epoch 359/1000, Loss: 14.7473, Valid Loss: 14.2528
Epoch 360/1000, Loss: 15.1472, Valid Loss: 14.3038
Epoch 361/1000, Loss: 14.7510, Valid Loss: 18.7203
Epoch 362/1000, Loss: 15.4505, Valid Loss: 18.6835
Epoch 363/1000, Loss: 14.9277, Valid Loss: 11.1618
Epoch 364/1000, Loss: 14.6323, Valid Loss: 12.9154
Epoch 365/1000, Loss: 13.9954, Valid Loss: 11.7666
Epoch 366/1000, Loss: 14.3119, Valid Loss: 13.7383
Epoch 367/1000, Loss: 14.2856, Valid Loss: 13.2812
Epoch 368/1000, Loss: 15.5234, Valid Loss: 13.3367
Epoch 369/1000, Loss: 15.0945, Valid Loss: 14.8344
Epoch 370/1000, Loss: 15.9959, Valid Loss: 14.5199
Epoch 371/1000, Loss: 15.3490, Valid Loss: 23.2327
Epoch 372/1000, Loss: 14.5205, Valid Loss: 11.8102
Epoch 373/1000, Loss: 16.7108, Valid Loss: 14.2787
Epoch 374/1000, Loss: 14.4037, Valid Loss: 13.1126
Epoch 375/1000, Loss: 14.9295, Valid Loss: 13.6084
Epoch 376/1000, Loss: 14.5205, Valid Loss: 10.6677
Epoch 377/1000, Loss: 13.8575, Valid Loss: 15.1271
Epoch 378/1000, Loss: 14.7162, Valid Loss: 13.5517
Epoch 379/1000, Loss: 14.2628, Valid Loss: 16.6309
Epoch 380/1000, Loss: 15.1713, Valid Loss: 15.3884
Epoch 381/1000, Loss: 14.3787, Valid Loss: 13.9541
Epoch 382/1000, Loss: 14.4499, Valid Loss: 13.1900
Epoch 383/1000, Loss: 15.6913, Valid Loss: 13.1021
Epoch 384/1000, Loss: 15.1374, Valid Loss: 17.3542
Epoch 385/1000, Loss: 14.3635, Valid Loss: 13.8829
Epoch 386/1000, Loss: 14.8917, Valid Loss: 14.4311
Epoch 387/1000, Loss: 16.1124, Valid Loss: 19.6875
Epoch 388/1000, Loss: 14.8993, Valid Loss: 18.9463
Epoch 389/1000, Loss: 15.9098, Valid Loss: 17.6938
Epoch 390/1000, Loss: 15.6009, Valid Loss: 12.0284
Epoch 391/1000, Loss: 14.8883, Valid Loss: 14.4576
Epoch 392/1000, Loss: 15.2464, Valid Loss: 17.4251
Epoch 393/1000, Loss: 15.3655, Valid Loss: 12.0941
Epoch 394/1000, Loss: 14.9080, Valid Loss: 16.1257
Epoch 395/1000, Loss: 15.4742, Valid Loss: 10.9762
Epoch 396/1000, Loss: 15.0333, Valid Loss: 11.3032
Epoch 397/1000, Loss: 15.3562, Valid Loss: 12.2867
Epoch 398/1000, Loss: 15.0768, Valid Loss: 13.6888
Epoch 399/1000, Loss: 14.2098, Valid Loss: 14.3718
Epoch 400/1000, Loss: 15.7981, Valid Loss: 12.0295
Epoch 401/1000, Loss: 13.4641, Valid Loss: 13.8190
Epoch 402/1000, Loss: 13.7952, Valid Loss: 19.6660
Epoch 403/1000, Loss: 15.1238, Valid Loss: 13.1216
Epoch 404/1000, Loss: 15.2323, Valid Loss: 16.4765
Epoch 405/1000, Loss: 14.2466, Valid Loss: 11.1554
Epoch 406/1000, Loss: 15.0694, Valid Loss: 15.0096
Epoch 407/1000, Loss: 14.4181, Valid Loss: 17.5151
Epoch 408/1000, Loss: 13.9907, Valid Loss: 12.8621
Epoch 409/1000, Loss: 14.8326, Valid Loss: 13.0774
Epoch 410/1000, Loss: 14.0120, Valid Loss: 18.0829
Epoch 411/1000, Loss: 15.0728, Valid Loss: 14.2323
Epoch 412/1000, Loss: 14.7842, Valid Loss: 13.2782
Epoch 413/1000, Loss: 15.3516, Valid Loss: 11.9283
Epoch 414/1000, Loss: 14.2679, Valid Loss: 19.8172
Epoch 415/1000, Loss: 15.2221, Valid Loss: 16.1444
Epoch 416/1000, Loss: 14.3552, Valid Loss: 12.4299
Epoch 417/1000, Loss: 14.4861, Valid Loss: 12.4487
Epoch 418/1000, Loss: 14.4014, Valid Loss: 15.1186
Epoch 419/1000, Loss: 15.4842, Valid Loss: 13.8356
Epoch 420/1000, Loss: 15.1446, Valid Loss: 19.0483
Epoch 421/1000, Loss: 14.5881, Valid Loss: 13.8596
Epoch 422/1000, Loss: 14.8066, Valid Loss: 14.4204
Epoch 423/1000, Loss: 13.8104, Valid Loss: 15.2762
Epoch 424/1000, Loss: 14.3521, Valid Loss: 19.6646
Epoch 425/1000, Loss: 14.6941, Valid Loss: 12.9885
Epoch 426/1000, Loss: 14.1846, Valid Loss: 13.4659
Epoch 427/1000, Loss: 14.7450, Valid Loss: 13.0981
Epoch 428/1000, Loss: 14.6962, Valid Loss: 15.6236
Epoch 429/1000, Loss: 14.9459, Valid Loss: 13.5687
Epoch 430/1000, Loss: 14.1512, Valid Loss: 14.9758
Epoch 431/1000, Loss: 15.3196, Valid Loss: 14.6862
Epoch 432/1000, Loss: 15.6470, Valid Loss: 18.0315
Epoch 433/1000, Loss: 15.2416, Valid Loss: 13.0810
Epoch 434/1000, Loss: 14.2088, Valid Loss: 16.8524
Epoch 435/1000, Loss: 14.2765, Valid Loss: 15.7029
Epoch 436/1000, Loss: 13.9931, Valid Loss: 12.9226
Epoch 437/1000, Loss: 14.8830, Valid Loss: 16.8875
Epoch 438/1000, Loss: 14.3604, Valid Loss: 13.4576
Epoch 439/1000, Loss: 15.2346, Valid Loss: 13.9934
Epoch 440/1000, Loss: 14.6006, Valid Loss: 12.4949
Epoch 441/1000, Loss: 14.3819, Valid Loss: 14.0568
Epoch 442/1000, Loss: 14.9698, Valid Loss: 12.3623
Epoch 443/1000, Loss: 14.6703, Valid Loss: 15.0636
Epoch 444/1000, Loss: 14.6831, Valid Loss: 13.5217
Epoch 445/1000, Loss: 14.6072, Valid Loss: 20.9634
Epoch 446/1000, Loss: 15.4689, Valid Loss: 16.3676
Epoch 447/1000, Loss: 14.3164, Valid Loss: 14.6341
Epoch 448/1000, Loss: 15.3656, Valid Loss: 11.5025
Epoch 449/1000, Loss: 15.9373, Valid Loss: 13.8826
Epoch 450/1000, Loss: 15.0677, Valid Loss: 12.3323
Epoch 451/1000, Loss: 14.4873, Valid Loss: 13.6267
Epoch 452/1000, Loss: 13.7787, Valid Loss: 11.3401
Epoch 453/1000, Loss: 15.5689, Valid Loss: 12.4905
Epoch 454/1000, Loss: 14.9425, Valid Loss: 16.9476
Epoch 455/1000, Loss: 15.5102, Valid Loss: 14.5354
Epoch 456/1000, Loss: 15.0179, Valid Loss: 15.4497
Epoch 457/1000, Loss: 14.6178, Valid Loss: 16.5161
Epoch 458/1000, Loss: 14.4358, Valid Loss: 13.7128
Epoch 459/1000, Loss: 14.8757, Valid Loss: 15.5190
Epoch 460/1000, Loss: 14.1367, Valid Loss: 27.2581
Epoch 461/1000, Loss: 17.5053, Valid Loss: 16.3466
Epoch 462/1000, Loss: 13.8350, Valid Loss: 14.2079
Epoch 463/1000, Loss: 14.8298, Valid Loss: 12.1704
Epoch 464/1000, Loss: 14.3692, Valid Loss: 14.9147
Epoch 465/1000, Loss: 14.5506, Valid Loss: 14.5033
Epoch 466/1000, Loss: 15.1522, Valid Loss: 14.1403
Epoch 467/1000, Loss: 15.4496, Valid Loss: 13.4108
Epoch 468/1000, Loss: 14.3579, Valid Loss: 14.7203
Epoch 469/1000, Loss: 15.2422, Valid Loss: 15.0159
Epoch 470/1000, Loss: 14.1863, Valid Loss: 15.0220
Epoch 471/1000, Loss: 13.9130, Valid Loss: 13.3651
Epoch 472/1000, Loss: 16.4649, Valid Loss: 12.7191
Epoch 473/1000, Loss: 15.3602, Valid Loss: 15.0812
Epoch 474/1000, Loss: 15.6121, Valid Loss: 12.1066
Epoch 475/1000, Loss: 15.1607, Valid Loss: 13.7230
Epoch 476/1000, Loss: 15.2672, Valid Loss: 15.5412
Epoch 477/1000, Loss: 14.6913, Valid Loss: 14.5229
Epoch 478/1000, Loss: 15.1011, Valid Loss: 12.6827
Epoch 479/1000, Loss: 16.3323, Valid Loss: 12.8985
Epoch 480/1000, Loss: 13.8677, Valid Loss: 13.1820
Epoch 481/1000, Loss: 15.4466, Valid Loss: 14.0914
Epoch 482/1000, Loss: 15.8392, Valid Loss: 14.9607
Epoch 483/1000, Loss: 15.2669, Valid Loss: 14.0492
Epoch 484/1000, Loss: 13.9405, Valid Loss: 15.8248
Epoch 485/1000, Loss: 15.7189, Valid Loss: 13.1402
Epoch 486/1000, Loss: 14.7338, Valid Loss: 12.5912
Epoch 487/1000, Loss: 15.0830, Valid Loss: 11.9050
Epoch 488/1000, Loss: 14.0523, Valid Loss: 12.7001
Epoch 489/1000, Loss: 14.4541, Valid Loss: 12.5122
Epoch 490/1000, Loss: 15.7101, Valid Loss: 12.5994
Epoch 491/1000, Loss: 15.1222, Valid Loss: 15.1278
Epoch 492/1000, Loss: 17.6448, Valid Loss: 16.9074
Epoch 493/1000, Loss: 14.9834, Valid Loss: 16.3583
Epoch 494/1000, Loss: 14.3175, Valid Loss: 17.1235
Epoch 495/1000, Loss: 14.8931, Valid Loss: 12.6299
Epoch 496/1000, Loss: 15.0307, Valid Loss: 15.2605
Epoch 497/1000, Loss: 14.8470, Valid Loss: 13.5389
Epoch 498/1000, Loss: 14.5091, Valid Loss: 15.7368
Epoch 499/1000, Loss: 15.1547, Valid Loss: 13.9990
Epoch 500/1000, Loss: 15.1956, Valid Loss: 12.6236
Epoch 501/1000, Loss: 14.7620, Valid Loss: 13.6364
Epoch 502/1000, Loss: 13.8944, Valid Loss: 13.8046
Epoch 503/1000, Loss: 15.0162, Valid Loss: 14.4562
Epoch 504/1000, Loss: 14.5472, Valid Loss: 17.7032
Epoch 505/1000, Loss: 14.1675, Valid Loss: 11.8269
Epoch 506/1000, Loss: 15.0293, Valid Loss: 13.7544
Epoch 507/1000, Loss: 16.3100, Valid Loss: 12.5522
Epoch 508/1000, Loss: 14.3547, Valid Loss: 13.8780
Epoch 509/1000, Loss: 15.3483, Valid Loss: 13.7119
Epoch 510/1000, Loss: 14.9983, Valid Loss: 12.9891
Epoch 511/1000, Loss: 14.1753, Valid Loss: 15.6598
Epoch 512/1000, Loss: 14.7282, Valid Loss: 12.9888
Epoch 513/1000, Loss: 15.3166, Valid Loss: 20.6735
Epoch 514/1000, Loss: 15.5920, Valid Loss: 17.4022
Epoch 515/1000, Loss: 13.7553, Valid Loss: 15.5994
Epoch 516/1000, Loss: 15.1169, Valid Loss: 12.7931
Epoch 517/1000, Loss: 14.9549, Valid Loss: 14.2718
Epoch 518/1000, Loss: 14.6450, Valid Loss: 14.0909
Epoch 519/1000, Loss: 14.2721, Valid Loss: 14.7571
Epoch 520/1000, Loss: 15.8975, Valid Loss: 14.4698
Epoch 521/1000, Loss: 15.1939, Valid Loss: 12.5915
Epoch 522/1000, Loss: 13.7847, Valid Loss: 13.7058
Epoch 523/1000, Loss: 14.4346, Valid Loss: 12.3447
Epoch 524/1000, Loss: 13.6796, Valid Loss: 13.8638
Epoch 525/1000, Loss: 14.2183, Valid Loss: 13.1578
Epoch 526/1000, Loss: 15.6223, Valid Loss: 17.7214
Epoch 527/1000, Loss: 14.5608, Valid Loss: 16.4128
Epoch 528/1000, Loss: 14.4825, Valid Loss: 14.1000
Epoch 529/1000, Loss: 15.6309, Valid Loss: 16.8477
Epoch 530/1000, Loss: 14.5441, Valid Loss: 13.4164
Epoch 531/1000, Loss: 14.5187, Valid Loss: 12.0103
Epoch 532/1000, Loss: 14.9614, Valid Loss: 15.9449
Epoch 533/1000, Loss: 13.9814, Valid Loss: 17.2653
Epoch 534/1000, Loss: 14.6648, Valid Loss: 18.4845
Epoch 535/1000, Loss: 15.0642, Valid Loss: 15.5704
Epoch 536/1000, Loss: 14.9168, Valid Loss: 16.8001
Epoch 537/1000, Loss: 15.9089, Valid Loss: 12.1421
Epoch 538/1000, Loss: 14.8715, Valid Loss: 13.1754
Epoch 539/1000, Loss: 14.2225, Valid Loss: 17.2109
Epoch 540/1000, Loss: 14.6762, Valid Loss: 18.5653
Epoch 541/1000, Loss: 14.7646, Valid Loss: 18.5572
Epoch 542/1000, Loss: 14.5303, Valid Loss: 23.6467
Epoch 543/1000, Loss: 16.4165, Valid Loss: 13.8765
Epoch 544/1000, Loss: 15.0876, Valid Loss: 12.4515
Epoch 545/1000, Loss: 14.2787, Valid Loss: 16.1751
Epoch 546/1000, Loss: 14.7465, Valid Loss: 14.1833
Epoch 547/1000, Loss: 14.9042, Valid Loss: 17.4370
Epoch 548/1000, Loss: 14.3584, Valid Loss: 13.8271
Epoch 549/1000, Loss: 15.0121, Valid Loss: 13.3408
Epoch 550/1000, Loss: 14.6637, Valid Loss: 15.4027
Epoch 551/1000, Loss: 14.9320, Valid Loss: 14.5850
Epoch 552/1000, Loss: 14.7606, Valid Loss: 18.2935
Epoch 553/1000, Loss: 14.7421, Valid Loss: 17.1045
Epoch 554/1000, Loss: 14.8830, Valid Loss: 15.5101
Epoch 555/1000, Loss: 14.3385, Valid Loss: 13.3563
Epoch 556/1000, Loss: 13.9183, Valid Loss: 21.3796
Epoch 557/1000, Loss: 14.5870, Valid Loss: 15.5949
Epoch 558/1000, Loss: 14.7829, Valid Loss: 13.3155
Epoch 559/1000, Loss: 14.4943, Valid Loss: 12.9293
Epoch 560/1000, Loss: 14.3774, Valid Loss: 13.0139
Epoch 561/1000, Loss: 15.3664, Valid Loss: 14.1025
Epoch 562/1000, Loss: 14.8019, Valid Loss: 16.4953
Epoch 563/1000, Loss: 14.5208, Valid Loss: 15.3186
Epoch 564/1000, Loss: 15.0028, Valid Loss: 12.6733
Epoch 565/1000, Loss: 14.7969, Valid Loss: 14.0154
Epoch 566/1000, Loss: 14.7935, Valid Loss: 12.5241
Epoch 567/1000, Loss: 15.0905, Valid Loss: 13.0408
Epoch 568/1000, Loss: 15.6186, Valid Loss: 12.9935
Epoch 569/1000, Loss: 13.5768, Valid Loss: 13.1344
Epoch 570/1000, Loss: 14.7607, Valid Loss: 15.0030
Epoch 571/1000, Loss: 14.9816, Valid Loss: 14.8625
Epoch 572/1000, Loss: 15.1811, Valid Loss: 13.0867
Epoch 573/1000, Loss: 14.5708, Valid Loss: 12.9147
Epoch 574/1000, Loss: 15.2485, Valid Loss: 14.0705
Epoch 575/1000, Loss: 14.1831, Valid Loss: 14.8326
Epoch 576/1000, Loss: 14.8352, Valid Loss: 16.2855
Epoch 577/1000, Loss: 15.8944, Valid Loss: 13.1135
Epoch 578/1000, Loss: 14.1292, Valid Loss: 14.1296
Epoch 579/1000, Loss: 15.0029, Valid Loss: 17.5474
Epoch 580/1000, Loss: 14.1854, Valid Loss: 14.4394
Epoch 581/1000, Loss: 14.9220, Valid Loss: 17.7266
Epoch 582/1000, Loss: 14.2545, Valid Loss: 13.8272
Epoch 583/1000, Loss: 16.4614, Valid Loss: 16.3355
Epoch 584/1000, Loss: 15.1930, Valid Loss: 13.4539
Epoch 585/1000, Loss: 18.1254, Valid Loss: 16.0959
Epoch 586/1000, Loss: 14.4871, Valid Loss: 14.8614
Epoch 587/1000, Loss: 14.2844, Valid Loss: 14.1651
Epoch 588/1000, Loss: 14.7569, Valid Loss: 12.9435
Epoch 589/1000, Loss: 15.1860, Valid Loss: 13.4631
Epoch 590/1000, Loss: 14.5594, Valid Loss: 13.1051
Epoch 591/1000, Loss: 14.7741, Valid Loss: 15.9309
Epoch 592/1000, Loss: 14.4696, Valid Loss: 16.3458
Epoch 593/1000, Loss: 15.6042, Valid Loss: 13.5839
Epoch 594/1000, Loss: 15.1747, Valid Loss: 15.4738
Epoch 595/1000, Loss: 15.0148, Valid Loss: 16.6580
Epoch 596/1000, Loss: 15.4080, Valid Loss: 16.2268
Epoch 597/1000, Loss: 14.9610, Valid Loss: 15.7804
Epoch 598/1000, Loss: 15.1049, Valid Loss: 16.8950
Epoch 599/1000, Loss: 14.6267, Valid Loss: 12.7157
Epoch 600/1000, Loss: 13.9218, Valid Loss: 12.3780
Epoch 601/1000, Loss: 15.6957, Valid Loss: 17.3028
Epoch 602/1000, Loss: 14.1533, Valid Loss: 15.8947
Epoch 603/1000, Loss: 15.0144, Valid Loss: 19.5657
Epoch 604/1000, Loss: 14.2826, Valid Loss: 14.9143
Epoch 605/1000, Loss: 14.8892, Valid Loss: 19.0491
Epoch 606/1000, Loss: 14.8872, Valid Loss: 15.1290
Epoch 607/1000, Loss: 14.6263, Valid Loss: 15.4627
Epoch 608/1000, Loss: 14.9370, Valid Loss: 18.2922
Epoch 609/1000, Loss: 15.2724, Valid Loss: 12.8834
Epoch 610/1000, Loss: 16.4658, Valid Loss: 12.9241
Epoch 611/1000, Loss: 15.3766, Valid Loss: 14.2963
Epoch 612/1000, Loss: 14.3726, Valid Loss: 18.0886
Epoch 613/1000, Loss: 14.6444, Valid Loss: 10.5712
Epoch 614/1000, Loss: 15.1348, Valid Loss: 11.4104
Epoch 615/1000, Loss: 15.0026, Valid Loss: 13.6706
Epoch 616/1000, Loss: 14.1028, Valid Loss: 13.1204
Epoch 617/1000, Loss: 14.8314, Valid Loss: 16.5870
Epoch 618/1000, Loss: 14.9631, Valid Loss: 13.4947
Epoch 619/1000, Loss: 14.9893, Valid Loss: 12.3597
Epoch 620/1000, Loss: 13.7432, Valid Loss: 15.0845
Epoch 621/1000, Loss: 14.2573, Valid Loss: 15.0840
Epoch 622/1000, Loss: 16.9040, Valid Loss: 12.7644
Epoch 623/1000, Loss: 14.4736, Valid Loss: 13.2022
Epoch 624/1000, Loss: 14.7526, Valid Loss: 15.0684
Epoch 625/1000, Loss: 14.7362, Valid Loss: 13.7004
Epoch 626/1000, Loss: 15.1149, Valid Loss: 14.0765
Epoch 627/1000, Loss: 14.6436, Valid Loss: 11.7184
Epoch 628/1000, Loss: 14.7813, Valid Loss: 16.4031
Epoch 629/1000, Loss: 14.6774, Valid Loss: 12.6157
Epoch 630/1000, Loss: 14.9371, Valid Loss: 15.4176
Epoch 631/1000, Loss: 14.1351, Valid Loss: 17.2943
Epoch 632/1000, Loss: 14.9717, Valid Loss: 10.6937
Epoch 633/1000, Loss: 14.6821, Valid Loss: 15.1774
Epoch 634/1000, Loss: 14.6111, Valid Loss: 13.3355
Epoch 635/1000, Loss: 14.0103, Valid Loss: 13.8532
Epoch 636/1000, Loss: 14.3204, Valid Loss: 12.4209
Epoch 637/1000, Loss: 14.2846, Valid Loss: 12.7861
Epoch 638/1000, Loss: 14.0531, Valid Loss: 13.4713
Epoch 639/1000, Loss: 13.8890, Valid Loss: 19.2898
Epoch 640/1000, Loss: 15.5660, Valid Loss: 15.2542
Epoch 641/1000, Loss: 14.3957, Valid Loss: 14.8766
Epoch 642/1000, Loss: 14.3728, Valid Loss: 11.3429
Epoch 643/1000, Loss: 14.4041, Valid Loss: 16.8084
Epoch 644/1000, Loss: 15.5152, Valid Loss: 13.0832
Epoch 645/1000, Loss: 13.9446, Valid Loss: 13.9405
Epoch 646/1000, Loss: 14.4196, Valid Loss: 12.9255
Epoch 647/1000, Loss: 15.2928, Valid Loss: 16.4336
Epoch 648/1000, Loss: 14.6937, Valid Loss: 14.3255
Epoch 649/1000, Loss: 14.3142, Valid Loss: 14.2198
Epoch 650/1000, Loss: 14.1474, Valid Loss: 14.7935
Epoch 651/1000, Loss: 15.3486, Valid Loss: 18.6873
Epoch 652/1000, Loss: 17.8774, Valid Loss: 13.1439
Epoch 653/1000, Loss: 14.1795, Valid Loss: 12.3563
Epoch 654/1000, Loss: 15.8508, Valid Loss: 14.9522
Epoch 655/1000, Loss: 13.9667, Valid Loss: 16.6606
Epoch 656/1000, Loss: 15.2884, Valid Loss: 13.2606
Epoch 657/1000, Loss: 14.4359, Valid Loss: 14.3064
Epoch 658/1000, Loss: 14.6569, Valid Loss: 13.2337
Epoch 659/1000, Loss: 16.6164, Valid Loss: 21.5543
Epoch 660/1000, Loss: 14.4077, Valid Loss: 13.0354
Epoch 661/1000, Loss: 14.6364, Valid Loss: 14.1929
Epoch 662/1000, Loss: 14.3412, Valid Loss: 11.0036
Epoch 663/1000, Loss: 14.2307, Valid Loss: 13.4308
Epoch 664/1000, Loss: 15.1063, Valid Loss: 15.6532
Epoch 665/1000, Loss: 14.2257, Valid Loss: 12.8499
Epoch 666/1000, Loss: 14.2120, Valid Loss: 15.9805
Epoch 667/1000, Loss: 14.1960, Valid Loss: 14.1893
Epoch 668/1000, Loss: 14.7569, Valid Loss: 16.8813
Epoch 669/1000, Loss: 15.1490, Valid Loss: 16.0199
