WARNING:bayesflow:
When using torch backend, we need to disable autograd by default to avoid excessive memory usage. Use

with torch.enable_grad():
    ...

in contexts where you need gradients (e.g. custom training loops).
/home/jarruda_hpc/.conda/envs/habi/lib/python3.11/site-packages/bayesflow/diagnostics/metrics/posterior_contraction.py:59: RuntimeWarning: Degrees of freedom <= 0 for slice
  post_vars = samples["estimates"].var(axis=1, ddof=1)
/home/jarruda_hpc/.conda/envs/habi/lib/python3.11/site-packages/numpy/core/_methods.py:195: RuntimeWarning: invalid value encountered in divide
  ret = um.true_divide(
Exp: 0 Model: 0 mini_batch
Kernel type: variance_preserving, noise schedule: cosine
t_min: 0.00035210439818911254, t_max: 0.999647855758667
alpha, sigma: (tensor(1.0000), tensor(0.0006)) (tensor(0.0006), tensor(1.0000))
+--------------------------------------+------------+
|               Modules                | Parameters |
+--------------------------------------+------------+
|   blocks.res_blocks.0.dense.weight   |    5376    |
|    blocks.res_blocks.0.dense.bias    |    256     |
| blocks.res_blocks.0.projector.weight |    5376    |
|   blocks.res_blocks.1.dense.weight   |   65536    |
|    blocks.res_blocks.1.dense.bias    |    256     |
|   blocks.res_blocks.2.dense.weight   |   65536    |
|    blocks.res_blocks.2.dense.bias    |    256     |
|   blocks.res_blocks.3.dense.weight   |   65536    |
|    blocks.res_blocks.3.dense.bias    |    256     |
|   blocks.res_blocks.4.dense.weight   |   65536    |
|    blocks.res_blocks.4.dense.bias    |    256     |
|    final_projection_linear.weight    |    2560    |
|     final_projection_linear.bias     |     10     |
+--------------------------------------+------------+
Total Trainable Params: 276746
gaussian_flat0_1score_model_v_variance_preserving_cosine_likelihood_weighting
Training v-model for 1000 epochs with learning rate 0.0005 and likelihood_weighting weighting.
Epoch 1/1000, Loss: 16.2219, Valid Loss: 16.3094
Epoch 2/1000, Loss: 15.1076, Valid Loss: 18.6548
Epoch 3/1000, Loss: 15.7172, Valid Loss: 15.0455
Epoch 4/1000, Loss: 16.0213, Valid Loss: 16.8631
Epoch 5/1000, Loss: 15.4534, Valid Loss: 19.0241
Epoch 6/1000, Loss: 16.8131, Valid Loss: 13.6442
Epoch 7/1000, Loss: 15.0895, Valid Loss: 13.7557
Epoch 8/1000, Loss: 15.0859, Valid Loss: 17.5059
Epoch 9/1000, Loss: 14.5527, Valid Loss: 14.6443
Epoch 10/1000, Loss: 15.0639, Valid Loss: 14.4130
Epoch 11/1000, Loss: 14.3152, Valid Loss: 13.9318
Epoch 12/1000, Loss: 15.3687, Valid Loss: 13.3311
Epoch 13/1000, Loss: 14.6064, Valid Loss: 13.0185
Epoch 14/1000, Loss: 14.2905, Valid Loss: 13.8455
Epoch 15/1000, Loss: 14.8780, Valid Loss: 14.3864
Epoch 16/1000, Loss: 15.4731, Valid Loss: 16.4369
Epoch 17/1000, Loss: 14.3857, Valid Loss: 14.5387
Epoch 18/1000, Loss: 14.0331, Valid Loss: 15.1986
Epoch 19/1000, Loss: 15.4300, Valid Loss: 13.8689
Epoch 20/1000, Loss: 14.4665, Valid Loss: 20.4222
Epoch 21/1000, Loss: 14.3890, Valid Loss: 10.6821
Epoch 22/1000, Loss: 15.0888, Valid Loss: 14.4243
Epoch 23/1000, Loss: 15.5620, Valid Loss: 19.3822
Epoch 24/1000, Loss: 14.1192, Valid Loss: 12.3465
Epoch 25/1000, Loss: 15.0065, Valid Loss: 14.4213
Epoch 26/1000, Loss: 15.6595, Valid Loss: 13.1440
Epoch 27/1000, Loss: 14.6609, Valid Loss: 14.5865
Epoch 28/1000, Loss: 14.7033, Valid Loss: 16.0160
Epoch 29/1000, Loss: 15.0496, Valid Loss: 17.6963
Epoch 30/1000, Loss: 14.5477, Valid Loss: 13.1862
Epoch 31/1000, Loss: 14.9336, Valid Loss: 13.3896
Epoch 32/1000, Loss: 14.5558, Valid Loss: 14.0099
Epoch 33/1000, Loss: 14.8244, Valid Loss: 13.6010
Epoch 34/1000, Loss: 15.1064, Valid Loss: 11.2679
Epoch 35/1000, Loss: 15.3047, Valid Loss: 16.4359
Epoch 36/1000, Loss: 14.0751, Valid Loss: 20.0313
Epoch 342/1000, Loss: 14.7253, Valid Loss: 12.8019
Epoch 343/1000, Loss: 14.2936, Valid Loss: 12.4823
Epoch 344/1000, Loss: 14.2113, Valid Loss: 13.3751
Epoch 345/1000, Loss: 14.3716, Valid Loss: 14.9862
Epoch 346/1000, Loss: 14.6876, Valid Loss: 14.6868
Epoch 347/1000, Loss: 14.7024, Valid Loss: 14.0357
Epoch 348/1000, Loss: 14.4517, Valid Loss: 13.6833
Epoch 349/1000, Loss: 13.6706, Valid Loss: 12.2729
Epoch 350/1000, Loss: 13.9954, Valid Loss: 22.1748
Epoch 351/1000, Loss: 14.0481, Valid Loss: 12.2189
Epoch 352/1000, Loss: 13.3796, Valid Loss: 18.7267
Epoch 353/1000, Loss: 15.1189, Valid Loss: 12.5181
Epoch 354/1000, Loss: 15.2071, Valid Loss: 14.1282
Epoch 355/1000, Loss: 14.8989, Valid Loss: 13.3865
Epoch 356/1000, Loss: 14.3162, Valid Loss: 16.1315
Epoch 357/1000, Loss: 13.7222, Valid Loss: 13.7535
Epoch 358/1000, Loss: 13.4228, Valid Loss: 20.8156
Epoch 359/1000, Loss: 15.3477, Valid Loss: 11.3403
Epoch 360/1000, Loss: 14.1779, Valid Loss: 12.9260
Epoch 361/1000, Loss: 14.6134, Valid Loss: 12.3092
Epoch 362/1000, Loss: 14.6169, Valid Loss: 15.1967
Epoch 363/1000, Loss: 14.8276, Valid Loss: 12.9963
Epoch 364/1000, Loss: 13.3573, Valid Loss: 13.9654
Epoch 365/1000, Loss: 14.4923, Valid Loss: 20.0899
Epoch 366/1000, Loss: 14.2653, Valid Loss: 17.2359
Epoch 367/1000, Loss: 14.2820, Valid Loss: 18.4748
Epoch 368/1000, Loss: 15.0498, Valid Loss: 15.4151
Epoch 369/1000, Loss: 14.1961, Valid Loss: 11.8383
Epoch 370/1000, Loss: 14.5061, Valid Loss: 13.3435
Epoch 371/1000, Loss: 14.2145, Valid Loss: 13.7126
Epoch 372/1000, Loss: 13.8866, Valid Loss: 13.1114
Epoch 373/1000, Loss: 14.8183, Valid Loss: 16.0949
Epoch 374/1000, Loss: 14.3336, Valid Loss: 13.3518
Epoch 375/1000, Loss: 15.0710, Valid Loss: 12.4004
Epoch 376/1000, Loss: 14.1384, Valid Loss: 17.3685
Epoch 377/1000, Loss: 14.1553, Valid Loss: 14.4275
Epoch 378/1000, Loss: 13.9792, Valid Loss: 13.2256
Epoch 379/1000, Loss: 14.8959, Valid Loss: 15.4431
Epoch 380/1000, Loss: 14.6925, Valid Loss: 12.6857
Epoch 381/1000, Loss: 14.4455, Valid Loss: 13.7745
Epoch 382/1000, Loss: 15.5029, Valid Loss: 15.1843
Epoch 383/1000, Loss: 15.3456, Valid Loss: 18.2160
Epoch 384/1000, Loss: 15.2791, Valid Loss: 12.4666
Epoch 385/1000, Loss: 14.7756, Valid Loss: 13.3274
Epoch 386/1000, Loss: 14.8447, Valid Loss: 16.0799
Epoch 387/1000, Loss: 15.9625, Valid Loss: 14.4395
Epoch 388/1000, Loss: 13.9927, Valid Loss: 15.3677
Epoch 389/1000, Loss: 14.8049, Valid Loss: 14.2012
Epoch 390/1000, Loss: 14.2954, Valid Loss: 13.5725
Epoch 391/1000, Loss: 13.8011, Valid Loss: 12.6439
Epoch 392/1000, Loss: 14.7695, Valid Loss: 14.5448
Epoch 393/1000, Loss: 14.3430, Valid Loss: 12.5486
Epoch 394/1000, Loss: 13.9169, Valid Loss: 12.9541
Epoch 395/1000, Loss: 14.8903, Valid Loss: 13.5690
Epoch 396/1000, Loss: 14.6538, Valid Loss: 11.7551
Epoch 397/1000, Loss: 14.2649, Valid Loss: 12.3210
Epoch 398/1000, Loss: 14.4094, Valid Loss: 12.4059
Epoch 399/1000, Loss: 14.6371, Valid Loss: 15.0091
Epoch 400/1000, Loss: 13.8832, Valid Loss: 16.1608
Epoch 401/1000, Loss: 14.7943, Valid Loss: 11.8428
Epoch 402/1000, Loss: 13.5634, Valid Loss: 13.8253
Epoch 403/1000, Loss: 14.0031, Valid Loss: 16.4835
Epoch 404/1000, Loss: 13.6253, Valid Loss: 13.4877
Epoch 405/1000, Loss: 14.5846, Valid Loss: 11.3410
Epoch 406/1000, Loss: 13.2626, Valid Loss: 15.0410
Epoch 407/1000, Loss: 14.9731, Valid Loss: 12.8152
Epoch 408/1000, Loss: 14.8766, Valid Loss: 17.9400
Epoch 409/1000, Loss: 14.0685, Valid Loss: 10.7456
Epoch 410/1000, Loss: 14.2125, Valid Loss: 15.0932
Epoch 411/1000, Loss: 15.1932, Valid Loss: 13.6165
Epoch 412/1000, Loss: 14.9672, Valid Loss: 16.8713
Epoch 413/1000, Loss: 14.8743, Valid Loss: 13.2964
Epoch 414/1000, Loss: 14.9813, Valid Loss: 12.9897
Epoch 415/1000, Loss: 14.4851, Valid Loss: 17.8676
Epoch 416/1000, Loss: 13.3110, Valid Loss: 17.8411
Epoch 417/1000, Loss: 13.9303, Valid Loss: 12.7370
Epoch 418/1000, Loss: 14.8154, Valid Loss: 15.5855
Epoch 419/1000, Loss: 14.6703, Valid Loss: 16.8084
Epoch 420/1000, Loss: 14.6329, Valid Loss: 16.5516
Epoch 421/1000, Loss: 14.8291, Valid Loss: 12.9173
Epoch 422/1000, Loss: 13.6008, Valid Loss: 14.1670
Epoch 423/1000, Loss: 14.0111, Valid Loss: 12.6066
Epoch 424/1000, Loss: 14.5923, Valid Loss: 19.0920
Epoch 425/1000, Loss: 13.7658, Valid Loss: 12.1035
Epoch 426/1000, Loss: 14.3880, Valid Loss: 20.1081
Epoch 427/1000, Loss: 14.5455, Valid Loss: 12.3499
Epoch 428/1000, Loss: 14.3339, Valid Loss: 13.7188
Epoch 429/1000, Loss: 13.9285, Valid Loss: 15.3684
Epoch 430/1000, Loss: 14.7097, Valid Loss: 15.9301
Epoch 431/1000, Loss: 13.6657, Valid Loss: 15.9788
Epoch 432/1000, Loss: 13.9721, Valid Loss: 11.8875
Epoch 433/1000, Loss: 14.7743, Valid Loss: 13.8630
Epoch 434/1000, Loss: 14.2795, Valid Loss: 15.3283
Epoch 435/1000, Loss: 14.9764, Valid Loss: 17.3617
Epoch 436/1000, Loss: 14.3051, Valid Loss: 11.5424
Epoch 437/1000, Loss: 13.8604, Valid Loss: 16.4895
Epoch 438/1000, Loss: 13.7309, Valid Loss: 13.3324
Epoch 439/1000, Loss: 13.8067, Valid Loss: 12.4294
Epoch 440/1000, Loss: 14.2734, Valid Loss: 14.1519
Epoch 441/1000, Loss: 13.8631, Valid Loss: 16.2740
Epoch 442/1000, Loss: 14.0445, Valid Loss: 20.8218
Epoch 443/1000, Loss: 13.8290, Valid Loss: 13.9520
Epoch 444/1000, Loss: 14.8231, Valid Loss: 14.2383
Epoch 445/1000, Loss: 15.0312, Valid Loss: 11.6049
Epoch 446/1000, Loss: 14.6427, Valid Loss: 13.7191
Epoch 447/1000, Loss: 14.4923, Valid Loss: 13.8483
Epoch 448/1000, Loss: 14.1414, Valid Loss: 16.0730
Epoch 449/1000, Loss: 14.1686, Valid Loss: 12.9309
Epoch 450/1000, Loss: 13.6274, Valid Loss: 12.9303
Epoch 451/1000, Loss: 14.3415, Valid Loss: 14.3518
Epoch 452/1000, Loss: 14.2793, Valid Loss: 15.9505
Epoch 453/1000, Loss: 14.7437, Valid Loss: 17.4239
Epoch 454/1000, Loss: 13.9449, Valid Loss: 13.8503
Epoch 455/1000, Loss: 13.7667, Valid Loss: 16.0407
Epoch 456/1000, Loss: 14.7698, Valid Loss: 13.0002
Epoch 457/1000, Loss: 13.5828, Valid Loss: 11.7351
Epoch 458/1000, Loss: 14.1652, Valid Loss: 14.7650
Epoch 459/1000, Loss: 14.7192, Valid Loss: 14.1536
Epoch 460/1000, Loss: 14.8977, Valid Loss: 12.8194
Epoch 461/1000, Loss: 13.3388, Valid Loss: 14.5946
Epoch 462/1000, Loss: 13.7022, Valid Loss: 14.8950
Epoch 463/1000, Loss: 15.0288, Valid Loss: 11.7901
Epoch 464/1000, Loss: 14.4853, Valid Loss: 14.8786
Epoch 465/1000, Loss: 13.9509, Valid Loss: 16.1316
Epoch 466/1000, Loss: 14.5779, Valid Loss: 13.7253
Epoch 467/1000, Loss: 14.2158, Valid Loss: 15.0824
Epoch 468/1000, Loss: 14.2378, Valid Loss: 13.3353
Epoch 469/1000, Loss: 15.1666, Valid Loss: 14.3954
Epoch 470/1000, Loss: 14.2821, Valid Loss: 15.4029
Epoch 471/1000, Loss: 15.1205, Valid Loss: 12.5471
Epoch 472/1000, Loss: 14.5355, Valid Loss: 13.7325
Epoch 473/1000, Loss: 13.6927, Valid Loss: 14.7856
Epoch 474/1000, Loss: 14.0270, Valid Loss: 13.5225
Epoch 475/1000, Loss: 14.8412, Valid Loss: 12.6761
Epoch 476/1000, Loss: 15.5940, Valid Loss: 16.5751
Epoch 477/1000, Loss: 14.8079, Valid Loss: 15.9558
Epoch 478/1000, Loss: 14.5538, Valid Loss: 13.5678
Epoch 479/1000, Loss: 14.1853, Valid Loss: 12.0523
Epoch 480/1000, Loss: 13.9961, Valid Loss: 17.0159
Epoch 481/1000, Loss: 13.6330, Valid Loss: 16.0310
Epoch 482/1000, Loss: 14.4991, Valid Loss: 13.0395
Epoch 483/1000, Loss: 13.9017, Valid Loss: 12.6859
Epoch 484/1000, Loss: 13.8210, Valid Loss: 13.3096
Epoch 485/1000, Loss: 13.9662, Valid Loss: 12.8362
Epoch 486/1000, Loss: 14.4336, Valid Loss: 15.6534
Epoch 487/1000, Loss: 14.8640, Valid Loss: 12.1942
Epoch 488/1000, Loss: 14.5325, Valid Loss: 10.7977
Epoch 489/1000, Loss: 14.4940, Valid Loss: 12.9688
Epoch 490/1000, Loss: 14.2289, Valid Loss: 13.5065
Epoch 491/1000, Loss: 15.5569, Valid Loss: 20.9486
Epoch 492/1000, Loss: 14.3014, Valid Loss: 16.6834
Epoch 493/1000, Loss: 14.4811, Valid Loss: 15.1559
Epoch 494/1000, Loss: 14.2607, Valid Loss: 11.6731
Epoch 495/1000, Loss: 14.2817, Valid Loss: 13.4983
Epoch 496/1000, Loss: 15.0487, Valid Loss: 14.5659
Epoch 497/1000, Loss: 14.3529, Valid Loss: 14.2042
Epoch 498/1000, Loss: 14.4320, Valid Loss: 13.7795
Epoch 499/1000, Loss: 14.5141, Valid Loss: 14.1054
Epoch 500/1000, Loss: 13.9225, Valid Loss: 17.8347
Epoch 501/1000, Loss: 13.5179, Valid Loss: 11.3393
Epoch 502/1000, Loss: 13.9500, Valid Loss: 14.0746
Epoch 503/1000, Loss: 13.7071, Valid Loss: 13.7116
Epoch 504/1000, Loss: 13.5161, Valid Loss: 14.0887
Epoch 505/1000, Loss: 14.2614, Valid Loss: 12.5526
Epoch 506/1000, Loss: 14.6245, Valid Loss: 12.7838
Epoch 507/1000, Loss: 15.7190, Valid Loss: 11.8813
Epoch 508/1000, Loss: 13.6596, Valid Loss: 14.6637
Epoch 509/1000, Loss: 14.0236, Valid Loss: 14.5685
Epoch 510/1000, Loss: 13.4599, Valid Loss: 11.9383
Epoch 511/1000, Loss: 14.9489, Valid Loss: 15.1921
Epoch 512/1000, Loss: 14.3062, Valid Loss: 12.3119
Epoch 513/1000, Loss: 14.5757, Valid Loss: 13.6256
Epoch 514/1000, Loss: 14.7686, Valid Loss: 12.7949
Epoch 515/1000, Loss: 14.1166, Valid Loss: 16.7242
Epoch 516/1000, Loss: 14.5935, Valid Loss: 13.5675
Epoch 517/1000, Loss: 14.4668, Valid Loss: 16.4940
Epoch 518/1000, Loss: 14.7360, Valid Loss: 13.7619
Epoch 519/1000, Loss: 14.2856, Valid Loss: 14.3142
Epoch 520/1000, Loss: 13.6356, Valid Loss: 20.0771
Epoch 521/1000, Loss: 14.3559, Valid Loss: 13.2056
Epoch 522/1000, Loss: 13.7822, Valid Loss: 17.6564
Epoch 523/1000, Loss: 13.2378, Valid Loss: 15.2903
Epoch 524/1000, Loss: 14.3871, Valid Loss: 13.8762
Epoch 525/1000, Loss: 14.4414, Valid Loss: 12.7769
Epoch 526/1000, Loss: 14.8147, Valid Loss: 15.7695
Epoch 527/1000, Loss: 14.6160, Valid Loss: 13.7450
Epoch 528/1000, Loss: 14.6197, Valid Loss: 12.9964
Epoch 529/1000, Loss: 14.4242, Valid Loss: 14.9601
Epoch 530/1000, Loss: 13.6676, Valid Loss: 13.8623
Epoch 531/1000, Loss: 13.9905, Valid Loss: 14.9278
Epoch 532/1000, Loss: 13.6683, Valid Loss: 12.9495
Epoch 533/1000, Loss: 14.6132, Valid Loss: 16.4528
Epoch 534/1000, Loss: 14.7353, Valid Loss: 13.4422
Epoch 535/1000, Loss: 14.2620, Valid Loss: 13.2056
Epoch 536/1000, Loss: 14.4685, Valid Loss: 15.3089
Epoch 537/1000, Loss: 14.3360, Valid Loss: 13.5190
Epoch 538/1000, Loss: 14.1003, Valid Loss: 12.5670
Epoch 539/1000, Loss: 13.6770, Valid Loss: 14.2066
Epoch 540/1000, Loss: 13.9883, Valid Loss: 11.8245
Epoch 541/1000, Loss: 14.7708, Valid Loss: 14.9553
Epoch 542/1000, Loss: 14.2084, Valid Loss: 13.0979
Epoch 543/1000, Loss: 14.6534, Valid Loss: 12.1817
Epoch 544/1000, Loss: 14.5808, Valid Loss: 16.3345
Epoch 545/1000, Loss: 13.5554, Valid Loss: 17.0879
Epoch 546/1000, Loss: 14.8940, Valid Loss: 14.9022
Epoch 547/1000, Loss: 14.5412, Valid Loss: 11.1192
Epoch 548/1000, Loss: 14.5147, Valid Loss: 12.7051
Epoch 549/1000, Loss: 14.5549, Valid Loss: 12.5879
Epoch 550/1000, Loss: 14.2935, Valid Loss: 12.9817
Epoch 551/1000, Loss: 14.5097, Valid Loss: 13.7809
Epoch 552/1000, Loss: 14.0425, Valid Loss: 14.0045
Epoch 553/1000, Loss: 15.6374, Valid Loss: 10.8818
Epoch 554/1000, Loss: 14.3740, Valid Loss: 12.3298
Epoch 555/1000, Loss: 14.4208, Valid Loss: 12.5135
Epoch 556/1000, Loss: 14.6932, Valid Loss: 11.9447
Epoch 557/1000, Loss: 13.9345, Valid Loss: 15.4586
Epoch 558/1000, Loss: 16.0278, Valid Loss: 14.1988
Epoch 559/1000, Loss: 13.7780, Valid Loss: 16.0413
Epoch 560/1000, Loss: 13.7117, Valid Loss: 14.7796
Epoch 561/1000, Loss: 14.4712, Valid Loss: 12.4905
Epoch 562/1000, Loss: 14.4699, Valid Loss: 13.7605
Epoch 563/1000, Loss: 16.1453, Valid Loss: 15.2082
Epoch 564/1000, Loss: 13.4841, Valid Loss: 16.1966
Epoch 565/1000, Loss: 14.8120, Valid Loss: 13.8082
Epoch 566/1000, Loss: 14.3207, Valid Loss: 12.7374
Epoch 567/1000, Loss: 13.9130, Valid Loss: 13.1320
Epoch 568/1000, Loss: 13.6780, Valid Loss: 12.1779
Epoch 569/1000, Loss: 13.7279, Valid Loss: 13.8856
Epoch 570/1000, Loss: 15.2031, Valid Loss: 12.1855
Epoch 571/1000, Loss: 14.8215, Valid Loss: 18.2466
Epoch 572/1000, Loss: 14.4544, Valid Loss: 13.3124
Epoch 573/1000, Loss: 14.7352, Valid Loss: 16.6919
Epoch 574/1000, Loss: 15.6699, Valid Loss: 13.2997
Epoch 575/1000, Loss: 14.5837, Valid Loss: 14.6480
Epoch 576/1000, Loss: 14.6079, Valid Loss: 14.8090
Epoch 577/1000, Loss: 14.4374, Valid Loss: 12.6142
Epoch 578/1000, Loss: 13.5429, Valid Loss: 15.3405
Epoch 579/1000, Loss: 14.6724, Valid Loss: 19.1241
Epoch 580/1000, Loss: 14.2494, Valid Loss: 13.1599
Epoch 581/1000, Loss: 15.5084, Valid Loss: 13.6291
Epoch 582/1000, Loss: 14.2583, Valid Loss: 12.3190
Epoch 583/1000, Loss: 13.8816, Valid Loss: 12.7500
Epoch 584/1000, Loss: 14.0346, Valid Loss: 12.9969
Epoch 585/1000, Loss: 14.1409, Valid Loss: 12.6127
Epoch 586/1000, Loss: 14.7376, Valid Loss: 13.5550
Epoch 587/1000, Loss: 15.3819, Valid Loss: 13.6194
Epoch 588/1000, Loss: 14.3368, Valid Loss: 12.8627
Epoch 589/1000, Loss: 14.5076, Valid Loss: 16.7351
Epoch 590/1000, Loss: 15.0769, Valid Loss: 15.4727
Epoch 591/1000, Loss: 14.2580, Valid Loss: 20.5587
Epoch 592/1000, Loss: 14.0776, Valid Loss: 14.5577
Epoch 593/1000, Loss: 14.6261, Valid Loss: 18.4773
Epoch 594/1000, Loss: 13.6199, Valid Loss: 12.5645
Epoch 595/1000, Loss: 13.7776, Valid Loss: 13.6448
Epoch 596/1000, Loss: 14.3941, Valid Loss: 12.9535
Epoch 597/1000, Loss: 14.6214, Valid Loss: 13.2248
Epoch 598/1000, Loss: 14.8943, Valid Loss: 13.2532
Epoch 599/1000, Loss: 14.2463, Valid Loss: 12.4123
Epoch 600/1000, Loss: 14.3666, Valid Loss: 17.0790
Epoch 601/1000, Loss: 14.3815, Valid Loss: 14.7912
Epoch 602/1000, Loss: 14.6133, Valid Loss: 17.6395
Epoch 603/1000, Loss: 14.8400, Valid Loss: 16.9985
Epoch 604/1000, Loss: 13.3046, Valid Loss: 12.3407
Epoch 605/1000, Loss: 15.2224, Valid Loss: 14.6053
Epoch 606/1000, Loss: 14.3400, Valid Loss: 10.8825
Epoch 607/1000, Loss: 15.0149, Valid Loss: 13.8885
Epoch 608/1000, Loss: 14.6390, Valid Loss: 11.5993
Epoch 609/1000, Loss: 13.9024, Valid Loss: 13.8403
Epoch 610/1000, Loss: 14.5231, Valid Loss: 17.0468
Epoch 611/1000, Loss: 13.7385, Valid Loss: 14.8697
Epoch 612/1000, Loss: 15.0820, Valid Loss: 16.1364
Epoch 613/1000, Loss: 14.9542, Valid Loss: 12.3763
Epoch 614/1000, Loss: 14.3371, Valid Loss: 14.6171
Epoch 615/1000, Loss: 14.2368, Valid Loss: 11.3601
Epoch 616/1000, Loss: 14.5908, Valid Loss: 12.2014
Epoch 617/1000, Loss: 14.0541, Valid Loss: 13.3901
Epoch 618/1000, Loss: 15.0032, Valid Loss: 12.4410
Epoch 619/1000, Loss: 15.4132, Valid Loss: 15.8934
Epoch 620/1000, Loss: 14.5187, Valid Loss: 14.1525
Epoch 621/1000, Loss: 14.3218, Valid Loss: 16.2076
Epoch 622/1000, Loss: 14.4497, Valid Loss: 19.9146
Epoch 623/1000, Loss: 14.9765, Valid Loss: 12.7481
Epoch 624/1000, Loss: 14.4817, Valid Loss: 13.5328
Epoch 625/1000, Loss: 14.7944, Valid Loss: 12.5019
Epoch 626/1000, Loss: 15.0000, Valid Loss: 12.6090
Epoch 627/1000, Loss: 13.9458, Valid Loss: 13.8790
Epoch 628/1000, Loss: 14.2640, Valid Loss: 11.2061
Epoch 629/1000, Loss: 15.1065, Valid Loss: 17.7871
Epoch 630/1000, Loss: 14.5686, Valid Loss: 14.6223
Epoch 631/1000, Loss: 13.9811, Valid Loss: 18.6798
Epoch 632/1000, Loss: 13.7251, Valid Loss: 21.5601
Epoch 633/1000, Loss: 14.1867, Valid Loss: 13.3303
Epoch 634/1000, Loss: 14.4494, Valid Loss: 12.6139
Epoch 635/1000, Loss: 14.6899, Valid Loss: 14.0707
Epoch 636/1000, Loss: 14.3282, Valid Loss: 11.5659
Epoch 637/1000, Loss: 14.4591, Valid Loss: 18.1097
Epoch 638/1000, Loss: 14.4042, Valid Loss: 11.8145
Epoch 639/1000, Loss: 13.6685, Valid Loss: 13.1743
Epoch 640/1000, Loss: 14.0902, Valid Loss: 13.7612
Epoch 641/1000, Loss: 13.9774, Valid Loss: 14.0271
Epoch 642/1000, Loss: 13.4720, Valid Loss: 12.9586
Epoch 643/1000, Loss: 14.5268, Valid Loss: 18.4625
Epoch 644/1000, Loss: 14.5555, Valid Loss: 15.9715
Epoch 645/1000, Loss: 14.9265, Valid Loss: 16.4553
Epoch 646/1000, Loss: 16.1508, Valid Loss: 11.4221
Epoch 647/1000, Loss: 14.4132, Valid Loss: 13.9835
Epoch 648/1000, Loss: 14.5493, Valid Loss: 15.8009
Epoch 649/1000, Loss: 14.5859, Valid Loss: 15.7946
Epoch 650/1000, Loss: 13.8029, Valid Loss: 18.5578
Epoch 651/1000, Loss: 14.9806, Valid Loss: 13.3698
Epoch 652/1000, Loss: 15.2744, Valid Loss: 13.3820
Epoch 653/1000, Loss: 14.8154, Valid Loss: 18.1582
Epoch 654/1000, Loss: 14.7324, Valid Loss: 12.4284
Epoch 655/1000, Loss: 14.0375, Valid Loss: 14.5276
Epoch 656/1000, Loss: 14.6000, Valid Loss: 13.9652
Epoch 657/1000, Loss: 14.7569, Valid Loss: 18.1176
Epoch 658/1000, Loss: 13.9701, Valid Loss: 15.0799
Epoch 659/1000, Loss: 14.3645, Valid Loss: 17.2205
Epoch 660/1000, Loss: 14.6174, Valid Loss: 13.2697
Epoch 661/1000, Loss: 14.7630, Valid Loss: 13.3948
Epoch 662/1000, Loss: 14.1015, Valid Loss: 13.7498
Epoch 663/1000, Loss: 13.8413, Valid Loss: 12.1147
Epoch 664/1000, Loss: 14.8791, Valid Loss: 15.5094
Epoch 665/1000, Loss: 14.3003, Valid Loss: 16.2160
Epoch 666/1000, Loss: 14.1439, Valid Loss: 14.4780
Epoch 667/1000, Loss: 14.6180, Valid Loss: 10.8138
Epoch 668/1000, Loss: 13.4609, Valid Loss: 11.2209
Epoch 669/1000, Loss: 14.3523, Valid Loss: 15.2506
Epoch 670/1000, Loss: 14.0835, Valid Loss: 14.2511
Epoch 671/1000, Loss: 14.0244, Valid Loss: 12.1858
Epoch 672/1000, Loss: 14.4496, Valid Loss: 11.7371
Epoch 673/1000, Loss: 14.0415, Valid Loss: 14.0674
Epoch 674/1000, Loss: 13.9999, Valid Loss: 11.6468
Epoch 675/1000, Loss: 13.7847, Valid Loss: 13.5768
Epoch 676/1000, Loss: 14.3625, Valid Loss: 14.0030
Epoch 677/1000, Loss: 14.3088, Valid Loss: 13.0079
Epoch 678/1000, Loss: 14.0383, Valid Loss: 11.5928
Epoch 679/1000, Loss: 14.1334, Valid Loss: 13.6511
Epoch 680/1000, Loss: 13.4906, Valid Loss: 12.0176
Epoch 681/1000, Loss: 14.0086, Valid Loss: 13.1204
Epoch 682/1000, Loss: 14.2493, Valid Loss: 13.9063
Epoch 683/1000, Loss: 15.0904, Valid Loss: 13.5970
Epoch 684/1000, Loss: 14.5889, Valid Loss: 12.9498
Epoch 685/1000, Loss: 14.4399, Valid Loss: 14.0138
Epoch 686/1000, Loss: 14.6233, Valid Loss: 12.9017
Epoch 687/1000, Loss: 13.9545, Valid Loss: 16.6724
Epoch 688/1000, Loss: 14.6780, Valid Loss: 11.3754
Epoch 689/1000, Loss: 13.6354, Valid Loss: 12.4169
Epoch 690/1000, Loss: 13.8837, Valid Loss: 12.2494
Epoch 691/1000, Loss: 14.3279, Valid Loss: 12.3471
Epoch 692/1000, Loss: 13.9023, Valid Loss: 12.6628
Epoch 693/1000, Loss: 14.2742, Valid Loss: 12.9647
Epoch 694/1000, Loss: 14.1644, Valid Loss: 19.0305
Epoch 695/1000, Loss: 15.2227, Valid Loss: 15.1014
Epoch 696/1000, Loss: 14.4242, Valid Loss: 16.9114
Epoch 697/1000, Loss: 15.5503, Valid Loss: 16.5643
Epoch 698/1000, Loss: 14.6790, Valid Loss: 13.2732
Epoch 699/1000, Loss: 14.5927, Valid Loss: 14.9300
Epoch 700/1000, Loss: 14.5327, Valid Loss: 14.0744
Epoch 701/1000, Loss: 16.8323, Valid Loss: 12.2827
Epoch 702/1000, Loss: 13.5831, Valid Loss: 14.8906
Epoch 703/1000, Loss: 14.4212, Valid Loss: 16.1499
