
The following have been reloaded with a version change:
  1) linux-rocky8-x86_64/gcc/12.2.0/libxml2/2.10.3-h6soa57 => linux-rocky8-x86_64/gcc/12.2.0/libxml2/2.10.3-w7ngxar
  2) linux-rocky8-x86_64/gcc/12.2.0/xz/5.4.1-cqof5qs => linux-rocky8-x86_64/gcc/12.2.0/xz/5.4.1-c5gajon

WARNING:bayesflow:When using torch backend, we need to disable autograd by default to avoid excessive memory usage. Use
with torch.enable_grad():
in contexts where you need gradients (e.g. custom training loops).
/home/jonas/hierarchical-abi/.venv/lib/python3.11/site-packages/bayesflow/diagnostics/metrics/posterior_contraction.py:59: RuntimeWarning: Degrees of freedom <= 0 for slice
  post_vars = samples["estimates"].var(axis=1, ddof=1)
/home/jonas/hierarchical-abi/.venv/lib/python3.11/site-packages/numpy/core/_methods.py:195: RuntimeWarning: invalid value encountered in divide
  ret = um.true_divide(
Exp: 3 Model: 3 mini_batch
Kernel type: variance_preserving, noise schedule: cosine
t_min: 0.00035210439818911254, t_max: 0.999647855758667
alpha, sigma: (tensor(1.0000), tensor(0.0006)) (tensor(0.0006), tensor(1.0000))
Moving prior to device: cpu
+--------------------------------------+------------+
|               Modules                | Parameters |
+--------------------------------------+------------+
|        time_embedding.0.scale        |     1      |
|       time_embedding.1.weight        |     64     |
|        time_embedding.1.bias         |     8      |
|   blocks.res_blocks.0.dense.weight   |    7168    |
|    blocks.res_blocks.0.dense.bias    |    256     |
| blocks.res_blocks.0.projector.weight |    7168    |
|   blocks.res_blocks.1.dense.weight   |   65536    |
|    blocks.res_blocks.1.dense.bias    |    256     |
|   blocks.res_blocks.2.dense.weight   |   65536    |
|    blocks.res_blocks.2.dense.bias    |    256     |
|   blocks.res_blocks.3.dense.weight   |   65536    |
|    blocks.res_blocks.3.dense.bias    |    256     |
|   blocks.res_blocks.4.dense.weight   |   65536    |
|    blocks.res_blocks.4.dense.bias    |    256     |
|    final_projection_linear.weight    |    2560    |
|     final_projection_linear.bias     |     10     |
+--------------------------------------+------------+
Total Trainable Params: 280403
gaussian_flat3_1score_model_v_variance_preserving_cosine_likelihood_weighting
Training v-model for 1000 epochs with learning rate 0.0005 and likelihood_weighting weighting.
Epoch 1/1000, Loss: 16.0134, Valid Loss: 19.6901
Epoch 2/1000, Loss: 15.0625, Valid Loss: 15.1579
Epoch 3/1000, Loss: 15.2328, Valid Loss: 13.4340
Epoch 4/1000, Loss: 14.7780, Valid Loss: 12.8647
Epoch 5/1000, Loss: 14.9171, Valid Loss: 14.5277
Epoch 6/1000, Loss: 15.1040, Valid Loss: 16.9298
Epoch 7/1000, Loss: 15.0108, Valid Loss: 14.8779
Epoch 8/1000, Loss: 14.7257, Valid Loss: 13.2805
Epoch 9/1000, Loss: 14.7512, Valid Loss: 14.3302
Epoch 10/1000, Loss: 16.6759, Valid Loss: 14.0175
Epoch 11/1000, Loss: 15.2261, Valid Loss: 16.1496
Epoch 12/1000, Loss: 14.1804, Valid Loss: 16.2156
Epoch 13/1000, Loss: 15.8245, Valid Loss: 13.9110
Epoch 14/1000, Loss: 15.2036, Valid Loss: 14.1399
Epoch 15/1000, Loss: 14.9844, Valid Loss: 16.5322
Epoch 16/1000, Loss: 14.6127, Valid Loss: 16.8511
Epoch 17/1000, Loss: 15.4140, Valid Loss: 15.7649
Epoch 18/1000, Loss: 15.6022, Valid Loss: 13.0005
Epoch 19/1000, Loss: 14.1566, Valid Loss: 10.6157
Epoch 20/1000, Loss: 14.8879, Valid Loss: 17.9292
Epoch 21/1000, Loss: 15.3451, Valid Loss: 12.9387
Epoch 22/1000, Loss: 14.5668, Valid Loss: 17.7725
Epoch 23/1000, Loss: 14.8637, Valid Loss: 18.0393
Epoch 24/1000, Loss: 14.4151, Valid Loss: 13.5676
Epoch 25/1000, Loss: 15.6179, Valid Loss: 15.4464
Epoch 26/1000, Loss: 14.7895, Valid Loss: 16.1434
Epoch 27/1000, Loss: 14.8670, Valid Loss: 16.5321
Epoch 28/1000, Loss: 15.0904, Valid Loss: 14.4592
Epoch 29/1000, Loss: 14.4739, Valid Loss: 13.4309
Epoch 30/1000, Loss: 15.0282, Valid Loss: 14.1644
Epoch 31/1000, Loss: 14.0520, Valid Loss: 18.8826
Epoch 32/1000, Loss: 15.4116, Valid Loss: 14.5729
Epoch 33/1000, Loss: 15.5268, Valid Loss: 16.4066
Epoch 34/1000, Loss: 14.6365, Valid Loss: 17.5293
Epoch 35/1000, Loss: 15.1198, Valid Loss: 15.8984
Epoch 36/1000, Loss: 14.3004, Valid Loss: 12.3172
Epoch 37/1000, Loss: 15.0081, Valid Loss: 16.9914
Epoch 38/1000, Loss: 14.8161, Valid Loss: 15.3083
Epoch 39/1000, Loss: 14.9860, Valid Loss: 15.9040
Epoch 40/1000, Loss: 15.7903, Valid Loss: 14.3740
Epoch 41/1000, Loss: 16.2113, Valid Loss: 15.2243
Epoch 117/1000, Loss: 14.6032, Valid Loss: 12.9253
Epoch 118/1000, Loss: 13.9893, Valid Loss: 21.6690
Epoch 119/1000, Loss: 15.6546, Valid Loss: 17.3310
Epoch 120/1000, Loss: 15.4888, Valid Loss: 11.7071
Epoch 121/1000, Loss: 15.4362, Valid Loss: 13.0727
Epoch 122/1000, Loss: 15.0982, Valid Loss: 14.1712
Epoch 123/1000, Loss: 14.1493, Valid Loss: 17.3979
Epoch 124/1000, Loss: 14.2540, Valid Loss: 15.9578
Epoch 125/1000, Loss: 15.2630, Valid Loss: 15.4421
Epoch 126/1000, Loss: 14.8929, Valid Loss: 18.2518
Epoch 127/1000, Loss: 14.1198, Valid Loss: 17.7927
Epoch 128/1000, Loss: 14.2828, Valid Loss: 12.3462
Epoch 129/1000, Loss: 14.7237, Valid Loss: 17.5820
Epoch 130/1000, Loss: 14.6594, Valid Loss: 13.9174
Epoch 131/1000, Loss: 15.3133, Valid Loss: 15.8611
Epoch 132/1000, Loss: 15.3358, Valid Loss: 14.4827
Epoch 133/1000, Loss: 14.5289, Valid Loss: 14.6701
Epoch 134/1000, Loss: 16.1386, Valid Loss: 17.8498
Epoch 135/1000, Loss: 14.4616, Valid Loss: 15.1965
Epoch 136/1000, Loss: 15.5204, Valid Loss: 19.1901
Epoch 137/1000, Loss: 15.8674, Valid Loss: 14.3288
Epoch 138/1000, Loss: 15.2980, Valid Loss: 12.8829
Epoch 139/1000, Loss: 15.1710, Valid Loss: 13.2672
Epoch 140/1000, Loss: 14.9686, Valid Loss: 16.0774
Epoch 141/1000, Loss: 16.0518, Valid Loss: 13.8883
Epoch 142/1000, Loss: 14.6844, Valid Loss: 12.2508
Epoch 143/1000, Loss: 14.3687, Valid Loss: 15.1092
Epoch 144/1000, Loss: 14.6401, Valid Loss: 12.8577
Epoch 145/1000, Loss: 15.1347, Valid Loss: 13.5083
Epoch 146/1000, Loss: 15.6522, Valid Loss: 13.4876
Epoch 147/1000, Loss: 15.6399, Valid Loss: 14.0398
Epoch 148/1000, Loss: 15.8103, Valid Loss: 24.8328
Epoch 149/1000, Loss: 14.4243, Valid Loss: 15.7762
Epoch 150/1000, Loss: 15.1361, Valid Loss: 14.5827
Epoch 151/1000, Loss: 15.5377, Valid Loss: 13.9642
Epoch 152/1000, Loss: 14.6906, Valid Loss: 13.4398
Epoch 153/1000, Loss: 14.9586, Valid Loss: 13.6621
Epoch 154/1000, Loss: 14.6956, Valid Loss: 24.4878
Epoch 155/1000, Loss: 14.9306, Valid Loss: 16.6319
Epoch 156/1000, Loss: 14.9170, Valid Loss: 13.4406
Epoch 157/1000, Loss: 14.5745, Valid Loss: 17.2723
Epoch 158/1000, Loss: 14.7175, Valid Loss: 13.9866
Epoch 159/1000, Loss: 14.7879, Valid Loss: 18.8127
Epoch 160/1000, Loss: 14.8785, Valid Loss: 14.3028
Epoch 161/1000, Loss: 14.9094, Valid Loss: 21.4762
Epoch 162/1000, Loss: 15.1971, Valid Loss: 17.7347
Epoch 163/1000, Loss: 14.8863, Valid Loss: 13.3988
Epoch 164/1000, Loss: 14.5627, Valid Loss: 18.3778
Epoch 165/1000, Loss: 14.6953, Valid Loss: 22.8933
Epoch 166/1000, Loss: 15.3679, Valid Loss: 13.1547
Epoch 167/1000, Loss: 15.1791, Valid Loss: 14.0396
Epoch 168/1000, Loss: 15.2841, Valid Loss: 12.7191
Epoch 169/1000, Loss: 15.1531, Valid Loss: 15.8088
Epoch 170/1000, Loss: 16.8198, Valid Loss: 16.3743
Epoch 171/1000, Loss: 15.1375, Valid Loss: 17.0799
Epoch 172/1000, Loss: 15.3664, Valid Loss: 17.6579
Epoch 173/1000, Loss: 14.7851, Valid Loss: 12.7261
Epoch 174/1000, Loss: 15.1884, Valid Loss: 14.3849
Epoch 175/1000, Loss: 15.5419, Valid Loss: 14.3492
Epoch 176/1000, Loss: 15.2442, Valid Loss: 12.1366
Epoch 177/1000, Loss: 15.9595, Valid Loss: 14.6239
Epoch 178/1000, Loss: 15.0063, Valid Loss: 17.0163
Epoch 179/1000, Loss: 14.7300, Valid Loss: 15.2364
Epoch 180/1000, Loss: 14.7182, Valid Loss: 15.0599
Epoch 181/1000, Loss: 15.0818, Valid Loss: 16.5333
Epoch 182/1000, Loss: 14.5208, Valid Loss: 12.6376
Epoch 183/1000, Loss: 14.7144, Valid Loss: 12.8738
Epoch 184/1000, Loss: 15.5866, Valid Loss: 13.6169
Epoch 185/1000, Loss: 15.2204, Valid Loss: 14.6131
Epoch 186/1000, Loss: 14.6912, Valid Loss: 11.9573
Epoch 187/1000, Loss: 14.4464, Valid Loss: 13.1584
Epoch 188/1000, Loss: 14.9171, Valid Loss: 15.5321
Epoch 189/1000, Loss: 15.5137, Valid Loss: 12.8488
Epoch 190/1000, Loss: 15.1567, Valid Loss: 19.2886
Epoch 191/1000, Loss: 14.0641, Valid Loss: 14.0286
Epoch 192/1000, Loss: 14.2762, Valid Loss: 11.9651
Epoch 193/1000, Loss: 14.5083, Valid Loss: 14.2990
Epoch 194/1000, Loss: 16.0990, Valid Loss: 15.0622
Epoch 195/1000, Loss: 15.2112, Valid Loss: 13.5198
Epoch 196/1000, Loss: 14.7111, Valid Loss: 16.4850
Epoch 197/1000, Loss: 14.1590, Valid Loss: 15.7602
Epoch 198/1000, Loss: 15.3789, Valid Loss: 16.4778
Epoch 199/1000, Loss: 15.1314, Valid Loss: 12.8719
Epoch 200/1000, Loss: 15.3961, Valid Loss: 12.6905
Epoch 201/1000, Loss: 15.4231, Valid Loss: 15.4562
Epoch 202/1000, Loss: 14.5042, Valid Loss: 14.3372
Epoch 203/1000, Loss: 14.9452, Valid Loss: 13.6061
Epoch 204/1000, Loss: 15.5027, Valid Loss: 15.8282
Epoch 205/1000, Loss: 15.6520, Valid Loss: 12.4801
Epoch 206/1000, Loss: 14.5673, Valid Loss: 14.2620
Epoch 207/1000, Loss: 14.7851, Valid Loss: 14.7275
Epoch 208/1000, Loss: 14.7298, Valid Loss: 12.8325
Epoch 209/1000, Loss: 13.8089, Valid Loss: 13.4510
Epoch 210/1000, Loss: 15.4776, Valid Loss: 16.9495
Epoch 211/1000, Loss: 15.0188, Valid Loss: 15.3553
Epoch 212/1000, Loss: 14.2234, Valid Loss: 12.5649
Epoch 213/1000, Loss: 14.0447, Valid Loss: 15.5391
Epoch 214/1000, Loss: 15.0907, Valid Loss: 19.4232
Epoch 215/1000, Loss: 15.0766, Valid Loss: 18.3776
Epoch 216/1000, Loss: 15.1316, Valid Loss: 13.3625
Epoch 217/1000, Loss: 14.5041, Valid Loss: 13.1606
Epoch 218/1000, Loss: 14.5244, Valid Loss: 14.0051
Epoch 219/1000, Loss: 14.5262, Valid Loss: 15.6885
Epoch 220/1000, Loss: 14.8834, Valid Loss: 13.4056
Epoch 221/1000, Loss: 16.2256, Valid Loss: 13.8557
Epoch 222/1000, Loss: 14.5389, Valid Loss: 13.3062
Epoch 223/1000, Loss: 15.9091, Valid Loss: 13.9317
Epoch 224/1000, Loss: 15.3961, Valid Loss: 15.3143
Epoch 225/1000, Loss: 14.8472, Valid Loss: 16.3520
Epoch 226/1000, Loss: 14.6250, Valid Loss: 14.6276
Epoch 227/1000, Loss: 15.7857, Valid Loss: 14.4940
Epoch 228/1000, Loss: 15.1516, Valid Loss: 13.4235
Epoch 229/1000, Loss: 14.4053, Valid Loss: 14.0793
Epoch 230/1000, Loss: 14.3065, Valid Loss: 17.0206
Epoch 231/1000, Loss: 14.2898, Valid Loss: 14.3038
Epoch 232/1000, Loss: 14.8345, Valid Loss: 13.5193
Epoch 233/1000, Loss: 14.6042, Valid Loss: 12.5209
Epoch 234/1000, Loss: 14.5180, Valid Loss: 13.3408
Epoch 235/1000, Loss: 14.1494, Valid Loss: 15.0800
Epoch 236/1000, Loss: 14.9721, Valid Loss: 19.5743
Epoch 237/1000, Loss: 15.7226, Valid Loss: 16.1366
Epoch 238/1000, Loss: 14.3243, Valid Loss: 12.9306
Epoch 239/1000, Loss: 15.8405, Valid Loss: 16.5513
Epoch 240/1000, Loss: 14.3091, Valid Loss: 13.6567
Epoch 241/1000, Loss: 15.0946, Valid Loss: 14.9305
Epoch 242/1000, Loss: 15.4371, Valid Loss: 17.3752
Epoch 243/1000, Loss: 14.8377, Valid Loss: 14.1908
Epoch 244/1000, Loss: 14.2632, Valid Loss: 13.6873
Epoch 245/1000, Loss: 15.3496, Valid Loss: 12.7440
Epoch 246/1000, Loss: 14.5467, Valid Loss: 14.7233
Epoch 247/1000, Loss: 15.0105, Valid Loss: 11.7700
Epoch 248/1000, Loss: 15.5445, Valid Loss: 12.8207
Epoch 249/1000, Loss: 14.6568, Valid Loss: 24.4755
Epoch 250/1000, Loss: 14.6138, Valid Loss: 17.9836
Epoch 251/1000, Loss: 14.9409, Valid Loss: 14.5952
Epoch 252/1000, Loss: 14.2715, Valid Loss: 19.2473
Epoch 253/1000, Loss: 14.9542, Valid Loss: 14.0852
Epoch 254/1000, Loss: 15.3930, Valid Loss: 16.1870
Epoch 255/1000, Loss: 15.4982, Valid Loss: 14.9562
Epoch 256/1000, Loss: 15.4666, Valid Loss: 14.1095
Epoch 257/1000, Loss: 15.0980, Valid Loss: 15.5834
Epoch 258/1000, Loss: 14.9502, Valid Loss: 12.3347
Epoch 259/1000, Loss: 14.4109, Valid Loss: 14.7078
Epoch 260/1000, Loss: 15.1117, Valid Loss: 12.9209
Epoch 261/1000, Loss: 14.8079, Valid Loss: 15.7413
Epoch 262/1000, Loss: 14.4817, Valid Loss: 12.9257
Epoch 263/1000, Loss: 15.0309, Valid Loss: 11.9071
Epoch 264/1000, Loss: 16.2515, Valid Loss: 13.2884
Epoch 265/1000, Loss: 14.1435, Valid Loss: 15.1707
Epoch 266/1000, Loss: 14.7068, Valid Loss: 11.7707
Epoch 267/1000, Loss: 14.7162, Valid Loss: 15.2435
Epoch 268/1000, Loss: 14.9688, Valid Loss: 13.2159
Epoch 269/1000, Loss: 15.5227, Valid Loss: 15.6013
Epoch 270/1000, Loss: 14.4635, Valid Loss: 12.7345
Epoch 271/1000, Loss: 15.3901, Valid Loss: 16.2012
Epoch 272/1000, Loss: 15.6773, Valid Loss: 13.3434
Epoch 273/1000, Loss: 14.6516, Valid Loss: 17.6160
Epoch 274/1000, Loss: 16.0692, Valid Loss: 13.7785
Epoch 275/1000, Loss: 14.6025, Valid Loss: 14.1152
Epoch 276/1000, Loss: 14.6890, Valid Loss: 14.2581
Epoch 277/1000, Loss: 16.1589, Valid Loss: 14.0466
Epoch 278/1000, Loss: 14.3762, Valid Loss: 15.9420
Epoch 279/1000, Loss: 14.0443, Valid Loss: 11.5489
Epoch 280/1000, Loss: 14.3131, Valid Loss: 14.6485
Epoch 281/1000, Loss: 14.8138, Valid Loss: 12.6928
Epoch 282/1000, Loss: 14.1732, Valid Loss: 16.8252
Epoch 283/1000, Loss: 14.6631, Valid Loss: 13.0953
Epoch 284/1000, Loss: 14.9519, Valid Loss: 15.0364
Epoch 285/1000, Loss: 14.4765, Valid Loss: 17.8734
Epoch 286/1000, Loss: 14.4300, Valid Loss: 16.3421
Epoch 287/1000, Loss: 15.2012, Valid Loss: 13.9485
Epoch 288/1000, Loss: 16.1896, Valid Loss: 13.9406
Epoch 289/1000, Loss: 14.5591, Valid Loss: 12.4490
Epoch 290/1000, Loss: 15.2562, Valid Loss: 12.0798
Epoch 291/1000, Loss: 14.4982, Valid Loss: 16.2696
Epoch 292/1000, Loss: 14.5091, Valid Loss: 13.7366
Epoch 293/1000, Loss: 15.6675, Valid Loss: 14.3977
Epoch 294/1000, Loss: 14.3237, Valid Loss: 13.2021
Epoch 295/1000, Loss: 14.4373, Valid Loss: 14.5403
Epoch 296/1000, Loss: 16.0389, Valid Loss: 13.9277
Epoch 297/1000, Loss: 14.4459, Valid Loss: 14.8797
Epoch 298/1000, Loss: 15.9346, Valid Loss: 12.9742
Epoch 299/1000, Loss: 15.8887, Valid Loss: 14.8326
Epoch 300/1000, Loss: 14.5718, Valid Loss: 14.1592
Epoch 301/1000, Loss: 15.1429, Valid Loss: 15.0147
Epoch 302/1000, Loss: 15.3023, Valid Loss: 19.7118
Epoch 303/1000, Loss: 15.8977, Valid Loss: 14.7510
Epoch 304/1000, Loss: 14.8083, Valid Loss: 15.9522
Epoch 305/1000, Loss: 15.1311, Valid Loss: 20.6974
Epoch 306/1000, Loss: 14.8621, Valid Loss: 15.2768
Epoch 307/1000, Loss: 15.2649, Valid Loss: 16.0585
Epoch 308/1000, Loss: 14.7352, Valid Loss: 13.3460
Epoch 309/1000, Loss: 15.3974, Valid Loss: 19.6010
Epoch 310/1000, Loss: 15.1755, Valid Loss: 12.0504
Epoch 311/1000, Loss: 14.0878, Valid Loss: 13.8512
Epoch 312/1000, Loss: 15.2504, Valid Loss: 13.7777
Epoch 313/1000, Loss: 15.1740, Valid Loss: 15.3387
Epoch 314/1000, Loss: 14.2204, Valid Loss: 12.1304
Epoch 315/1000, Loss: 15.1069, Valid Loss: 16.3686
Epoch 316/1000, Loss: 14.1576, Valid Loss: 15.7114
Epoch 317/1000, Loss: 15.7640, Valid Loss: 15.6973
Epoch 318/1000, Loss: 14.5363, Valid Loss: 14.1184
Epoch 319/1000, Loss: 15.6155, Valid Loss: 13.4025
