,data_size,data_id,mini_batch,damping_factor,n_conditions,cosine_shift,n_steps,kl,median,median_rmse,c_error,contractions,rel_contraction
0,10,0,1,1,1,0,148.62,128.54323174975548,"[-0.02521001 -0.1487149   0.04578945  0.07731145  0.08804762  0.18029808
  0.00879818 -0.08054427  0.05259796 -0.03780241]",0.5696464,0.2535263157894737,0.0,0.0
1,10,1,1,1,1,0,148.62,127.85110762941282,"[ 0.19421937  0.10431671 -0.16380058 -0.01607871 -0.0018319  -0.19879225
  0.16560912 -0.03555069 -0.07905683 -0.03174817]",0.5696464,0.2535263157894737,0.0,0.0
2,10,2,1,1,1,0,148.62,128.49764371416353,"[-0.09086572  0.08301337  0.06151977 -0.01515351 -0.06689306 -0.0302116
 -0.08189218 -0.06202283 -0.02805487  0.02641393]",0.5696464,0.2535263157894737,0.0,0.0
3,10,3,1,1,1,0,148.62,127.45796594038218,"[ 0.06190259  0.00472321  0.02341375  0.01620217  0.07140238  0.04997451
  0.07141487  0.02444659 -0.11391374 -0.17979743]",0.5696464,0.2535263157894737,0.0,0.0
4,10,4,1,1,1,0,148.62,128.5593724523654,"[-0.09398074  0.26602578  0.00504541 -0.08814511  0.0793637  -0.04442786
 -0.00808709  0.12277992 -0.0622202  -0.0557257 ]",0.5696464,0.2535263157894737,0.0,0.0
5,10,5,1,1,1,0,148.62,128.64563485782574,"[ 0.11676732 -0.07365403 -0.01297698 -0.09634578  0.07735603  0.05449558
 -0.08760014  0.10370143 -0.0895883  -0.03855872]",0.5696464,0.2535263157894737,0.0,0.0
6,10,6,1,1,1,0,148.62,127.97237100101066,"[-0.02249889  0.03679921 -0.09939987 -0.2591692  -0.02152244  0.00725802
  0.04901811 -0.02030089  0.25130594  0.01224387]",0.5696464,0.2535263157894737,0.0,0.0
7,10,7,1,1,1,0,148.62,127.66389768380971,"[-0.04386641  0.0048572   0.02105235  0.05537681  0.12256148  0.0357787
 -0.06952372  0.1675219   0.07682256  0.08018678]",0.5696464,0.2535263157894737,0.0,0.0
8,10,8,1,1,1,0,148.62,129.4869109207687,"[-0.00428642  0.04745985  0.00540532 -0.12473169  0.07190594  0.00042815
  0.14318769 -0.31170094  0.08060539 -0.05271684]",0.5696464,0.2535263157894737,0.0,0.0
9,10,9,1,1,1,0,148.62,129.09425256726016,"[-0.07373127  0.09336314  0.25949323 -0.13354313  0.07150789  0.09371699
  0.0377669  -0.00822331 -0.04038933  0.18195656]",0.5696464,0.2535263157894737,0.0,0.0
10,10,10,1,1,1,0,148.62,127.66944909514092,"[-0.02181341  0.00499455  0.0612006   0.07427423  0.16557488  0.1449185
 -0.02580864 -0.06196149  0.02675785 -0.13646278]",0.5696464,0.2535263157894737,0.0,0.0
11,10,11,1,1,1,0,148.62,129.28105799029152,"[-0.15731546 -0.07724002 -0.0666945  -0.0871245   0.02957789  0.02123554
  0.03648224 -0.09327117  0.08788262  0.08626097]",0.5696464,0.2535263157894737,0.0,0.0
12,10,12,1,1,1,0,148.62,128.7854309833909,"[-0.22395945 -0.056422    0.07279459 -0.05255274  0.0643672  -0.00477627
  0.2337541  -0.00361893 -0.01782165  0.04443552]",0.5696464,0.2535263157894737,0.0,0.0
13,10,13,1,1,1,0,148.62,128.7873937115149,"[-0.06035361 -0.03553476 -0.05096045 -0.09742862  0.08304958  0.0415687
  0.04409914 -0.14090326  0.15880395 -0.17481822]",0.5696464,0.2535263157894737,0.0,0.0
14,10,14,1,1,1,0,148.62,129.09651131160265,"[-0.02213956 -0.0851319  -0.16728733  0.1412485  -0.10337899 -0.06626888
 -0.02778766  0.07621641  0.04806186 -0.07484646]",0.5696464,0.2535263157894737,0.0,0.0
15,10,15,1,1,1,0,148.62,128.96318297781184,"[ 0.06921591 -0.01559571  0.11908741  0.08228057  0.02690989  0.00156196
  0.07635125  0.01952023 -0.00482783  0.04134717]",0.5696464,0.2535263157894737,0.0,0.0
16,10,16,1,1,1,0,148.62,128.8741991195482,"[ 0.01066905  0.06953479 -0.09400086 -0.01450733 -0.04055019  0.01987318
 -0.1522972  -0.08581129  0.03288702  0.05895327]",0.5696464,0.2535263157894737,0.0,0.0
17,10,17,1,1,1,0,148.62,128.51677601688158,"[ 0.00319501 -0.06611555  0.09588473  0.00863576  0.00599487 -0.04009185
  0.03286182 -0.01045958 -0.00542412 -0.12046038]",0.5696464,0.2535263157894737,0.0,0.0
18,10,18,1,1,1,0,148.62,129.2825193359242,"[-0.12799668 -0.09918974  0.10615315 -0.08551611  0.10734584 -0.20243375
 -0.00651946  0.07466518 -0.1095276  -0.09500126]",0.5696464,0.2535263157894737,0.0,0.0
