,data_size,data_id,mini_batch,damping_factor,n_conditions,cosine_shift,n_steps,median_global,median_local,rmse_global,c_error_global,contractions_global,rmse_local,c_error_local,contractions_local,median
0,16,0,1,1,1,0,8908.0,[-0.32617265 -0.20736025 -0.13157552],"[-0.5270522   0.3882538  -0.45723388 -0.17050076 -0.7803551  -0.24938777
 -0.16147175  0.28873432  0.2698785   0.00471237 -0.30042848 -0.3046608
 -0.75111896 -0.44308117 -0.52545154 -0.5361024 ]",0.19055454,0.2912280701754386,0.80588245,0.35565844,0.3090625000000001,0.610799,
1,16,1,1,1,1,0,8908.0,[ 1.2946308   1.4042766  -0.42445266],"[0.25245905 0.54847294 0.05783626 0.67451036 0.06966439 0.19073647
 0.8233227  0.6732331  0.69783854 0.6667507  0.3979271  0.7363504
 0.2906367  0.0167501  0.59441656 0.9173302 ]",0.19055454,0.2912280701754386,0.80588245,0.35565844,0.3090625000000001,0.610799,
2,16,2,1,1,1,0,8908.0,[-2.2639828   0.8919317   0.07709841],"[ 0.4597922   0.9456462  -0.75497353 -0.9304254   0.9303106  -0.12212294
 -0.7932826   0.8516766   0.8480094   0.81797993 -0.96678996  0.8395324
  0.11934528 -0.52014226 -0.81886417  0.9692483 ]",0.19055454,0.2912280701754386,0.80588245,0.35565844,0.3090625000000001,0.610799,
3,16,3,1,1,1,0,8908.0,[0.7163361  0.32388088 0.17501049],"[-0.4476833  -0.46261397 -0.52253413 -0.40002745  0.31440377  0.88177896
  0.23671827  0.7757602   0.9762294   0.7285289   0.5878748  -0.34464043
  0.16811511  0.25085038 -0.7074139   0.49194723]",0.19055454,0.2912280701754386,0.80588245,0.35565844,0.3090625000000001,0.610799,
4,16,4,1,1,1,0,8908.0,[-1.0017033   0.30095348 -0.19975898],"[-0.19021699  0.1671238   0.52263397 -0.26821882 -0.06282011 -0.4291808
  0.48753905  0.62472016  0.7879455  -0.2705136  -0.5194121  -0.41012463
  0.6212574  -0.5198122  -0.2928128   0.64741844]",0.19055454,0.2912280701754386,0.80588245,0.35565844,0.3090625000000001,0.610799,
5,16,5,1,1,1,0,8908.0,[1.3482234 2.3365722 0.0221768],"[ 0.42968857  0.74390244  0.5020413  -0.38449878 -0.55766153  0.16991067
  0.6317157   0.888607    0.84910846  0.90381444  0.81660265  0.95169973
  0.88128394  0.77018756  0.54528415 -0.1389519 ]",0.19055454,0.2912280701754386,0.80588245,0.35565844,0.3090625000000001,0.610799,
6,16,6,1,1,1,0,8908.0,[-0.23752671 -0.22313431 -0.06253859],"[-0.26436853  0.5798348   0.6971648  -0.8218381   0.08359748  0.25570044
 -0.03150177 -0.21605507 -0.20644683  0.47152483 -0.05865476 -0.58348155
  0.3088645  -0.77900875 -0.19554985  0.6518012 ]",0.19055454,0.2912280701754386,0.80588245,0.35565844,0.3090625000000001,0.610799,
7,16,7,1,1,1,0,8908.0,[-0.64117795  0.27928492 -0.59971404],"[ 0.21863365  0.7966492  -0.5388244   0.57303613 -0.62577885  0.78211373
  0.77742875  0.18581304 -0.15417475  0.8293204   0.7446395   0.39871484
  0.33010823  0.05111635  0.5252901   0.32684767]",0.19055454,0.2912280701754386,0.80588245,0.35565844,0.3090625000000001,0.610799,
8,16,8,1,1,1,0,8908.0,[-1.3250703  1.0540532 -0.7887378],"[ 1.8190145e-02  2.4849498e-01 -1.2730032e-01  8.4890783e-01
  5.0219476e-01 -8.1709319e-01 -3.0090719e-01 -5.4174173e-01
  3.0057859e-01 -3.8599244e-01  7.3016864e-01  7.4478859e-01
  7.6362056e-01  4.9525499e-04  7.4436128e-01  5.6973112e-01]",0.19055454,0.2912280701754386,0.80588245,0.35565844,0.3090625000000001,0.610799,
9,16,9,1,1,1,0,8908.0,[-0.42095554 -0.19989291 -0.2626552 ],"[ 0.17202401  0.07183915 -0.37023914 -0.38031337 -0.3782829   0.23878044
 -0.46857354 -0.702569   -0.26317516 -0.15693995 -0.23835453 -0.04363424
 -0.1818788  -0.03186548 -0.10251918 -0.3707803 ]",0.19055454,0.2912280701754386,0.80588245,0.35565844,0.3090625000000001,0.610799,
10,16,10,1,1,1,0,8908.0,[ 0.17606291 -0.18469328  0.0513879 ],"[-0.69800556  0.12585035  0.63798946  0.21981871  0.3066867  -0.9320351
  0.0423063  -0.24528253 -0.02860171 -0.31945398  0.22234112  0.40731186
 -0.48572853 -0.22213638  0.3341618  -0.5348531 ]",0.19055454,0.2912280701754386,0.80588245,0.35565844,0.3090625000000001,0.610799,
11,16,11,1,1,1,0,8908.0,[-0.71241593 -0.10198981 -0.5940993 ],"[ 0.11550751 -0.07970154 -0.54225343 -0.11859176 -0.32507873 -0.2819964
  0.14431709 -0.09803739  0.08508441  0.30807245  0.1692118  -0.24559152
 -0.14078164  0.07939687 -0.44804212  0.14723659]",0.19055454,0.2912280701754386,0.80588245,0.35565844,0.3090625000000001,0.610799,
12,16,12,1,1,1,0,8908.0,[ 0.5823789  -0.4889822  -0.40350986],"[-0.86379796 -0.33324477  0.00587186 -0.7955382   0.39168823  0.15660822
 -0.6407328   0.799221   -0.52167606 -0.28392673 -0.16556463 -0.60950506
 -0.53573775  0.03985795  0.2804776  -0.23557574]",0.19055454,0.2912280701754386,0.80588245,0.35565844,0.3090625000000001,0.610799,
