,data_size,data_id,mini_batch,damping_factor,n_conditions,cosine_shift,n_steps,median_global,median_local,rmse_global,c_error_global,contractions_global,rmse_local,c_error_local,contractions_local,median
0,16,0,1,1,1,0,6549.5,[ 0.4524814   0.13056502 -0.47819984],"[-0.03440246  0.02955952  0.05093458 -0.39034504  0.5784688   0.58212245
  0.17729646  0.58092856  0.41287357  0.593494    0.0714941   0.08625114
  0.0574699  -0.0809705  -0.23960042 -0.36862558]",0.12597005,0.2764912280701755,0.7767671,0.15602008,0.3275657894736843,0.9478593,
1,16,1,1,1,1,0,6549.5,[ 0.4257258  -0.38739264 -0.1715654 ],"[-0.85056055 -0.75061285  0.57106555 -0.03581101  0.03840792  0.43692452
  0.4628265  -0.39417008  0.41830504 -0.48518553 -0.11611739 -0.6685666
  0.1832518  -0.6609725  -0.80181956 -0.28494215]",0.12597005,0.2764912280701755,0.7767671,0.15602008,0.3275657894736843,0.9478593,
2,16,2,1,1,1,0,6549.5,[ 0.5810815  -0.48642656 -0.49007124],"[-0.05244821 -0.50955653 -0.46142295 -0.39811388 -0.6069335  -0.6008853
 -0.5818883  -0.4674103  -0.4988336  -0.12026933 -0.1087774  -0.5727638
 -0.17392853  0.09977165 -0.6317511  -0.37100396]",0.12597005,0.2764912280701755,0.7767671,0.15602008,0.3275657894736843,0.9478593,
3,16,3,1,1,1,0,6549.5,[-0.13230889 -0.40051666 -0.10177885],"[-0.48243508  0.30133408  0.22719169  0.13526598  0.04539546 -0.38017818
 -0.69814503 -0.3285378  -0.29491892 -0.01637483 -0.5523746  -0.32032833
  0.06616765 -0.73975694 -0.3530082  -0.07827929]",0.12597005,0.2764912280701755,0.7767671,0.15602008,0.3275657894736843,0.9478593,
4,16,4,1,1,1,0,6549.5,[ 0.23155057 -0.10025567 -0.11169987],"[-0.26370937  0.21404713 -0.47243825 -0.34947968 -0.43536913 -0.48830375
  0.31098825  0.23788261 -0.16099566 -0.18980014  0.45733476  0.1495376
 -0.29514596 -0.5282218  -0.37134972 -0.2681939 ]",0.12597005,0.2764912280701755,0.7767671,0.15602008,0.3275657894736843,0.9478593,
5,16,5,1,1,1,0,6549.5,[ 0.9750919   0.12283275 -0.05894873],"[-0.69458735  0.5014014  -0.22295526  0.5914951  -0.84377193 -0.45395654
  0.34339583  0.43037897 -0.49930552  0.85274273 -0.5795255   0.07926571
 -0.61183965 -0.02339733 -0.73013973  0.13348761]",0.12597005,0.2764912280701755,0.7767671,0.15602008,0.3275657894736843,0.9478593,
6,16,6,1,1,1,0,6549.5,[ 0.64182186 -0.81596696 -0.20379835],"[-0.84078896 -0.58335745 -0.7764423  -0.93415487 -0.8586291  -0.68431765
 -0.9401155  -0.83829546 -0.4311138   0.17154104 -0.6420187  -0.88941765
 -0.7925844  -0.8971931  -0.8573084  -0.22341269]",0.12597005,0.2764912280701755,0.7767671,0.15602008,0.3275657894736843,0.9478593,
7,16,7,1,1,1,0,6549.5,[ 0.16083229  0.04060625 -0.20199984],"[-0.07279694 -0.28502798 -0.517679    0.13760042  0.1998614  -0.5443795
  0.22277984  0.1287641  -0.23131403  0.15183628 -0.27577996  0.00516438
 -0.41557416  0.35199982 -0.01704413  0.28229716]",0.12597005,0.2764912280701755,0.7767671,0.15602008,0.3275657894736843,0.9478593,
8,16,8,1,1,1,0,6549.5,[ 1.5690734   0.10826772 -0.8156138 ],"[ 0.02481365  0.28647363  0.00113723  0.22262245  0.02836236  0.33381087
  0.0811975  -0.02676532  0.43144506  0.5268719   0.06137097  0.7253873
 -0.21958274  0.07045126 -0.22296718  0.04841769]",0.12597005,0.2764912280701755,0.7767671,0.15602008,0.3275657894736843,0.9478593,
9,16,9,1,1,1,0,6549.5,[ 0.04275018 -0.08278001  0.17998955],"[-0.2887192  -0.5448395  -0.14031357  0.42800158 -0.3195647  -0.47210377
 -0.542767   -0.5174913   0.21475673 -0.50027627  0.22101301  0.53084606
 -0.324963    0.03222767 -0.95256597 -0.80512905]",0.12597005,0.2764912280701755,0.7767671,0.15602008,0.3275657894736843,0.9478593,
