,data_size,data_id,mini_batch,damping_factor,n_conditions,cosine_shift,n_steps,kl,median,median_rmse,c_error,contractions,rel_contraction
0,1,0,1,1,1,0,18.39,8.135436232202622,"[ 0.10489626 -0.00867627  0.09714806  0.14295131  0.07603961 -0.0019472
 -0.00725911 -0.09848255  0.03442498  0.05362225]",0.55049145,0.3134473684210526,0.0,0.0
1,1,1,1,1,1,0,18.39,8.518152576189744,"[-0.06508584  0.13305616  0.16189969  0.12243271 -0.03565464  0.09178362
 -0.10044109 -0.04304568  0.04453153 -0.02237472]",0.55049145,0.3134473684210526,0.0,0.0
2,1,2,1,1,1,0,18.39,8.397474519618491,"[-0.06803557 -0.01958603  0.1535618  -0.09665228  0.16120532 -0.05251
 -0.08431259 -0.05758464  0.10380124  0.07977501]",0.55049145,0.3134473684210526,0.0,0.0
3,1,3,1,1,1,0,18.39,8.323379098501576,"[-0.00423151 -0.08200328  0.06266436 -0.13368    -0.01507322  0.07364096
  0.00767237  0.12209038  0.04096132 -0.11523898]",0.55049145,0.3134473684210526,0.0,0.0
4,1,4,1,1,1,0,18.39,7.976221238566687,"[ 1.5007966e-04 -2.0590937e-01  1.4678046e-02  1.1559865e-01
  5.6678012e-02  3.2842070e-02 -8.8562354e-02  4.3734342e-02
  1.2498381e-02 -3.3947203e-02]",0.55049145,0.3134473684210526,0.0,0.0
5,1,5,1,1,1,0,18.39,8.148348837832714,"[-0.07427683 -0.11363755  0.02414575  0.00067165  0.14310747  0.06064022
 -0.14634502  0.05082371 -0.06397846 -0.03066467]",0.55049145,0.3134473684210526,0.0,0.0
6,1,6,1,1,1,0,18.39,8.206079825021257,"[-0.04712717 -0.08825903  0.0252316  -0.05114108  0.03951929  0.02153513
 -0.0973343  -0.02292798 -0.03919413  0.05180638]",0.55049145,0.3134473684210526,0.0,0.0
7,1,7,1,1,1,0,18.39,7.959797230693166,"[-0.06004951 -0.13868672  0.12199983 -0.12817913  0.02971047  0.02992278
 -0.15338682 -0.03431348  0.03573687  0.08619709]",0.55049145,0.3134473684210526,0.0,0.0
8,1,8,1,1,1,0,18.39,8.044253143525456,"[-0.04737632 -0.07628977  0.08640376 -0.11296302  0.08225323  0.09364828
  0.03173955 -0.05683512 -0.02982815  0.12334933]",0.55049145,0.3134473684210526,0.0,0.0
9,1,9,1,1,1,0,18.39,8.102578278044465,"[-0.06062306  0.02066214  0.05639042  0.01438165  0.09845172  0.04518411
 -0.0087612   0.05787783  0.07242735  0.09129724]",0.55049145,0.3134473684210526,0.0,0.0
10,1,10,1,1,1,0,18.39,8.193899939504682,"[-0.02708187 -0.15125978  0.08839371 -0.01421662 -0.04828466  0.17883302
 -0.08418371  0.02753908  0.10961673  0.17914756]",0.55049145,0.3134473684210526,0.0,0.0
11,1,11,1,1,1,0,18.39,8.42043009973869,"[ 0.0442396   0.05843323  0.05786422  0.09624362  0.14962055  0.17190096
 -0.01128101  0.00772281  0.1261851   0.03170802]",0.55049145,0.3134473684210526,0.0,0.0
12,1,12,1,1,1,0,18.39,8.281811914248731,"[ 0.06222703 -0.03083792  0.05092121  0.0363385   0.05550367  0.094331
 -0.053438    0.0635186  -0.00578122 -0.03164156]",0.55049145,0.3134473684210526,0.0,0.0
13,1,13,1,1,1,0,18.39,7.694020257027984,"[-0.08072559 -0.02288651  0.04267377 -0.01881243 -0.05910845  0.04605749
 -0.00534425 -0.04766927  0.1073245  -0.0607775 ]",0.55049145,0.3134473684210526,0.0,0.0
14,1,14,1,1,1,0,18.39,8.178526069088797,"[-0.13686505 -0.07981819  0.19062024 -0.03769869  0.19545956 -0.00249145
 -0.11629114  0.06770284  0.04435503  0.0160924 ]",0.55049145,0.3134473684210526,0.0,0.0
15,1,15,1,1,1,0,18.39,8.04346815114441,"[-0.09745568 -0.04615586  0.04462904 -0.05847835 -0.05252064  0.12256499
  0.01056373  0.0083234   0.04813839 -0.0720396 ]",0.55049145,0.3134473684210526,0.0,0.0
16,1,16,1,1,1,0,18.39,8.04947141981662,"[-0.03675779  0.08340135  0.18291721  0.00638594 -0.01702041  0.05468367
 -0.05983872 -0.05654056  0.07357249  0.05483233]",0.55049145,0.3134473684210526,0.0,0.0
17,1,17,1,1,1,0,18.39,8.072452949034089,"[ 0.00562759 -0.14470348  0.15802991 -0.12569943  0.06981558  0.07216285
 -0.06921706  0.02404888  0.03175864  0.02868516]",0.55049145,0.3134473684210526,0.0,0.0
18,1,18,1,1,1,0,18.39,8.174756950591929,"[-0.0073494  -0.12047049  0.00547543 -0.12053695 -0.06713431 -0.00952814
 -0.12320891  0.06413158  0.02770774  0.08780416]",0.55049145,0.3134473684210526,0.0,0.0
19,1,19,1,1,1,0,18.39,8.182151287559023,"[-0.06874868  0.02396596  0.08011262 -0.11115038  0.09329566  0.06801083
  0.00388868 -0.0246642   0.07992904  0.16245326]",0.55049145,0.3134473684210526,0.0,0.0
20,1,20,1,1,1,0,18.39,8.138259451117488,"[-0.12867439 -0.17288432  0.20730919  0.05727774 -0.00691182 -0.07624012
 -0.0733012  -0.0215241   0.09093106  0.06947218]",0.55049145,0.3134473684210526,0.0,0.0
21,1,21,1,1,1,0,18.39,8.16814000197631,"[ 0.04543608 -0.04426271  0.09399945  0.03681549 -0.02279876  0.05803454
  0.02368301  0.04872021  0.07081222 -0.02218637]",0.55049145,0.3134473684210526,0.0,0.0
22,1,22,1,1,1,0,18.39,8.694237576851938,"[-0.09981641 -0.03870564  0.1958819   0.06774324 -0.04782694  0.1167751
  0.0405207  -0.00580803  0.06141067 -0.03077078]",0.55049145,0.3134473684210526,0.0,0.0
23,1,23,1,1,1,0,18.39,8.247595287756125,"[ 0.00919509 -0.11603639 -0.00085598  0.16156103 -0.12425035  0.0828492
  0.07937816 -0.03969305  0.01859206  0.01697641]",0.55049145,0.3134473684210526,0.0,0.0
24,1,24,1,1,1,0,18.39,8.244352193365474,"[ 0.04260586 -0.04524877  0.08737154 -0.01080174 -0.0314961   0.00331016
  0.08423768  0.06905025  0.01017095 -0.11845809]",0.55049145,0.3134473684210526,0.0,0.0
25,1,25,1,1,1,0,18.39,7.912609801512107,"[-0.00211435  0.03083908  0.13494995  0.07618558  0.05857715 -0.01053963
 -0.23068736  0.03662081 -0.11391658  0.06140752]",0.55049145,0.3134473684210526,0.0,0.0
26,1,26,1,1,1,0,18.39,8.256301526729658,"[-0.08252984 -0.12137146  0.04235233  0.11189614 -0.09989402  0.10142084
 -0.15703729  0.10332374 -0.07952808  0.14218439]",0.55049145,0.3134473684210526,0.0,0.0
27,1,27,1,1,1,0,18.39,8.324761053568963,"[-0.13158196 -0.1469939   0.20997348  0.03137581  0.04302467  0.04112578
 -0.0676112  -0.06055716 -0.10783347  0.12257401]",0.55049145,0.3134473684210526,0.0,0.0
28,1,28,1,1,1,0,18.39,8.273569095286343,"[-0.08203553  0.03441805  0.09977228  0.06107082 -0.04748797 -0.02049819
 -0.10260747  0.06079431  0.0763429   0.16531217]",0.55049145,0.3134473684210526,0.0,0.0
29,1,29,1,1,1,0,18.39,7.9624702383239745,"[-0.01542767 -0.08541314  0.2076911  -0.08546999  0.07050833  0.07090981
 -0.02882567  0.02252454 -0.08352306 -0.06871932]",0.55049145,0.3134473684210526,0.0,0.0
30,1,30,1,1,1,0,18.39,8.365257933923889,"[-0.1414406  -0.05401014  0.01532886  0.00403435 -0.02141235 -0.03929243
 -0.14177085  0.03627193  0.00068177 -0.00619892]",0.55049145,0.3134473684210526,0.0,0.0
