,data_size,data_id,mini_batch,damping_factor,n_conditions,cosine_shift,n_steps,median_global,median_local,rmse_global,c_error_global,contractions_global,rmse_local,c_error_local,contractions_local,median
0,16,0,1,1,1,0,10000.0,[-0.11219223 -0.10036733 -0.21087128],"[-0.43867713  0.41987693  0.04258895  0.3004192   0.4288081  -0.672094
  0.28205657  0.09531748  0.3227322   0.4396726  -0.35061795 -0.08095604
 -0.22786611  0.21700406 -0.43557566 -0.35794014]",0.11279217,0.5,nan,0.13634256,0.5,nan,
1,16,1,1,1,1,0,10000.0,[ 1.3504968  -0.01392608  1.1431396 ],"[ 0.9722626  -0.8383651  -0.9960872  -0.9993292  -0.42649335  0.9658896
  0.9569299   0.61579967 -0.9607187   0.97963893 -0.9601296  -0.97831064
  0.9945357  -0.78961253 -0.31893152  0.9894848 ]",0.11279217,0.5,nan,0.13634256,0.5,nan,
2,16,2,1,1,1,0,10000.0,[1.3550093  0.30722466 0.4831491 ],"[ 0.9139708   0.69183934 -0.58196104  0.9703045   0.7071239   0.95758414
  0.93318844  0.9448097   0.982833    0.8972578   0.36275327 -0.583794
  0.61405313  0.9331782   0.80827796 -0.21332806]",0.11279217,0.5,nan,0.13634256,0.5,nan,
3,16,3,1,1,1,0,10000.0,[-1.5636847   0.35373628  0.10088024],"[0.79589164 0.79839265 0.8614118  0.7377753  0.5376923  0.3809929
 0.61041784 0.3297392  0.8329675  0.57433677 0.6380292  0.65623057
 0.6996453  0.72853434 0.8154353  0.7083318 ]",0.11279217,0.5,nan,0.13634256,0.5,nan,
4,16,4,1,1,1,0,10000.0,[-0.30361336 -0.12347497  0.04930683],"[-0.18281394  0.01231492 -0.13471264 -0.4183674  -0.47707903 -0.03801459
 -0.64264584 -0.00372589 -0.1941129   0.30884206  0.28281295 -0.552389
 -0.649548   -0.25402898  0.03452146  0.16705334]",0.11279217,0.5,nan,0.13634256,0.5,nan,
5,16,5,1,1,1,0,10000.0,[-0.08485718  0.16576819 -0.3321838 ],"[-0.1316796  -0.48318058  0.04161024 -0.09323823  0.65095055 -0.11833674
  0.35678053 -0.12356377 -0.13502043  0.3334322  -0.08604199 -0.12940317
  0.26804173 -0.2485882   0.40067768 -0.7778292 ]",0.11279217,0.5,nan,0.13634256,0.5,nan,
6,16,6,1,1,1,0,10000.0,[ 0.67919624 -0.39991733  0.03205198],"[-0.34546494 -0.86304986 -0.59292847 -0.8180537  -0.29868573 -0.5641704
 -0.46123803 -0.3928426  -0.6487734  -0.46179235 -0.44299734 -0.23349899
 -0.59569025 -0.3226661  -0.33939654 -0.3726486 ]",0.11279217,0.5,nan,0.13634256,0.5,nan,
7,16,7,1,1,1,0,10000.0,[-1.9433388  -0.15992837 -0.24271098],"[-0.08733618 -0.08408189  0.02043545  0.08736145 -0.5031506   0.17313957
 -0.00406629  0.09034872  0.17634678  0.02205169  0.20239711  0.21187949
  0.07521701 -0.00614256  0.12734354  0.15552342]",0.11279217,0.5,nan,0.13634256,0.5,nan,
8,16,8,1,1,1,0,10000.0,[ 0.41928673  0.26231208 -0.18165472],"[0.4242643  0.20994139 0.40470505 0.38204575 0.47578585 0.4522506
 0.5946257  0.6462108  0.4573952  0.19507635 0.13267398 0.4126296
 0.2859813  0.10978127 0.5586121  0.36200392]",0.11279217,0.5,nan,0.13634256,0.5,nan,
9,16,9,1,1,1,0,10000.0,[-0.2721479   0.37825233 -0.2764997 ],"[ 0.79486084  0.29066825 -0.4489454  -0.5702739   0.6790291  -0.15461689
  0.26136994  0.49441886  0.16544318 -0.30869073 -0.09871686  0.2870934
 -0.44781333  0.62379706  0.98363733  0.34788227]",0.11279217,0.5,nan,0.13634256,0.5,nan,
