,data_size,data_id,mini_batch,damping_factor,n_conditions,cosine_shift,n_steps,kl,median,median_rmse,c_error,contractions,rel_contraction,model_id
5389,100000,89,100,1,100,0,7132.59,10.789644791215892,"[ 1.7230224e-05  8.0824524e-02 -1.0278788e-01  1.2617335e-01
 -2.0860184e-02  6.3353851e-03 -2.5197282e-02 -1.5034378e-01
  3.4879602e-02 -1.7497013e-04]",0.0028835186,0.0771578947368421,0.99989927,0.9999092671430112,2
5390,100000,90,100,1,100,0,7132.59,9.528193773484626,"[-0.04132277 -0.0222215   0.04114163 -0.01465254 -0.05275313  0.00792545
  0.07692759  0.00458474 -0.07964736  0.08417612]",0.0028835186,0.0771578947368421,0.99989927,0.9999092671430112,2
5391,100000,91,100,1,100,0,7132.59,14.614316397695797,"[-0.0298224   0.05750095 -0.01403711 -0.09120122 -0.12759131 -0.09094562
 -0.02294055 -0.22643605  0.03789821  0.11020735]",0.0028835186,0.0771578947368421,0.99989927,0.9999092671430112,2
5392,100000,92,100,1,100,0,7132.59,15.509952490632884,"[-0.02682088 -0.11328824 -0.16742012  0.02275293  0.04178945  0.00599561
  0.0703894  -0.06676847 -0.02460174  0.02833338]",0.0028835186,0.0771578947368421,0.99989927,0.9999092671430112,2
5393,100000,93,100,1,100,0,7132.59,10.930614274085,"[-0.02364914  0.04933668  0.04857685 -0.02575042 -0.09639706 -0.07218228
  0.11109962 -0.1201105   0.0043146  -0.09999838]",0.0028835186,0.0771578947368421,0.99989927,0.9999092671430112,2
5394,100000,94,100,1,100,0,7132.59,20.32751067327489,"[ 0.23215193 -0.06758161  0.06301445 -0.09553994  0.3183117  -0.13427669
  0.03416333 -0.12465822  0.08120291 -0.12534854]",0.0028835186,0.0771578947368421,0.99989927,0.9999092671430112,2
5395,100000,95,100,1,100,0,7132.59,14.247429763622916,"[-0.04505149 -0.1604804  -0.04120089  0.00064954  0.17336577 -0.23193902
  0.05400675  0.00685374 -0.06137323 -0.02294856]",0.0028835186,0.0771578947368421,0.99989927,0.9999092671430112,2
5396,100000,96,100,1,100,0,7132.59,14.312295549133529,"[ 0.03945634 -0.00530211 -0.00584546 -0.07807229 -0.04171334  0.04848904
 -0.09354307 -0.05284647  0.00811175  0.03221019]",0.0028835186,0.0771578947368421,0.99989927,0.9999092671430112,2
5397,100000,97,100,1,100,0,7132.59,11.631474649021587,"[ 0.0380163  -0.01915806 -0.20507504  0.07628432  0.09973064  0.11941738
  0.0342904   0.08617079 -0.02917759 -0.10997979]",0.0028835186,0.0771578947368421,0.99989927,0.9999092671430112,2
5398,100000,98,100,1,100,0,7132.59,12.455201159054994,"[-0.01831667 -0.02713367  0.09895173  0.07988045 -0.05337454 -0.04341813
 -0.00521211  0.00602291  0.14216295 -0.04986159]",0.0028835186,0.0771578947368421,0.99989927,0.9999092671430112,2
5399,100000,99,100,1,100,0,7132.59,16.362099655500646,"[ 0.1257832  -0.14074397 -0.07136605  0.16607542  0.03612106  0.00932856
  0.05668776 -0.02163824  0.00146221  0.02041659]",0.0028835186,0.0771578947368421,0.99989927,0.9999092671430112,2
5400,1000,0,100,1,1,0,3673.57,353.4356285761334,"[ 0.15885219  0.11286999  0.00193805 -0.02536835 -0.08019841  0.12107063
 -0.1214461  -0.09358343  0.07488865  0.06799596]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5401,1000,1,100,1,1,0,3673.57,1028.449169732596,"[-0.24298266  0.01291506  0.08961978  0.15865731  0.09599867 -0.04147418
 -0.24170616 -0.13774034  0.15931155 -0.14744374]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5402,1000,2,100,1,1,0,3673.57,484.96794351159184,"[-0.14001715 -0.09393457  0.04344424  0.13269599 -0.01570627 -0.26854986
  0.01081613 -0.0003222  -0.03465362 -0.05280778]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5403,1000,3,100,1,1,0,3673.57,889.5806607929982,"[ 0.02907679  0.16513115 -0.14631116 -0.07643935 -0.07474582 -0.19595993
 -0.19933745 -0.166991    0.21137868 -0.038321  ]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5404,1000,4,100,1,1,0,3673.57,570.379489445965,"[-0.2270377   0.12570119  0.03101278 -0.10786594 -0.05935327 -0.11125626
 -0.25360918 -0.01264314 -0.15237576 -0.04927465]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5405,1000,5,100,1,1,0,3673.57,401.44453560465786,"[ 0.06100656  0.04836514  0.12398552  0.192209    0.1743978  -0.05969574
 -0.03184643 -0.2110774   0.05490769 -0.21373494]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5406,1000,6,100,1,1,0,3673.57,573.7335552034208,"[ 0.11405046  0.13160679 -0.0139857   0.14392829 -0.03866197  0.07929614
 -0.11682217 -0.09428082  0.16726205  0.22572798]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5407,1000,7,100,1,1,0,3673.57,866.7339051428469,"[-0.08449592  0.03381765  0.01775323  0.19642168  0.06503998 -0.01373169
 -0.21131715  0.04687414 -0.06699727  0.09744942]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5408,1000,8,100,1,1,0,3673.57,895.5161443710955,"[-0.04564736  0.05312961  0.03165523 -0.09618693 -0.06422375  0.30133757
 -0.12392272 -0.13142633 -0.14104539 -0.10251921]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5409,1000,9,100,1,1,0,3673.57,588.9719270732853,"[-0.04597061 -0.08858401 -0.06354459  0.06104648 -0.0764502  -0.04563231
 -0.00305568 -0.14892489  0.02696808  0.2598132 ]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5410,1000,10,100,1,1,0,3673.57,663.1267787562257,"[ 0.01612832 -0.17311051 -0.01703376  0.1510543   0.19774143 -0.03430278
 -0.22320502 -0.07764326  0.11248955  0.03183185]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5411,1000,11,100,1,1,0,3673.57,429.2890825052468,"[-0.02883912  0.03303587 -0.01063578  0.12992242 -0.08782767 -0.05361322
 -0.07099231  0.05837426 -0.05817433  0.22777233]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5412,1000,12,100,1,1,0,3673.57,227.66506603436977,"[-0.03708751  0.05717003 -0.08875448 -0.2500005   0.00478135  0.03370532
 -0.11586215 -0.07199565  0.05043871 -0.14130995]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5413,1000,13,100,1,1,0,3673.57,648.6353211015387,"[-0.01072448  0.24454555  0.10961415 -0.02445547  0.02460162  0.04140022
 -0.15851232  0.11035012  0.0344076  -0.16417724]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5414,1000,14,100,1,1,0,3673.57,782.6373178199093,"[-0.09007332  0.07272837 -0.03101905  0.14098585 -0.02016109  0.04814951
 -0.12155855 -0.05394275  0.22066295  0.00037877]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5415,1000,15,100,1,1,0,3673.57,595.5862314668567,"[-0.11550167  0.07435317 -0.11401953  0.10422156 -0.0101509  -0.01974453
 -0.26349872 -0.07728012  0.04391318  0.158533  ]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5416,1000,16,100,1,1,0,3673.57,636.0864534371776,"[-0.04390571  0.19156775  0.00684949 -0.14701557  0.21735229 -0.04108947
 -0.233781    0.06122031  0.04094882 -0.00411463]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5417,1000,17,100,1,1,0,3673.57,531.7291963135577,"[ 0.08665085 -0.00820534 -0.06393796 -0.11704329  0.03364653 -0.12251924
 -0.24668467 -0.0680113   0.17812379 -0.00781428]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5418,1000,18,100,1,1,0,3673.57,2390.6986902961976,"[ 0.13652286  0.18962699 -0.03904152  0.14139174 -0.24428341 -0.01697465
 -0.1859307   0.03890854  0.03245115  0.04927058]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5419,1000,19,100,1,1,0,3673.57,1621.2155845999291,"[-0.12053773 -0.1523893  -0.02747525  0.1416038   0.05232775 -0.3059218
  0.05072645  0.09689511  0.01754045 -0.11307409]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5420,1000,20,100,1,1,0,3673.57,519.3926668196268,"[-0.06632308 -0.03908516 -0.08436315 -0.00516493  0.14957497  0.04511348
  0.08829883 -0.06072986  0.17108889 -0.11439714]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5421,1000,21,100,1,1,0,3673.57,1157.875896344294,"[-0.08234669  0.1494059  -0.02954351  0.17870986  0.02200441  0.02271104
 -0.10906591 -0.04951897  0.22281484 -0.08604535]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5422,1000,22,100,1,1,0,3673.57,664.9522117208277,"[-0.11473393 -0.05181567 -0.0529101   0.2102311   0.07230993  0.09853408
 -0.36551794 -0.02400455  0.10931356 -0.00943848]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5423,1000,23,100,1,1,0,3673.57,639.2710473785964,"[ 0.08361351  0.03775569  0.00231179  0.10460125  0.28142723 -0.00191311
 -0.14207006 -0.07850741  0.14572138 -0.14396226]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5424,1000,24,100,1,1,0,3673.57,1732.4929672993967,"[ 1.5065540e-04  2.7504420e-01  6.6101342e-02  2.3938575e-01
  1.2573221e-01 -1.0695119e-03 -2.0007171e-01  1.8464735e-01
  1.9628289e-01 -1.6529744e-03]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5425,1000,25,100,1,1,0,3673.57,1659.846544994415,"[ 0.09232656 -0.10626622 -0.01149412  0.16851377 -0.16100478  0.08878553
 -0.09951065 -0.07762316  0.24263921  0.17160898]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5426,1000,26,100,1,1,0,3673.57,975.1092469674668,"[-0.14840883  0.02256535  0.00594581  0.11602847  0.10729083  0.09328037
 -0.3177402   0.00301178  0.09397766 -0.10070667]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5427,1000,27,100,1,1,0,3673.57,198.3055463128432,"[ 0.01543628 -0.16894317  0.08462708  0.16991343  0.14239155 -0.11663935
 -0.01470509 -0.22179686  0.06900884 -0.0378267 ]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5428,1000,28,100,1,1,0,3673.57,298.16985284533,"[-0.00106783  0.11323726  0.08679193 -0.1266135   0.18878531  0.20592946
 -0.10256959 -0.05529125  0.13537121  0.1319129 ]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5429,1000,29,100,1,1,0,3673.57,357.9417738711945,"[ 0.20827937 -0.06427464 -0.13385463 -0.03076104 -0.12176269 -0.09757437
 -0.04771316 -0.13697013  0.215607    0.13415663]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5430,1000,30,100,1,1,0,3673.57,710.0081909550823,"[-0.08412369 -0.00912525 -0.03357658  0.18704402 -0.11354499 -0.22378111
 -0.08909427  0.02067659 -0.09613467  0.23540667]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5431,1000,31,100,1,1,0,3673.57,375.9690904496797,"[-0.03362714 -0.01838449 -0.16239534  0.01600588  0.02733292 -0.20413946
  0.07551869 -0.2279545   0.11043362 -0.20877203]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5432,1000,32,100,1,1,0,3673.57,872.0823043426155,"[ 0.23457596  0.13752425  0.08784743  0.14142343 -0.16633368 -0.10822496
 -0.13615131  0.11741515  0.07213469  0.1580264 ]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5433,1000,33,100,1,1,0,3673.57,295.2308122008744,"[-0.12273458 -0.24064925 -0.18983528  0.20062377  0.01581598 -0.13093814
  0.04055128 -0.09092053 -0.0034197  -0.11432044]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5434,1000,34,100,1,1,0,3673.57,209.76446675510132,"[-0.00697497 -0.18691984  0.13418353  0.19090864  0.0870266  -0.1140886
 -0.02102891 -0.28239578  0.02428401  0.10738337]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5435,1000,35,100,1,1,0,3673.57,504.7431656760626,"[-0.13378072  0.01691043  0.00538395  0.11760607  0.04715577  0.01364024
 -0.33876622 -0.14254111  0.01796905  0.07782444]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5436,1000,36,100,1,1,0,3673.57,585.926390818079,"[-0.01056308  0.11215787 -0.11004445  0.10585263  0.07411547 -0.04778032
 -0.13269584 -0.06830506  0.24045363 -0.02041978]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5437,1000,37,100,1,1,0,3673.57,203.75219819034427,"[ 0.0663255   0.02773057  0.14884612  0.03277587  0.15675879 -0.16141915
 -0.14208202  0.10751222 -0.04780066 -0.10717881]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5438,1000,38,100,1,1,0,3673.57,459.9583878630236,"[-0.13985083  0.02286821 -0.2003685   0.11225138 -0.12999675 -0.22352648
 -0.13316524  0.00662528 -0.08121139 -0.00829139]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5439,1000,39,100,1,1,0,3673.57,560.7439416695531,"[-0.04100286 -0.0644449  -0.3100236  -0.04274566  0.04197928  0.05700823
  0.19604433 -0.03696506  0.12213708 -0.14498493]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5440,1000,40,100,1,1,0,3673.57,831.2050955183087,"[ 0.03900439  0.07487547  0.02132409  0.12265031  0.09463716 -0.14754218
  0.07641942 -0.00334735 -0.00445846 -0.08354728]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5441,1000,41,100,1,1,0,3673.57,577.3959191929193,"[-0.03238896  0.02832329  0.07557008  0.0537068   0.10864948  0.09809467
 -0.18984503 -0.02128011  0.129349   -0.06116386]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5442,1000,42,100,1,1,0,3673.57,1022.4457472754945,"[ 0.07746977  0.00607825 -0.18774106  0.00755324 -0.05525201 -0.15117995
 -0.1397636  -0.01952965  0.27844316 -0.07064931]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5443,1000,43,100,1,1,0,3673.57,445.7498988021787,"[ 0.09936109  0.1783993  -0.08541743  0.06073236  0.00094345  0.01797468
 -0.26866037 -0.07647496  0.16776817  0.16511625]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5444,1000,44,100,1,1,0,3673.57,719.4399350608364,"[ 0.24402814  0.09352428  0.168654    0.08382975 -0.1248158   0.02424741
 -0.15255445  0.07156612  0.08657748  0.19819105]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5445,1000,45,100,1,1,0,3673.57,234.85636536873588,"[-0.09503502 -0.04250599  0.07368903  0.05559648  0.02087729  0.07752419
 -0.21220598 -0.11984258  0.00892845 -0.12776184]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5446,1000,46,100,1,1,0,3673.57,659.8816964279586,"[-0.00770975  0.19104616 -0.1259218   0.12530386 -0.07071433 -0.11309563
 -0.07023203  0.09415741  0.04876    -0.01422465]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5447,1000,47,100,1,1,0,3673.57,537.0604377240318,"[-0.13797256 -0.12480533 -0.1367696  -0.17961997  0.09922691  0.02563904
 -0.0775484  -0.10036926 -0.09724027 -0.03340087]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5448,1000,48,100,1,1,0,3673.57,769.1349592351804,"[-0.10246511 -0.02017606 -0.00766565  0.1570495   0.00872734 -0.3409986
  0.02597027  0.11024247 -0.0806746  -0.00514096]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5449,1000,49,100,1,1,0,3673.57,479.0551274303771,"[ 0.09303831  0.00622468  0.09205303  0.10359427 -0.15287642  0.1643461
 -0.04598719 -0.1069387   0.17321613 -0.05428058]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5450,1000,50,100,1,1,0,3673.57,360.30563724610727,"[ 0.17718807 -0.00301115  0.04598682 -0.05240877 -0.01260485  0.24435356
 -0.16231129  0.0174159   0.01281788 -0.05508767]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5451,1000,51,100,1,1,0,3673.57,460.2506399386971,"[-0.04322386 -0.14411527 -0.11848425  0.03378147  0.01297351  0.15641569
 -0.1553931  -0.1260133  -0.1504122  -0.03536426]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5452,1000,52,100,1,1,0,3673.57,1265.8441508884414,"[-0.0718991  -0.01358852 -0.11931927  0.25120214 -0.10139206 -0.14768516
 -0.16177519  0.2029084   0.05786736 -0.05640968]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5453,1000,53,100,1,1,0,3673.57,767.0645794326265,"[ 0.09562132  0.06521915  0.01311437  0.16030894 -0.01388169 -0.01633948
 -0.102266    0.20492966  0.24645148  0.01170302]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5454,1000,54,100,1,1,0,3673.57,1039.148768504799,"[-0.14787227 -0.06550001  0.01152398  0.12063497  0.02881371 -0.16917299
  0.00296701 -0.03440622 -0.05077727 -0.18305638]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5455,1000,55,100,1,1,0,3673.57,190.7333766902968,"[-0.10515603 -0.10261133 -0.14917703  0.06278258  0.02488887 -0.02492188
 -0.23105939 -0.1635988  -0.04532359  0.18509743]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5456,1000,56,100,1,1,0,3673.57,354.6928094639158,"[-0.29300058 -0.0116442   0.06483503  0.09331769  0.03788691  0.01541625
 -0.25212437 -0.00329681  0.19934604 -0.12354305]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5457,1000,57,100,1,1,0,3673.57,745.283318260781,"[-0.1753841  -0.06253256  0.09089169  0.1642795   0.13638753 -0.07751472
 -0.24440423 -0.04371182  0.13285685 -0.13849036]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5458,1000,58,100,1,1,0,3673.57,627.1097948511231,"[ 0.16392994  0.12017457  0.05806306 -0.09720916  0.079623   -0.15778343
 -0.15629056 -0.00670161  0.29284257  0.36396515]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5459,1000,59,100,1,1,0,3673.57,1205.0879765663135,"[ 0.0434638   0.0821324   0.08361098 -0.0376904   0.00846039 -0.32728723
  0.17062268  0.09791325  0.14336771 -0.12905353]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5460,1000,60,100,1,1,0,3673.57,909.7487743717362,"[ 0.16887984  0.1178783   0.00033874  0.14400917 -0.23622578  0.12797502
  0.01508775  0.0588747   0.02161282  0.00182325]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5461,1000,61,100,1,1,0,3673.57,851.5932231198851,"[ 0.12471198  0.03341472 -0.01829885  0.04711412  0.08515561  0.06250643
 -0.09113218  0.03469443  0.25680423  0.16686921]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5462,1000,62,100,1,1,0,3673.57,129.8806934188199,"[ 8.2600787e-03  1.3023894e-02 -2.2734176e-02  7.3460698e-02
  8.0210015e-02 -1.4915771e-02 -2.5944737e-01  2.1561375e-04
 -6.3513726e-02  1.7371373e-01]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5463,1000,63,100,1,1,0,3673.57,568.1517440538213,"[-0.00022457  0.11073808 -0.05175376 -0.03554875 -0.10088037  0.17651218
 -0.09573789 -0.09673954  0.03020444 -0.0553457 ]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5464,1000,64,100,1,1,0,3673.57,149.78587100006192,"[ 0.02241264  0.22055131 -0.12849098  0.11241598 -0.02665931  0.02851866
 -0.2834376  -0.06347425  0.07255879 -0.05732301]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5465,1000,65,100,1,1,0,3673.57,743.3542549489589,"[ 0.02425564  0.12401149  0.14402997  0.0304506   0.19729638 -0.04136843
 -0.2677188   0.06715997 -0.09337004  0.12949073]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5466,1000,66,100,1,1,0,3673.57,363.1299264718381,"[-0.10702153  0.03994163 -0.02756495  0.19162142  0.05418864 -0.05302162
 -0.22289652  0.10880269 -0.10285372  0.05457858]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5467,1000,67,100,1,1,0,3673.57,419.173413542731,"[ 0.05115014  0.06560943  0.09944469  0.3375823   0.01997415  0.02611688
 -0.11115023  0.1545127  -0.14972821  0.25389582]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5468,1000,68,100,1,1,0,3673.57,605.2158054903188,"[-0.15324134 -0.28810376 -0.13369513 -0.05959755  0.1280217  -0.05671524
 -0.03773134 -0.0324282   0.05560925 -0.27175492]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5469,1000,69,100,1,1,0,3673.57,456.08978892383,"[ 0.13439786  0.22181626 -0.00942531 -0.16696116 -0.2401287   0.2354373
 -0.16140114 -0.08173528 -0.13800612  0.12543008]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5470,1000,70,100,1,1,0,3673.57,419.15365247801566,"[-0.04912734 -0.07679094 -0.15118448 -0.13730615  0.17103586  0.00348572
 -0.070259   -0.02015002  0.08358304 -0.07210662]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5471,1000,71,100,1,1,0,3673.57,624.1903284832657,"[-0.04019562  0.08944561  0.02371767 -0.05068361  0.05984515  0.00826315
 -0.13832203 -0.04254226  0.18052465 -0.20013158]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5472,1000,72,100,1,1,0,3673.57,779.6110135827323,"[-0.0501658   0.09125547 -0.07142295  0.17082688  0.06980168 -0.0556293
 -0.34691107  0.09573403 -0.09710905 -0.01145936]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5473,1000,73,100,1,1,0,3673.57,401.3984116880834,"[-0.04708151 -0.21883896 -0.1273529  -0.20854151  0.05133303  0.09906245
  0.06689577 -0.04083759 -0.07456979  0.00468516]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5474,1000,74,100,1,1,0,3673.57,724.2337006684171,"[-0.09233673  0.25061622  0.02322818 -0.09502055 -0.1574117   0.09693731
 -0.15901777 -0.1120286   0.15304223 -0.04229381]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5475,1000,75,100,1,1,0,3673.57,511.8991044689145,"[ 0.15196687  0.20594874 -0.03377068  0.11665288 -0.11898815  0.03376456
 -0.08323795  0.08036198  0.00373463  0.13078722]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5476,1000,76,100,1,1,0,3673.57,601.4732044385312,"[-0.2212275  -0.09870422 -0.08305877  0.12375192  0.1011328  -0.00422826
 -0.24932742 -0.03115613  0.14176717 -0.16920915]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5477,1000,77,100,1,1,0,3673.57,1063.279522768699,"[-0.13119479  0.04372585  0.06146863  0.00534731  0.09610313  0.0099952
 -0.17924672 -0.07767182  0.07077922 -0.08702554]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5478,1000,78,100,1,1,0,3673.57,921.658610897616,"[ 0.0286038   0.27713037 -0.00805947  0.10191803 -0.00387961 -0.07242067
 -0.20907621  0.06115365  0.05485635  0.13249703]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5479,1000,79,100,1,1,0,3673.57,793.0115006268496,"[-0.09633094  0.06540295  0.11966665 -0.08834319  0.04943544 -0.04729556
 -0.25286323 -0.0861071  -0.0790021   0.10408913]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5480,1000,80,100,1,1,0,3673.57,516.3880208356137,"[-0.04597469 -0.04296815  0.05602428 -0.17670706  0.03188904  0.2054506
 -0.06017851 -0.05893392 -0.02144358 -0.20889407]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5481,1000,81,100,1,1,0,3673.57,359.2931454535602,"[ 0.16278905 -0.01864498 -0.00920045  0.0411834  -0.08521499  0.19861384
 -0.13000384  0.00582511 -0.08929005 -0.05619504]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5482,1000,82,100,1,1,0,3673.57,223.21249454476936,"[ 0.11204843 -0.0414887  -0.2116234  -0.16616356  0.01196512 -0.07901084
 -0.2827938   0.09703062 -0.20210928  0.10979877]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5483,1000,83,100,1,1,0,3673.57,411.756091390544,"[ 0.03030963  0.04695141  0.05635601  0.09493794  0.05146101 -0.13608411
 -0.15678483  0.02283289 -0.12507945  0.16271639]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5484,1000,84,100,1,1,0,3673.57,1082.7256651538714,"[ 0.17105791  0.2092353   0.02140019  0.07329696 -0.05901472 -0.04650462
 -0.12332074  0.0734894   0.02965534  0.2253432 ]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5485,1000,85,100,1,1,0,3673.57,979.1707569308757,"[-0.21350734 -0.16603936 -0.07878069 -0.02871258  0.06401977 -0.11078601
 -0.00887459 -0.09537145  0.00380962 -0.01779667]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5486,1000,86,100,1,1,0,3673.57,409.0431736718944,"[ 0.02861622  0.15018538 -0.07300992  0.322821   -0.05562602 -0.11371607
 -0.1811168   0.05129784  0.14506248 -0.09939982]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5487,1000,87,100,1,1,0,3673.57,1066.8607856827907,"[ 1.0395733e-01  2.2662836e-01 -8.1600659e-02  7.5197950e-02
 -2.0446312e-01 -1.1536153e-04 -2.4956029e-02  9.6341558e-02
  1.1592458e-01  2.3780891e-01]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5488,1000,88,100,1,1,0,3673.57,1116.678942478054,"[ 0.03217252  0.04462619 -0.14666821  0.0689152   0.05651093 -0.19109356
 -0.13496459  0.16683194  0.11018106 -0.05180655]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5489,1000,89,100,1,1,0,3673.57,1044.0885665936964,"[-0.10219975  0.11299928 -0.09302521  0.08013159  0.0065186  -0.18146542
  0.02631062 -0.06331652 -0.15331905  0.2069445 ]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5490,1000,90,100,1,1,0,3673.57,865.612958860016,"[-0.06356487 -0.03038757 -0.00385129  0.14986551  0.18423878  0.06617434
 -0.24011523 -0.046805    0.10853362  0.03073617]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5491,1000,91,100,1,1,0,3673.57,34.94688954757827,"[ 0.0425716   0.08763532 -0.15185529  0.10827572  0.01003477  0.09392367
  0.1568772   0.08420239 -0.0602295   0.22694685]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5492,1000,92,100,1,1,0,3673.57,295.1545674401421,"[ 0.02657346  0.20076619  0.03933952  0.05168152  0.03577164  0.02550544
 -0.28299463  0.01702268 -0.11727788  0.04663865]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5493,1000,93,100,1,1,0,3673.57,202.2653099050885,"[ 0.13101795  0.28658515  0.0260734  -0.03429107 -0.20795396  0.24522226
 -0.23480725  0.08398458 -0.20808685  0.10088401]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5494,1000,94,100,1,1,0,3673.57,321.9187440820733,"[ 0.06431247  0.09305373 -0.02483352  0.02580441 -0.02515138  0.08412391
 -0.11202793 -0.06314205  0.14570063 -0.02879405]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5495,1000,95,100,1,1,0,3673.57,776.1502250717365,"[ 0.12278323  0.11923023 -0.12319725  0.1493682   0.12476604 -0.229224
  0.08030909  0.09779179 -0.00092859  0.06894633]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5496,1000,96,100,1,1,0,3673.57,464.9962789989869,"[ 0.18715382 -0.04572152  0.01084223 -0.01582978 -0.11756033  0.25140035
 -0.1330984  -0.12413922 -0.05136045  0.04358542]",0.1469532,0.39,0.9855133,0.9864988428354262,3
5497,1000,97,100,1,1,0,3673.57,260.5256212365889,"[ 0.04030089  0.08577451  0.03824215 -0.00658579  0.12005826  0.11357157
 -0.1734537  -0.04970137  0.19333804 -0.05169304]",0.1469532,0.39,0.9855133,0.9864988428354262,3
