,data_size,data_id,mini_batch,damping_factor,n_conditions,cosine_shift,n_steps,kl,median,median_rmse,c_error,contractions,rel_contraction,model_id
25,1000,25,100,0.0001,1,0,506.17,283.7593426235915,"[-0.04128409  0.06514484 -0.00625249  0.00199755 -0.36023903  0.01495267
  0.06852062 -0.04001658  0.05648278  0.28046745]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
26,1000,26,100,0.0001,1,0,506.17,192.8787357943276,"[ 0.01758825  0.09887663 -0.10936774 -0.11855707 -0.07555673 -0.14968517
 -0.00295345 -0.12621357 -0.03876099 -0.24763863]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
27,1000,27,100,0.0001,1,0,506.17,234.5094775529054,"[-0.2156741  -0.13528776 -0.14283131 -0.08694145 -0.08869107 -0.05808483
  0.18514112  0.21874002  0.10220431 -0.06284367]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
28,1000,28,100,0.0001,1,0,506.17,290.9053079605123,"[ 0.21644506 -0.23906255 -0.29719222  0.05858211  0.01514011 -0.01741187
  0.02403797 -0.22231154 -0.15118128  0.17489594]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
29,1000,29,100,0.0001,1,0,506.17,212.8621362332348,"[ 0.14095607 -0.08774298  0.29100162 -0.16689223 -0.09278825  0.04877203
 -0.18690468 -0.07270642 -0.02390872 -0.09347323]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
30,1000,30,100,0.0001,1,0,506.17,139.1145071006389,"[ 0.12197349  0.08553934 -0.1559699  -0.07326835  0.04529433 -0.00760202
 -0.12492622  0.07378472  0.14137071 -0.1196963 ]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
31,1000,31,100,0.0001,1,0,506.17,430.3471204855335,"[ 0.11350174 -0.25577244 -0.2535191   0.11103037 -0.1414473  -0.13548481
 -0.02276488 -0.10033337  0.05651917 -0.25435248]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
32,1000,32,100,0.0001,1,0,506.17,257.1232338858332,"[-0.06210449  0.46016854  0.00062218 -0.31313276  0.09967493  0.10642371
  0.22279179  0.02758774 -0.08659616  0.17872244]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
33,1000,33,100,0.0001,1,0,506.17,165.38561766555043,"[ 0.10728951 -0.25457576  0.11385474 -0.01263901  0.15840046 -0.0266064
  0.13440675  0.03665312  0.08407529 -0.01051655]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
34,1000,34,100,0.0001,1,0,506.17,236.19874947386367,"[-0.05558211 -0.01249731  0.10013229  0.08295284  0.23225358  0.06966163
  0.10115323  0.29624328  0.00692905  0.08184011]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
35,1000,35,100,0.0001,1,0,506.17,370.2026674221472,"[-0.08755017 -0.00782237  0.22687507  0.06008112  0.23047516 -0.13932587
 -0.20923692  0.02731846 -0.19681421  0.4227989 ]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
36,1000,36,100,0.0001,1,0,506.17,365.6231765542942,"[ 0.16682425 -0.19940339 -0.02239697 -0.061538    0.06258203 -0.01984779
  0.17525618  0.22817972 -0.02140542 -0.19795585]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
37,1000,37,100,0.0001,1,0,506.17,302.156122611349,"[ 0.06799971 -0.05389668  0.1534175  -0.01455464  0.15603976  0.05589759
 -0.03864838 -0.06417434  0.09323286  0.3764692 ]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
38,1000,38,100,0.0001,1,0,506.17,219.8689329544572,"[ 0.1117539  -0.0407223   0.09616837  0.03235938 -0.18922858  0.05683479
  0.25979745 -0.03473074 -0.16381425  0.05100977]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
39,1000,39,100,0.0001,1,0,506.17,446.0123764184893,"[ 0.22510892  0.11660996  0.15772119  0.3473364   0.2416611   0.10985874
 -0.03239674  0.01708293 -0.02217428  0.11051067]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
40,1000,40,100,0.0001,1,0,506.17,181.10693884300568,"[-0.12851298  0.21682127  0.01293429 -0.03774831  0.13811639 -0.29971635
 -0.14548951 -0.07765414  0.11202402 -0.10116021]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
41,1000,41,100,0.0001,1,0,506.17,147.74349891339284,"[ 0.19149363 -0.06936947  0.0754516  -0.08294512  0.1749068  -0.03731074
  0.09935429 -0.05466608 -0.15226607 -0.04727732]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
42,1000,42,100,0.0001,1,0,506.17,189.6718344922281,"[ 0.16168043 -0.15655455 -0.2324488  -0.02549689  0.11555611 -0.15563312
 -0.09335481  0.01915094 -0.04468112  0.0327356 ]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
43,1000,43,100,0.0001,1,0,506.17,280.4796864039268,"[ 1.7507133e-01  4.9378438e-04 -1.4186891e-02  1.2712181e-01
  2.4957489e-04 -1.3760829e-01 -1.6916354e-01 -1.4743263e-01
  2.7842641e-01 -1.5956670e-02]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
44,1000,44,100,0.0001,1,0,506.17,139.41683574868836,"[ 0.10217276  0.08133209 -0.13742292  0.09545043 -0.07990488 -0.31957716
 -0.01668483 -0.1445392  -0.02991406  0.03752043]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
45,1000,45,100,0.0001,1,0,506.17,250.2401699119811,"[ 0.3179347  -0.06442021 -0.03011145  0.06594094  0.01535465 -0.01888392
 -0.1951794  -0.15403283 -0.00834835 -0.21670093]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
46,1000,46,100,0.0001,1,0,506.17,345.9567827733836,"[-0.0969274  -0.184369    0.15856618 -0.22038086  0.2864616  -0.08010227
 -0.15727049 -0.18408322  0.1412042   0.1261966 ]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
47,1000,47,100,0.0001,1,0,506.17,289.92864019268114,"[-0.10329019  0.04769798 -0.03399105 -0.02472304  0.01823414  0.10936007
 -0.30947134 -0.3255886   0.04680165 -0.03814184]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
48,1000,48,100,0.0001,1,0,506.17,378.8874474973239,"[ 0.11312827 -0.26190293 -0.13442107  0.25274956 -0.17205179  0.05440307
 -0.09551509 -0.05632342 -0.18631333  0.17420879]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
49,1000,49,100,0.0001,1,0,506.17,313.1590613552884,"[-0.2685775  -0.17713983 -0.12446536  0.18001537  0.06529778  0.10983527
  0.0172723   0.05176175  0.08435152  0.23073485]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
50,1000,50,100,0.0001,1,0,506.17,331.8421356400334,"[ 0.03602713 -0.22375266  0.16032284  0.00961392 -0.1616643  -0.01966197
 -0.1403783   0.2957117  -0.03385637 -0.317174  ]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
51,1000,51,100,0.0001,1,0,506.17,439.87690633161895,"[ 0.04751968 -0.13601522  0.19642378  0.01039704 -0.24990293 -0.06238406
 -0.1694071  -0.10479851 -0.0883434  -0.3241195 ]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
52,1000,52,100,0.0001,1,0,506.17,282.6860677224382,"[ 0.03194172 -0.14389008 -0.11449361  0.10854042  0.26336825 -0.07693297
  0.3062263  -0.27860874  0.09496979 -0.11316369]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
53,1000,53,100,0.0001,1,0,506.17,319.7586871600543,"[-0.00819321 -0.1746671  -0.09689198 -0.03841034 -0.06552403  0.08107102
  0.39735284 -0.07794039  0.00904734 -0.29561746]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
54,1000,54,100,0.0001,1,0,506.17,453.31755138612175,"[-0.32769328  0.1881222  -0.17716642 -0.09566265 -0.01950322  0.15114883
  0.05411109  0.2430964  -0.00679927 -0.29626408]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
55,1000,55,100,0.0001,1,0,506.17,246.34436796745487,"[ 0.01210164  0.00682702 -0.12454903 -0.0378108  -0.06865716  0.27332652
 -0.09350473 -0.16472875  0.05005245 -0.30578986]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
56,1000,56,100,0.0001,1,0,506.17,160.58068293324678,"[ 0.05912463  0.05458162 -0.10562192 -0.06665035 -0.07983392  0.24936761
  0.06546047 -0.16037855 -0.17507993 -0.02571853]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
57,1000,57,100,0.0001,1,0,506.17,179.4754195381804,"[-0.00164167 -0.1174019   0.05213828 -0.0221169   0.1697937   0.07884816
 -0.00651022  0.02041098 -0.11670558  0.14260033]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
58,1000,58,100,0.0001,1,0,506.17,241.04069344181156,"[ 0.06282376 -0.05008061  0.01842554 -0.06646045  0.36188966 -0.06365721
  0.10134432  0.06483778 -0.10828095 -0.01617991]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
59,1000,59,100,0.0001,1,0,506.17,217.6151172183979,"[-0.03242514  0.03769653  0.06055243  0.12737516  0.1290642  -0.04961869
 -0.07817084 -0.07977796 -0.13021256 -0.2977016 ]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
60,1000,60,100,0.0001,1,0,506.17,211.5467741552301,"[ 0.07527402 -0.00257019 -0.01893847 -0.23479483 -0.20088223 -0.37333667
  0.0045178   0.11855693  0.06594086 -0.0212259 ]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
61,1000,61,100,0.0001,1,0,506.17,122.64083053379606,"[-0.13931721 -0.01783036  0.00300511  0.12269711  0.12002611 -0.01740282
  0.0130528   0.11189501  0.0628105  -0.04494346]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
62,1000,62,100,0.0001,1,0,506.17,249.4077278413031,"[-0.31419253 -0.10215741  0.12719163  0.0315754   0.14203545 -0.03364364
  0.0284472   0.11245218  0.10996054  0.05302813]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
63,1000,63,100,0.0001,1,0,506.17,290.3644319319171,"[ 0.14702024  0.21617487  0.21739046 -0.24889106 -0.06476519 -0.05527007
 -0.06062745 -0.21336424  0.18402171 -0.19052316]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
64,1000,64,100,0.0001,1,0,506.17,445.9664482628052,"[ 0.02717583 -0.36467165 -0.12136685 -0.04932908 -0.16460747  0.13663387
  0.44122672 -0.12640873 -0.13321564  0.2600896 ]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
65,1000,65,100,0.0001,1,0,506.17,245.27327565544883,"[ 0.08397891 -0.05583905 -0.19444296  0.12593596  0.03415479  0.2501942
 -0.15264899 -0.01651579 -0.0265261  -0.03593695]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
66,1000,66,100,0.0001,1,0,506.17,123.80455684827496,"[ 0.1539233   0.13381678 -0.09227975  0.01013249 -0.0403959   0.12306644
 -0.02212599 -0.16817297 -0.04510954 -0.0391375 ]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
67,1000,67,100,0.0001,1,0,506.17,162.85954633138027,"[ 0.13078278  0.18910323  0.18449071  0.0672432  -0.07261015  0.10341566
 -0.03863961 -0.0800837   0.03523816  0.0439874 ]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
68,1000,68,100,0.0001,1,0,506.17,379.3944949192809,"[ 0.12507872 -0.13180757 -0.23926836  0.0797551  -0.13042545  0.15254277
 -0.13791177 -0.09459944 -0.2474231   0.29978865]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
69,1000,69,100,0.0001,1,0,506.17,199.8817706071121,"[-0.07036172 -0.02694481 -0.06204428 -0.03272393  0.13354838  0.02581066
  0.00190964  0.17506376 -0.19579253  0.18851009]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
70,1000,70,100,0.0001,1,0,506.17,286.47470732433163,"[ 0.2120044  -0.21650892  0.04057943 -0.17609768 -0.30119586 -0.11300246
  0.09204686  0.10336722 -0.04653188 -0.14864771]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
71,1000,71,100,0.0001,1,0,506.17,331.3805599519917,"[-0.05123684 -0.11400396 -0.07994733 -0.35592368 -0.04002231 -0.00870594
  0.36491573  0.096801   -0.02337647 -0.01503165]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
72,1000,72,100,0.0001,1,0,506.17,147.3847147468638,"[ 0.04534087 -0.11736299 -0.31608674 -0.10670176 -0.04685801  0.02423801
 -0.12265468 -0.12939999 -0.02622616 -0.01031326]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
73,1000,73,100,0.0001,1,0,506.17,206.26816013834096,"[ 0.08405033 -0.04642979  0.04950478 -0.14124161  0.12665603  0.00116836
 -0.23569706 -0.04581516  0.02186559 -0.19212423]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
74,1000,74,100,0.0001,1,0,506.17,127.447818774159,"[ 0.09890754 -0.05192472  0.05654737 -0.15551844  0.03922573  0.10714773
 -0.07357857 -0.01248997 -0.07639156  0.03442916]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
75,1000,75,100,0.0001,1,0,506.17,246.0509351818672,"[ 0.00471991  0.05843335  0.01437658 -0.17577085 -0.1842511  -0.05264024
  0.09161659  0.332681    0.12863676 -0.11492239]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
76,1000,76,100,0.0001,1,0,506.17,231.06713300518555,"[-0.29675582  0.06086802  0.0128619  -0.17340936  0.1521847   0.01354652
 -0.08402552 -0.27271315  0.14761335 -0.02444389]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
77,1000,77,100,0.0001,1,0,506.17,325.9620949771734,"[-0.0263135  -0.16628335 -0.05171951  0.19327074  0.0893368   0.30083352
  0.17853606  0.06227395  0.12246738  0.0114193 ]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
78,1000,78,100,0.0001,1,0,506.17,199.66164183104044,"[-0.2080119  -0.08470824  0.05247544 -0.13964468 -0.09845786 -0.17147362
  0.28353924 -0.2185926  -0.12689018 -0.17789088]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
79,1000,79,100,0.0001,1,0,506.17,427.7174607796898,"[ 0.14765081  0.17779858 -0.07750294  0.08392331 -0.14341682  0.007866
  0.42903262  0.16253719  0.0027675  -0.21882293]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
80,1000,80,100,0.0001,1,0,506.17,451.5774732893353,"[-0.03769759 -0.2180244  -0.3219431   0.11459165  0.06387334  0.05659085
  0.17616203 -0.21740776  0.22664107 -0.19863692]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
81,1000,81,100,0.0001,1,0,506.17,295.5462026441577,"[ 0.06085642  0.0453843   0.157949    0.2982142   0.06030041 -0.05525419
 -0.15495016  0.05051723 -0.10844402 -0.22913179]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
82,1000,82,100,0.0001,1,0,506.17,292.906109000555,"[-0.0175979   0.08891729 -0.03723873 -0.1651389   0.03875156 -0.16984726
 -0.24993497  0.20586431  0.03592467  0.31833935]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
83,1000,83,100,0.0001,1,0,506.17,369.4603562656666,"[-0.19008502  0.15024208 -0.01580454  0.40315348 -0.03234921 -0.06482509
  0.07092428  0.03370558 -0.06908837  0.15244055]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
84,1000,84,100,0.0001,1,0,506.17,227.0553451183281,"[ 0.08355422  0.12615773  0.07539087 -0.10118818 -0.1025815   0.0912675
 -0.13802645  0.25972974  0.00601809 -0.12935802]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
85,1000,85,100,0.0001,1,0,506.17,295.22594670685254,"[ 0.13774845 -0.01688134  0.15942815  0.05360455  0.26492643 -0.06762569
 -0.3517714  -0.20775181 -0.20002231  0.06232059]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
86,1000,86,100,0.0001,1,0,506.17,188.0097433836209,"[ 0.2670163  -0.032217   -0.20095184  0.11807449  0.06947803 -0.06176937
  0.07502626  0.00520794 -0.15683062  0.10687791]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
87,1000,87,100,0.0001,1,0,506.17,272.0207471490598,"[-0.05620842 -0.1401349  -0.0270548   0.22311248  0.30019     0.21824917
 -0.0765742  -0.12986165  0.04512203 -0.04858661]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
88,1000,88,100,0.0001,1,0,506.17,207.1258863411188,"[ 0.01668023 -0.1829617  -0.13731092 -0.159764    0.11309219  0.16943896
 -0.10363476  0.11175223  0.0994672  -0.12000135]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
89,1000,89,100,0.0001,1,0,506.17,180.9188965944737,"[ 0.01682158  0.10329428 -0.15378234  0.20588814 -0.01913302  0.01872461
 -0.02734179 -0.20568626  0.05270246 -0.01668872]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
90,1000,90,100,0.0001,1,0,506.17,116.5040474673755,"[-0.06170522 -0.03563282  0.06636821 -0.00814262 -0.06639384  0.02766426
  0.12325915  0.01855616 -0.10894132  0.13150214]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
91,1000,91,100,0.0001,1,0,506.17,194.3026720671936,"[-0.02906331  0.07561473 -0.01995488 -0.12635124 -0.19137135 -0.1296548
 -0.02253333 -0.3193615   0.05230625  0.18601643]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
92,1000,92,100,0.0001,1,0,506.17,142.7184273996782,"[-0.03496016 -0.17892274 -0.25123078  0.05128665  0.06003047  0.02192607
  0.12852938 -0.08192557 -0.01926173  0.02480413]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
93,1000,93,100,0.0001,1,0,506.17,218.54148455476127,"[-0.03418667  0.08084401  0.0797395  -0.03537689 -0.14375478 -0.10556255
  0.19225016 -0.17961377  0.0029771  -0.17953712]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
94,1000,94,100,0.0001,1,0,506.17,441.82881859542783,"[ 0.28172493 -0.10479921  0.07455185 -0.12003828  0.43004888 -0.18093601
  0.05510412 -0.14592022  0.11180385 -0.21055576]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
95,1000,95,100,0.0001,1,0,506.17,221.8543801510892,"[-4.5018546e-02 -2.1903287e-01 -6.3474879e-02  2.0329584e-04
  2.4358332e-01 -3.3174205e-01  1.0719913e-01  9.4555514e-03
 -6.3303590e-02 -8.2829908e-02]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
96,1000,96,100,0.0001,1,0,506.17,115.6322929367031,"[ 0.05683229 -0.0228058   0.00741685 -0.11060161 -0.06862531  0.0927424
 -0.16928281 -0.06753191  0.02136374  0.03709252]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
97,1000,97,100,0.0001,1,0,506.17,251.04483937325315,"[ 0.07492334 -0.03310575 -0.29302987  0.14439926  0.15445301  0.1777266
  0.04912883  0.14307384 -0.04849154 -0.18828422]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
98,1000,98,100,0.0001,1,0,506.17,163.8027626493738,"[-0.03290734 -0.03608105  0.15484923  0.14472918 -0.06593236 -0.05709936
 -0.00057011  0.00900616  0.19999349 -0.08729966]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
99,1000,99,100,0.0001,1,0,506.17,294.86908608366684,"[ 0.18752953 -0.21920905 -0.09974751  0.25852504  0.04941402  0.01427642
  0.11256279 -0.01403023  0.01052317  0.02719614]",0.10073414,0.4295000000000001,0.99576885,0.9967646139264106,0
100,1000,0,100,0.001,1,0,115.6,336.8794302450168,"[-0.05009343 -0.03298799 -0.29682976  0.26325095 -0.2673843  -0.10610963
  0.0839175  -0.17864525 -0.12835655 -0.15641314]",0.10110478,0.4335,0.99648106,0.997477542042732,0
101,1000,1,100,0.001,1,0,115.6,245.9013159190137,"[ 0.06935401  0.34588677  0.01423571 -0.18265167  0.07768524 -0.07289384
 -0.00670717  0.18063463 -0.12056826 -0.01940242]",0.10110478,0.4335,0.99648106,0.997477542042732,0
102,1000,2,100,0.001,1,0,115.6,185.1822919593348,"[-0.11367594 -0.04043265  0.03396253 -0.13800848 -0.04881678 -0.03269146
 -0.12025295 -0.16717586 -0.18737471 -0.030719  ]",0.10110478,0.4335,0.99648106,0.997477542042732,0
103,1000,3,100,0.001,1,0,115.6,462.8981539701898,"[-0.04306915  0.33250344 -0.34842536  0.03541974  0.06869475  0.24575093
  0.06524365 -0.11946216  0.02042416  0.07081842]",0.10110478,0.4335,0.99648106,0.997477542042732,0
