,data_size,data_id,mini_batch,damping_factor,n_conditions,cosine_shift,n_steps,kl,median,median_rmse,c_error,contractions,rel_contraction,model_id
10,1,10,1,1,1,0,21.07,3.4068026849391466,"[ 4.30341363e-02 -8.54292661e-02  5.12788910e-03 -2.60640727e-03
 -9.45253745e-02  1.09106496e-01  2.01215153e-06  8.37987196e-03
  2.13151559e-01  1.22906372e-01]",0.23533921,0.1395526315789473,0.0,0.0,0
11,1,11,1,1,1,0,21.07,3.402279131692397,"[ 0.1085062   0.09142435  0.00094399  0.0343781   0.13916312  0.15364271
  0.05130506 -0.0029557   0.11420454  0.03639904]",0.23533921,0.1395526315789473,0.0,0.0,0
12,1,12,1,1,1,0,21.07,3.601761775914402,"[ 0.06900905 -0.0111667  -0.04218783  0.02942775  0.00550304  0.04683704
  0.04012508  0.11614832  0.01924743 -0.09392102]",0.23533921,0.1395526315789473,0.0,0.0,0
13,1,13,1,1,1,0,21.07,3.48308563690279,"[-0.10870758  0.03705403 -0.00798342  0.03173568 -0.04685724  0.03967928
  0.04803734 -0.02985114  0.1225292  -0.02875628]",0.23533921,0.1395526315789473,0.0,0.0,0
14,1,14,1,1,1,0,21.07,3.604311484146382,"[-0.15424876 -0.07220622  0.10006616 -0.02927987  0.19909537  0.03406665
 -0.05973901  0.06224868  0.00758219 -0.04725946]",0.23533921,0.1395526315789473,0.0,0.0,0
15,1,15,1,1,1,0,21.07,3.453566867170905,"[-0.01837467  0.00193597 -0.01993425  0.00289508 -0.01524063  0.06673753
  0.05569832 -0.05374218  0.03058873 -0.12603734]",0.23533921,0.1395526315789473,0.0,0.0,0
16,1,16,1,1,1,0,21.07,3.496420687256357,"[-0.0620748   0.20754169  0.1355528   0.04676777 -0.01718345  0.0803335
  0.02118404 -0.07663929  0.09128094  0.0112581 ]",0.23533921,0.1395526315789473,0.0,0.0,0
17,1,17,1,1,1,0,21.07,3.6337813909601664,"[ 0.07659858 -0.04386713  0.07996186 -0.07124203  0.05542254  0.02770464
 -0.03931915 -0.02172034 -0.06205374  0.05862163]",0.23533921,0.1395526315789473,0.0,0.0,0
18,1,18,1,1,1,0,21.07,3.745529332933162,"[ 0.09601853 -0.06848122 -0.06389642 -0.16498195 -0.09220533 -0.11642639
 -0.03313343  0.05391769  0.00407967  0.03573329]",0.23533921,0.1395526315789473,0.0,0.0,0
19,1,19,1,1,1,0,21.07,3.315523839521278,"[-0.09974514  0.07067969 -0.01664409 -0.07738054  0.12270302  0.05908817
  0.0416756   0.01787006  0.00140797  0.12353645]",0.23533921,0.1395526315789473,0.0,0.0,0
20,1,20,1,1,1,0,21.07,3.5720741441152555,"[-0.06791398 -0.15316662  0.15772712  0.07181503 -0.00854989 -0.17048544
  0.06663584 -0.12020787  0.08423267  0.01597686]",0.23533921,0.1395526315789473,0.0,0.0,0
21,1,21,1,1,1,0,21.07,3.3857790889584165,"[ 0.0940908   0.03327439  0.07460697 -0.0186065  -0.09176911 -0.006381
  0.04947232  0.03798263  0.08370531 -0.03983744]",0.23533921,0.1395526315789473,0.0,0.0,0
22,1,22,1,1,1,0,21.07,3.65542509334941,"[-0.04980145 -0.04238211  0.11467521 -0.00255021 -0.09848873  0.06838198
  0.03749025 -0.00104723 -0.0678829  -0.01317718]",0.23533921,0.1395526315789473,0.0,0.0,0
23,1,23,1,1,1,0,21.07,3.478014431118365,"[-0.03519748 -0.01312189 -0.07889602  0.13330875 -0.13793421 -0.05666559
  0.13436753 -0.12077695  0.01625869 -0.00920786]",0.23533921,0.1395526315789473,0.0,0.0,0
24,1,24,1,1,1,0,21.07,3.383888544136973,"[ 0.10438839 -0.02509943  0.035868   -0.01303139  0.00094942 -0.0787089
  0.11826701  0.03618357 -0.05979105 -0.18220544]",0.23533921,0.1395526315789473,0.0,0.0,0
25,1,25,1,1,1,0,21.07,3.8404054989077143,"[-0.01542107 -0.02043508  0.05770347  0.01091909  0.01784524 -0.00990556
 -0.17702127 -0.03342959 -0.12125985 -0.01619666]",0.23533921,0.1395526315789473,0.0,0.0,0
26,1,26,1,1,1,0,21.07,3.494568739999541,"[-0.0602994  -0.11018477 -0.06852846  0.10315821 -0.08591891  0.02970206
 -0.0404989   0.14158946 -0.13113827  0.13427694]",0.23533921,0.1395526315789473,0.0,0.0,0
27,1,27,1,1,1,0,21.07,3.5530400848500108,"[-0.11473309 -0.09218632  0.21339765 -0.016086    0.01220089  0.02823689
 -0.01968602 -0.12105022 -0.19423558  0.14034262]",0.23533921,0.1395526315789473,0.0,0.0,0
28,1,28,1,1,1,0,21.07,3.5309938005873454,"[-0.00598914  0.02575611  0.017991    0.13752165 -0.01894613 -0.0169674
 -0.02275845  0.03834898  0.04835033  0.15973623]",0.23533921,0.1395526315789473,0.0,0.0,0
29,1,29,1,1,1,0,21.07,3.390192216043366,"[ 0.0074899  -0.06449059  0.14808175 -0.11652357  0.08747235  0.02490749
  0.03735634  0.06117405 -0.02322462 -0.11428206]",0.23533921,0.1395526315789473,0.0,0.0,0
30,1,30,1,1,1,0,21.07,3.817604883686657,"[-0.16205418  0.05257363  0.01488887 -0.08035167 -0.00820846 -0.10590489
 -0.10196884 -0.10735846  0.09063056 -0.02515683]",0.23533921,0.1395526315789473,0.0,0.0,0
31,1,31,1,1,1,0,21.07,3.392597101367875,"[ 0.02407965  0.02582962 -0.10785572 -0.05428019 -0.07381251  0.0422442
 -0.04235889 -0.0596652  -0.01785824 -0.09670862]",0.23533921,0.1395526315789473,0.0,0.0,0
32,1,32,1,1,1,0,21.07,3.6817952145784782,"[-0.06144327 -0.08544376 -0.04303145 -0.04847668 -0.10924744 -0.0513142
  0.06055002  0.12574694  0.00261817  0.07457565]",0.23533921,0.1395526315789473,0.0,0.0,0
33,1,33,1,1,1,0,21.07,3.722094711862313,"[ 0.0887417  -0.13017714  0.0819977  -0.05134474 -0.2076506  -0.01096189
 -0.21012425  0.1176196  -0.09264822  0.1715407 ]",0.23533921,0.1395526315789473,0.0,0.0,0
34,1,34,1,1,1,0,21.07,3.4737364040188226,"[ 0.04459746 -0.09348494  0.01170636 -0.10208616 -0.00276149 -0.05331365
 -0.00477769 -0.04310188  0.09347118  0.06811323]",0.23533921,0.1395526315789473,0.0,0.0,0
35,1,35,1,1,1,0,21.07,3.963784115598694,"[-0.07389085  0.07143432  0.11228127  0.10334217  0.07954915 -0.02289218
 -0.1166524  -0.06695177 -0.11705405 -0.01071964]",0.23533921,0.1395526315789473,0.0,0.0,0
36,1,36,1,1,1,0,21.07,3.1303400416815808,"[ 0.07133679  0.07426431  0.02757553  0.06512173 -0.08706783 -0.01653764
 -0.04430421 -0.00101859  0.02549483 -0.02621   ]",0.23533921,0.1395526315789473,0.0,0.0,0
37,1,37,1,1,1,0,21.07,3.2585506379566427,"[ 0.06686179 -0.07898299  0.06492749  0.08607352 -0.01206862  0.06807788
 -0.07151078 -0.05238648 -0.04726121  0.05189215]",0.23533921,0.1395526315789473,0.0,0.0,0
38,1,38,1,1,1,0,21.07,4.010170831090945,"[-0.03809595  0.02086769 -0.0866004   0.03758885  0.00194148 -0.03195859
 -0.04384261 -0.10741995  0.08479816  0.07020721]",0.23533921,0.1395526315789473,0.0,0.0,0
39,1,39,1,1,1,0,21.07,3.431978395265184,"[ 0.05268796 -0.0499093  -0.01363495 -0.01429557 -0.01894264 -0.07745607
  0.06402354 -0.03026975  0.1325888   0.01217026]",0.23533921,0.1395526315789473,0.0,0.0,0
40,1,40,1,1,1,0,21.07,3.5884435418810763,"[-0.07021037 -0.01912134 -0.05672991  0.117054   -0.13266982 -0.00259634
  0.09731825  0.01529253  0.1284369  -0.04981801]",0.23533921,0.1395526315789473,0.0,0.0,0
41,1,41,1,1,1,0,21.07,3.72448345882974,"[-0.06650417 -0.07597107 -0.04858159 -0.05107791  0.04297814 -0.05714513
  0.12729868 -0.07585721 -0.07179455 -0.01814063]",0.23533921,0.1395526315789473,0.0,0.0,0
42,1,42,1,1,1,0,21.07,3.393947073545984,"[ 0.01425261 -0.04271064 -0.06090298  0.0096311  -0.01185735  0.03640483
  0.07858031 -0.09786388 -0.0976502  -0.02486623]",0.23533921,0.1395526315789473,0.0,0.0,0
43,1,43,1,1,1,0,21.07,3.482989931227242,"[ 8.1686885e-06 -2.4947748e-01 -2.4510505e-02  4.7627196e-02
 -7.8255877e-02  9.0091839e-02  8.6035237e-02 -5.7143375e-02
  7.7811383e-02  4.1880399e-02]",0.23533921,0.1395526315789473,0.0,0.0,0
44,1,44,1,1,1,0,21.07,3.726985028549497,"[-0.01317607 -0.11921449  0.04373139  0.03789167  0.07668778  0.04135737
 -0.15251303 -0.00120475  0.06894493  0.01834623]",0.23533921,0.1395526315789473,0.0,0.0,0
45,1,45,1,1,1,0,21.07,3.238115222135305,"[-0.06552644  0.09655503  0.05422944  0.04516124  0.0076281   0.09895153
 -0.09135605 -0.18009801 -0.0456997  -0.04851438]",0.23533921,0.1395526315789473,0.0,0.0,0
46,1,46,1,1,1,0,21.07,3.4714984716023403,"[ 0.07245421 -0.00689188 -0.08368718 -0.02558304 -0.03743845  0.0982264
 -0.05177087  0.00613355 -0.1239939   0.04899534]",0.23533921,0.1395526315789473,0.0,0.0,0
47,1,47,1,1,1,0,21.07,3.459184646859937,"[-0.05794306 -0.06133222  0.00672477 -0.05746883  0.09769666  0.03483175
  0.05474407 -0.06553775  0.09268779  0.03588017]",0.23533921,0.1395526315789473,0.0,0.0,0
48,1,48,1,1,1,0,21.07,3.613983414118607,"[ 0.06549231  0.01531684 -0.10572544 -0.01875695  0.07485055 -0.14990652
  0.170926    0.05289112  0.1584294  -0.00753078]",0.23533921,0.1395526315789473,0.0,0.0,0
49,1,49,1,1,1,0,21.07,3.520981839322944,"[-0.11176869 -0.04604187  0.02926592  0.11237217  0.02814892  0.11536971
 -0.06948353 -0.04047016 -0.11444385 -0.02597567]",0.23533921,0.1395526315789473,0.0,0.0,0
50,1,50,1,1,1,0,21.07,3.5772154250417136,"[ 0.02309102 -0.00622108  0.09056483 -0.04596552 -0.08369641  0.00605913
 -0.07248708 -0.08722541 -0.02216237  0.03074731]",0.23533921,0.1395526315789473,0.0,0.0,0
51,1,51,1,1,1,0,21.07,3.501832315282578,"[ 0.00730832  0.15529215 -0.1787065  -0.1986449   0.01245059  0.05864593
  0.01456488  0.07580683  0.03641967  0.0972768 ]",0.23533921,0.1395526315789473,0.0,0.0,0
52,1,52,1,1,1,0,21.07,3.461705320811672,"[ 0.06249338 -0.08116348 -0.09961645  0.06916297  0.01743199  0.08510918
  0.04429851  0.1718756  -0.2531358   0.05984357]",0.23533921,0.1395526315789473,0.0,0.0,0
53,1,53,1,1,1,0,21.07,3.48840695077123,"[-0.2207365   0.07042132  0.01050424  0.01637416 -0.08056121 -0.09436029
 -0.12580262 -0.02954252  0.07470031 -0.02652663]",0.23533921,0.1395526315789473,0.0,0.0,0
54,1,54,1,1,1,0,21.07,3.626565648638805,"[ 0.0695738  -0.07397601  0.04002335 -0.0125026  -0.05431496  0.02033236
  0.05859212 -0.16142297  0.02989939  0.01301961]",0.23533921,0.1395526315789473,0.0,0.0,0
55,1,55,1,1,1,0,21.07,3.653046374726261,"[ 0.01487862  0.01610925  0.0818377   0.02456    -0.02085508  0.19352412
 -0.13760254  0.01556437 -0.11662006 -0.08009917]",0.23533921,0.1395526315789473,0.0,0.0,0
56,1,56,1,1,1,0,21.07,3.258272717180382,"[ 0.22684136 -0.05106506 -0.0463166  -0.05293898 -0.04842027  0.00202456
  0.01300852  0.01288758  0.02909166 -0.01729766]",0.23533921,0.1395526315789473,0.0,0.0,0
57,1,57,1,1,1,0,21.07,3.7175933683321705,"[-0.04831301 -0.09377165 -0.09686593 -0.01722954  0.14674556  0.02236785
 -0.0063865   0.01386807 -0.08153966  0.0383755 ]",0.23533921,0.1395526315789473,0.0,0.0,0
58,1,58,1,1,1,0,21.07,3.6320870012920463,"[-0.08676367  0.00289195 -0.05632225 -0.09471218 -0.10118502  0.00067169
 -0.02776471  0.1738503   0.01790195 -0.15870115]",0.23533921,0.1395526315789473,0.0,0.0,0
59,1,59,1,1,1,0,21.07,3.6329203973336,"[-0.04539293  0.02077285 -0.01075924  0.01338113  0.04828238  0.06904913
 -0.08973477  0.07308084 -0.1198052  -0.038288  ]",0.23533921,0.1395526315789473,0.0,0.0,0
60,1,60,1,1,1,0,21.07,3.584399520235476,"[-0.0731886   0.00511357 -0.12858593 -0.01976741 -0.19441241 -0.00204267
  0.05168875 -0.11050917 -0.01218571 -0.10331927]",0.23533921,0.1395526315789473,0.0,0.0,0
61,1,61,1,1,1,0,21.07,3.45306865244779,"[-0.04215508  0.04616115 -0.07969691 -0.0116493  -0.04974382 -0.0072349
  0.02768646  0.12197802  0.15310311 -0.06490456]",0.23533921,0.1395526315789473,0.0,0.0,0
62,1,62,1,1,1,0,21.07,3.637053758409734,"[ 0.00028873 -0.06645796 -0.05914186  0.07551937 -0.00954541 -0.08502695
 -0.01088868  0.12317282 -0.07322726  0.06384636]",0.23533921,0.1395526315789473,0.0,0.0,0
63,1,63,1,1,1,0,21.07,3.602781739126326,"[-0.01634348 -0.05523523  0.03599677 -0.00554778 -0.0340296   0.00749333
 -0.1070377   0.04622416  0.04389676  0.02233024]",0.23533921,0.1395526315789473,0.0,0.0,0
64,1,64,1,1,1,0,21.07,3.4666352599127266,"[ 0.00765048  0.15101133  0.04325028 -0.10621537 -0.04829477  0.10772147
 -0.03405715  0.01930276 -0.00747887  0.13698235]",0.23533921,0.1395526315789473,0.0,0.0,0
65,1,65,1,1,1,0,21.07,3.626960134671724,"[ 0.06615207 -0.15352967 -0.08102106  0.08617955 -0.0469525   0.00202019
  0.08958861 -0.115071    0.08213232 -0.04063581]",0.23533921,0.1395526315789473,0.0,0.0,0
66,1,66,1,1,1,0,21.07,3.479647840398528,"[-0.03213592 -0.06267092 -0.0834206  -0.10178639 -0.01843889 -0.00495666
 -0.01449211  0.01432585 -0.12200164  0.03723565]",0.23533921,0.1395526315789473,0.0,0.0,0
67,1,67,1,1,1,0,21.07,3.6502413045006135,"[-0.0845665  -0.03796695 -0.22205701 -0.01921371  0.04222433  0.0618276
 -0.12976378  0.07645679  0.22351882  0.05906687]",0.23533921,0.1395526315789473,0.0,0.0,0
68,1,68,1,1,1,0,21.07,3.320605687716788,"[-0.03384899  0.08030856  0.05406979  0.17071661  0.01999    -0.15819526
  0.13232017 -0.1319325   0.06143872  0.06354709]",0.23533921,0.1395526315789473,0.0,0.0,0
69,1,69,1,1,1,0,21.07,3.396532772495484,"[-0.0739559   0.13421713  0.03559394 -0.07994344 -0.01854322  0.11412495
 -0.06778687 -0.05325551  0.01533525  0.08819605]",0.23533921,0.1395526315789473,0.0,0.0,0
70,1,70,1,1,1,0,21.07,3.5165974229925614,"[-0.16871467 -0.13281102 -0.0022034   0.02796326 -0.0332849   0.24807447
  0.07834163 -0.04640729 -0.01637125  0.03565459]",0.23533921,0.1395526315789473,0.0,0.0,0
71,1,71,1,1,1,0,21.07,3.5147882902561896,"[ 0.00117912  0.03638732 -0.10017593 -0.01735446  0.03071063 -0.026749
 -0.06216519 -0.07782003  0.07575615 -0.00443663]",0.23533921,0.1395526315789473,0.0,0.0,0
72,1,72,1,1,1,0,21.07,3.473249038286284,"[-0.08118007 -0.13046563  0.09962565 -0.06445782 -0.13946068 -0.032557
 -0.00938144  0.0362333   0.08867538  0.01040261]",0.23533921,0.1395526315789473,0.0,0.0,0
73,1,73,1,1,1,0,21.07,3.511385855405378,"[-0.10350615  0.0439885   0.12315817  0.02733581  0.14604455 -0.00511902
  0.05696734 -0.11229381  0.02485533 -0.07119031]",0.23533921,0.1395526315789473,0.0,0.0,0
74,1,74,1,1,1,0,21.07,3.5555898621553608,"[-0.12575686 -0.14039226  0.12911367 -0.12102596 -0.00848991 -0.07724386
 -0.11757963 -0.07964475  0.02195698  0.02425899]",0.23533921,0.1395526315789473,0.0,0.0,0
75,1,75,1,1,1,0,21.07,3.452707251113616,"[ 0.05745035  0.01238681  0.08347668  0.0165214   0.05463675  0.0690191
  0.0157026  -0.01611185  0.07734532 -0.1363909 ]",0.23533921,0.1395526315789473,0.0,0.0,0
76,1,76,1,1,1,0,21.07,3.429150720872731,"[-0.00178915  0.01598594 -0.07015059 -0.06554977  0.06041158  0.04385352
  0.04857036  0.02252252  0.04608776  0.08265962]",0.23533921,0.1395526315789473,0.0,0.0,0
77,1,77,1,1,1,0,21.07,3.4361515550909894,"[-0.01232217 -0.05248939 -0.07571633  0.03953603 -0.0121236  -0.03919159
  0.06050248 -0.00162917 -0.15221712  0.02393095]",0.23533921,0.1395526315789473,0.0,0.0,0
78,1,78,1,1,1,0,21.07,3.64844677254174,"[ 0.11090942  0.13961618 -0.08300863 -0.06868421 -0.0198954   0.03952356
 -0.11079359  0.09014311 -0.08907555 -0.11820482]",0.23533921,0.1395526315789473,0.0,0.0,0
79,1,79,1,1,1,0,21.07,3.41611564665177,"[-0.05371014  0.01625055 -0.1606764   0.09150264 -0.10758753 -0.08821701
  0.01113283 -0.08271654 -0.05087688 -0.05192607]",0.23533921,0.1395526315789473,0.0,0.0,0
80,1,80,1,1,1,0,21.07,3.40328224864902,"[ 0.15966623  0.03998414  0.05800219  0.06820066  0.03900842 -0.0118835
 -0.07061736  0.02553175 -0.12628222  0.04318139]",0.23533921,0.1395526315789473,0.0,0.0,0
81,1,81,1,1,1,0,21.07,3.308656455139161,"[-0.12002645  0.01454993  0.11384626 -0.07090898 -0.04271634  0.01741011
  0.11660984  0.06016607 -0.09089305 -0.03841341]",0.23533921,0.1395526315789473,0.0,0.0,0
82,1,82,1,1,1,0,21.07,3.670723032346298,"[-0.03040207 -0.02028693 -0.0120219  -0.06374732 -0.09711799 -0.05785849
  0.01429606  0.12099139  0.1648821  -0.05060217]",0.23533921,0.1395526315789473,0.0,0.0,0
83,1,83,1,1,1,0,21.07,3.472059929338246,"[ 0.00794429 -0.02028769  0.0055324  -0.03731924 -0.05166283 -0.01543439
 -0.02090044 -0.02126378  0.0406978  -0.09169278]",0.23533921,0.1395526315789473,0.0,0.0,0
84,1,84,1,1,1,0,21.07,3.361610047630336,"[ 0.05325225 -0.003179    0.02288656  0.18277842 -0.05948777 -0.02540844
  0.02685099 -0.12383647 -0.03179711  0.12085281]",0.23533921,0.1395526315789473,0.0,0.0,0
85,1,85,1,1,1,0,21.07,3.57669630572112,"[-0.13288063 -0.11782818  0.02102294 -0.07639964 -0.0718122  -0.02984665
 -0.02760925 -0.00203819 -0.05580314  0.00473406]",0.23533921,0.1395526315789473,0.0,0.0,0
86,1,86,1,1,1,0,21.07,3.61871545131256,"[ 0.01031449 -0.02966485 -0.03732595 -0.05520825  0.0843781  -0.08711801
  0.02322243 -0.029283   -0.10113011  0.00367145]",0.23533921,0.1395526315789473,0.0,0.0,0
87,1,87,1,1,1,0,21.07,3.25523616829918,"[ 0.0963017  -0.06733092 -0.06512335 -0.14905506  0.07159574 -0.10136217
 -0.04102592 -0.08645502  0.07374189 -0.05549632]",0.23533921,0.1395526315789473,0.0,0.0,0
88,1,88,1,1,1,0,21.07,3.588076550925213,"[ 0.10203096 -0.09191345  0.04086898  0.08191921 -0.1034672  -0.04978067
 -0.04667294  0.02381891 -0.00928627 -0.01382131]",0.23533921,0.1395526315789473,0.0,0.0,0
89,1,89,1,1,1,0,21.07,3.506272788200494,"[-0.13049455  0.1502318   0.01628166  0.02580922 -0.06985857  0.10367341
  0.04797054 -0.20985508  0.17145398  0.02550669]",0.23533921,0.1395526315789473,0.0,0.0,0
90,1,90,1,1,1,0,21.07,3.778858252985001,"[-0.07387987 -0.06749719  0.01172354 -0.07969192 -0.05331339  0.13039365
 -0.0218692  -0.09973723  0.03864251  0.03647382]",0.23533921,0.1395526315789473,0.0,0.0,0
91,1,91,1,1,1,0,21.07,3.4024082465178167,"[ 0.02437669 -0.197155    0.04287134 -0.14418262 -0.00193491  0.03823301
  0.07485754 -0.1438716   0.06155206  0.01277468]",0.23533921,0.1395526315789473,0.0,0.0,0
92,1,92,1,1,1,0,21.07,3.5912990571586896,"[-0.00639601 -0.02047564  0.07662615  0.00275511 -0.01653663  0.1989793
 -0.04065966  0.11558587  0.073962    0.1294153 ]",0.23533921,0.1395526315789473,0.0,0.0,0
93,1,93,1,1,1,0,21.07,3.38961694186128,"[ 0.13529864 -0.08226798 -0.01991329 -0.05118734  0.05820364  0.02635766
 -0.08631577  0.04473217  0.0086484  -0.08903241]",0.23533921,0.1395526315789473,0.0,0.0,0
94,1,94,1,1,1,0,21.07,3.821341314599247,"[ 0.07597755  0.15238422  0.03402967  0.13348149 -0.010101    0.08784331
  0.01128388  0.21762505 -0.02591577 -0.06097666]",0.23533921,0.1395526315789473,0.0,0.0,0
95,1,95,1,1,1,0,21.07,3.577120352382714,"[-0.12512252 -0.01254586 -0.04957477 -0.04381083 -0.0255142  -0.00455862
  0.08245653 -0.14052705  0.19038543  0.03298237]",0.23533921,0.1395526315789473,0.0,0.0,0
96,1,96,1,1,1,0,21.07,3.7210074792351935,"[-0.03611023  0.17334154  0.02155614  0.16477734  0.04996725 -0.10114148
 -0.01674369  0.15071441  0.04488551  0.04413046]",0.23533921,0.1395526315789473,0.0,0.0,0
97,1,97,1,1,1,0,21.07,3.429423084045426,"[ 0.03594722  0.01376942  0.00407001  0.10809621  0.07999581 -0.0047395
  0.02966521 -0.00562568 -0.04501773 -0.07815114]",0.23533921,0.1395526315789473,0.0,0.0,0
98,1,98,1,1,1,0,21.07,3.7892706726694168,"[ 0.0015487  -0.00746364 -0.00780586  0.02637755 -0.0942035  -0.06915779
 -0.01950788  0.02990683  0.01918512 -0.02844353]",0.23533921,0.1395526315789473,0.0,0.0,0
99,1,99,1,1,1,0,21.07,3.770665372337158,"[ 0.07866758 -0.0354869   0.03435861 -0.0236292   0.04433065  0.02634576
  0.07378329  0.01934117 -0.1437304  -0.1311396 ]",0.23533921,0.1395526315789473,0.0,0.0,0
100,10,0,1,1,1,0,48.08,3.2635944293887595,"[ 0.202559    0.04629995  0.08090225  0.18533438  0.11450697 -0.07353528
  0.06607622 -0.01493688 -0.02417235  0.05467814]",0.121304646,0.1626052631578947,0.69767934,0.7674472749233247,0
101,10,1,1,1,1,0,48.08,2.621217384164826,"[ 0.00394731  0.13223276  0.09345204 -0.02422335  0.00380986  0.06324357
  0.09549394 -0.07341658  0.00081131 -0.04146177]",0.121304646,0.1626052631578947,0.69767934,0.7674472749233247,0
102,10,2,1,1,1,0,48.08,3.2786504834588177,"[-0.19813684  0.05146709  0.0417717  -0.05819918  0.21346438 -0.1474078
 -0.02142529  0.01898497  0.14409994  0.09465645]",0.121304646,0.1626052631578947,0.69767934,0.7674472749233247,0
103,10,3,1,1,1,0,48.08,2.8297743430951043,"[-0.00171951  0.07282534 -0.07795735 -0.21799882 -0.07958116  0.02275465
  0.10499381  0.10950439 -0.03303835 -0.03431549]",0.121304646,0.1626052631578947,0.69767934,0.7674472749233247,0
104,10,4,1,1,1,0,48.08,2.412889856630453,"[-0.07397729 -0.12942424 -0.1284962   0.1541881   0.01578066  0.01855938
 -0.11821687  0.07913648 -0.14051637  0.01047262]",0.121304646,0.1626052631578947,0.69767934,0.7674472749233247,0
105,10,5,1,1,1,0,48.08,2.3006790179189545,"[-0.07940199  0.03315656 -0.04291925 -0.08010158  0.02464313  0.02688129
 -0.02246563  0.0230505  -0.05856333 -0.02553665]",0.121304646,0.1626052631578947,0.69767934,0.7674472749233247,0
106,10,6,1,1,1,0,48.08,3.0106124115954827,"[-0.06016713 -0.06815631 -0.06492166 -0.17843308 -0.0258419  -0.08717596
 -0.14817736  0.02533766 -0.07987738  0.02590274]",0.121304646,0.1626052631578947,0.69767934,0.7674472749233247,0
107,10,7,1,1,1,0,48.08,2.326369662335716,"[ 0.06002862  0.02788135  0.1071426  -0.1247665   0.01395194 -0.03464422
 -0.09608769 -0.05306256 -0.0337904  -0.01914299]",0.121304646,0.1626052631578947,0.69767934,0.7674472749233247,0
108,10,8,1,1,1,0,48.08,2.9115514887312077,"[-0.06814903  0.04269647  0.00835986 -0.18740411  0.1034134   0.11644652
  0.10807107  0.01874347 -0.09024052  0.09398265]",0.121304646,0.1626052631578947,0.69767934,0.7674472749233247,0
109,10,9,1,1,1,0,48.08,2.780427197526019,"[-0.0144234   0.09255956  0.03949261  0.08386263  0.03917808  0.05746114
  0.02221072  0.17959318  0.02312188  0.01976148]",0.121304646,0.1626052631578947,0.69767934,0.7674472749233247,0
110,10,10,1,1,1,0,48.08,2.5045102580126213,"[ 0.14701714 -0.14590342 -0.11089925  0.07304291 -0.08687358  0.23725961
 -0.05183065 -0.0450146   0.17879477  0.09297244]",0.121304646,0.1626052631578947,0.69767934,0.7674472749233247,0
111,10,11,1,1,1,0,48.08,3.3763616395786387,"[ 0.1569159   0.12403098 -0.07409948  0.14852223 -0.04230364  0.0508558
  0.02991078  0.01068491  0.11467618  0.12083558]",0.121304646,0.1626052631578947,0.69767934,0.7674472749233247,0
112,10,12,1,1,1,0,48.08,2.6367492791524967,"[ 0.0888216  -0.05737903  0.06179218  0.08424452 -0.08486034  0.01627635
 -0.00783848  0.14493832  0.04364449 -0.00131208]",0.121304646,0.1626052631578947,0.69767934,0.7674472749233247,0
