,data_size,data_id,mini_batch,damping_factor,n_conditions,cosine_shift,n_steps,median_global,median_local,rmse_global,c_error_global,contractions_global,rmse_local,c_error_local,contractions_local,median
0,16,0,1,1,1,0,6049.888888888889,[0.21610767 0.39569134 0.6745229 ],"[-0.5017474   0.21905935  0.62714565  0.685176    0.7525784  -0.11702943
  0.5786586   0.29600203  0.8166548   0.8032713  -0.27103633  0.8578148
  0.09103632  0.5427033   0.80414605 -0.01338226]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
1,16,1,1,1,1,0,6049.888888888889,[ 1.4143996 -0.1653933  1.0056628],"[ 0.0147059  -0.2956394   0.12154913 -0.40369028  0.9631361  -0.31549507
  0.9798064  -0.9621547  -0.6684785  -0.90218246  0.9551656  -0.9118918
  0.32705355  0.61532426 -0.9884618  -0.86061734]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
2,16,2,1,1,1,0,6049.888888888889,[ 0.38062382 -0.25990722 -0.5449466 ],"[-0.00729305 -0.37855363  0.05841279  0.07893789 -0.2067321  -0.02982771
  0.27323484  0.09690523  0.08095229 -0.17900825  0.10689747 -0.2231006
 -0.18677217  0.03519392 -0.16349912 -0.25923544]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
3,16,3,1,1,1,0,6049.888888888889,[-1.2381746  -0.38549718  0.3484116 ],"[ 0.38573265 -0.8156841  -0.24622893 -0.501333   -0.77427286 -0.5572068
 -0.8543458   0.38485312 -0.9875976   0.18152082 -0.12893325 -0.5702789
 -0.06661266  0.28969336  0.27407002  0.6851648 ]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
4,16,4,1,1,1,0,6049.888888888889,[ 1.3773819  -0.23863453  0.40264902],"[-0.49378514  0.7982955  -0.5774455  -0.8626824   0.03272414  0.974067
  0.8401753   0.07119477 -0.09348214 -0.9315402  -0.17799407 -0.18031377
 -0.10882312  0.361215    0.4870608  -0.14118779]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
5,16,5,1,1,1,0,6049.888888888889,[-0.8498039  -0.2637523  -0.12959127],"[ 0.7456143  -0.25966817 -0.33438545 -0.3639148  -0.06139308 -0.40059513
 -0.24659276  0.04370916 -0.38103616 -0.09412122  0.01313233  0.3172375
 -0.03501689 -0.08941793 -0.3858683  -0.515934  ]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
6,16,6,1,1,1,0,6049.888888888889,[ 1.7581962 -0.8908589 -1.0369748],"[-0.49332935 -0.53953135 -0.35388988 -0.21673179 -0.36070627 -0.23697
 -0.452568   -0.33981538 -0.48689783 -0.19078124 -0.3261901  -0.22716981
 -0.4683972  -0.581455   -0.63530976 -0.39069062]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
7,16,7,1,1,1,0,6049.888888888889,[ 0.3162067  -0.7764204  -0.90475166],"[-0.40146786 -0.35146427 -0.43209255 -0.20660698 -0.41899544 -0.41456324
 -0.53363854 -0.25680226 -0.46721733 -0.45814234 -0.2829721  -0.3883428
 -0.292574   -0.38378227 -0.31432253 -0.32814622]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
8,16,8,1,1,1,0,6049.888888888889,[ 0.5271331 -1.00158    1.2331343],"[-0.38057673 -0.9562818   0.909693   -0.96762437  0.8580214  -0.23493826
 -0.8927583  -0.55321383 -0.98413074 -0.91208255  0.77927685 -0.98259413
 -0.7564481  -0.68110055 -0.63258946 -0.91379285]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
9,16,9,1,1,1,0,6049.888888888889,[ 0.60987085 -0.8709713   0.46618134],"[-0.17248368 -0.6570276   0.44106162  0.44135225 -0.6848211  -0.7928374
 -0.52579397 -0.4412409   0.12935734 -0.23226345  0.25612402 -0.90685004
 -0.98703575  0.3128662  -0.7259637  -0.77711505]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
10,16,10,1,1,1,0,6049.888888888889,[-0.5385229   0.45408374  0.36023718],"[ 0.964226    0.02845216 -0.17377502  0.8392956   0.844527    0.9527807
  0.50131094 -0.35493946  0.249794   -0.30190688  0.3837539   0.56587327
  0.88872564 -0.05032301 -0.2062884   0.22595143]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
11,16,11,1,1,1,0,6049.888888888889,[ 1.1059049  -0.19309448 -0.35416684],"[ 0.48576498 -0.46384346 -0.13312662 -0.4547112  -0.37364727  0.12936723
 -0.02644134 -0.16192013 -0.17156816  0.13895118 -0.36580926  0.19090712
 -0.24012351  0.3961823  -0.0780803   0.27739513]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
12,16,12,1,1,1,0,6049.888888888889,[ 0.7287774  -0.1793324   0.52516764],"[ 0.44145727 -0.22979051 -0.84549665 -0.68076736 -0.38146955 -0.37558413
 -0.89373404  0.89129114 -0.93959296  0.7066747  -0.17006284  0.7385683
  0.11452019 -0.2592371   0.35020363  0.9728153 ]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
13,16,13,1,1,1,0,6049.888888888889,[0.50791425 0.70951706 0.9565769 ],"[-0.8760684   0.91923535  0.8612987   0.98751783  0.2166456   0.8590735
  0.9454217  -0.5484164  -0.18897724  0.67085075 -0.70224607  0.9471456
  0.8461158   0.61064744  0.11842752  0.25528574]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
14,16,14,1,1,1,0,6049.888888888889,[-0.76615876  1.6695353  -0.9700073 ],"[0.69979537 0.66597664 0.6941669  0.6242089  0.74097    0.68157935
 0.78568125 0.7764733  0.80444336 0.6575074  0.77697635 0.6269704
 0.6064006  0.7562642  0.7719747  0.65963566]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
15,16,15,1,1,1,0,6049.888888888889,[ 1.9547622  -0.20148398 -1.2303011 ],"[-0.23338825 -0.099967   -0.10262072 -0.2918406   0.01684999  0.18172598
 -0.0520218  -0.07455516 -0.11980057  0.02333629 -0.31044984 -0.02731436
 -0.06981432 -0.02945375 -0.12594622 -0.01555771]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
16,16,16,1,1,1,0,6049.888888888889,[ 0.35961568  1.0597663  -0.12183418],"[0.8518213  0.32797873 0.7606069  0.73366797 0.62959874 0.2421118
 0.5334139  0.34675014 0.7365043  0.61317337 0.66792035 0.7441957
 0.69087183 0.44192922 0.4176165  0.04251969]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
17,16,17,1,1,1,0,6049.888888888889,[ 0.15487954  0.36461627 -0.18207043],"[-0.14375645  0.3328687   0.04841459  0.27740574  0.21720326  0.1886841
  0.31581235  0.32260156  0.03259361  0.22463465  0.33638167  0.39458787
  0.43906295  0.19743478  0.04866469  0.28832626]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
18,16,18,1,1,1,0,6049.888888888889,[ 0.37164432  0.92209846 -0.42845544],"[0.1373471  0.2907269  0.6320907  0.35404456 0.47266972 0.41067028
 0.59343815 0.54493046 0.42053235 0.67643976 0.2636237  0.32003355
 0.15849376 0.7131914  0.2675917  0.18498492]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
19,16,19,1,1,1,0,6049.888888888889,[-0.97523016  2.205581   -0.02368469],"[0.8536384  0.84127164 0.862092   0.84077406 0.9147638  0.8782394
 0.90013075 0.8981291  0.92824006 0.89352965 0.9430641  0.83334315
 0.8476018  0.5882833  0.88274074 0.8199034 ]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
20,16,20,1,1,1,0,6049.888888888889,[ 0.57881194 -0.22523238  0.49635467],"[-0.20610088  0.01843107 -0.17460388 -0.83867204 -0.6167459  -0.8616618
  0.26586354  0.29689515 -0.04005635 -0.9694987   0.902081    0.40587628
 -0.44240928  0.6873529   0.50902474  0.09284711]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
21,16,21,1,1,1,0,6049.888888888889,[ 0.9400452   2.4010103  -0.17265096],"[0.88394177 0.8904195  0.94601953 0.89015603 0.94029677 0.9337064
 0.9361627  0.9034997  0.91224504 0.89734435 0.8804921  0.9347944
 0.81543314 0.8395866  0.9511163  0.8771645 ]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
22,16,22,1,1,1,0,6049.888888888889,[0.54855824 0.30359492 0.5665887 ],"[-0.29360557  0.97823155  0.42676377  0.80934453 -0.48337686 -0.19816887
 -0.79639983 -0.5103878   0.2720487   0.8713584   0.36934078  0.37032795
  0.08877206 -0.38004375  0.51684535  0.9351089 ]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
23,16,23,1,1,1,0,6049.888888888889,[-1.9311627   0.5159399   0.94755375],"[ 0.88922274  0.7512553   0.988338    0.99199796  0.15715659  0.7426938
 -0.09803337 -0.01759547  0.7925874   0.31989622 -0.629862   -0.55354077
  0.90708613  0.7970928  -0.62364924 -0.87163097]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
24,16,24,1,1,1,0,6049.888888888889,[2.0252078  1.1306632  0.22812225],"[ 0.7268615   0.840111    0.7024516  -0.6312727   0.6426314   0.4754449
  0.26287425  0.77586794  0.22961068 -0.21247274  0.96015227  0.94742906
  0.672173    0.80773425  0.4748305   0.92862463]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
25,16,25,1,1,1,0,6049.888888888889,[ 1.6683099  0.6901863 -1.224207 ],"[0.41629076 0.4561088  0.41720688 0.43492687 0.22013211 0.33772635
 0.20595479 0.43173456 0.2776419  0.24662352 0.47575426 0.4985298
 0.27983582 0.10211754 0.38493836 0.3986771 ]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
26,16,26,1,1,1,0,6049.888888888889,[0.7616975  0.18388975 0.00407099],"[ 0.4345672  -0.06258667  0.40332234 -0.5190706  -0.23086357 -0.14445347
 -0.34642923 -0.3860296   0.4042467   0.02443743  0.7373651   0.19971013
  0.5000539   0.56542933 -0.41500354 -0.1662935 ]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
27,16,27,1,1,1,0,6049.888888888889,[-0.91906387  0.56415117 -1.4469737 ],"[0.2866614  0.35288513 0.3328514  0.3702358  0.2319504  0.29283488
 0.29867983 0.29964566 0.2654872  0.22440314 0.26279187 0.36258626
 0.31699693 0.31859052 0.2677834  0.38604772]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
28,16,28,1,1,1,0,6049.888888888889,[ 0.6646917  -1.7043118  -0.62997115],"[-0.68322945 -0.7783661  -0.6567619  -0.7051895  -0.6020725  -0.7679569
 -0.68780506 -0.6178589  -0.6925461  -0.78054905 -0.65712214 -0.6214305
 -0.748625   -0.44792628 -0.6404475  -0.670893  ]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
29,16,29,1,1,1,0,6049.888888888889,[-0.9346305  -0.51587886 -0.01296951],"[-0.04668021 -0.4002782  -0.23061424  0.243469   -0.3656233  -0.6759714
 -0.7924833   0.63719356 -0.39466208  0.18546844 -0.09501952  0.20359564
 -0.71657574 -0.8472083   0.07522583 -0.20238853]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
30,16,30,1,1,1,0,6049.888888888889,[-0.5839286  -0.9632667   0.42773917],"[-0.9864466  -0.23318624 -0.60209167 -0.90249825 -0.25977242 -0.35746425
  0.43057454 -0.78291696 -0.50010145 -0.43165988 -0.54625005  0.77078915
 -0.2894395  -0.8160709  -0.81250197 -0.57752955]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
31,16,31,1,1,1,0,6049.888888888889,[ 0.3488872   0.98978436 -0.7303336 ],"[0.5439788  0.5062002  0.38409936 0.5481204  0.5113267  0.53089964
 0.41873705 0.23174119 0.41772175 0.3372383  0.56121767 0.32998037
 0.4204185  0.55987763 0.25437236 0.45307505]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
32,16,32,1,1,1,0,6049.888888888889,[-1.1886444  1.1654563 -0.2358602],"[ 0.49500203  0.6865444   0.28787434  0.49056113  0.18750167  0.20110476
  0.55999064  0.42857814  0.5170064  -0.0249663   0.8568032   0.6006638
  0.57169914  0.75929284  0.79339254  0.8014715 ]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
33,16,33,1,1,1,0,6049.888888888889,[1.1829416  0.71208984 1.1375461 ],"[ 0.24406075  0.9830924   0.3495052  -0.90749776  0.9830885   0.8994123
  0.49797463  0.61607313  0.94471     0.98191273 -0.27267605  0.17305303
  0.74478734  0.9831259   0.9852034   0.74074614]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
34,16,34,1,1,1,0,6049.888888888889,[ 0.00650563 -0.01525884  0.21034719],"[-0.09629941  0.13854194  0.38667786  0.54087436  0.25440073  0.22602057
  0.00491965 -0.500769   -0.13057625  0.10655022 -0.19544405  0.11329067
  0.04011881 -0.04012066 -0.2978654   0.08878529]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
35,16,35,1,1,1,0,6049.888888888889,[-0.51889706  0.17788637 -0.05699867],"[-0.08402789 -0.18444914  0.39926636  0.5737909   0.27551472 -0.02280515
  0.38018787  0.47397697 -0.39821333  0.43724787  0.87993     0.17290843
 -0.6011287  -0.28914982  0.02788568  0.33421898]",0.07127204,0.13140350877192983,0.9092873,0.14931373,0.06396381578947372,0.9415425,
